position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
0,77.650476,-13.697961,5.200302,7.085529,300.275149,6.975853,8.282603,3.675774,82.84132,10.919613,0.260512
0.19115,77.656499,-13.695618,6.474083,7.290938,296.364808,6.973869,7.065546,5.106917,81.353454,10.042872,0.261466
0.3823,77.662523,-13.693277,4.851759,6.921764,295.366294,6.971953,7.449512,4.582165,83.116565,9.058768,0.262419
0.573451,77.668547,-13.690934,6.352684,6.287225,298.131451,6.970104,5.363426,3.720842,84.563049,8.245833,0.263373
0.764601,77.674571,-13.688592,9.009439,6.989009,308.36219,6.968324,3.400552,6.789556,80.800454,8.109345,0.264327
0.955751,77.680594,-13.686248,9.758473,7.320964,318.353291,6.966612,2.525609,8.67237,79.043548,8.660929,0.265281
1.146901,77.686617,-13.683906,12.013043,7.581192,332.166513,6.964967,1.918078,8.548821,77.520057,9.541921,0.266234
1.338052,77.69264,-13.681564,9.389815,7.738642,350.639119,6.96339,2.316655,10.948133,77.345393,10.047443,0.267188
1.529202,77.698663,-13.67922,8.525282,7.900508,371.868318,6.961881,2.350637,12.432167,76.691909,10.207928,0.268142
1.720352,77.704686,-13.676876,11.155033,7.795295,394.251197,6.96044,2.171087,9.742561,76.931316,11.190968,0.269096
1.911502,77.710709,-13.674534,11.595219,7.405547,425.819209,6.959067,2.16871,7.820467,78.415603,12.860235,0.270049
2.102653,77.716731,-13.67219,13.279726,7.154979,461.432876,6.957761,2.028655,5.506756,79.184863,13.630107,0.271003
2.293803,77.722753,-13.669846,11.101566,7.226404,497.841302,6.956524,2.292931,7.443475,79.162031,13.67806,0.271957
2.484953,77.728776,-13.667503,11.760921,7.097247,532.526183,6.955354,2.096084,6.607373,79.535623,14.120524,0.272911
2.676103,77.734798,-13.665159,12.5635,6.958303,570.900492,6.954253,2.387823,4.828427,80.22025,15.021075,0.273865
2.867254,77.74082,-13.662815,12.960593,7.06399,612.900162,6.953219,2.574165,4.570756,79.894487,15.803358,0.274818
3.058404,77.746843,-13.660471,11.240664,7.075656,659.352691,6.954898,2.45201,6.412067,79.89526,16.109986,0.275772
3.249554,77.752864,-13.658125,9.23975,6.850552,705.808641,6.960643,3.110459,6.415578,81.234213,16.264208,0.276726
3.440704,77.758886,-13.655782,8.777741,6.289914,753.12869,6.967613,4.461079,2.76093,84.000249,15.752262,0.27768
3.631855,77.764908,-13.653437,9.394444,6.292107,796.438892,6.97456,4.291577,2.365385,83.948592,13.577446,0.278634
3.823005,77.770929,-13.651091,8.878516,6.518479,828.488072,6.981485,3.715657,4.554642,82.851185,10.492899,0.279588
4.014155,77.776951,-13.648747,6.322434,6.545028,846.167709,6.988387,4.772259,5.551622,83.353684,7.905663,0.280542
4.205305,77.782972,-13.646401,4.250318,6.685774,855.108282,6.995266,4.949381,7.698129,83.102172,6.049734,0.281496
4.396456,77.788993,-13.644057,3.806723,6.920622,850.827111,7.002123,5.210147,8.604124,82.379007,5.805804,0.28245
4.587606,77.795014,-13.641711,3.021483,7.080306,835.88131,7.008957,5.253212,9.970417,81.75489,6.945971,0.283404
4.778756,77.801035,-13.639366,1.632799,6.79081,816.662282,7.015769,4.901246,10.469006,82.996947,8.560431,0.284357
4.969906,77.807056,-13.63702,2.113026,6.569982,790.387245,7.022557,4.873526,9.346697,83.666752,10.45983,0.285311
5.161057,77.813076,-13.634674,2.148484,6.867419,757.144722,7.029324,3.989356,11.913143,81.949017,11.790037,0.286265
5.352207,77.819097,-13.632328,1.71494,6.680315,722.39992,7.036067,3.980897,11.464421,82.839741,11.888234,0.287219
5.543357,77.825118,-13.629982,2.720324,6.462411,691.148677,7.042788,4.151388,9.427745,83.70054,11.871011,0.288173
