position,Orthopyroxene Abundance,lon,lat
0,3.675774,77.650476,-13.697961
0.19115,5.106917,77.656499,-13.695618
0.3823,4.582165,77.662523,-13.693277
0.573451,3.720842,77.668547,-13.690934
0.764601,6.789556,77.674571,-13.688592
0.955751,8.67237,77.680594,-13.686248
1.146901,8.548821,77.686617,-13.683906
1.338052,10.948133,77.69264,-13.681564
1.529202,12.432167,77.698663,-13.67922
1.720352,9.742561,77.704686,-13.676876
1.911502,7.820467,77.710709,-13.674534
2.102653,5.506756,77.716731,-13.67219
2.293803,7.443475,77.722753,-13.669846
2.484953,6.607373,77.728776,-13.667503
2.676103,4.828427,77.734798,-13.665159
2.867254,4.570756,77.74082,-13.662815
3.058404,6.412067,77.746843,-13.660471
3.249554,6.415578,77.752864,-13.658125
3.440704,2.76093,77.758886,-13.655782
3.631855,2.365385,77.764908,-13.653437
3.823005,4.554642,77.770929,-13.651091
4.014155,5.551622,77.776951,-13.648747
4.205305,7.698129,77.782972,-13.646401
4.396456,8.604124,77.788993,-13.644057
4.587606,9.970417,77.795014,-13.641711
4.778756,10.469006,77.801035,-13.639366
4.969906,9.346697,77.807056,-13.63702
5.161057,11.913143,77.813076,-13.634674
5.352207,11.464421,77.819097,-13.632328
5.543357,9.427745,77.825118,-13.629982
5.734507,7.954899,77.831138,-13.627636
5.925658,12.645199,77.837158,-13.62529
6.116808,13.768435,77.843178,-13.622943
6.307958,14.793041,77.849198,-13.620596
6.499108,15.590774,77.855218,-13.61825
6.690259,12.889394,77.861238,-13.615903
6.881409,11.624875,77.867258,-13.613555
7.072559,16.803757,77.873277,-13.611208
7.263709,20.493391,77.879296,-13.608861
7.45486,16.3945,77.885316,-13.606513
7.64601,10.03784,77.891335,-13.604165
7.83716,7.154972,77.897354,-13.601818
8.02831,7.599631,77.903373,-13.59947
8.219461,16.478597,77.909391,-13.597121
8.410611,24.943093,77.91541,-13.594772
8.601761,18.386801,77.921429,-13.592425
8.792911,9.024593,77.927447,-13.590076
8.984062,7.843773,77.933465,-13.587727
9.175212,7.422547,77.939484,-13.585378
9.366362,9.157279,77.945501,-13.583029
9.557512,11.389233,77.95152,-13.58068
9.748663,13.884978,77.957537,-13.57833
9.939813,16.288712,77.963555,-13.575982
10.130963,15.191585,77.969573,-13.573632
10.322113,11.170603,77.97559,-13.571281
10.513264,8.884505,77.981608,-13.568932
10.704414,11.114695,77.987624,-13.566581
10.895564,13.572005,77.993642,-13.564232
11.086714,6.700086,77.999659,-13.561882
11.277865,4.249703,78.005676,-13.559531
11.469015,8.654937,78.011692,-13.55718
11.660165,10.800747,78.017709,-13.55483
11.851315,6.431794,78.023726,-13.552479
12.042465,8.923664,78.029742,-13.550127
12.233616,2.749987,78.035758,-13.547777
12.424766,5.458287,78.041774,-13.545426
12.615916,9.4448,78.04779,-13.543073
12.807066,8.768631,78.053806,-13.540722
12.998217,7.332352,78.059822,-13.53837
13.189367,7.641974,78.065838,-13.536019
13.380517,8.550292,78.071853,-13.533667
13.571667,11.057006,78.077869,-13.531315
13.762818,10.687224,78.083884,-13.528961
13.953968,4.457591,78.089899,-13.526609
14.145118,7.897501,78.095915,-13.524257
14.336268,12.033408,78.10193,-13.521904
14.527419,14.932251,78.107944,-13.519552
14.718569,14.139375,78.113959,-13.517198
14.909719,14.359004,78.119974,-13.514845
15.100869,13.090005,78.125988,-13.512492
15.29202,10.917973,78.132002,-13.510138
15.48317,7.967595,78.138017,-13.507785
15.67432,11.776395,78.144031,-13.505431
15.86547,10.836127,78.150045,-13.503077
16.056621,12.693346,78.156059,-13.500723
16.247771,13.234311,78.162073,-13.498369
16.438921,11.617741,78.168086,-13.496015
16.630071,13.451944,78.1741,-13.49366
16.821222,12.030372,78.180113,-13.491305
17.012372,11.159583,78.186127,-13.488951
17.203522,11.935325,78.19214,-13.486596
17.394672,11.72526,78.198153,-13.48424
17.585823,12.913229,78.204166,-13.481886
17.776973,15.261721,78.210179,-13.47953
17.968123,16.053687,78.216191,-13.477175
18.159273,14.74769,78.222204,-13.474819
18.350424,10.197335,78.228216,-13.472463
18.541574,9.582706,78.234229,-13.470107
18.732724,12.053216,78.240241,-13.467751
18.923874,7.288869,78.246253,-13.465394
19.115025,5.969623,78.252265,-13.463038
19.306175,11.196356,78.258277,-13.460682
19.497325,16.05155,78.264289,-13.458325
19.688475,13.311278,78.2703,-13.455969
19.879626,10.453555,78.276312,-13.453612
20.070776,10.881914,78.282323,-13.451254
20.261926,12.818171,78.288335,-13.448898
20.453076,12.514363,78.294346,-13.44654
20.644227,10.191572,78.300357,-13.444182
20.835377,11.344693,78.306368,-13.441825
21.026527,12.757759,78.312379,-13.439468
21.217677,12.034119,78.318389,-13.43711
21.408828,11.400273,78.3244,-13.434752
21.599978,9.440617,78.33041,-13.432393
21.791128,7.102889,78.336421,-13.430035
21.982278,4.537598,78.342431,-13.427676
22.173429,3.870532,78.348441,-13.425317
22.364579,4.140385,78.354451,-13.422958
22.555729,5.435337,78.360461,-13.4206
22.746879,6.76319,78.36647,-13.418241
22.93803,8.466483,78.37248,-13.415882
23.12918,10.907041,78.37849,-13.413522
23.32033,11.674514,78.384499,-13.411163
23.51148,10.059987,78.390509,-13.408804
23.702631,10.400001,78.396518,-13.406444
23.893781,11.835762,78.402527,-13.404084
24.084931,9.556595,78.408536,-13.401724
24.276081,7.724396,78.414545,-13.399364
24.467231,8.193321,78.420553,-13.397003
24.658382,8.161882,78.426562,-13.394643
24.849532,7.482784,78.43257,-13.392282
25.040682,7.352259,78.438579,-13.389922
25.231832,6.336746,78.444587,-13.387561
25.422983,5.448454,78.450595,-13.385199
25.614133,5.244563,78.456603,-13.382839
25.805283,5.753352,78.462611,-13.380477
25.996433,5.374954,78.468618,-13.378115
26.187584,5.659965,78.474626,-13.375753
26.378734,7.364994,78.480633,-13.373392
26.569884,8.476682,78.486641,-13.371031
26.761034,9.117756,78.492648,-13.368668
26.952185,12.616635,78.498655,-13.366306
27.143335,19.167494,78.504662,-13.363943
27.334485,19.990386,78.51067,-13.361582
27.525635,20,78.516676,-13.359219
27.716786,20,78.522683,-13.356855
27.907936,20,78.528689,-13.354493
28.099086,20,78.534696,-13.35213
28.290236,20,78.540702,-13.349767
28.481387,20,78.546708,-13.347403
28.672537,20,78.552715,-13.34504
28.863687,20,78.558721,-13.342677
29.054837,20,78.564726,-13.340312
29.245988,20,78.570732,-13.337949
29.437138,20,78.576738,-13.335585
29.628288,20,78.582744,-13.333221
29.819438,20,78.588749,-13.330857
30.010589,20,78.594754,-13.328492
30.201739,20,78.600759,-13.326128
30.392889,20,78.606764,-13.323763
30.584039,20,78.612769,-13.321398
30.77519,20,78.618774,-13.319033
30.96634,20,78.624779,-13.316668
31.15749,20,78.630783,-13.314303
31.34864,20,78.636788,-13.311937
31.539791,20,78.642792,-13.309572
31.730941,20,78.648797,-13.307206
31.922091,20,78.654801,-13.30484
32.113241,20,78.660805,-13.302474
32.304392,20,78.666809,-13.300108
32.495542,20,78.672812,-13.297741
32.686692,20,78.678816,-13.295375
