position,FeO Abundance,lon,lat
0,7.085529,77.650476,-13.697961
0.19115,7.290938,77.656499,-13.695618
0.3823,6.921764,77.662523,-13.693277
0.573451,6.287225,77.668547,-13.690934
0.764601,6.989009,77.674571,-13.688592
0.955751,7.320964,77.680594,-13.686248
1.146901,7.581192,77.686617,-13.683906
1.338052,7.738642,77.69264,-13.681564
1.529202,7.900508,77.698663,-13.67922
1.720352,7.795295,77.704686,-13.676876
1.911502,7.405547,77.710709,-13.674534
2.102653,7.154979,77.716731,-13.67219
2.293803,7.226404,77.722753,-13.669846
2.484953,7.097247,77.728776,-13.667503
2.676103,6.958303,77.734798,-13.665159
2.867254,7.06399,77.74082,-13.662815
3.058404,7.075656,77.746843,-13.660471
3.249554,6.850552,77.752864,-13.658125
3.440704,6.289914,77.758886,-13.655782
3.631855,6.292107,77.764908,-13.653437
3.823005,6.518479,77.770929,-13.651091
4.014155,6.545028,77.776951,-13.648747
4.205305,6.685774,77.782972,-13.646401
4.396456,6.920622,77.788993,-13.644057
4.587606,7.080306,77.795014,-13.641711
4.778756,6.79081,77.801035,-13.639366
4.969906,6.569982,77.807056,-13.63702
5.161057,6.867419,77.813076,-13.634674
5.352207,6.680315,77.819097,-13.632328
5.543357,6.462411,77.825118,-13.629982
5.734507,6.609567,77.831138,-13.627636
5.925658,7.476092,77.837158,-13.62529
6.116808,7.587711,77.843178,-13.622943
6.307958,7.363389,77.849198,-13.620596
6.499108,7.480957,77.855218,-13.61825
6.690259,7.441842,77.861238,-13.615903
6.881409,7.481602,77.867258,-13.613555
7.072559,7.956945,77.873277,-13.611208
7.263709,8.4737,77.879296,-13.608861
7.45486,8.303025,77.885316,-13.606513
7.64601,7.701669,77.891335,-13.604165
7.83716,7.706224,77.897354,-13.601818
8.02831,8.072299,77.903373,-13.59947
8.219461,8.46754,77.909391,-13.597121
8.410611,8.911437,77.91541,-13.594772
8.601761,8.402255,77.921429,-13.592425
8.792911,7.915527,77.927447,-13.590076
8.984062,7.782131,77.933465,-13.587727
9.175212,7.303911,77.939484,-13.585378
9.366362,7.117338,77.945501,-13.583029
9.557512,7.403721,77.95152,-13.58068
9.748663,7.838064,77.957537,-13.57833
9.939813,7.949845,77.963555,-13.575982
10.130963,7.707444,77.969573,-13.573632
10.322113,7.286488,77.97559,-13.571281
10.513264,7.230992,77.981608,-13.568932
10.704414,7.69499,77.987624,-13.566581
10.895564,7.969547,77.993642,-13.564232
11.086714,7.493462,77.999659,-13.561882
11.277865,7.091582,78.005676,-13.559531
11.469015,7.340297,78.011692,-13.55718
11.660165,7.790998,78.017709,-13.55483
11.851315,7.44637,78.023726,-13.552479
12.042465,7.261993,78.029742,-13.550127
12.233616,6.133052,78.035758,-13.547777
12.424766,6.626319,78.041774,-13.545426
12.615916,7.457072,78.04779,-13.543073
12.807066,7.233336,78.053806,-13.540722
12.998217,6.777875,78.059822,-13.53837
13.189367,6.731394,78.065838,-13.536019
13.380517,7.093374,78.071853,-13.533667
13.571667,7.35959,78.077869,-13.531315
13.762818,7.41557,78.083884,-13.528961
13.953968,6.76908,78.089899,-13.526609
14.145118,7.007919,78.095915,-13.524257
14.336268,7.442883,78.10193,-13.521904
14.527419,7.737853,78.107944,-13.519552
14.718569,7.829528,78.113959,-13.517198
14.909719,8.022048,78.119974,-13.514845
15.100869,7.88153,78.125988,-13.512492
15.29202,7.64602,78.132002,-13.510138
15.48317,7.650574,78.138017,-13.507785
15.67432,7.786134,78.144031,-13.505431
15.86547,7.65469,78.150045,-13.503077
16.056621,7.761809,78.156059,-13.500723
16.247771,7.729924,78.162073,-13.498369
16.438921,7.898758,78.168086,-13.496015
16.630071,8.253516,78.1741,-13.49366
16.821222,8.263874,78.180113,-13.491305
17.012372,8.19831,78.186127,-13.488951
17.203522,8.053899,78.19214,-13.486596
17.394672,7.931786,78.198153,-13.48424
17.585823,8.013575,78.204166,-13.481886
17.776973,8.285887,78.210179,-13.47953
17.968123,8.199855,78.216191,-13.477175
18.159273,7.81166,78.222204,-13.474819
18.350424,7.43836,78.228216,-13.472463
18.541574,7.441698,78.234229,-13.470107
18.732724,7.535157,78.240241,-13.467751
18.923874,6.755033,78.246253,-13.465394
19.115025,6.68793,78.252265,-13.463038
19.306175,7.271294,78.258277,-13.460682
19.497325,7.924533,78.264289,-13.458325
19.688475,7.71684,78.2703,-13.455969
19.879626,7.365319,78.276312,-13.453612
20.070776,7.278035,78.282323,-13.451254
20.261926,7.47681,78.288335,-13.448898
20.453076,7.596346,78.294346,-13.44654
20.644227,7.31779,78.300357,-13.444182
20.835377,7.391298,78.306368,-13.441825
21.026527,7.511097,78.312379,-13.439468
21.217677,7.435547,78.318389,-13.43711
21.408828,7.353441,78.3244,-13.434752
21.599978,7.107287,78.33041,-13.432393
21.791128,6.81215,78.336421,-13.430035
21.982278,6.566664,78.342431,-13.427676
22.173429,6.447666,78.348441,-13.425317
22.364579,6.539709,78.354451,-13.422958
22.555729,6.761985,78.360461,-13.4206
22.746879,6.916424,78.36647,-13.418241
22.93803,7.161298,78.37248,-13.415882
23.12918,7.380585,78.37849,-13.413522
23.32033,7.467502,78.384499,-13.411163
23.51148,7.342843,78.390509,-13.408804
23.702631,7.358484,78.396518,-13.406444
23.893781,7.438386,78.402527,-13.404084
24.084931,7.305854,78.408536,-13.401724
24.276081,7.168535,78.414545,-13.399364
24.467231,7.12756,78.420553,-13.397003
24.658382,7.006511,78.426562,-13.394643
24.849532,6.826427,78.43257,-13.392282
25.040682,6.689163,78.438579,-13.389922
25.231832,6.428314,78.444587,-13.387561
25.422983,6.247769,78.450595,-13.385199
25.614133,6.123558,78.456603,-13.382839
25.805283,6.175441,78.462611,-13.380477
25.996433,6.192506,78.468618,-13.378115
26.187584,6.2565,78.474626,-13.375753
26.378734,6.428623,78.480633,-13.373392
26.569884,6.627043,78.486641,-13.371031
26.761034,6.809357,78.492648,-13.368668
26.952185,9.257042,78.498655,-13.366306
27.143335,20.410807,78.504662,-13.363943
27.334485,21.919485,78.51067,-13.361582
27.525635,21.937656,78.516676,-13.359219
27.716786,21.937656,78.522683,-13.356855
27.907936,21.937656,78.528689,-13.354493
28.099086,21.937656,78.534696,-13.35213
28.290236,21.937656,78.540702,-13.349767
28.481387,21.937656,78.546708,-13.347403
28.672537,21.937656,78.552715,-13.34504
28.863687,21.937656,78.558721,-13.342677
29.054837,21.937656,78.564726,-13.340312
29.245988,21.937656,78.570732,-13.337949
29.437138,21.937656,78.576738,-13.335585
29.628288,21.937656,78.582744,-13.333221
29.819438,21.937656,78.588749,-13.330857
30.010589,21.937656,78.594754,-13.328492
30.201739,21.937656,78.600759,-13.326128
30.392889,21.937656,78.606764,-13.323763
30.584039,21.937656,78.612769,-13.321398
30.77519,21.937656,78.618774,-13.319033
30.96634,21.937656,78.624779,-13.316668
31.15749,21.937656,78.630783,-13.314303
31.34864,21.937656,78.636788,-13.311937
31.539791,21.937656,78.642792,-13.309572
31.730941,21.937656,78.648797,-13.307206
31.922091,21.937656,78.654801,-13.30484
32.113241,21.937656,78.660805,-13.302474
32.304392,21.937656,78.666809,-13.300108
32.495542,21.937656,78.672812,-13.297741
32.686692,21.937656,78.678816,-13.295375
32.877842,21.937656,78.684819,-13.293009
33.068993,21.159102,78.690823,-13.290642
33.260143,14.024047,78.696826,-13.288275
33.451293,6.292117,78.702829,-13.285908
33.642443,5.496821,78.708832,-13.283541
33.833594,5.713726,78.714835,-13.281174
34.024744,6.114797,78.720838,-13.278807
34.215894,6.207398,78.726841,-13.276439
34.407044,6.376384,78.732843,-13.274071
34.598195,6.735478,78.738846,-13.271704
34.789345,7.22984,78.744848,-13.269336
34.980495,7.030622,78.75085,-13.266968
35.171645,6.818086,78.756853,-13.264599
35.362796,6.659432,78.762855,-13.262231
35.553946,6.62927,78.768856,-13.259862
35.745096,6.427629,78.774858,-13.257493
35.936246,5.78262,78.78086,-13.255125
36.127396,5.728077,78.786861,-13.252756
36.318547,6.191336,78.792862,-13.250386
36.509697,6.516689,78.798864,-13.248018
36.700847,6.792987,78.804865,-13.245648
36.891997,6.511096,78.810866,-13.243279
37.083148,6.396059,78.816867,-13.240909
37.274298,6.514038,78.822868,-13.238539
37.465448,6.612025,78.828869,-13.23617
37.656598,6.739145,78.834869,-13.233799
37.847749,6.926047,78.84087,-13.231428
38.038899,7.06197,78.84687,-13.229058
38.230049,6.827989,78.852871,-13.226688
38.421199,7.034193,78.858871,-13.224318
38.61235,7.337677,78.864871,-13.221947
38.8035,7.520289,78.870871,-13.219576
38.99465,7.448573,78.87687,-13.217205
39.1858,7.694021,78.88287,-13.214833
39.376951,7.63463,78.88887,-13.212463
39.568101,7.740632,78.894869,-13.210091
39.759251,7.573416,78.900868,-13.207719
39.950401,7.781505,78.906868,-13.205348
