position,Titanium Abundance,lon,lat
0,0.911399,75.28747,-9.120361
0.159365,0.909759,75.290029,-9.124969
0.318729,0.908116,75.292587,-9.129578
0.478094,0.906469,75.295146,-9.134186
0.637459,0.90482,75.297704,-9.138795
0.796823,0.903168,75.300263,-9.143404
0.956188,0.901513,75.302822,-9.148012
1.115553,0.899855,75.30538,-9.152621
1.274918,0.898194,75.307939,-9.15723
1.434282,0.89653,75.310498,-9.161838
1.593647,0.894864,75.313057,-9.166447
1.753012,0.893194,75.315616,-9.171055
1.912376,0.891522,75.318175,-9.175663
2.071741,0.889846,75.320735,-9.180271
2.231106,0.888168,75.323294,-9.18488
2.39047,0.886486,75.325854,-9.189488
2.549835,0.884802,75.328412,-9.194097
2.7092,0.883115,75.330972,-9.198705
2.868564,0.881425,75.333531,-9.203314
3.027929,0.879732,75.336091,-9.207922
3.187294,0.878036,75.338651,-9.21253
3.346659,0.876337,75.34121,-9.217139
3.506023,0.874635,75.34377,-9.221747
3.665388,0.87293,75.34633,-9.226355
3.824753,0.871223,75.348891,-9.230963
3.984117,0.869512,75.35145,-9.235571
4.143482,0.867799,75.35401,-9.24018
4.302847,0.866082,75.356571,-9.244787
4.462211,0.864363,75.35913,-9.249396
4.621576,0.862641,75.361691,-9.254004
4.780941,0.860915,75.364251,-9.258612
4.940305,0.859187,75.366812,-9.26322
5.09967,0.857456,75.369372,-9.267828
5.259035,0.855722,75.371932,-9.272436
5.418399,0.853985,75.374494,-9.277044
5.577764,0.852245,75.377054,-9.281652
5.737129,0.850503,75.379615,-9.28626
5.896494,0.848757,75.382176,-9.290868
6.055858,0.847008,75.384736,-9.295476
6.215223,0.845257,75.387297,-9.300084
6.374588,0.843502,75.389858,-9.304692
6.533952,0.841745,75.392419,-9.3093
6.693317,0.839985,75.39498,-9.313908
6.852682,0.838221,75.397541,-9.318516
7.012046,0.836455,75.400103,-9.323124
7.171411,0.834686,75.402664,-9.327732
7.330776,0.832914,75.405225,-9.332339
7.49014,0.831139,75.407787,-9.336947
7.649505,0.829361,75.410349,-9.341555
7.80887,0.82758,75.41291,-9.346163
7.968235,0.825797,75.415472,-9.350771
8.127599,0.82401,75.418034,-9.355378
8.286964,0.82222,75.420596,-9.359985
8.446329,0.820428,75.423157,-9.364594
8.605693,0.818632,75.425719,-9.369201
8.765058,0.816834,75.428281,-9.373809
8.924423,0.815033,75.430843,-9.378417
9.083787,0.813228,75.433405,-9.383024
9.243152,0.811421,75.435968,-9.387632
