position,Plagioclase Abundance,lon,lat
0,80.761956,75.28747,-9.120361
0.159365,80.903393,75.290029,-9.124969
0.318729,80.646456,75.292587,-9.129578
0.478094,79.7456,75.295146,-9.134186
0.637459,80.075243,75.297704,-9.138795
0.796823,80.691176,75.300263,-9.143404
0.956188,81.180779,75.302822,-9.148012
1.115553,81.845616,75.30538,-9.152621
1.274918,82.652489,75.307939,-9.15723
1.434282,82.671352,75.310498,-9.161838
1.593647,82.403924,75.313057,-9.166447
1.753012,82.223721,75.315616,-9.171055
1.912376,81.864288,75.318175,-9.175663
2.071741,81.316554,75.320735,-9.180271
2.231106,80.96954,75.323294,-9.18488
2.39047,80.560166,75.325854,-9.189488
2.549835,80.623027,75.328412,-9.194097
2.7092,80.104268,75.330972,-9.198705
2.868564,79.416512,75.333531,-9.203314
3.027929,79.154402,75.336091,-9.207922
3.187294,78.901751,75.338651,-9.21253
3.346659,78.600178,75.34121,-9.217139
3.506023,79.136387,75.34377,-9.221747
3.665388,79.296859,75.34633,-9.226355
3.824753,79.379519,75.348891,-9.230963
3.984117,80.004024,75.35145,-9.235571
4.143482,80.243494,75.35401,-9.24018
4.302847,80.991863,75.356571,-9.244787
4.462211,81.151284,75.35913,-9.249396
4.621576,80.740978,75.361691,-9.254004
4.780941,80.31369,75.364251,-9.258612
4.940305,80.561281,75.366812,-9.26322
5.09967,80.729857,75.369372,-9.267828
5.259035,80.656135,75.371932,-9.272436
5.418399,80.858117,75.374494,-9.277044
5.577764,79.927945,75.377054,-9.281652
5.737129,79.214349,75.379615,-9.28626
5.896494,79.248809,75.382176,-9.290868
6.055858,79.322461,75.384736,-9.295476
6.215223,78.813017,75.387297,-9.300084
6.374588,78.110164,75.389858,-9.304692
6.533952,77.618429,75.392419,-9.3093
6.693317,77.490751,75.39498,-9.313908
6.852682,76.907882,75.397541,-9.318516
7.012046,76.242034,75.400103,-9.323124
7.171411,75.754328,75.402664,-9.327732
7.330776,76.935492,75.405225,-9.332339
7.49014,78.282967,75.407787,-9.336947
7.649505,78.370291,75.410349,-9.341555
7.80887,77.771913,75.41291,-9.346163
7.968235,77.696051,75.415472,-9.350771
8.127599,78.43042,75.418034,-9.355378
8.286964,78.440653,75.420596,-9.359985
8.446329,78.724079,75.423157,-9.364594
8.605693,78.509217,75.425719,-9.369201
8.765058,78.906187,75.428281,-9.373809
8.924423,80.657665,75.430843,-9.378417
9.083787,82.925457,75.433405,-9.383024
9.243152,82.938999,75.435968,-9.387632
9.402517,80.442332,75.43853,-9.392239
9.561881,82.587763,75.441092,-9.396847
9.721246,85.46976,75.443655,-9.401455
9.880611,86.312302,75.446218,-9.406062
10.039976,83.62174,75.44878,-9.41067
10.19934,50.754106,75.451343,-9.415277
10.358705,16.824382,75.453905,-9.419885
10.51807,10.509596,75.456468,-9.424492
10.677434,16.753609,75.459032,-9.429099
10.836799,43.680901,75.461594,-9.433707
10.996164,70.649646,75.464157,-9.438314
11.155528,75.693274,75.466721,-9.442921
11.314893,82.39001,75.469283,-9.447529
11.474258,83.346413,75.471846,-9.452136
11.633622,83.216903,75.474409,-9.456744
11.792987,81.081678,75.476973,-9.461351
11.952352,80.271731,75.479536,-9.465958
12.111716,82.425203,75.482099,-9.470566
