position,TerrainHeight,lon,lat
0,1034.289372,75.28747,-9.120361
0.159365,1048.938327,75.290029,-9.124969
0.318729,1063.053337,75.292587,-9.129578
0.478094,1074.155744,75.295146,-9.134186
0.637459,1085.533971,75.297704,-9.138795
0.796823,1099.138405,75.300263,-9.143404
0.956188,1116.611488,75.302822,-9.148012
1.115553,1136.362267,75.30538,-9.152621
1.274918,1157.947427,75.307939,-9.15723
1.434282,1182.622885,75.310498,-9.161838
1.593647,1205.312519,75.313057,-9.166447
1.753012,1222.953042,75.315616,-9.171055
1.912376,1233.06779,75.318175,-9.175663
2.071741,1237.584242,75.320735,-9.180271
2.231106,1237.853709,75.323294,-9.18488
2.39047,1241.192443,75.325854,-9.189488
2.549835,1259.23068,75.328412,-9.194097
2.7092,1271.991047,75.330972,-9.198705
2.868564,1280.345939,75.333531,-9.203314
3.027929,1281.779595,75.336091,-9.207922
3.187294,1279.119264,75.338651,-9.21253
3.346659,1272.441732,75.34121,-9.217139
3.506023,1265.54129,75.34377,-9.221747
3.665388,1257.900077,75.34633,-9.226355
3.824753,1255.486593,75.348891,-9.230963
3.984117,1256.589744,75.35145,-9.235571
4.143482,1258.535356,75.35401,-9.24018
4.302847,1256.976876,75.356571,-9.244787
4.462211,1254.807526,75.35913,-9.249396
4.621576,1249.364213,75.361691,-9.254004
4.780941,1245.287887,75.364251,-9.258612
4.940305,1243.650336,75.366812,-9.26322
5.09967,1242.818154,75.369372,-9.267828
5.259035,1242.406108,75.371932,-9.272436
5.418399,1236.708155,75.374494,-9.277044
5.577764,1225.28386,75.377054,-9.281652
5.737129,1215.507518,75.379615,-9.28626
5.896494,1211.360165,75.382176,-9.290868
6.055858,1212.177824,75.384736,-9.295476
6.215223,1211.055829,75.387297,-9.300084
6.374588,1210.270492,75.389858,-9.304692
6.533952,1215.290206,75.392419,-9.3093
6.693317,1229.950485,75.39498,-9.313908
6.852682,1245.769387,75.397541,-9.318516
7.012046,1259.128302,75.400103,-9.323124
7.171411,1273.286258,75.402664,-9.327732
7.330776,1287.973633,75.405225,-9.332339
7.49014,1302.024139,75.407787,-9.336947
7.649505,1320.909377,75.410349,-9.341555
7.80887,1343.356804,75.41291,-9.346163
7.968235,1367.767715,75.415472,-9.350771
8.127599,1381.213873,75.418034,-9.355378
