position,Olivine Abundance,lon,lat
0,4.414819,75.28747,-9.120361
0.159365,4.462333,75.290029,-9.124969
0.318729,4.796536,75.292587,-9.129578
0.478094,4.476613,75.295146,-9.134186
0.637459,4.080805,75.297704,-9.138795
0.796823,3.878833,75.300263,-9.143404
0.956188,4.308733,75.302822,-9.148012
1.115553,4.415732,75.30538,-9.152621
1.274918,3.800483,75.307939,-9.15723
1.434282,3.448971,75.310498,-9.161838
1.593647,3.814467,75.313057,-9.166447
1.753012,4.001631,75.315616,-9.171055
1.912376,4.41012,75.318175,-9.175663
2.071741,4.530349,75.320735,-9.180271
2.231106,3.820859,75.323294,-9.18488
2.39047,2.900695,75.325854,-9.189488
2.549835,2.74962,75.328412,-9.194097
2.7092,2.89278,75.330972,-9.198705
2.868564,3.130518,75.333531,-9.203314
3.027929,3.091243,75.336091,-9.207922
3.187294,3.358491,75.338651,-9.21253
3.346659,3.476542,75.34121,-9.217139
3.506023,4.662474,75.34377,-9.221747
3.665388,4.214521,75.34633,-9.226355
3.824753,3.669426,75.348891,-9.230963
3.984117,3.826447,75.35145,-9.235571
4.143482,3.216579,75.35401,-9.24018
4.302847,4.003756,75.356571,-9.244787
4.462211,4.676586,75.35913,-9.249396
4.621576,5.095648,75.361691,-9.254004
4.780941,5.60538,75.364251,-9.258612
4.940305,5.288237,75.366812,-9.26322
5.09967,4.339986,75.369372,-9.267828
5.259035,3.764032,75.371932,-9.272436
5.418399,3.729232,75.374494,-9.277044
5.577764,3.603756,75.377054,-9.281652
5.737129,3.680701,75.379615,-9.28626
5.896494,3.523022,75.382176,-9.290868
6.055858,3.295415,75.384736,-9.295476
6.215223,3.335496,75.387297,-9.300084
6.374588,2.957189,75.389858,-9.304692
6.533952,2.719777,75.392419,-9.3093
6.693317,2.430165,75.39498,-9.313908
6.852682,2.209574,75.397541,-9.318516
7.012046,2.631754,75.400103,-9.323124
7.171411,3.061902,75.402664,-9.327732
7.330776,2.544394,75.405225,-9.332339
7.49014,2.520555,75.407787,-9.336947
7.649505,2.867631,75.410349,-9.341555
7.80887,3.193335,75.41291,-9.346163
7.968235,3.249275,75.415472,-9.350771
8.127599,3.592615,75.418034,-9.355378
8.286964,3.818547,75.420596,-9.359985
8.446329,3.447396,75.423157,-9.364594
8.605693,3.101815,75.425719,-9.369201
8.765058,4.737009,75.428281,-9.373809
8.924423,6.048254,75.430843,-9.378417
9.083787,7.813532,75.433405,-9.383024
9.243152,8.591325,75.435968,-9.387632
9.402517,7.873883,75.43853,-9.392239
9.561881,8.202166,75.441092,-9.396847
9.721246,7.96594,75.443655,-9.401455
9.880611,7.492268,75.446218,-9.406062
10.039976,6.652993,75.44878,-9.41067
10.19934,13.333251,75.451343,-9.415277
10.358705,37.781782,75.453905,-9.419885
10.51807,52.305287,75.456468,-9.424492
10.677434,46.740686,75.459032,-9.429099
10.836799,31.275407,75.461594,-9.433707
10.996164,6.034668,75.464157,-9.438314
11.155528,9.957503,75.466721,-9.442921
11.314893,6.954814,75.469283,-9.447529
11.474258,7.113827,75.471846,-9.452136
11.633622,6.571159,75.474409,-9.456744
11.792987,5.418731,75.476973,-9.461351
11.952352,5.421345,75.479536,-9.465958
12.111716,6.337497,75.482099,-9.470566
12.271081,6.874842,75.484663,-9.475173
12.430446,6.081153,75.487227,-9.47978
12.589811,4.336495,75.489791,-9.484387
12.749175,3.616406,75.492354,-9.488994
12.90854,3.159387,75.494918,-9.493602
13.067905,5.897487,75.497482,-9.498209
13.227269,6.37923,75.500046,-9.502816
13.386634,6.174321,75.50261,-9.507423
13.545999,6.519852,75.505174,-9.51203
13.705363,6.040314,75.507738,-9.516637
13.864728,5.14198,75.510302,-9.521244
14.024093,5.154925,75.512866,-9.525851
14.183457,5.910662,75.515431,-9.530458
14.342822,6.140006,75.517996,-9.535065
14.502187,5.665303,75.52056,-9.539672
14.661552,5.082614,75.523124,-9.544279
14.820916,4.960318,75.525689,-9.548886
