position,FeO Abundance,lon,lat
0,7.144431,75.28747,-9.120361
0.159365,7.124269,75.290029,-9.124969
0.318729,7.230089,75.292587,-9.129578
0.478094,7.413727,75.295146,-9.134186
0.637459,7.298304,75.297704,-9.138795
0.796823,7.112915,75.300263,-9.143404
0.956188,7.027635,75.302822,-9.148012
1.115553,6.893877,75.30538,-9.152621
1.274918,6.600934,75.307939,-9.15723
1.434282,6.552812,75.310498,-9.161838
1.593647,6.677995,75.313057,-9.166447
1.753012,6.749204,75.315616,-9.171055
1.912376,6.922058,75.318175,-9.175663
2.071741,7.030462,75.320735,-9.180271
2.231106,6.997705,75.323294,-9.18488
2.39047,6.993464,75.325854,-9.189488
2.549835,6.925204,75.328412,-9.194097
2.7092,7.075937,75.330972,-9.198705
2.868564,7.232187,75.333531,-9.203314
3.027929,7.318241,75.336091,-9.207922
3.187294,7.397391,75.338651,-9.21253
3.346659,7.484545,75.34121,-9.217139
3.506023,7.519883,75.34377,-9.221747
3.665388,7.468365,75.34633,-9.226355
3.824753,7.431571,75.348891,-9.230963
3.984117,7.249774,75.35145,-9.235571
4.143482,7.081079,75.35401,-9.24018
4.302847,7.043373,75.356571,-9.244787
4.462211,7.037606,75.35913,-9.249396
4.621576,7.229658,75.361691,-9.254004
4.780941,7.415763,75.364251,-9.258612
4.940305,7.318166,75.366812,-9.26322
5.09967,7.119618,75.369372,-9.267828
5.259035,7.058385,75.371932,-9.272436
5.418399,6.994273,75.374494,-9.277044
5.577764,7.205349,75.377054,-9.281652
5.737129,7.393647,75.379615,-9.28626
5.896494,7.3747,75.382176,-9.290868
6.055858,7.328103,75.384736,-9.295476
6.215223,7.45663,75.387297,-9.300084
6.374588,7.572955,75.389858,-9.304692
6.533952,7.616697,75.392419,-9.3093
6.693317,7.606009,75.39498,-9.313908
6.852682,7.73673,75.397541,-9.318516
7.012046,7.939529,75.400103,-9.323124
7.171411,8.15211,75.402664,-9.327732
7.330776,7.775415,75.405225,-9.332339
7.49014,7.407111,75.407787,-9.336947
7.649505,7.460127,75.410349,-9.341555
7.80887,7.654592,75.41291,-9.346163
7.968235,7.653225,75.415472,-9.350771
8.127599,7.522937,75.418034,-9.355378
8.286964,7.555202,75.420596,-9.359985
8.446329,7.482753,75.423157,-9.364594
8.605693,7.501531,75.425719,-9.369201
8.765058,7.221203,75.428281,-9.373809
8.924423,6.887638,75.430843,-9.378417
9.083787,6.487473,75.433405,-9.383024
9.243152,5.988721,75.435968,-9.387632
9.402517,7.030914,75.43853,-9.392239
9.561881,6.898052,75.441092,-9.396847
9.721246,6.022639,75.443655,-9.401455
9.880611,5.397501,75.446218,-9.406062
10.039976,5.075695,75.44878,-9.41067
10.19934,11.955694,75.451343,-9.415277
10.358705,22.189987,75.453905,-9.419885
10.51807,25.397424,75.456468,-9.424492
10.677434,23.580654,75.459032,-9.429099
10.836799,17.366198,75.461594,-9.433707
10.996164,8.898473,75.464157,-9.438314
11.155528,8.521415,75.466721,-9.442921
11.314893,7.081771,75.469283,-9.447529
11.474258,6.866814,75.471846,-9.452136
11.633622,6.829596,75.474409,-9.456744
11.792987,7.102857,75.476973,-9.461351
11.952352,7.281495,75.479536,-9.465958
12.111716,7.019432,75.482099,-9.470566
12.271081,6.722374,75.484663,-9.475173
12.430446,6.85085,75.487227,-9.47978
12.589811,7.234324,75.489791,-9.484387
12.749175,6.910276,75.492354,-9.488994
12.90854,6.192816,75.494918,-9.493602
13.067905,6.309919,75.497482,-9.498209
13.227269,6.531549,75.500046,-9.502816
13.386634,6.451422,75.50261,-9.507423
13.545999,6.363998,75.505174,-9.51203
13.705363,6.173001,75.507738,-9.516637
13.864728,6.354149,75.510302,-9.521244
14.024093,6.646058,75.512866,-9.525851
14.183457,6.711693,75.515431,-9.530458
14.342822,6.934589,75.517996,-9.535065
14.502187,7.238996,75.52056,-9.539672
14.661552,7.537563,75.523124,-9.544279
14.820916,7.705202,75.525689,-9.548886
14.980281,7.561751,75.528254,-9.553493
15.139646,7.569619,75.530818,-9.5581
15.29901,7.457075,75.533383,-9.562707
15.458375,7.32957,75.535948,-9.567314
15.61774,7.481152,75.538513,-9.571921
15.777104,7.822123,75.541078,-9.576527
15.936469,7.89714,75.543643,-9.581134
16.095834,7.696136,75.546208,-9.585741
16.255198,7.926112,75.548774,-9.590348
16.414563,7.795384,75.55134,-9.594954
16.573928,7.612959,75.553904,-9.599561
16.733293,7.398922,75.55647,-9.604168
16.892657,7.185463,75.559035,-9.608775
17.052022,6.79703,75.561601,-9.613381
17.211387,6.923977,75.564168,-9.617988
17.370751,6.709827,75.566732,-9.622595
17.530116,6.614206,75.569298,-9.627201
17.689481,6.211482,75.571864,-9.631808
17.848845,5.711389,75.57443,-9.636415
18.00821,5.739936,75.576996,-9.641021
18.167575,5.864921,75.579563,-9.645627
18.326939,4.781106,75.582128,-9.650234
18.486304,4.295768,75.584695,-9.654841
18.645669,4.577574,75.587261,-9.659447
18.805033,4.936684,75.589827,-9.664054
18.964398,4.879635,75.592394,-9.66866
19.123763,4.652319,75.59496,-9.673267
19.283128,4.428403,75.597528,-9.677872
19.442492,4.809608,75.600094,-9.682479
19.601857,4.797956,75.602661,-9.687085
19.761222,4.908021,75.605228,-9.691692
19.920586,5.302622,75.607794,-9.696299
20.079951,5.888544,75.610362,-9.700904
20.239316,6.168665,75.612928,-9.705511
20.39868,5.915113,75.615496,-9.710117
20.558045,5.311427,75.618062,-9.714724
20.71741,5.223318,75.62063,-9.719329
20.876774,5.096885,75.623197,-9.723936
21.036139,5.453783,75.625764,-9.728542
21.195504,5.66404,75.628331,-9.733149
21.354869,5.474831,75.630899,-9.737755
21.514233,5.389973,75.633467,-9.742361
