position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
0,74.538847,-11.0404,8.054111,7.469669,677.849098,8.297988,2.135807,11.330083,78.48,5.257117,0.158631
0.145433,74.543629,-11.039413,6.504099,7.959512,683.964153,8.297894,1.655514,15.510951,76.329434,2.907368,0.157038
0.290866,74.548411,-11.038425,2.373072,8.872873,677.119002,8.297808,0.99668,23.938114,72.692132,1.69568,0.155443
0.436299,74.553192,-11.037438,4.759213,7.480984,679.231583,8.29773,1.941698,14.911028,78.388059,2.430581,0.153846
0.581732,74.557974,-11.03645,8.263663,6.590198,695.847824,8.297658,2.039891,8.311127,81.385319,4.811837,0.152247
0.727165,74.562756,-11.035462,6.720236,7.186969,703.465402,8.297596,2.113756,11.678029,79.487979,3.586448,0.150647
0.872598,74.567537,-11.034475,6.631583,7.407362,702.875732,8.29754,2.161968,12.33567,78.870781,2.673173,0.149044
1.018031,74.572319,-11.033487,7.446464,7.300918,703.780987,8.297492,2.315357,11.010886,79.227294,2.414997,0.14744
1.163464,74.577101,-11.032499,7.274067,7.055871,710.296713,8.297452,2.378645,10.148637,80.198652,2.453571,0.145834
1.308897,74.581882,-11.031511,8.288499,7.075708,717.439132,8.297419,2.163593,9.57934,79.968567,2.073621,0.144226
1.45433,74.586664,-11.030523,8.732278,7.349106,720.233733,8.297394,2.119402,10.342307,78.806017,1.729439,0.142616
1.599763,74.591445,-11.029535,9.89205,7.423377,721.387135,8.297376,2.062952,9.615192,78.429808,1.492097,0.141004
1.745196,74.596227,-11.028546,5.045224,7.875092,714.297541,8.297366,2.059173,15.886054,77.009549,1.246742,0.13939
1.890629,74.601008,-11.027558,7.069546,7.132247,715.65474,8.297365,2.326122,10.677746,79.926585,1.954349,0.137775
2.036062,74.60579,-11.02657,6.791876,7.218968,726.752578,8.29737,2.385085,11.235445,79.587592,2.693066,0.136157
2.181495,74.610571,-11.025581,4.707541,7.88981,732.799581,8.297383,2.943028,15.004697,77.344735,2.315127,0.134538
2.326928,74.615352,-11.024593,5.060502,7.65995,734.745021,8.297405,3.103444,13.561672,78.274384,2.68867,0.132917
2.472361,74.620134,-11.023604,4.992984,7.748121,735.014752,8.297433,2.557015,14.788842,77.661158,1.266742,0.131294
2.617794,74.624915,-11.022615,4.418333,7.657366,731.488159,8.297469,2.427307,15.06638,78.087981,2.09356,0.129669
2.763227,74.629696,-11.021627,5.511444,7.55925,725.395017,8.297513,2.161953,14.092276,78.234329,3.981277,0.128042
2.90866,74.634477,-11.020638,3.302956,8.33343,707.832807,8.297564,1.309637,20.492873,74.894532,6.25113,0.126413
3.054093,74.639259,-11.019649,1.428661,8.428028,687.030089,8.297623,1.978227,21.616194,74.976916,7.661671,0.124783
3.199526,74.64404,-11.01866,1.431337,8.10604,673.386155,8.29769,2.513064,19.496356,76.55924,5.549959,0.12315
3.344959,74.648821,-11.017671,3.573971,7.771496,672.878885,8.297765,2.76896,15.813721,77.843349,0.929127,0.121516
3.490392,74.653602,-11.016682,6.110542,7.730374,683.843932,8.297847,2.943218,13.110175,77.836065,4.44,0.11988
3.635825,74.658383,-11.015693,6.235599,7.871719,700.769702,8.297936,2.589406,14.080065,77.094927,6.933898,0.118242
3.781258,74.663164,-11.014703,5.331421,7.955135,719.422486,8.298034,2.792598,14.983738,76.892242,7.983901,0.116602
3.926691,74.667945,-11.013714,7.62983,7.737032,745.791514,8.298139,2.85085,11.880833,77.638486,9.749681,0.11496
4.072124,74.672726,-11.012725,11.31191,7.421963,773.011689,8.298252,2.929724,6.979295,78.779073,10.488815,0.113316
4.217557,74.677507,-11.011735,10.876581,7.412251,801.225412,8.298372,2.891723,7.359423,78.872275,9.840293,0.11167
4.36299,74.682288,-11.010746,6.919291,7.598033,822.515044,8.2985,2.743824,12.078127,78.258759,8.327133,0.110023
4.508424,74.687069,-11.009756,6.625019,7.174058,837.969925,8.298636,2.587454,10.955825,79.831703,6.612721,0.108373
4.653857,74.691849,-11.008766,5.334762,7.227542,853.482494,8.298779,2.945356,11.842026,79.877855,5.613855,0.106722
4.79929,74.69663,-11.007777,5.224631,7.686025,860.952476,8.29893,2.629477,14.140338,78.00555,3.412336,0.105069
4.944723,74.701411,-11.006787,4.31597,7.925226,861.135482,8.299089,2.561336,15.978659,77.144034,0.578653,0.103414
5.090156,74.706192,-11.005797,4.200469,7.731691,857.044795,8.299255,2.911303,14.872202,78.016023,1.59813,0.101757
5.235589,74.710972,-11.004807,3.928363,7.37727,849.432545,8.299429,3.129572,13.472955,79.469109,3.439651,0.100098
5.381022,74.715753,-11.003817,4.400631,7.327303,837.676213,8.299611,3.001348,13.04329,79.554731,5.188142,0.098438
5.526455,74.720534,-11.002826,3.661264,7.90219,819.688413,8.299801,2.776737,16.263,77.298997,6.99014,0.096775
5.671888,74.725314,-11.001836,4.053574,7.944614,799.71756,8.299997,3.071322,15.639958,77.235143,7.996961,0.095111
5.817321,74.730095,-11.000846,4.946243,7.700881,781.355476,8.300202,2.926429,14.018163,78.109164,7.110408,0.093459
5.962754,74.734875,-10.999856,2.85362,7.882036,772.514354,8.300415,3.523185,15.842282,77.780915,5.554922,0.091943
6.108187,74.739656,-10.998865,2.614049,7.731012,757.265547,8.300635,2.465875,17.010237,77.909839,4.94231,0.090426
6.25362,74.744436,-10.997875,2.452095,7.390082,748.326305,8.300863,3.793634,13.844948,79.909322,4.60194,0.088908
6.399053,74.749217,-10.996883,2.106683,7.795396,733.102979,8.301302,4.222579,15.177824,78.492913,4.5448,0.08739
6.544486,74.753997,-10.995893,4.855307,7.914192,722.391664,8.301987,3.284447,14.420461,77.439785,3.652914,0.086021
6.689919,74.758778,-10.994902,9.738634,7.928273,720.258856,8.302653,2.481345,11.186445,76.593575,1.34499,0.08476
6.835352,74.763558,-10.993912,12.045828,7.94938,725.787578,8.3033,2.444454,9.281955,76.227761,2.162265,0.0835
6.980785,74.768338,-10.992921,12.192578,7.957633,737.937176,8.303929,2.611849,8.911837,76.283734,5.09588,0.082242
7.126218,74.773119,-10.99193,12.726002,8.025494,750.321254,8.304539,2.48895,8.893446,75.891598,5.07327,0.080985
7.271651,74.777899,-10.990939,12.796556,8.119979,759.036466,8.30513,2.45958,9.185678,75.558185,3.676438,0.07973
7.417084,74.782679,-10.989948,10.535933,8.158199,771.312652,8.305702,2.439672,11.420419,75.603975,4.322039,0.078476
7.562517,74.787459,-10.988956,11.354172,7.985223,789.461807,8.306254,2.405952,10.034568,76.205306,6.460772,0.077224
7.70795,74.792239,-10.987965,11.558157,7.933411,808.138536,8.306788,2.562998,9.478937,76.399907,7.292939,0.075973
7.853383,74.79702,-10.986974,12.329752,7.845923,827.449137,8.307304,2.505781,8.479463,76.685,7.429692,0.074724
7.998816,74.8018,-10.985982,11.314628,7.820461,842.779983,8.307801,2.476808,9.371896,76.836666,5.974437,0.073476
8.144249,74.80658,-10.984991,10.148166,7.892104,846.745793,8.308278,2.753517,10.284576,76.81374,2.174222,0.072229
8.289682,74.81136,-10.983999,9.986952,7.945936,840.571303,8.308737,2.682953,10.743571,76.586523,3.084074,0.070984
8.435115,74.81614,-10.983008,8.654369,7.860674,827.884798,8.309177,2.921313,11.369154,77.055161,5.393445,0.069741
8.580548,74.82092,-10.982016,8.01777,7.753988,806.093391,8.309598,3.319693,10.916351,77.746185,8.034377,0.068499
8.725981,74.8257,-10.981024,7.015143,7.799804,775.529105,8.31,3.080199,12.406051,77.498603,10.518146,0.067258
8.871414,74.83048,-10.980032,5.353007,7.907375,744.902431,8.310383,3.542909,13.696791,77.407291,11.076027,0.066019
9.016847,74.835259,-10.97904,5.859317,7.818302,720.398425,8.310747,3.120096,13.349957,77.670628,10.129308,0.064781
