position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
0.0,78.403225,-11.581582,7.37003,6.089703,500.700959,6.977645,3.053968,5.070325,84.505677,7.199716,0.327403
0.17682,78.40741,-11.585729,5.209694,6.32369,496.290887,6.979284,3.669164,7.150525,83.970615,9.557911,0.328447
0.35364,78.411594,-11.589876,5.098629,6.138371,522.611446,6.98095,4.482168,5.308866,85.110342,11.69387,0.32949
0.53046,78.415779,-11.594023,4.129715,6.117876,552.304367,6.982644,4.527899,6.044566,85.297821,11.215318,0.330531
0.70728,78.419964,-11.59817,3.875951,6.095891,580.670194,6.984366,4.834923,5.729557,85.559571,11.685106,0.331571
0.8841,78.424149,-11.602316,4.769833,5.987785,612.139171,6.986115,5.592372,3.379667,86.258129,12.230012,0.332609
1.06092,78.428334,-11.606463,6.120599,5.920961,642.20108,6.987892,5.78791,1.641707,86.449786,10.973852,0.333645
1.23774,78.43252,-11.610609,5.742258,5.829263,669.176197,6.989697,5.989838,1.293552,86.974351,8.92394,0.334679
1.41456,78.436705,-11.614756,5.152797,5.682866,688.946979,6.99153,6.324891,0.740048,87.782264,6.436913,0.335712
1.591379,78.440891,-11.618903,4.858898,5.567905,696.837846,6.99339,5.98038,1.093428,88.067292,4.45544,0.336742
1.768199,78.445076,-11.623049,5.220603,5.600299,699.985605,6.995279,5.337637,1.788317,87.653441,3.813527,0.337772
1.945019,78.449262,-11.627196,5.851261,5.796918,699.53083,6.997195,4.203007,3.597361,86.348371,4.279297,0.338799
2.121839,78.453448,-11.631342,5.029497,5.834526,692.623591,6.999139,4.047378,4.682835,86.24029,5.579069,0.339825
2.298659,78.457634,-11.635488,5.512087,5.863039,680.620756,7.00111,4.118865,4.214801,86.15425,6.890478,0.340849
2.475479,78.46182,-11.639635,5.910097,5.870452,665.016593,7.00311,3.93633,4.170269,85.983307,7.541014,0.341871
2.652299,78.466007,-11.643781,7.044685,5.768179,649.192978,7.005137,3.372064,3.515977,86.067278,7.286172,0.342891
2.829119,78.470193,-11.647927,8.090166,5.642634,633.636609,7.007191,3.04041,2.491902,86.377524,6.691138,0.34391
3.005939,78.47438,-11.652073,7.875463,5.59335,621.599407,7.009274,3.202313,2.373811,86.548414,5.33561,0.344927
3.182759,78.478566,-11.656219,8.14518,5.47203,618.040869,7.011385,3.194801,1.574363,87.085658,4.061522,0.345943
3.359579,78.482753,-11.660365,7.591251,5.356175,627.13382,7.013523,3.299146,1.492726,87.616877,4.540806,0.346956
3.536399,78.48694,-11.664511,21.055158,8.813282,642.37838,7.015689,4.467272,5.243997,69.233575,3.638278,0.347968
3.713219,78.491127,-11.668657,54.527433,17.788564,651.34991,7.017882,8.216235,15.386017,21.870313,1.592298,0.348979
3.890039,78.495314,-11.672802,69.519656,21.81102,652.383495,7.020104,9.946768,19.863801,0.669774,2.120165,0.349987
4.066859,78.499502,-11.676948,69.999999,21.937656,644.653856,7.022353,10.0,20.0,0.0,4.745832,0.350994
4.243679,78.50369,-11.681093,69.999999,21.937656,626.994067,7.02463,10.0,20.0,0.0,6.022535,0.351999
4.420498,78.507877,-11.685239,69.999999,21.937656,611.673488,7.026935,10.0,20.0,0.0,4.881441,0.353002
4.597318,78.512064,-11.689385,69.999999,21.937656,609.94241,7.029267,10.0,20.0,0.0,3.600346,0.354004
4.774138,78.516252,-11.69353,69.999999,21.937656,617.675764,7.031627,10.0,20.0,0.0,3.275039,0.355004
4.950958,78.52044,-11.697676,69.999999,21.937656,623.07133,7.034016,10.0,20.0,0.0,2.47359,0.356002
5.127778,78.524628,-11.701821,69.999999,21.937656,625.71352,7.036431,10.0,20.0,0.0,2.221417,0.356998
5.304598,78.528816,-11.705966,69.999999,21.937656,632.111956,7.038875,10.0,20.0,0.0,2.863017,0.357993
5.481418,78.533004,-11.710111,69.999999,21.937656,640.332138,7.041346,10.0,20.0,0.0,3.362212,0.358986
5.658238,78.537194,-11.714256,69.999999,21.937656,650.552034,7.043846,10.0,20.0,0.0,3.92387,0.359977
5.835058,78.541382,-11.718401,69.999999,21.937656,662.315027,7.046373,10.0,20.0,0.0,4.420248,0.360967
6.011878,78.545571,-11.722546,69.999999,21.937656,677.089752,7.048927,10.0,20.0,0.0,4.555509,0.361955
6.188698,78.549759,-11.726692,69.999999,21.937656,691.409776,7.05151,10.0,20.0,0.0,3.708883,0.362941
6.365518,78.553948,-11.730836,69.999999,21.937656,701.144416,7.05412,10.0,20.0,0.0,1.638737,0.363925
6.542338,78.558137,-11.734981,69.999999,21.937656,703.0112,7.056758,10.0,20.0,0.0,1.259178,0.364908
6.719158,78.562326,-11.739126,69.999999,21.937656,696.671309,7.059424,10.0,20.0,0.0,3.243783,0.365889
6.895978,78.566516,-11.743271,69.999999,21.937656,682.253967,7.062118,10.0,20.0,0.0,5.148341,0.366868
7.072798,78.570705,-11.747415,69.999999,21.937656,664.341609,7.064839,10.0,20.0,0.0,6.371929,0.367846
7.249617,78.574895,-11.75156,69.999999,21.937656,645.526731,7.067588,10.0,20.0,0.0,6.733016,0.368822
7.426437,78.579084,-11.755705,69.999999,21.937656,625.028981,7.070365,10.0,20.0,0.0,6.362092,0.369796
7.603257,78.583274,-11.759849,69.999999,21.937656,608.762379,7.07317,10.0,20.0,0.0,5.058414,0.370768
7.780077,78.587464,-11.763993,69.999999,21.937656,600.099876,7.076002,10.0,20.0,0.0,3.364592,0.371739
7.956897,78.591654,-11.768138,69.999999,21.937656,594.47764,7.078863,10.0,20.0,0.0,2.553047,0.372708
8.133717,78.595844,-11.772282,69.999999,21.937656,593.584266,7.081751,10.0,20.0,0.0,2.829991,0.373675
8.310537,78.600035,-11.776426,69.999999,21.937656,592.502835,7.084667,10.0,20.0,0.0,3.383646,0.374641
8.487357,78.604225,-11.78057,69.999999,21.937656,595.303058,7.08761,10.0,20.0,0.0,4.662265,0.375604
8.664177,78.608416,-11.784715,69.999999,21.937656,603.96593,7.090582,10.0,20.0,0.0,5.887476,0.376566
8.840997,78.612606,-11.788859,69.999999,21.937656,613.594547,7.093581,10.0,20.0,0.0,6.296934,0.377527
9.017817,78.616798,-11.793002,69.999999,21.937656,622.737199,7.096608,10.0,20.0,0.0,6.4206,0.378485
9.194637,78.620988,-11.797146,69.999999,21.937656,635.271417,7.099663,10.0,20.0,0.0,6.667652,0.379442
9.371457,78.625179,-11.80129,69.999999,21.937656,648.586397,7.102745,10.0,20.0,0.0,7.494637,0.380397
9.548277,78.62937,-11.805434,69.999999,21.937656,662.452177,7.105856,10.0,20.0,0.0,8.610183,0.381351
9.725097,78.633562,-11.809578,69.999999,21.937656,679.59123,7.108994,10.0,20.0,0.0,8.920007,0.382303
