position,Clinopyroxene Abundance,lon,lat
0,7.37003,78.403225,-11.581582
0.17682,5.209694,78.40741,-11.585729
0.35364,5.098629,78.411594,-11.589876
0.53046,4.129715,78.415779,-11.594023
0.70728,3.875951,78.419964,-11.59817
0.8841,4.769833,78.424149,-11.602316
1.06092,6.120599,78.428334,-11.606463
1.23774,5.742258,78.43252,-11.610609
1.41456,5.152797,78.436705,-11.614756
1.591379,4.858898,78.440891,-11.618903
1.768199,5.220603,78.445076,-11.623049
1.945019,5.851261,78.449262,-11.627196
2.121839,5.029497,78.453448,-11.631342
2.298659,5.512087,78.457634,-11.635488
2.475479,5.910097,78.46182,-11.639635
2.652299,7.044685,78.466007,-11.643781
2.829119,8.090166,78.470193,-11.647927
3.005939,7.875463,78.47438,-11.652073
3.182759,8.14518,78.478566,-11.656219
3.359579,7.591251,78.482753,-11.660365
3.536399,21.055158,78.48694,-11.664511
3.713219,54.527433,78.491127,-11.668657
3.890039,69.519656,78.495314,-11.672802
4.066859,69.999999,78.499502,-11.676948
4.243679,69.999999,78.50369,-11.681093
4.420498,69.999999,78.507877,-11.685239
4.597318,69.999999,78.512064,-11.689385
4.774138,69.999999,78.516252,-11.69353
4.950958,69.999999,78.52044,-11.697676
5.127778,69.999999,78.524628,-11.701821
5.304598,69.999999,78.528816,-11.705966
5.481418,69.999999,78.533004,-11.710111
5.658238,69.999999,78.537194,-11.714256
5.835058,69.999999,78.541382,-11.718401
6.011878,69.999999,78.545571,-11.722546
6.188698,69.999999,78.549759,-11.726692
6.365518,69.999999,78.553948,-11.730836
6.542338,69.999999,78.558137,-11.734981
6.719158,69.999999,78.562326,-11.739126
6.895978,69.999999,78.566516,-11.743271
7.072798,69.999999,78.570705,-11.747415
7.249617,69.999999,78.574895,-11.75156
7.426437,69.999999,78.579084,-11.755705
7.603257,69.999999,78.583274,-11.759849
7.780077,69.999999,78.587464,-11.763993
7.956897,69.999999,78.591654,-11.768138
8.133717,69.999999,78.595844,-11.772282
8.310537,69.999999,78.600035,-11.776426
8.487357,69.999999,78.604225,-11.78057
8.664177,69.999999,78.608416,-11.784715
8.840997,69.999999,78.612606,-11.788859
9.017817,69.999999,78.616798,-11.793002
9.194637,69.999999,78.620988,-11.797146
9.371457,69.999999,78.625179,-11.80129
9.548277,69.999999,78.62937,-11.805434
9.725097,69.999999,78.633562,-11.809578
9.901917,69.999999,78.637753,-11.813722
10.078736,69.999999,78.641945,-11.817865
10.255556,69.999999,78.646137,-11.822009
10.432376,69.999999,78.650328,-11.826152
10.609196,69.999999,78.65452,-11.830296
10.786016,69.999999,78.658712,-11.834439
10.962836,69.999999,78.662905,-11.838582
11.139656,69.999999,78.667097,-11.842725
11.316476,69.999999,78.67129,-11.846869
11.493296,69.999999,78.675482,-11.851012
11.670116,69.999999,78.679675,-11.855155
11.846936,69.999999,78.683868,-11.859298
12.023756,69.999999,78.688061,-11.86344
12.200576,69.999999,78.692254,-11.867584
12.377396,69.999999,78.696447,-11.871726
12.554216,69.999999,78.70064,-11.875869
12.731036,61.233319,78.704834,-11.880012
12.907856,39.669745,78.709028,-11.884154
13.084675,12.072905,78.713221,-11.888297
13.261495,5.663265,78.717415,-11.89244
13.438315,5.366833,78.721609,-11.896582
13.615135,3.686827,78.725803,-11.900724
13.791955,3.32308,78.729998,-11.904867
13.968775,3.71464,78.734192,-11.909009
14.145595,3.614112,78.738387,-11.913151
14.322415,3.909343,78.742581,-11.917293
14.499235,4.707069,78.746776,-11.921435
14.676055,4.499306,78.750971,-11.925577
14.852875,3.091255,78.755166,-11.929719
15.029695,2.362006,78.759361,-11.933861
15.206515,1.96024,78.763556,-11.938003
15.383335,1.487945,78.767752,-11.942145
15.560155,1.711485,78.771947,-11.946286
15.736975,2.78921,78.776143,-11.950428
15.913794,4.137897,78.780339,-11.95457
16.090614,6.000013,78.784535,-11.958711
16.267434,5.81279,78.788731,-11.962853
16.444254,6.566581,78.792927,-11.966994
16.621074,9.753551,78.797123,-11.971135
16.797894,8.976607,78.80132,-11.975277
16.974714,9.181669,78.805516,-11.979418
17.151534,8.436453,78.809713,-11.983559
17.328354,4.861363,78.81391,-11.9877
17.505174,3.890988,78.818107,-11.991841
17.681994,4.378075,78.822304,-11.995982
17.858814,4.265797,78.826501,-12.000123
18.035634,5.071708,78.830699,-12.004264
18.212454,4.622297,78.834896,-12.008404
18.389274,6.343075,78.839094,-12.012545
18.566094,8.010146,78.843291,-12.016686
18.742913,7.786641,78.847489,-12.020826
18.919733,5.966518,78.851687,-12.024967
19.096553,5.295881,78.855885,-12.029107
19.273373,5.784444,78.860084,-12.033248
19.450193,6.173869,78.864282,-12.037388
19.627013,6.654724,78.868481,-12.041528
19.803833,5.912102,78.872679,-12.045668
19.980653,6.274806,78.876878,-12.049808
20.157473,5.787481,78.881077,-12.053949
20.334293,5.406333,78.885276,-12.058089
20.511113,5.306426,78.889475,-12.062228
20.687933,5.755812,78.893674,-12.066368
20.864753,5.680923,78.897874,-12.070508
21.041573,5.439794,78.902073,-12.074648
21.218393,4.404576,78.906273,-12.078788
21.395213,5.045692,78.910473,-12.082927
21.572033,5.26085,78.914673,-12.087067
21.748852,7.221527,78.918873,-12.091206
21.925672,8.203749,78.923073,-12.095346
22.102492,7.147615,78.927273,-12.099485
22.279312,7.661339,78.931474,-12.103624
22.456132,6.455898,78.935674,-12.107764
22.632952,6.049949,78.939875,-12.111903
22.809772,8.219766,78.944076,-12.116042
22.986592,7.596733,78.948277,-12.120181
23.163412,7.21818,78.952478,-12.12432
23.340232,6.490045,78.956679,-12.128459
23.517052,5.04544,78.960881,-12.132598
23.693872,5.341714,78.965083,-12.136736
23.870692,5.177838,78.969284,-12.140875
24.047512,5.560795,78.973485,-12.145014
24.224332,3.320141,78.977687,-12.149153
24.401152,1.382635,78.981889,-12.153291
24.577971,0.542309,78.986092,-12.15743
