position,Orthopyroxene Abundance,lon,lat
0,5.070325,78.403225,-11.581582
0.17682,7.150525,78.40741,-11.585729
0.35364,5.308866,78.411594,-11.589876
0.53046,6.044566,78.415779,-11.594023
0.70728,5.729557,78.419964,-11.59817
0.8841,3.379667,78.424149,-11.602316
1.06092,1.641707,78.428334,-11.606463
1.23774,1.293552,78.43252,-11.610609
1.41456,0.740048,78.436705,-11.614756
1.591379,1.093428,78.440891,-11.618903
1.768199,1.788317,78.445076,-11.623049
1.945019,3.597361,78.449262,-11.627196
2.121839,4.682835,78.453448,-11.631342
2.298659,4.214801,78.457634,-11.635488
2.475479,4.170269,78.46182,-11.639635
2.652299,3.515977,78.466007,-11.643781
2.829119,2.491902,78.470193,-11.647927
3.005939,2.373811,78.47438,-11.652073
3.182759,1.574363,78.478566,-11.656219
3.359579,1.492726,78.482753,-11.660365
3.536399,5.243997,78.48694,-11.664511
3.713219,15.386017,78.491127,-11.668657
3.890039,19.863801,78.495314,-11.672802
4.066859,20,78.499502,-11.676948
4.243679,20,78.50369,-11.681093
4.420498,20,78.507877,-11.685239
4.597318,20,78.512064,-11.689385
4.774138,20,78.516252,-11.69353
4.950958,20,78.52044,-11.697676
5.127778,20,78.524628,-11.701821
5.304598,20,78.528816,-11.705966
5.481418,20,78.533004,-11.710111
5.658238,20,78.537194,-11.714256
5.835058,20,78.541382,-11.718401
6.011878,20,78.545571,-11.722546
6.188698,20,78.549759,-11.726692
6.365518,20,78.553948,-11.730836
6.542338,20,78.558137,-11.734981
6.719158,20,78.562326,-11.739126
6.895978,20,78.566516,-11.743271
7.072798,20,78.570705,-11.747415
7.249617,20,78.574895,-11.75156
7.426437,20,78.579084,-11.755705
7.603257,20,78.583274,-11.759849
7.780077,20,78.587464,-11.763993
7.956897,20,78.591654,-11.768138
8.133717,20,78.595844,-11.772282
8.310537,20,78.600035,-11.776426
8.487357,20,78.604225,-11.78057
8.664177,20,78.608416,-11.784715
8.840997,20,78.612606,-11.788859
9.017817,20,78.616798,-11.793002
9.194637,20,78.620988,-11.797146
9.371457,20,78.625179,-11.80129
9.548277,20,78.62937,-11.805434
9.725097,20,78.633562,-11.809578
9.901917,20,78.637753,-11.813722
10.078736,20,78.641945,-11.817865
10.255556,20,78.646137,-11.822009
10.432376,20,78.650328,-11.826152
10.609196,20,78.65452,-11.830296
10.786016,20,78.658712,-11.834439
10.962836,20,78.662905,-11.838582
11.139656,20,78.667097,-11.842725
11.316476,20,78.67129,-11.846869
11.493296,20,78.675482,-11.851012
11.670116,20,78.679675,-11.855155
11.846936,20,78.683868,-11.859298
12.023756,20,78.688061,-11.86344
12.200576,20,78.692254,-11.867584
12.377396,20,78.696447,-11.871726
12.554216,20,78.70064,-11.875869
12.731036,17.461045,78.704834,-11.880012
12.907856,11.480249,78.709028,-11.884154
13.084675,4.252139,78.713221,-11.888297
13.261495,3.865368,78.717415,-11.89244
13.438315,2.165653,78.721609,-11.896582
13.615135,1.960666,78.725803,-11.900724
13.791955,2.610969,78.729998,-11.904867
13.968775,4.316488,78.734192,-11.909009
14.145595,5.235074,78.738387,-11.913151
14.322415,5.117959,78.742581,-11.917293
14.499235,4.631001,78.746776,-11.921435
14.676055,4.219756,78.750971,-11.925577
14.852875,5.646067,78.755166,-11.929719
15.029695,4.977672,78.759361,-11.933861
15.206515,4.105071,78.763556,-11.938003
15.383335,6.652222,78.767752,-11.942145
15.560155,7.871225,78.771947,-11.946286
15.736975,5.974654,78.776143,-11.950428
15.913794,5.273297,78.780339,-11.95457
16.090614,5.107828,78.784535,-11.958711
16.267434,5.74515,78.788731,-11.962853
16.444254,4.681597,78.792927,-11.966994
16.621074,2.405981,78.797123,-11.971135
16.797894,3.950388,78.80132,-11.975277
16.974714,3.316108,78.805516,-11.979418
17.151534,3.672113,78.809713,-11.983559
17.328354,4.849477,78.81391,-11.9877
17.505174,4.483925,78.818107,-11.991841
17.681994,5.136504,78.822304,-11.995982
17.858814,5.600455,78.826501,-12.000123
18.035634,4.706245,78.830699,-12.004264
18.212454,4.426868,78.834896,-12.008404
18.389274,4.152822,78.839094,-12.012545
18.566094,4.099705,78.843291,-12.016686
18.742913,3.592652,78.847489,-12.020826
18.919733,4.475989,78.851687,-12.024967
19.096553,4.799385,78.855885,-12.029107
19.273373,3.924391,78.860084,-12.033248
19.450193,3.681201,78.864282,-12.037388
19.627013,4.585264,78.868481,-12.041528
19.803833,4.032985,78.872679,-12.045668
19.980653,3.213595,78.876878,-12.049808
20.157473,2.991051,78.881077,-12.053949
20.334293,2.840587,78.885276,-12.058089
20.511113,4.928057,78.889475,-12.062228
20.687933,6.107525,78.893674,-12.066368
20.864753,6.646747,78.897874,-12.070508
21.041573,6.373624,78.902073,-12.074648
21.218393,7.69688,78.906273,-12.078788
21.395213,7.176435,78.910473,-12.082927
21.572033,6.424702,78.914673,-12.087067
21.748852,4.677507,78.918873,-12.091206
21.925672,4.02603,78.923073,-12.095346
22.102492,5.489138,78.927273,-12.099485
22.279312,4.394934,78.931474,-12.103624
22.456132,4.964271,78.935674,-12.107764
22.632952,5.193733,78.939875,-12.111903
22.809772,4.658791,78.944076,-12.116042
22.986592,4.971345,78.948277,-12.120181
23.163412,4.98724,78.952478,-12.12432
23.340232,5.904731,78.956679,-12.128459
23.517052,6.615937,78.960881,-12.132598
23.693872,7.086446,78.965083,-12.136736
23.870692,6.853078,78.969284,-12.140875
24.047512,6.053099,78.973485,-12.145014
24.224332,7.410159,78.977687,-12.149153
24.401152,8.042255,78.981889,-12.153291
24.577971,10.634808,78.986092,-12.15743
24.754791,13.355576,78.990294,-12.161568
24.931611,10.475688,78.994496,-12.165706
25.108431,11.782939,78.998699,-12.169845
25.285251,12.857663,79.002901,-12.173983
25.462071,14.40811,79.007104,-12.178121
25.638891,15.11972,79.011307,-12.182259
25.815711,11.953369,79.015511,-12.186397
25.992531,6.308715,79.019714,-12.190535
26.169351,7.51847,79.023917,-12.194673
26.346171,6.492026,79.02812,-12.198811
26.522991,2.870025,79.032324,-12.202949
26.699811,5.05173,79.036528,-12.207087
26.876631,10.553295,79.040731,-12.211224
27.053451,11.147336,79.044935,-12.215362
27.230271,10.37663,79.04914,-12.219499
27.40709,9.506071,79.053344,-12.223637
27.58391,9.70524,79.057549,-12.227774
27.76073,9.483408,79.061753,-12.231912
27.93755,9.814454,79.065957,-12.236049
28.11437,11.611692,79.070163,-12.240186
28.29119,11.00651,79.074367,-12.244323
28.46801,9.750253,79.078572,-12.24846
