position,TerrainHeight,lon,lat
0,500.700959,78.403225,-11.581582
0.17682,496.290887,78.40741,-11.585729
0.35364,522.611446,78.411594,-11.589876
0.53046,552.304367,78.415779,-11.594023
0.70728,580.670194,78.419964,-11.59817
0.8841,612.139171,78.424149,-11.602316
1.06092,642.20108,78.428334,-11.606463
1.23774,669.176197,78.43252,-11.610609
1.41456,688.946979,78.436705,-11.614756
1.591379,696.837846,78.440891,-11.618903
1.768199,699.985605,78.445076,-11.623049
1.945019,699.53083,78.449262,-11.627196
2.121839,692.623591,78.453448,-11.631342
2.298659,680.620756,78.457634,-11.635488
2.475479,665.016593,78.46182,-11.639635
2.652299,649.192978,78.466007,-11.643781
2.829119,633.636609,78.470193,-11.647927
3.005939,621.599407,78.47438,-11.652073
3.182759,618.040869,78.478566,-11.656219
3.359579,627.13382,78.482753,-11.660365
3.536399,642.37838,78.48694,-11.664511
3.713219,651.34991,78.491127,-11.668657
3.890039,652.383495,78.495314,-11.672802
4.066859,644.653856,78.499502,-11.676948
4.243679,626.994067,78.50369,-11.681093
4.420498,611.673488,78.507877,-11.685239
4.597318,609.94241,78.512064,-11.689385
4.774138,617.675764,78.516252,-11.69353
4.950958,623.07133,78.52044,-11.697676
5.127778,625.71352,78.524628,-11.701821
5.304598,632.111956,78.528816,-11.705966
5.481418,640.332138,78.533004,-11.710111
5.658238,650.552034,78.537194,-11.714256
5.835058,662.315027,78.541382,-11.718401
6.011878,677.089752,78.545571,-11.722546
6.188698,691.409776,78.549759,-11.726692
6.365518,701.144416,78.553948,-11.730836
6.542338,703.0112,78.558137,-11.734981
6.719158,696.671309,78.562326,-11.739126
6.895978,682.253967,78.566516,-11.743271
7.072798,664.341609,78.570705,-11.747415
7.249617,645.526731,78.574895,-11.75156
7.426437,625.028981,78.579084,-11.755705
7.603257,608.762379,78.583274,-11.759849
7.780077,600.099876,78.587464,-11.763993
7.956897,594.47764,78.591654,-11.768138
8.133717,593.584266,78.595844,-11.772282
8.310537,592.502835,78.600035,-11.776426
8.487357,595.303058,78.604225,-11.78057
8.664177,603.96593,78.608416,-11.784715
8.840997,613.594547,78.612606,-11.788859
9.017817,622.737199,78.616798,-11.793002
9.194637,635.271417,78.620988,-11.797146
9.371457,648.586397,78.625179,-11.80129
9.548277,662.452177,78.62937,-11.805434
9.725097,679.59123,78.633562,-11.809578
9.901917,696.727881,78.637753,-11.813722
10.078736,706.093333,78.641945,-11.817865
10.255556,705.29213,78.646137,-11.822009
10.432376,691.353125,78.650328,-11.826152
10.609196,666.719851,78.65452,-11.830296
10.786016,635.467073,78.658712,-11.834439
10.962836,596.752811,78.662905,-11.838582
11.139656,554.678399,78.667097,-11.842725
11.316476,508.563194,78.67129,-11.846869
11.493296,465.751484,78.675482,-11.851012
11.670116,422.586411,78.679675,-11.855155
11.846936,367.190413,78.683868,-11.859298
12.023756,310.440426,78.688061,-11.86344
12.200576,261.840499,78.692254,-11.867584
12.377396,216.943256,78.696447,-11.871726
12.554216,164.417119,78.70064,-11.875869
12.731036,113.324501,78.704834,-11.880012
12.907856,61.831996,78.709028,-11.884154
13.084675,5.217604,78.713221,-11.888297
13.261495,-60.949656,78.717415,-11.89244
13.438315,-127.159606,78.721609,-11.896582
13.615135,-195.168492,78.725803,-11.900724
13.791955,-267.848108,78.729998,-11.904867
13.968775,-341.868387,78.734192,-11.909009
14.145595,-407.564262,78.738387,-11.913151
14.322415,-476.683668,78.742581,-11.917293
14.499235,-546.535946,78.746776,-11.921435
14.676055,-615.720773,78.750971,-11.925577
14.852875,-678.087231,78.755166,-11.929719
15.029695,-743.499935,78.759361,-11.933861
15.206515,-803.658095,78.763556,-11.938003
15.383335,-853.612212,78.767752,-11.942145
15.560155,-883.823498,78.771947,-11.946286
15.736975,-896.426456,78.776143,-11.950428
15.913794,-901.489037,78.780339,-11.95457
16.090614,-907.613334,78.784535,-11.958711
16.267434,-921.509911,78.788731,-11.962853
16.444254,-943.799261,78.792927,-11.966994
16.621074,-971.981311,78.797123,-11.971135
16.797894,-1010.397563,78.80132,-11.975277
16.974714,-1059.478038,78.805516,-11.979418
17.151534,-1116.141777,78.809713,-11.983559
17.328354,-1176.119529,78.81391,-11.9877
17.505174,-1243.475675,78.818107,-11.991841
17.681994,-1317.184205,78.822304,-11.995982
17.858814,-1394.39891,78.826501,-12.000123
18.035634,-1466.799073,78.830699,-12.004264
18.212454,-1543.212311,78.834896,-12.008404
18.389274,-1617.681091,78.839094,-12.012545
18.566094,-1685.62913,78.843291,-12.016686
18.742913,-1749.56785,78.847489,-12.020826
18.919733,-1806.495723,78.851687,-12.024967
19.096553,-1854.554721,78.855885,-12.029107
19.273373,-1889.827689,78.860084,-12.033248
19.450193,-1914.360756,78.864282,-12.037388
19.627013,-1933.680471,78.868481,-12.041528
19.803833,-1953.160021,78.872679,-12.045668
19.980653,-1974.00981,78.876878,-12.049808
20.157473,-1991.772271,78.881077,-12.053949
20.334293,-2004.729759,78.885276,-12.058089
20.511113,-2009.579352,78.889475,-12.062228
20.687933,-2010.050797,78.893674,-12.066368
20.864753,-2007.493948,78.897874,-12.070508
21.041573,-2007.138262,78.902073,-12.074648
21.218393,-2011.901205,78.906273,-12.078788
21.395213,-2017.298181,78.910473,-12.082927
21.572033,-2021.997377,78.914673,-12.087067
21.748852,-2027.144415,78.918873,-12.091206
21.925672,-2035.710398,78.923073,-12.095346
22.102492,-2045.720905,78.927273,-12.099485
22.279312,-2053.012138,78.931474,-12.103624
22.456132,-2058.342462,78.935674,-12.107764
22.632952,-2066.141603,78.939875,-12.111903
22.809772,-2077.189956,78.944076,-12.116042
22.986592,-2096.125857,78.948277,-12.120181
23.163412,-2120.307451,78.952478,-12.12432
23.340232,-2148.820313,78.956679,-12.128459
23.517052,-2175.717207,78.960881,-12.132598
23.693872,-2212.47485,78.965083,-12.136736
23.870692,-2257.636581,78.969284,-12.140875
24.047512,-2308.463183,78.973485,-12.145014
24.224332,-2366.305977,78.977687,-12.149153
24.401152,-2430.469154,78.981889,-12.153291
24.577971,-2496.560199,78.986092,-12.15743
24.754791,-2561.968456,78.990294,-12.161568
24.931611,-2624.876962,78.994496,-12.165706
25.108431,-2684.034143,78.998699,-12.169845
25.285251,-2739.295644,79.002901,-12.173983
25.462071,-2784.18961,79.007104,-12.178121
25.638891,-2818.209131,79.011307,-12.182259
25.815711,-2840.412382,79.015511,-12.186397
25.992531,-2847.647951,79.019714,-12.190535
26.169351,-2849.666639,79.023917,-12.194673
26.346171,-2861.728195,79.02812,-12.198811
26.522991,-2869.68155,79.032324,-12.202949
26.699811,-2872.683943,79.036528,-12.207087
26.876631,-2886.044711,79.040731,-12.211224
27.053451,-2908.121434,79.044935,-12.215362
27.230271,-2926.369032,79.04914,-12.219499
27.40709,-2944.029901,79.053344,-12.223637
27.58391,-2961.628207,79.057549,-12.227774
27.76073,-2980.525779,79.061753,-12.231912
27.93755,-3003.91697,79.065957,-12.236049
28.11437,-3030.061521,79.070163,-12.240186
28.29119,-3060.269209,79.074367,-12.244323
28.46801,-3093.879961,79.078572,-12.24846
28.64483,-3124.740323,79.082777,-12.252597
28.82165,-3155.362053,79.086983,-12.256734
28.99847,-3185.594854,79.091188,-12.260871
29.17529,-3214.158256,79.095394,-12.265008
29.35211,-3239.501725,79.099599,-12.269145
29.52893,-3260.683626,79.103805,-12.273282
29.70575,-3274.726635,79.108011,-12.277418
29.88257,-3281.051375,79.112217,-12.281555
30.05939,-3282.212495,79.116423,-12.285691
30.236209,-3284.114669,79.12063,-12.289828
30.413029,-3285.70216,79.124836,-12.293964
30.589849,-3288.256136,79.129043,-12.2981
30.766669,-3287.609896,79.13325,-12.302237
30.943489,-3284.307655,79.137457,-12.306373
31.120309,-3282.712798,79.141664,-12.310508
31.297129,-3283.901698,79.145871,-12.314645
31.473949,-3288.417262,79.150079,-12.31878
31.650769,-3298.425406,79.154286,-12.322916
31.827589,-3312.924091,79.158494,-12.327052
32.004409,-3330.498529,79.162701,-12.331189
32.181229,-3349.847545,79.166909,-12.335324
32.358049,-3367.968076,79.171116,-12.33946
32.534869,-3380.883221,79.175325,-12.343596
32.711689,-3386.10008,79.179533,-12.347731
32.888509,-3385.718844,79.183741,-12.351867
33.065329,-3387.628871,79.18795,-12.356002
33.242148,-3387.963749,79.192158,-12.360137
33.418968,-3395.910554,79.196367,-12.364273
33.595788,-3392.864201,79.200576,-12.368408
33.772608,-3382.104782,79.204786,-12.372543
33.949428,-3382.36973,79.208995,-12.376678
34.126248,-3389.246205,79.213203,-12.380813
34.303068,-3401.75376,79.217413,-12.384948
34.479888,-3414.460595,79.221622,-12.389083
34.656708,-3420.895019,79.225832,-12.393218
34.833528,-3421.050861,79.230042,-12.397352
35.010348,-3420.851983,79.234252,-12.401487
35.187168,-3417.605716,79.238462,-12.405622
35.363988,-3412.315813,79.242672,-12.409757
35.540808,-3409.446601,79.246882,-12.413891
35.717628,-3414.718001,79.251093,-12.418026
35.894448,-3415.745556,79.255304,-12.42216
36.071267,-3412.38437,79.259514,-12.426294
36.248087,-3407.33808,79.263725,-12.430429
36.424907,-3402.662194,79.267936,-12.434563
36.601727,-3405.972822,79.272147,-12.438697
36.778547,-3419.576722,79.276359,-12.442831
36.955367,-3433.6895,79.28057,-12.446965
37.132187,-3438.036482,79.284782,-12.451098
37.309007,-3440.894197,79.288994,-12.455232
37.485827,-3448.73726,79.293206,-12.459366
37.662647,-3464.265078,79.297417,-12.4635
37.839467,-3485.212377,79.301629,-12.467634
38.016287,-3503.69824,79.305841,-12.471767
38.193107,-3504.541008,79.310054,-12.475901
38.369927,-3491.747278,79.314266,-12.480034
38.546747,-3473.433701,79.318479,-12.484168
38.723567,-3453.368352,79.322692,-12.488301
38.900386,-3437.212568,79.326905,-12.492434
39.077206,-3414.683347,79.331118,-12.496567
39.254026,-3398.895257,79.335331,-12.500701
39.430846,-3389.537115,79.339544,-12.504834
39.607666,-3384.641392,79.343758,-12.508966
39.784486,-3384.019465,79.347971,-12.5131
39.961306,-3386.770888,79.352185,-12.517232
40.138126,-3387.799003,79.356399,-12.521366
40.314946,-3389.323243,79.360613,-12.525498
40.491766,-3393.721458,79.364827,-12.529631
40.668586,-3403.025367,79.369041,-12.533764
40.845406,-3414.526386,79.373255,-12.537896
41.022226,-3430.208637,79.37747,-12.542029
41.199046,-3446.95477,79.381685,-12.546161
41.375866,-3462.008589,79.385899,-12.550293
41.552686,-3484.184113,79.390114,-12.554426
41.729506,-3502.899552,79.394329,-12.558558
41.906325,-3511.632477,79.398545,-12.56269
42.083145,-3511.51037,79.402761,-12.566822
42.259965,-3513.488907,79.406975,-12.570954
42.436785,-3517.80634,79.411191,-12.575086
42.613605,-3517.433292,79.415407,-12.579218
42.790425,-3512.473506,79.419623,-12.58335
42.967245,-3501.821675,79.423839,-12.587482
43.144065,-3491.435852,79.428055,-12.591613
43.320885,-3483.072037,79.432271,-12.595745
43.497705,-3475.112333,79.436487,-12.599876
43.674525,-3469.281529,79.440704,-12.604008
43.851345,-3464.343017,79.444921,-12.608139
44.028165,-3460.359504,79.449138,-12.612271
44.204985,-3455.22372,79.453355,-12.616402
44.381805,-3451.63906,79.457572,-12.620533
