position,TerrainSlope,lon,lat
0,7.199716,78.403225,-11.581582
0.17682,9.557911,78.40741,-11.585729
0.35364,11.69387,78.411594,-11.589876
0.53046,11.215318,78.415779,-11.594023
0.70728,11.685106,78.419964,-11.59817
0.8841,12.230012,78.424149,-11.602316
1.06092,10.973852,78.428334,-11.606463
1.23774,8.92394,78.43252,-11.610609
1.41456,6.436913,78.436705,-11.614756
1.591379,4.45544,78.440891,-11.618903
1.768199,3.813527,78.445076,-11.623049
1.945019,4.279297,78.449262,-11.627196
2.121839,5.579069,78.453448,-11.631342
2.298659,6.890478,78.457634,-11.635488
2.475479,7.541014,78.46182,-11.639635
2.652299,7.286172,78.466007,-11.643781
2.829119,6.691138,78.470193,-11.647927
3.005939,5.33561,78.47438,-11.652073
3.182759,4.061522,78.478566,-11.656219
3.359579,4.540806,78.482753,-11.660365
3.536399,3.638278,78.48694,-11.664511
3.713219,1.592298,78.491127,-11.668657
3.890039,2.120165,78.495314,-11.672802
4.066859,4.745832,78.499502,-11.676948
4.243679,6.022535,78.50369,-11.681093
4.420498,4.881441,78.507877,-11.685239
4.597318,3.600346,78.512064,-11.689385
4.774138,3.275039,78.516252,-11.69353
4.950958,2.47359,78.52044,-11.697676
5.127778,2.221417,78.524628,-11.701821
5.304598,2.863017,78.528816,-11.705966
5.481418,3.362212,78.533004,-11.710111
5.658238,3.92387,78.537194,-11.714256
5.835058,4.420248,78.541382,-11.718401
6.011878,4.555509,78.545571,-11.722546
6.188698,3.708883,78.549759,-11.726692
6.365518,1.638737,78.553948,-11.730836
6.542338,1.259178,78.558137,-11.734981
6.719158,3.243783,78.562326,-11.739126
6.895978,5.148341,78.566516,-11.743271
7.072798,6.371929,78.570705,-11.747415
7.249617,6.733016,78.574895,-11.75156
7.426437,6.362092,78.579084,-11.755705
7.603257,5.058414,78.583274,-11.759849
7.780077,3.364592,78.587464,-11.763993
7.956897,2.553047,78.591654,-11.768138
8.133717,2.829991,78.595844,-11.772282
