position,FeO Abundance,lon,lat
0,6.089703,78.403225,-11.581582
0.17682,6.32369,78.40741,-11.585729
0.35364,6.138371,78.411594,-11.589876
0.53046,6.117876,78.415779,-11.594023
0.70728,6.095891,78.419964,-11.59817
0.8841,5.987785,78.424149,-11.602316
1.06092,5.920961,78.428334,-11.606463
1.23774,5.829263,78.43252,-11.610609
1.41456,5.682866,78.436705,-11.614756
1.591379,5.567905,78.440891,-11.618903
1.768199,5.600299,78.445076,-11.623049
1.945019,5.796918,78.449262,-11.627196
2.121839,5.834526,78.453448,-11.631342
2.298659,5.863039,78.457634,-11.635488
2.475479,5.870452,78.46182,-11.639635
2.652299,5.768179,78.466007,-11.643781
2.829119,5.642634,78.470193,-11.647927
3.005939,5.59335,78.47438,-11.652073
3.182759,5.47203,78.478566,-11.656219
3.359579,5.356175,78.482753,-11.660365
3.536399,8.813282,78.48694,-11.664511
3.713219,17.788564,78.491127,-11.668657
3.890039,21.81102,78.495314,-11.672802
4.066859,21.937656,78.499502,-11.676948
4.243679,21.937656,78.50369,-11.681093
4.420498,21.937656,78.507877,-11.685239
4.597318,21.937656,78.512064,-11.689385
4.774138,21.937656,78.516252,-11.69353
4.950958,21.937656,78.52044,-11.697676
5.127778,21.937656,78.524628,-11.701821
5.304598,21.937656,78.528816,-11.705966
5.481418,21.937656,78.533004,-11.710111
5.658238,21.937656,78.537194,-11.714256
5.835058,21.937656,78.541382,-11.718401
6.011878,21.937656,78.545571,-11.722546
6.188698,21.937656,78.549759,-11.726692
6.365518,21.937656,78.553948,-11.730836
6.542338,21.937656,78.558137,-11.734981
6.719158,21.937656,78.562326,-11.739126
6.895978,21.937656,78.566516,-11.743271
7.072798,21.937656,78.570705,-11.747415
7.249617,21.937656,78.574895,-11.75156
7.426437,21.937656,78.579084,-11.755705
7.603257,21.937656,78.583274,-11.759849
7.780077,21.937656,78.587464,-11.763993
7.956897,21.937656,78.591654,-11.768138
8.133717,21.937656,78.595844,-11.772282
8.310537,21.937656,78.600035,-11.776426
8.487357,21.937656,78.604225,-11.78057
8.664177,21.937656,78.608416,-11.784715
8.840997,21.937656,78.612606,-11.788859
9.017817,21.937656,78.616798,-11.793002
9.194637,21.937656,78.620988,-11.797146
9.371457,21.937656,78.625179,-11.80129
9.548277,21.937656,78.62937,-11.805434
9.725097,21.937656,78.633562,-11.809578
9.901917,21.937656,78.637753,-11.813722
10.078736,21.937656,78.641945,-11.817865
10.255556,21.937656,78.646137,-11.822009
10.432376,21.937656,78.650328,-11.826152
10.609196,21.937656,78.65452,-11.830296
10.786016,21.937656,78.658712,-11.834439
10.962836,21.937656,78.662905,-11.838582
11.139656,21.937656,78.667097,-11.842725
11.316476,21.937656,78.67129,-11.846869
11.493296,21.937656,78.675482,-11.851012
11.670116,21.937656,78.679675,-11.855155
11.846936,21.937656,78.683868,-11.859298
12.023756,21.937656,78.688061,-11.86344
12.200576,21.937656,78.692254,-11.867584
12.377396,21.937656,78.696447,-11.871726
12.554216,21.937656,78.70064,-11.875869
12.731036,19.728199,78.704834,-11.880012
12.907856,14.496231,78.709028,-11.884154
13.084675,7.418435,78.713221,-11.888297
13.261495,5.951317,78.717415,-11.89244
13.438315,5.951548,78.721609,-11.896582
13.615135,6.056464,78.725803,-11.900724
13.791955,5.991841,78.729998,-11.904867
13.968775,5.946911,78.734192,-11.909009
14.145595,5.960684,78.738387,-11.913151
14.322415,5.835385,78.742581,-11.917293
14.499235,5.902625,78.746776,-11.921435
14.676055,6.013016,78.750971,-11.925577
14.852875,5.982658,78.755166,-11.929719
15.029695,5.98569,78.759361,-11.933861
15.206515,6.330638,78.763556,-11.938003
15.383335,6.220761,78.767752,-11.942145
15.560155,5.903564,78.771947,-11.946286
15.736975,5.669372,78.776143,-11.950428
15.913794,5.870783,78.780339,-11.95457
16.090614,5.911282,78.784535,-11.958711
16.267434,5.915221,78.788731,-11.962853
16.444254,5.865183,78.792927,-11.966994
16.621074,6.010252,78.797123,-11.971135
16.797894,6.267721,78.80132,-11.975277
16.974714,6.374448,78.805516,-11.979418
17.151534,6.245587,78.809713,-11.983559
17.328354,6.001331,78.81391,-11.9877
17.505174,6.011983,78.818107,-11.991841
17.681994,6.000325,78.822304,-11.995982
17.858814,6.086973,78.826501,-12.000123
18.035634,6.117533,78.830699,-12.004264
18.212454,5.652669,78.834896,-12.008404
18.389274,5.643776,78.839094,-12.012545
18.566094,6.047075,78.843291,-12.016686
18.742913,6.282027,78.847489,-12.020826
18.919733,6.442575,78.851687,-12.024967
19.096553,6.675928,78.855885,-12.029107
19.273373,6.329528,78.860084,-12.033248
19.450193,6.35652,78.864282,-12.037388
19.627013,6.216896,78.868481,-12.041528
19.803833,6.125809,78.872679,-12.045668
19.980653,6.602059,78.876878,-12.049808
20.157473,6.531341,78.881077,-12.053949
20.334293,6.438274,78.885276,-12.058089
20.511113,6.464183,78.889475,-12.062228
20.687933,6.507272,78.893674,-12.066368
20.864753,6.445104,78.897874,-12.070508
21.041573,6.359881,78.902073,-12.074648
21.218393,6.541058,78.906273,-12.078788
21.395213,6.581525,78.910473,-12.082927
21.572033,6.566079,78.914673,-12.087067
21.748852,6.447384,78.918873,-12.091206
21.925672,6.261069,78.923073,-12.095346
22.102492,6.199926,78.927273,-12.099485
22.279312,6.191979,78.931474,-12.103624
22.456132,6.269033,78.935674,-12.107764
22.632952,6.163162,78.939875,-12.111903
22.809772,6.193195,78.944076,-12.116042
22.986592,6.231383,78.948277,-12.120181
23.163412,6.221277,78.952478,-12.12432
23.340232,6.238459,78.956679,-12.128459
23.517052,6.085664,78.960881,-12.132598
23.693872,6.371454,78.965083,-12.136736
23.870692,6.21939,78.969284,-12.140875
24.047512,5.756886,78.973485,-12.145014
24.224332,5.614786,78.977687,-12.149153
24.401152,5.392856,78.981889,-12.153291
24.577971,5.947472,78.986092,-12.15743
24.754791,6.476971,78.990294,-12.161568
24.931611,6.00171,78.994496,-12.165706
25.108431,5.934405,78.998699,-12.169845
25.285251,6.247086,79.002901,-12.173983
25.462071,6.740509,79.007104,-12.178121
25.638891,7.002036,79.011307,-12.182259
25.815711,6.661327,79.015511,-12.186397
25.992531,6.064654,79.019714,-12.190535
26.169351,6.354348,79.023917,-12.194673
26.346171,6.277392,79.02812,-12.198811
26.522991,5.844253,79.032324,-12.202949
26.699811,6.466026,79.036528,-12.207087
26.876631,7.326728,79.040731,-12.211224
27.053451,7.13661,79.044935,-12.215362
27.230271,6.883014,79.04914,-12.219499
27.40709,6.692391,79.053344,-12.223637
27.58391,6.657945,79.057549,-12.227774
27.76073,6.457304,79.061753,-12.231912
27.93755,6.513296,79.065957,-12.236049
28.11437,6.841515,79.070163,-12.240186
28.29119,7.059478,79.074367,-12.244323
28.46801,6.87137,79.078572,-12.24846
28.64483,6.534472,79.082777,-12.252597
28.82165,6.445952,79.086983,-12.256734
28.99847,6.827925,79.091188,-12.260871
29.17529,7.267339,79.095394,-12.265008
29.35211,7.452298,79.099599,-12.269145
29.52893,6.874529,79.103805,-12.273282
29.70575,6.634119,79.108011,-12.277418
29.88257,6.672543,79.112217,-12.281555
30.05939,6.765565,79.116423,-12.285691
30.236209,6.7669,79.12063,-12.289828
30.413029,6.993669,79.124836,-12.293964
30.589849,7.216635,79.129043,-12.2981
30.766669,7.232996,79.13325,-12.302237
30.943489,6.722872,79.137457,-12.306373
31.120309,6.145703,79.141664,-12.310508
31.297129,6.055053,79.145871,-12.314645
31.473949,6.121587,79.150079,-12.31878
31.650769,6.278133,79.154286,-12.322916
31.827589,6.623161,79.158494,-12.327052
32.004409,6.825111,79.162701,-12.331189
32.181229,6.795539,79.166909,-12.335324
32.358049,6.838255,79.171116,-12.33946
32.534869,6.736914,79.175325,-12.343596
32.711689,6.616672,79.179533,-12.347731
32.888509,6.948918,79.183741,-12.351867
33.065329,7.055153,79.18795,-12.356002
33.242148,7.311103,79.192158,-12.360137
33.418968,7.532365,79.196367,-12.364273
33.595788,6.483498,79.200576,-12.368408
33.772608,6.936564,79.204786,-12.372543
33.949428,7.350978,79.208995,-12.376678
34.126248,7.502865,79.213203,-12.380813
34.303068,7.216651,79.217413,-12.384948
34.479888,7.046872,79.221622,-12.389083
34.656708,6.736485,79.225832,-12.393218
34.833528,6.830315,79.230042,-12.397352
35.010348,7.036366,79.234252,-12.401487
35.187168,6.972568,79.238462,-12.405622
35.363988,6.932796,79.242672,-12.409757
35.540808,7.110071,79.246882,-12.413891
35.717628,7.135103,79.251093,-12.418026
35.894448,6.684486,79.255304,-12.42216
36.071267,6.572332,79.259514,-12.426294
36.248087,6.721662,79.263725,-12.430429
36.424907,7.046657,79.267936,-12.434563
36.601727,7.6105,79.272147,-12.438697
36.778547,7.565514,79.276359,-12.442831
36.955367,6.593605,79.28057,-12.446965
37.132187,6.136285,79.284782,-12.451098
37.309007,6.785709,79.288994,-12.455232
37.485827,7.035427,79.293206,-12.459366
37.662647,7.053833,79.297417,-12.4635
37.839467,7.105602,79.301629,-12.467634
38.016287,7.164955,79.305841,-12.471767
38.193107,7.289414,79.310054,-12.475901
38.369927,7.455973,79.314266,-12.480034
38.546747,7.079667,79.318479,-12.484168
38.723567,6.83216,79.322692,-12.488301
38.900386,6.603174,79.326905,-12.492434
39.077206,6.508271,79.331118,-12.496567
39.254026,6.593443,79.335331,-12.500701
39.430846,6.493275,79.339544,-12.504834
39.607666,6.514842,79.343758,-12.508966
39.784486,6.791158,79.347971,-12.5131
39.961306,7.079623,79.352185,-12.517232
40.138126,7.053158,79.356399,-12.521366
40.314946,7.113785,79.360613,-12.525498
40.491766,7.139865,79.364827,-12.529631
40.668586,7.402432,79.369041,-12.533764
40.845406,7.59596,79.373255,-12.537896
41.022226,7.617044,79.37747,-12.542029
41.199046,7.698862,79.381685,-12.546161
41.375866,7.801686,79.385899,-12.550293
41.552686,7.794911,79.390114,-12.554426
41.729506,7.698256,79.394329,-12.558558
