position,Clinopyroxene Abundance,lon,lat
0,18.62143,26.929485,-9.508635
0.175732,17.359635,26.927524,-9.514098
0.351465,15.221067,26.925563,-9.519561
0.527197,13.804508,26.923602,-9.525024
0.702929,15.099228,26.921641,-9.530487
0.878662,16.445855,26.91968,-9.53595
1.054394,17.629481,26.917719,-9.541413
1.230126,18.571168,26.915758,-9.546876
1.405859,18.009348,26.913796,-9.552339
1.581591,18.406719,26.911835,-9.557802
1.757323,19.551126,26.909874,-9.563265
1.933056,18.150888,26.907912,-9.568728
2.108788,16.571175,26.905951,-9.574191
2.284521,16.481285,26.903989,-9.579654
2.460253,15.841303,26.902027,-9.585117
2.635985,15.348039,26.900066,-9.59058
2.811718,14.322752,26.898104,-9.596043
2.98745,14.895228,26.896142,-9.601506
3.163182,14.189609,26.89418,-9.606969
3.338915,14.290979,26.892218,-9.612432
3.514647,14.910669,26.890256,-9.617895
3.690379,14.744416,26.888294,-9.623358
3.866112,14.669854,26.886332,-9.62882
4.041844,14.44463,26.884369,-9.634283
4.217576,13.153576,26.882407,-9.639746
4.393309,12.957497,26.880445,-9.645209
4.569041,11.352706,26.878482,-9.650672
4.744773,10.442919,26.87652,-9.656134
4.920506,9.121565,26.874557,-9.661597
5.096238,9.37629,26.872595,-9.66706
5.27197,9.217658,26.870632,-9.672523
5.447703,10.115426,26.868668,-9.677985
5.623435,8.800505,26.866706,-9.683448
5.799167,8.359821,26.864742,-9.688911
5.9749,8.643841,26.86278,-9.694374
6.150632,9.02224,26.860817,-9.699836
6.326365,9.632161,26.858854,-9.705299
6.502097,10.830753,26.856891,-9.710762
6.677829,11.183393,26.854928,-9.716225
6.853562,10.495624,26.852964,-9.721687
7.029294,10.366836,26.851001,-9.72715
7.205026,10.423591,26.849038,-9.732612
7.380759,10.622918,26.847075,-9.738075
7.556491,10.093506,26.845111,-9.743538
7.732223,8.728226,26.843147,-9.749
7.907956,11.357472,26.841184,-9.754463
8.083688,12.398269,26.83922,-9.759926
8.25942,12.778183,26.837256,-9.765388
8.435153,13.374664,26.835292,-9.770851
8.610885,13.587637,26.833329,-9.776313
8.786617,12.606445,26.831365,-9.781776
8.96235,12.332752,26.829401,-9.787238
9.138082,11.941241,26.827436,-9.792701
9.313814,10.173428,26.825472,-9.798163
9.489547,9.643164,26.823507,-9.803625
9.665279,8.462262,26.821544,-9.809088
9.841011,7.890097,26.819578,-9.81455
10.016744,8.919903,26.817615,-9.820013
10.192476,10.236053,26.81565,-9.825476
10.368209,11.22286,26.813686,-9.830938
10.543941,10.853226,26.811721,-9.836401
10.719673,10.85412,26.809757,-9.841863
10.895406,12.42566,26.807792,-9.847325
11.071138,13.558795,26.805827,-9.852788
11.24687,14.476571,26.803862,-9.85825
11.422603,15.5097,26.801897,-9.863713
11.598335,15.684221,26.799932,-9.869175
11.774067,14.799999,26.797967,-9.874637
11.9498,9.804179,26.796002,-9.8801
12.125532,7.112431,26.794037,-9.885562
12.301264,4.518169,26.792072,-9.891024
12.476997,3.984701,26.790106,-9.896487
12.652729,4.760808,26.788141,-9.901949
12.828461,7.626498,26.786175,-9.907411
13.004194,9.165109,26.78421,-9.912873
13.179926,9.311726,26.782244,-9.918336
13.355658,8.332403,26.780279,-9.923798
13.531391,7.603303,26.778313,-9.92926
13.707123,8.059679,26.776347,-9.934722
13.882855,8.246085,26.774381,-9.940185
14.058588,9.276495,26.772415,-9.945647
14.23432,9.857395,26.770449,-9.951109
14.410052,9.385187,26.768483,-9.956571
14.585785,8.174898,26.766517,-9.962033
14.761517,8.541615,26.764551,-9.967495
14.93725,9.314679,26.762585,-9.972958
15.112982,8.92971,26.760618,-9.97842
15.288714,8.361931,26.758652,-9.983882
15.464447,9.004923,26.756685,-9.989344
15.640179,9.447315,26.754719,-9.994806
15.815911,9.225766,26.752752,-10.000268
15.991644,9.164386,26.750786,-10.00573
16.167376,9.894706,26.748819,-10.011192
16.343108,10.512466,26.746852,-10.016654
16.518841,10.886727,26.744885,-10.022116
16.694573,11.468646,26.742918,-10.027578
16.870305,10.413755,26.74095,-10.03304
17.046038,9.625849,26.738984,-10.038502
17.22177,11.315652,26.737017,-10.043964
17.397502,12.590176,26.73505,-10.049426
17.573235,12.059257,26.733083,-10.054888
17.748967,13.495155,26.731115,-10.06035
17.924699,13.133931,26.729148,-10.065812
18.100432,12.88054,26.727181,-10.071274
18.276164,11.998061,26.725213,-10.076736
18.451896,13.468188,26.723246,-10.082198
18.627629,13.6313,26.721278,-10.08766
18.803361,13.461422,26.71931,-10.093122
18.979094,11.555518,26.717342,-10.098584
19.154826,10.779898,26.715375,-10.104046
19.330558,10.692131,26.713407,-10.109507
19.506291,9.605205,26.711439,-10.114969
19.682023,8.932714,26.709471,-10.120431
19.857755,9.251347,26.707501,-10.125893
20.033488,10.015828,26.705534,-10.131355
20.20922,9.654055,26.703566,-10.136817
20.384952,10.1478,26.701598,-10.142278
20.560685,11.149359,26.699629,-10.14774
20.736417,11.185412,26.697661,-10.153202
20.912149,9.399392,26.695692,-10.158664
21.087882,9.139871,26.693724,-10.164125
21.263614,8.863489,26.691755,-10.169587
21.439346,8.50518,26.689785,-10.175048
21.615079,7.966059,26.687818,-10.18051
21.790811,8.531261,26.685849,-10.185972
21.966543,11.236821,26.68388,-10.191434
22.142276,11.565401,26.681911,-10.196896
22.318008,13.855237,26.679942,-10.202357
22.49374,11.665731,26.677973,-10.207819
22.669473,10.016135,26.676003,-10.21328
22.845205,9.980832,26.674034,-10.218742
23.020938,9.750129,26.672065,-10.224204
23.19667,11.455878,26.670096,-10.229665
23.372402,11.959784,26.668126,-10.235127
23.548135,12.861365,26.666155,-10.240588
23.723867,12.333592,26.664187,-10.24605
23.899599,10.046748,26.662217,-10.251512
24.075332,8.92459,26.660248,-10.256973
24.251064,10.185012,26.658278,-10.262435
24.426796,11.001571,26.656307,-10.267896
24.602529,12.991037,26.654338,-10.273358
24.778261,14.395056,26.652368,-10.278819
24.953993,15.19966,26.650398,-10.284281
25.129726,15.9749,26.648428,-10.289742
25.305458,15.318573,26.646457,-10.295203
25.48119,13.976329,26.644487,-10.300665
25.656923,11.415231,26.642517,-10.306126
25.832655,9.430809,26.640546,-10.311588
26.008387,6.029951,26.638576,-10.317049
26.18412,3.685185,26.636605,-10.322511
26.359852,3.8296,26.634635,-10.327972
26.535584,4.783394,26.632664,-10.333433
26.711317,5.716644,26.630693,-10.338895
26.887049,5.191209,26.628722,-10.344356
27.062782,5.668033,26.626752,-10.349817
27.238514,7.512628,26.624781,-10.355279
27.414246,8.512794,26.62281,-10.36074
27.589979,9.107732,26.620838,-10.366201
27.765711,6.696201,26.618867,-10.371663
27.941443,9.790179,26.616896,-10.377124
28.117176,10.276065,26.614925,-10.382585
28.292908,10.265066,26.612953,-10.388046
28.46864,8.505657,26.610982,-10.393508
28.644373,7.358794,26.60901,-10.398969
28.820105,7.233872,26.607039,-10.40443
28.995837,8.049307,26.605067,-10.409891
29.17157,8.484342,26.603095,-10.415352
29.347302,8.733791,26.601124,-10.420814
29.523034,9.083803,26.599152,-10.426275
