position,Olivine Abundance,lon,lat
0,2.440515,26.929485,-9.508635
0.175732,2.44362,26.927524,-9.514098
0.351465,3.277485,26.925563,-9.519561
0.527197,2.905532,26.923602,-9.525024
0.702929,2.538292,26.921641,-9.530487
0.878662,2.463835,26.91968,-9.53595
1.054394,2.269669,26.917719,-9.541413
1.230126,2.059009,26.915758,-9.546876
1.405859,2.183996,26.913796,-9.552339
1.581591,2.646343,26.911835,-9.557802
1.757323,2.948911,26.909874,-9.563265
1.933056,2.652031,26.907912,-9.568728
2.108788,2.450464,26.905951,-9.574191
2.284521,2.394362,26.903989,-9.579654
2.460253,3.043755,26.902027,-9.585117
2.635985,3.671762,26.900066,-9.59058
2.811718,3.954197,26.898104,-9.596043
2.98745,3.593936,26.896142,-9.601506
3.163182,3.843698,26.89418,-9.606969
3.338915,4.028973,26.892218,-9.612432
3.514647,4.04753,26.890256,-9.617895
3.690379,3.917855,26.888294,-9.623358
3.866112,3.254763,26.886332,-9.62882
4.041844,4.06969,26.884369,-9.634283
4.217576,5.412585,26.882407,-9.639746
4.393309,4.826858,26.880445,-9.645209
4.569041,5.459797,26.878482,-9.650672
4.744773,5.471111,26.87652,-9.656134
4.920506,5.142998,26.874557,-9.661597
5.096238,5.102394,26.872595,-9.66706
5.27197,5.606659,26.870632,-9.672523
5.447703,5.700598,26.868668,-9.677985
5.623435,6.202453,26.866706,-9.683448
5.799167,6.585102,26.864742,-9.688911
5.9749,6.437717,26.86278,-9.694374
6.150632,6.700352,26.860817,-9.699836
6.326365,6.583722,26.858854,-9.705299
6.502097,6.423599,26.856891,-9.710762
6.677829,5.871901,26.854928,-9.716225
6.853562,4.911254,26.852964,-9.721687
7.029294,4.166544,26.851001,-9.72715
7.205026,4.989662,26.849038,-9.732612
7.380759,5.287311,26.847075,-9.738075
7.556491,5.306962,26.845111,-9.743538
7.732223,5.586192,26.843147,-9.749
7.907956,5.025788,26.841184,-9.754463
8.083688,4.533914,26.83922,-9.759926
8.25942,4.114268,26.837256,-9.765388
8.435153,3.423565,26.835292,-9.770851
8.610885,3.567269,26.833329,-9.776313
8.786617,4.216638,26.831365,-9.781776
8.96235,4.399588,26.829401,-9.787238
9.138082,4.510346,26.827436,-9.792701
9.313814,4.817627,26.825472,-9.798163
9.489547,5.191306,26.823507,-9.803625
9.665279,5.082812,26.821544,-9.809088
9.841011,5.191545,26.819578,-9.81455
10.016744,4.945734,26.817615,-9.820013
10.192476,4.049746,26.81565,-9.825476
10.368209,4.084863,26.813686,-9.830938
10.543941,4.295533,26.811721,-9.836401
10.719673,3.978541,26.809757,-9.841863
10.895406,3.355883,26.807792,-9.847325
11.071138,3.730149,26.805827,-9.852788
11.24687,4.401845,26.803862,-9.85825
