position,Orthopyroxene Abundance,lon,lat
0,8.477946,26.929485,-9.508635
0.175732,8.659397,26.927524,-9.514098
0.351465,7.780758,26.925563,-9.519561
0.527197,8.052245,26.923602,-9.525024
0.702929,6.780843,26.921641,-9.530487
0.878662,5.512585,26.91968,-9.53595
1.054394,4.636201,26.917719,-9.541413
1.230126,4.552401,26.915758,-9.546876
1.405859,5.983916,26.913796,-9.552339
1.581591,5.795997,26.911835,-9.557802
1.757323,5.367599,26.909874,-9.563265
1.933056,8.512084,26.907912,-9.568728
2.108788,10.869644,26.905951,-9.574191
2.284521,11.1231,26.903989,-9.579654
2.460253,10.343919,26.902027,-9.585117
2.635985,9.992377,26.900066,-9.59058
2.811718,10.655988,26.898104,-9.596043
2.98745,10.026932,26.896142,-9.601506
3.163182,9.320033,26.89418,-9.606969
3.338915,7.186523,26.892218,-9.612432
3.514647,4.843452,26.890256,-9.617895
3.690379,4.535387,26.888294,-9.623358
3.866112,4.534379,26.886332,-9.62882
4.041844,2.851661,26.884369,-9.634283
4.217576,1.903213,26.882407,-9.639746
4.393309,2.527509,26.880445,-9.645209
4.569041,2.542323,26.878482,-9.650672
4.744773,3.706011,26.87652,-9.656134
4.920506,7.082853,26.874557,-9.661597
5.096238,9.056177,26.872595,-9.66706
5.27197,9.636195,26.870632,-9.672523
5.447703,5.682242,26.868668,-9.677985
5.623435,4.433037,26.866706,-9.683448
5.799167,3.474932,26.864742,-9.688911
5.9749,3.593932,26.86278,-9.694374
6.150632,3.101226,26.860817,-9.699836
6.326365,3.444506,26.858854,-9.705299
6.502097,2.828195,26.856891,-9.710762
6.677829,3.51881,26.854928,-9.716225
6.853562,6.236884,26.852964,-9.721687
7.029294,7.485264,26.851001,-9.72715
7.205026,3.936723,26.849038,-9.732612
7.380759,3.406435,26.847075,-9.738075
7.556491,4.964888,26.845111,-9.743538
7.732223,5.806986,26.843147,-9.749
7.907956,3.775544,26.841184,-9.754463
8.083688,3.352891,26.83922,-9.759926
8.25942,3.701101,26.837256,-9.765388
8.435153,4.768275,26.835292,-9.770851
8.610885,4.000957,26.833329,-9.776313
8.786617,3.645042,26.831365,-9.781776
8.96235,2.646907,26.829401,-9.787238
9.138082,1.170104,26.827436,-9.792701
9.313814,1.644498,26.825472,-9.798163
9.489547,2.728945,26.823507,-9.803625
9.665279,6.072322,26.821544,-9.809088
9.841011,5.683532,26.819578,-9.81455
10.016744,4.452131,26.817615,-9.820013
10.192476,5.470534,26.81565,-9.825476
10.368209,4.116039,26.813686,-9.830938
10.543941,4.383645,26.811721,-9.836401
10.719673,5.158161,26.809757,-9.841863
10.895406,4.99274,26.807792,-9.847325
11.071138,5.177579,26.805827,-9.852788
11.24687,5.934623,26.803862,-9.85825
11.422603,6.491179,26.801897,-9.863713
11.598335,7.435726,26.799932,-9.869175
11.774067,8.283775,26.797967,-9.874637
11.9498,10.873107,26.796002,-9.8801
12.125532,10.13059,26.794037,-9.885562
12.301264,5.492736,26.792072,-9.891024
12.476997,4.322482,26.790106,-9.896487
12.652729,6.827914,26.788141,-9.901949
12.828461,10.88238,26.786175,-9.907411
13.004194,11.283352,26.78421,-9.912873
13.179926,10.799361,26.782244,-9.918336
13.355658,9.052837,26.780279,-9.923798
13.531391,8.333148,26.778313,-9.92926
13.707123,7.309692,26.776347,-9.934722
13.882855,6.927522,26.774381,-9.940185
14.058588,9.528049,26.772415,-9.945647
14.23432,12.910249,26.770449,-9.951109
14.410052,11.516004,26.768483,-9.956571
14.585785,9.382344,26.766517,-9.962033
14.761517,7.946923,26.764551,-9.967495
14.93725,8.227726,26.762585,-9.972958
15.112982,8.456772,26.760618,-9.97842
15.288714,8.467209,26.758652,-9.983882
15.464447,9.375893,26.756685,-9.989344
15.640179,9.835259,26.754719,-9.994806
15.815911,9.762554,26.752752,-10.000268
15.991644,8.172113,26.750786,-10.00573
16.167376,5.858116,26.748819,-10.011192
16.343108,5.455622,26.746852,-10.016654
16.518841,5.936309,26.744885,-10.022116
16.694573,5.414499,26.742918,-10.027578
16.870305,7.12719,26.74095,-10.03304
17.046038,7.039038,26.738984,-10.038502
17.22177,7.343603,26.737017,-10.043964
17.397502,9.590652,26.73505,-10.049426
17.573235,8.32581,26.733083,-10.054888
17.748967,6.38118,26.731115,-10.06035
17.924699,6.783456,26.729148,-10.065812
18.100432,8.257395,26.727181,-10.071274
18.276164,8.917524,26.725213,-10.076736
18.451896,6.96593,26.723246,-10.082198
18.627629,5.538623,26.721278,-10.08766
18.803361,7.258828,26.71931,-10.093122
18.979094,8.535761,26.717342,-10.098584
19.154826,7.74673,26.715375,-10.104046
19.330558,6.694632,26.713407,-10.109507
19.506291,6.317104,26.711439,-10.114969
19.682023,6.418179,26.709471,-10.120431
19.857755,7.88237,26.707501,-10.125893
20.033488,7.591377,26.705534,-10.131355
20.20922,6.478468,26.703566,-10.136817
20.384952,5.122634,26.701598,-10.142278
20.560685,5.786508,26.699629,-10.14774
20.736417,7.818812,26.697661,-10.153202
20.912149,7.440086,26.695692,-10.158664
21.087882,6.079198,26.693724,-10.164125
21.263614,6.489037,26.691755,-10.169587
21.439346,8.178694,26.689785,-10.175048
21.615079,9.710129,26.687818,-10.18051
21.790811,9.057729,26.685849,-10.185972
21.966543,7.132603,26.68388,-10.191434
22.142276,9.025112,26.681911,-10.196896
22.318008,6.711137,26.679942,-10.202357
22.49374,7.325603,26.677973,-10.207819
22.669473,7.552941,26.676003,-10.21328
22.845205,7.503029,26.674034,-10.218742
23.020938,7.62221,26.672065,-10.224204
23.19667,6.254406,26.670096,-10.229665
23.372402,5.655787,26.668126,-10.235127
23.548135,7.149104,26.666155,-10.240588
23.723867,8.458468,26.664187,-10.24605
23.899599,7.949091,26.662217,-10.251512
24.075332,7.653697,26.660248,-10.256973
24.251064,7.601205,26.658278,-10.262435
24.426796,8.494269,26.656307,-10.267896
24.602529,7.626472,26.654338,-10.273358
24.778261,5.343717,26.652368,-10.278819
24.953993,4.736808,26.650398,-10.284281
25.129726,5.304742,26.648428,-10.289742
25.305458,5.08258,26.646457,-10.295203
25.48119,4.133085,26.644487,-10.300665
25.656923,3.718975,26.642517,-10.306126
25.832655,3.297199,26.640546,-10.311588
26.008387,1.756913,26.638576,-10.317049
26.18412,2.263045,26.636605,-10.322511
26.359852,2.8691,26.634635,-10.327972
26.535584,6.188962,26.632664,-10.333433
26.711317,8.324022,26.630693,-10.338895
26.887049,8.519515,26.628722,-10.344356
27.062782,10.082713,26.626752,-10.349817
27.238514,14.165443,26.624781,-10.355279
27.414246,11.325902,26.62281,-10.36074
27.589979,4.141512,26.620838,-10.366201
27.765711,0.438407,26.618867,-10.371663
27.941443,2.663107,26.616896,-10.377124
28.117176,4.868254,26.614925,-10.382585
28.292908,3.222073,26.612953,-10.388046
28.46864,1.876548,26.610982,-10.393508
28.644373,1.313663,26.60901,-10.398969
28.820105,2.091737,26.607039,-10.40443
28.995837,4.100482,26.605067,-10.409891
