position,Iron Abundance,lon,lat
0,8.344815,26.929485,-9.508635
0.175732,8.338131,26.927524,-9.514098
0.351465,8.331499,26.925563,-9.519561
0.527197,8.324918,26.923602,-9.525024
0.702929,8.318388,26.921641,-9.530487
0.878662,8.31191,26.91968,-9.53595
1.054394,8.305483,26.917719,-9.541413
1.230126,8.299108,26.915758,-9.546876
1.405859,8.292783,26.913796,-9.552339
1.581591,8.286511,26.911835,-9.557802
1.757323,8.28029,26.909874,-9.563265
1.933056,8.27412,26.907912,-9.568728
2.108788,8.268002,26.905951,-9.574191
2.284521,8.261935,26.903989,-9.579654
2.460253,8.255919,26.902027,-9.585117
2.635985,8.249955,26.900066,-9.59058
2.811718,8.244043,26.898104,-9.596043
2.98745,8.238181,26.896142,-9.601506
3.163182,8.232371,26.89418,-9.606969
3.338915,8.226613,26.892218,-9.612432
3.514647,8.220906,26.890256,-9.617895
3.690379,8.215251,26.888294,-9.623358
3.866112,8.209647,26.886332,-9.62882
4.041844,8.204094,26.884369,-9.634283
4.217576,8.198593,26.882407,-9.639746
4.393309,8.193143,26.880445,-9.645209
4.569041,8.187745,26.878482,-9.650672
4.744773,8.182398,26.87652,-9.656134
4.920506,8.177103,26.874557,-9.661597
5.096238,8.171859,26.872595,-9.66706
5.27197,8.166667,26.870632,-9.672523
5.447703,8.161526,26.868668,-9.677985
5.623435,8.156436,26.866706,-9.683448
5.799167,8.151398,26.864742,-9.688911
5.9749,8.146412,26.86278,-9.694374
6.150632,8.141477,26.860817,-9.699836
6.326365,8.136593,26.858854,-9.705299
6.502097,8.131761,26.856891,-9.710762
6.677829,8.126981,26.854928,-9.716225
6.853562,8.122251,26.852964,-9.721687
7.029294,8.117574,26.851001,-9.72715
7.205026,8.112948,26.849038,-9.732612
7.380759,8.108373,26.847075,-9.738075
7.556491,8.10385,26.845111,-9.743538
7.732223,8.099831,26.843147,-9.749
7.907956,8.098598,26.841184,-9.754463
8.083688,8.097323,26.83922,-9.759926
8.25942,8.096004,26.837256,-9.765388
8.435153,8.094642,26.835292,-9.770851
8.610885,8.093238,26.833329,-9.776313
8.786617,8.091791,26.831365,-9.781776
8.96235,8.090301,26.829401,-9.787238
9.138082,8.088767,26.827436,-9.792701
9.313814,8.087191,26.825472,-9.798163
9.489547,8.085572,26.823507,-9.803625
9.665279,8.08391,26.821544,-9.809088
9.841011,8.082205,26.819578,-9.81455
10.016744,8.080457,26.817615,-9.820013
10.192476,8.078667,26.81565,-9.825476
10.368209,8.076833,26.813686,-9.830938
10.543941,8.074956,26.811721,-9.836401
10.719673,8.073037,26.809757,-9.841863
10.895406,8.071074,26.807792,-9.847325
11.071138,8.069069,26.805827,-9.852788
11.24687,8.06702,26.803862,-9.85825
11.422603,8.064928,26.801897,-9.863713
11.598335,8.062794,26.799932,-9.869175
11.774067,8.060617,26.797967,-9.874637
11.9498,8.058397,26.796002,-9.8801
12.125532,8.056133,26.794037,-9.885562
12.301264,8.053828,26.792072,-9.891024
12.476997,8.051478,26.790106,-9.896487
12.652729,8.049086,26.788141,-9.901949
12.828461,8.046652,26.786175,-9.907411
13.004194,8.044174,26.78421,-9.912873
13.179926,8.041652,26.782244,-9.918336
13.355658,8.039089,26.780279,-9.923798
13.531391,8.036482,26.778313,-9.92926
13.707123,8.033832,26.776347,-9.934722
13.882855,8.031139,26.774381,-9.940185
14.058588,8.028403,26.772415,-9.945647
14.23432,8.025625,26.770449,-9.951109
14.410052,8.022803,26.768483,-9.956571
14.585785,8.019938,26.766517,-9.962033
14.761517,8.01703,26.764551,-9.967495
14.93725,8.01408,26.762585,-9.972958
15.112982,8.011086,26.760618,-9.97842
15.288714,8.00805,26.758652,-9.983882
15.464447,8.00497,26.756685,-9.989344
15.640179,8.001847,26.754719,-9.994806
15.815911,7.998887,26.752752,-10.000268
15.991644,7.996121,26.750786,-10.00573
16.167376,7.993363,26.748819,-10.011192
16.343108,7.990613,26.746852,-10.016654
16.518841,7.987872,26.744885,-10.022116
16.694573,7.98514,26.742918,-10.027578
16.870305,7.982416,26.74095,-10.03304
17.046038,7.9797,26.738984,-10.038502
17.22177,7.976994,26.737017,-10.043964
17.397502,7.974295,26.73505,-10.049426
17.573235,7.971606,26.733083,-10.054888
17.748967,7.968925,26.731115,-10.06035
17.924699,7.966253,26.729148,-10.065812
18.100432,7.963589,26.727181,-10.071274
18.276164,7.960934,26.725213,-10.076736
18.451896,7.958287,26.723246,-10.082198
18.627629,7.955649,26.721278,-10.08766
18.803361,7.95302,26.71931,-10.093122
18.979094,7.950399,26.717342,-10.098584
19.154826,7.947787,26.715375,-10.104046
19.330558,7.945183,26.713407,-10.109507
19.506291,7.942588,26.711439,-10.114969
19.682023,7.940001,26.709471,-10.120431
19.857755,7.937423,26.707501,-10.125893
20.033488,7.934854,26.705534,-10.131355
20.20922,7.932293,26.703566,-10.136817
20.384952,7.929741,26.701598,-10.142278
20.560685,7.927197,26.699629,-10.14774
20.736417,7.924663,26.697661,-10.153202
20.912149,7.922136,26.695692,-10.158664
21.087882,7.919618,26.693724,-10.164125
21.263614,7.917109,26.691755,-10.169587
21.439346,7.914608,26.689785,-10.175048
21.615079,7.912116,26.687818,-10.18051
21.790811,7.909633,26.685849,-10.185972
21.966543,7.907158,26.68388,-10.191434
22.142276,7.904692,26.681911,-10.196896
22.318008,7.902234,26.679942,-10.202357
22.49374,7.899785,26.677973,-10.207819
22.669473,7.897345,26.676003,-10.21328
22.845205,7.894913,26.674034,-10.218742
23.020938,7.892489,26.672065,-10.224204
23.19667,7.890075,26.670096,-10.229665
23.372402,7.887669,26.668126,-10.235127
23.548135,7.885271,26.666155,-10.240588
23.723867,7.883038,26.664187,-10.24605
23.899599,7.881692,26.662217,-10.251512
24.075332,7.881298,26.660248,-10.256973
24.251064,7.880904,26.658278,-10.262435
24.426796,7.88051,26.656307,-10.267896
24.602529,7.880116,26.654338,-10.273358
24.778261,7.879721,26.652368,-10.278819
24.953993,7.879327,26.650398,-10.284281
25.129726,7.878933,26.648428,-10.289742
25.305458,7.878539,26.646457,-10.295203
25.48119,7.878145,26.644487,-10.300665
25.656923,7.877751,26.642517,-10.306126
25.832655,7.877357,26.640546,-10.311588
26.008387,7.876963,26.638576,-10.317049
26.18412,7.876569,26.636605,-10.322511
26.359852,7.876175,26.634635,-10.327972
26.535584,7.875781,26.632664,-10.333433
26.711317,7.875386,26.630693,-10.338895
26.887049,7.874992,26.628722,-10.344356
27.062782,7.874598,26.626752,-10.349817
27.238514,7.874204,26.624781,-10.355279
27.414246,7.87381,26.62281,-10.36074
27.589979,7.873415,26.620838,-10.366201
27.765711,7.873021,26.618867,-10.371663
27.941443,7.872627,26.616896,-10.377124
28.117176,7.872233,26.614925,-10.382585
28.292908,7.871838,26.612953,-10.388046
28.46864,7.871444,26.610982,-10.393508
28.644373,7.87105,26.60901,-10.398969
28.820105,7.870655,26.607039,-10.40443
28.995837,7.870261,26.605067,-10.409891
29.17157,7.869867,26.603095,-10.415352
29.347302,7.869472,26.601124,-10.420814
29.523034,7.869078,26.599152,-10.426275
29.698767,7.868683,26.59718,-10.431736
29.874499,7.868289,26.595208,-10.437197
30.050231,7.867895,26.593236,-10.442658
30.225964,7.8675,26.591264,-10.448119
30.401696,7.867106,26.589291,-10.45358
30.577428,7.866711,26.587319,-10.459042
30.753161,7.866317,26.585346,-10.464502
30.928893,7.865922,26.583374,-10.469964
31.104626,7.865528,26.581402,-10.475425
31.280358,7.865133,26.579429,-10.480886
31.45609,7.864739,26.577457,-10.486347
31.631823,7.864344,26.575484,-10.491808
31.807555,7.86395,26.573511,-10.497269
31.983287,7.863555,26.571538,-10.50273
32.15902,7.863161,26.569566,-10.508191
32.334752,7.862766,26.567593,-10.513652
32.510484,7.862371,26.56562,-10.519113
32.686217,7.861977,26.563646,-10.524574
32.861949,7.861582,26.561673,-10.530035
33.037681,7.861187,26.5597,-10.535496
33.213414,7.860793,26.557727,-10.540956
33.389146,7.860398,26.555753,-10.546417
33.564878,7.860003,26.55378,-10.551878
33.740611,7.859608,26.551806,-10.557339
33.916343,7.859213,26.549833,-10.5628
34.092075,7.858819,26.547859,-10.568261
34.267808,7.858424,26.545885,-10.573722
34.44354,7.858029,26.543911,-10.579182
34.619272,7.857635,26.541938,-10.584643
34.795005,7.85724,26.539964,-10.590104
34.970737,7.856845,26.53799,-10.595565
35.14647,7.85645,26.536016,-10.601026
35.322202,7.856055,26.534041,-10.606486
35.497934,7.85566,26.532067,-10.611947
35.673667,7.855265,26.530093,-10.617408
35.849399,7.85487,26.528118,-10.622869
36.025131,7.854476,26.526144,-10.628329
36.200864,7.854081,26.524169,-10.63379
36.376596,7.853686,26.522195,-10.639251
36.552328,7.853291,26.520219,-10.644711
36.728061,7.852896,26.518245,-10.650172
36.903793,7.852501,26.516271,-10.655633
37.079525,7.852106,26.514296,-10.661093
37.255258,7.851711,26.512321,-10.666554
37.43099,7.851316,26.510346,-10.672015
37.606722,7.850921,26.508371,-10.677475
37.782455,7.850526,26.506394,-10.682935
37.958187,7.850131,26.50442,-10.688396
38.133919,7.849736,26.502445,-10.693857
38.309652,7.849341,26.50047,-10.699318
38.485384,7.848946,26.498494,-10.704778
38.661116,7.84855,26.496519,-10.710239
38.836849,7.848155,26.494543,-10.715699
39.012581,7.84776,26.492568,-10.72116
39.188314,7.847365,26.490592,-10.72662
39.364046,7.84697,26.488616,-10.732081
39.539778,7.846575,26.48664,-10.737541
39.715511,7.846179,26.484664,-10.743001
39.891243,7.845238,26.482688,-10.748462
40.066975,7.842802,26.480712,-10.753922
40.242708,7.839868,26.478736,-10.759383
40.41844,7.836881,26.47676,-10.764843
40.594172,7.833843,26.474783,-10.770304
40.769905,7.830754,26.472807,-10.775764
40.945637,7.827612,26.470831,-10.781224
41.121369,7.824418,26.468854,-10.786685
41.297102,7.821173,26.466878,-10.792145
41.472834,7.817876,26.464901,-10.797605
41.648566,7.814527,26.462923,-10.803065
41.824299,7.811126,26.460947,-10.808526
42.000031,7.807674,26.458971,-10.813986
42.175763,7.804169,26.456994,-10.819447
42.351496,7.800613,26.455015,-10.824906
42.527228,7.797005,26.453039,-10.830367
42.70296,7.793345,26.451062,-10.835827
42.878693,7.789633,26.449085,-10.841287
43.054425,7.78587,26.447108,-10.846748
43.230157,7.782054,26.44513,-10.852208
43.40589,7.778187,26.443153,-10.857668
43.581622,7.774268,26.441175,-10.863128
43.757355,7.770296,26.439198,-10.868588
43.933087,7.766273,26.43722,-10.874049
44.108819,7.762199,26.435242,-10.879509
44.284552,7.758072,26.433265,-10.884969
44.460284,7.753894,26.431287,-10.890429
44.636016,7.749663,26.429309,-10.895889
44.811749,7.745381,26.427331,-10.901349
44.987481,7.741047,26.425353,-10.906809
45.163213,7.736661,26.423375,-10.912269
45.338946,7.732223,26.421396,-10.917729
45.514678,7.727733,26.419418,-10.923189
45.69041,7.723191,26.417438,-10.928649
45.866143,7.718598,26.415461,-10.934109
46.041875,7.713952,26.413483,-10.939569
46.217607,7.709255,26.411504,-10.945029
46.39334,7.704506,26.409525,-10.950489
46.569072,7.699705,26.407547,-10.955949
46.744804,7.694851,26.405568,-10.961409
46.920537,7.689946,26.403589,-10.966869
47.096269,7.68499,26.40161,-10.972329
47.272001,7.679981,26.399631,-10.977789
47.447734,7.67492,26.397652,-10.983249
47.623466,7.669807,26.395671,-10.988708
47.799199,7.664643,26.393693,-10.994169
47.974931,7.659426,26.391714,-10.999629
48.150663,7.654158,26.389734,-11.005088
48.326396,7.648838,26.387755,-11.010548
48.502128,7.643465,26.385775,-11.016008
48.67786,7.638041,26.383796,-11.021468
48.853593,7.632565,26.381816,-11.026928
49.029325,7.627037,26.379836,-11.032387
49.205057,7.621457,26.377856,-11.037847
49.38079,7.615825,26.375877,-11.043307
49.556522,7.610141,26.373897,-11.048767
49.732254,7.604405,26.371916,-11.054226
49.907987,7.598617,26.369936,-11.059686
50.083719,7.592778,26.367956,-11.065146
50.259451,7.586886,26.365976,-11.070606
50.435184,7.580942,26.363995,-11.076065
50.610916,7.574947,26.362015,-11.081525
50.786648,7.568899,26.360034,-11.086985
50.962381,7.562799,26.358054,-11.092444
51.138113,7.556648,26.356073,-11.097904
51.313845,7.550444,26.354092,-11.103363
51.489578,7.544189,26.352112,-11.108823
51.66531,7.537881,26.35013,-11.114282
51.841043,7.531521,26.34815,-11.119742
52.016775,7.52511,26.346169,-11.125202
52.192507,7.518647,26.344188,-11.130661
52.36824,7.512131,26.342206,-11.136121
52.543972,7.505564,26.340225,-11.14158
52.719704,7.498944,26.338244,-11.14704
52.895437,7.492273,26.336262,-11.152499
53.071169,7.485549,26.334281,-11.157959
53.246901,7.478774,26.332298,-11.163418
53.422634,7.471946,26.330318,-11.168878
53.598366,7.465067,26.328336,-11.174337
53.774098,7.458135,26.326354,-11.179797
53.949831,7.451152,26.324372,-11.185256
54.125563,7.444116,26.322391,-11.190716
54.301295,7.437029,26.320409,-11.196175
54.477028,7.429889,26.318426,-11.201634
54.65276,7.422698,26.316444,-11.207094
54.828492,7.415454,26.314462,-11.212553
55.004225,7.408158,26.31248,-11.218012
55.179957,7.40081,26.310497,-11.223472
55.355689,7.393411,26.308515,-11.228931
55.531422,7.385959,26.306532,-11.23439
55.707154,7.378455,26.30455,-11.23985
55.882887,7.370982,26.302567,-11.245309
56.058619,7.366164,26.300584,-11.250768
56.234351,7.364805,26.298602,-11.256227
56.410084,7.363515,26.296619,-11.261687
56.585816,7.362294,26.294636,-11.267146
56.761548,7.361142,26.292653,-11.272605
56.937281,7.360059,26.290669,-11.278064
57.113013,7.359045,26.288686,-11.283523
57.288745,7.358101,26.286703,-11.288983
57.464478,7.357226,26.28472,-11.294442
57.64021,7.35642,26.282736,-11.299901
57.815942,7.355683,26.280753,-11.30536
57.991675,7.355016,26.278769,-11.310819
58.167407,7.354417,26.276785,-11.316278
58.343139,7.353888,26.274802,-11.321737
58.518872,7.353428,26.272818,-11.327196
58.694604,7.353038,26.270833,-11.332655
58.870336,7.352716,26.26885,-11.338115
59.046069,7.352464,26.266866,-11.343574
59.221801,7.352281,26.264882,-11.349033
59.397533,7.352167,26.262897,-11.354491
59.573266,7.352123,26.260913,-11.359951
59.748998,7.352148,26.258929,-11.36541
59.924731,7.352241,26.256944,-11.370868
60.100463,7.352405,26.254959,-11.376327
60.276195,7.352765,26.252976,-11.381786
60.451928,7.353309,26.250991,-11.387245
60.62766,7.353819,26.249006,-11.392704
60.803392,7.354293,26.247021,-11.398163
60.979125,7.354734,26.245037,-11.403622
61.154857,7.355139,26.243052,-11.409081
61.330589,7.355509,26.241067,-11.41454
61.506322,7.355845,26.239082,-11.419999
61.682054,7.356147,26.237096,-11.425458
61.857786,7.356413,26.235111,-11.430916
62.033519,7.356644,26.233126,-11.436375
62.209251,7.356841,26.23114,-11.441834
62.384983,7.357003,26.229155,-11.447293
62.560716,7.357131,26.227169,-11.452752
62.736448,7.357223,26.225184,-11.45821
62.91218,7.357281,26.223197,-11.463669
63.087913,7.357304,26.221211,-11.469127
63.263645,7.357292,26.219226,-11.474587
