position,Plagioclase Abundance,lon,lat
0,70.460111,26.929485,-9.508635
0.175732,71.537347,26.927524,-9.514098
0.351465,73.72069,26.925563,-9.519561
0.527197,75.237715,26.923602,-9.525024
0.702929,75.581636,26.921641,-9.530487
0.878662,75.577724,26.91968,-9.53595
1.054394,75.464649,26.917719,-9.541413
1.230126,74.817424,26.915758,-9.546876
1.405859,73.822742,26.913796,-9.552339
1.581591,73.150943,26.911835,-9.557802
1.757323,72.132365,26.909874,-9.563265
1.933056,70.684994,26.907912,-9.568728
2.108788,70.108713,26.905951,-9.574191
2.284521,70.001252,26.903989,-9.579654
2.460253,70.771021,26.902027,-9.585117
2.635985,70.987822,26.900066,-9.59058
2.811718,71.067063,26.898104,-9.596043
2.98745,71.483902,26.896142,-9.601506
3.163182,72.646661,26.89418,-9.606969
3.338915,74.493526,26.892218,-9.612432
3.514647,76.19835,26.890256,-9.617895
3.690379,76.802342,26.888294,-9.623358
3.866112,77.541004,26.886332,-9.62882
4.041844,78.634018,26.884369,-9.634283
4.217576,79.530624,26.882407,-9.639746
4.393309,79.688135,26.880445,-9.645209
4.569041,80.645174,26.878482,-9.650672
4.744773,80.379961,26.87652,-9.656134
4.920506,78.652585,26.874557,-9.661597
5.096238,76.465138,26.872595,-9.66706
5.27197,75.53949,26.870632,-9.672523
5.447703,78.501734,26.868668,-9.677985
5.623435,80.564004,26.866706,-9.683448
5.799167,81.580145,26.864742,-9.688911
5.9749,81.32451,26.86278,-9.694374
6.150632,81.176181,26.860817,-9.699836
6.326365,80.339612,26.858854,-9.705299
6.502097,79.917455,26.856891,-9.710762
6.677829,79.425896,26.854928,-9.716225
6.853562,78.356235,26.852964,-9.721687
7.029294,77.981355,26.851001,-9.72715
7.205026,80.650024,26.849038,-9.732612
7.380759,80.683337,26.847075,-9.738075
7.556491,79.634642,26.845111,-9.743538
7.732223,79.878599,26.843147,-9.749
7.907956,79.841198,26.841184,-9.754463
8.083688,79.714929,26.83922,-9.759926
8.25942,79.406449,26.837256,-9.765388
8.435153,78.433496,26.835292,-9.770851
8.610885,78.844137,26.833329,-9.776313
8.786617,79.531877,26.831365,-9.781776
8.96235,80.620753,26.829401,-9.787238
9.138082,82.378307,26.827436,-9.792701
9.313814,83.364446,26.825472,-9.798163
9.489547,82.436582,26.823507,-9.803625
9.665279,80.382605,26.821544,-9.809088
9.841011,81.234825,26.819578,-9.81455
10.016744,81.682233,26.817615,-9.820013
10.192476,80.243669,26.81565,-9.825476
10.368209,80.57624,26.813686,-9.830938
10.543941,80.467597,26.811721,-9.836401
10.719673,80.00918,26.809757,-9.841863
10.895406,79.225718,26.807792,-9.847325
11.071138,77.533475,26.805827,-9.852788
11.24687,75.186961,26.803862,-9.85825
11.422603,74.524246,26.801897,-9.863713
11.598335,73.754998,26.799932,-9.869175
11.774067,73.064425,26.797967,-9.874637
11.9498,72.842179,26.796002,-9.8801
12.125532,74.514078,26.794037,-9.885562
12.301264,81.376726,26.792072,-9.891024
12.476997,83.331907,26.790106,-9.896487
12.652729,80.366417,26.788141,-9.901949
12.828461,74.53608,26.786175,-9.907411
13.004194,73.37456,26.78421,-9.912873
13.179926,74.226416,26.782244,-9.918336
13.355658,76.162146,26.780279,-9.923798
13.531391,77.330026,26.778313,-9.92926
13.707123,78.658722,26.776347,-9.934722
13.882855,78.790861,26.774381,-9.940185
14.058588,76.013155,26.772415,-9.945647
14.23432,72.63826,26.770449,-9.951109
14.410052,74.200542,26.768483,-9.956571
14.585785,76.996687,26.766517,-9.962033
14.761517,77.628319,26.764551,-9.967495
14.93725,76.741212,26.762585,-9.972958
15.112982,77.251189,26.760618,-9.97842
15.288714,77.838474,26.758652,-9.983882
15.464447,76.744373,26.756685,-9.989344
15.640179,76.173525,26.754719,-9.994806
15.815911,76.591595,26.752752,-10.000268
15.991644,77.762521,26.750786,-10.00573
16.167376,78.857886,26.748819,-10.011192
16.343108,78.773382,26.746852,-10.016654
16.518841,78.326343,26.744885,-10.022116
16.694573,77.956829,26.742918,-10.027578
16.870305,77.731083,26.74095,-10.03304
17.046038,77.975918,26.738984,-10.038502
17.22177,76.433328,26.737017,-10.043964
17.397502,73.51862,26.73505,-10.049426
17.573235,75.268461,26.733083,-10.054888
17.748967,75.989019,26.731115,-10.06035
17.924699,75.351948,26.729148,-10.065812
18.100432,74.352768,26.727181,-10.071274
18.276164,74.732031,26.725213,-10.076736
18.451896,75.68944,26.723246,-10.082198
18.627629,76.654555,26.721278,-10.08766
18.803361,75.346291,26.71931,-10.093122
18.979094,75.618975,26.717342,-10.098584
19.154826,77.229549,26.715375,-10.104046
19.330558,78.476396,26.713407,-10.109507
19.506291,79.354889,26.711439,-10.114969
19.682023,79.330589,26.709471,-10.120431
19.857755,77.773527,26.707501,-10.125893
20.033488,77.790098,26.705534,-10.131355
20.20922,79.073562,26.703566,-10.136817
20.384952,79.751076,26.701598,-10.142278
20.560685,78.426334,26.699629,-10.14774
20.736417,76.61759,26.697661,-10.153202
20.912149,78.105595,26.695692,-10.158664
