position,Titanium Abundance,lon,lat
0,1.408346,26.929485,-9.508635
0.175732,1.406852,26.927524,-9.514098
0.351465,1.405365,26.925563,-9.519561
0.527197,1.403884,26.923602,-9.525024
0.702929,1.402409,26.921641,-9.530487
0.878662,1.400941,26.91968,-9.53595
1.054394,1.399479,26.917719,-9.541413
1.230126,1.398024,26.915758,-9.546876
1.405859,1.396575,26.913796,-9.552339
1.581591,1.395132,26.911835,-9.557802
1.757323,1.393696,26.909874,-9.563265
1.933056,1.392266,26.907912,-9.568728
2.108788,1.390843,26.905951,-9.574191
2.284521,1.389426,26.903989,-9.579654
2.460253,1.388015,26.902027,-9.585117
2.635985,1.386611,26.900066,-9.59058
2.811718,1.385213,26.898104,-9.596043
2.98745,1.383822,26.896142,-9.601506
3.163182,1.382437,26.89418,-9.606969
3.338915,1.381058,26.892218,-9.612432
3.514647,1.379686,26.890256,-9.617895
3.690379,1.37832,26.888294,-9.623358
3.866112,1.37696,26.886332,-9.62882
4.041844,1.375607,26.884369,-9.634283
4.217576,1.374261,26.882407,-9.639746
4.393309,1.372921,26.880445,-9.645209
4.569041,1.371587,26.878482,-9.650672
4.744773,1.370259,26.87652,-9.656134
4.920506,1.368938,26.874557,-9.661597
5.096238,1.367624,26.872595,-9.66706
5.27197,1.366315,26.870632,-9.672523
5.447703,1.365014,26.868668,-9.677985
5.623435,1.363718,26.866706,-9.683448
5.799167,1.362429,26.864742,-9.688911
5.9749,1.361147,26.86278,-9.694374
6.150632,1.35987,26.860817,-9.699836
6.326365,1.358601,26.858854,-9.705299
6.502097,1.357337,26.856891,-9.710762
6.677829,1.35608,26.854928,-9.716225
6.853562,1.35483,26.852964,-9.721687
7.029294,1.353585,26.851001,-9.72715
7.205026,1.352348,26.849038,-9.732612
7.380759,1.351116,26.847075,-9.738075
7.556491,1.349891,26.845111,-9.743538
7.732223,1.348673,26.843147,-9.749
7.907956,1.34746,26.841184,-9.754463
8.083688,1.346255,26.83922,-9.759926
8.25942,1.345055,26.837256,-9.765388
8.435153,1.343862,26.835292,-9.770851
8.610885,1.342676,26.833329,-9.776313
8.786617,1.341496,26.831365,-9.781776
8.96235,1.340322,26.829401,-9.787238
9.138082,1.339155,26.827436,-9.792701
9.313814,1.337994,26.825472,-9.798163
9.489547,1.336839,26.823507,-9.803625
9.665279,1.335691,26.821544,-9.809088
9.841011,1.33455,26.819578,-9.81455
10.016744,1.333414,26.817615,-9.820013
10.192476,1.332285,26.81565,-9.825476
10.368209,1.331163,26.813686,-9.830938
10.543941,1.330047,26.811721,-9.836401
10.719673,1.328937,26.809757,-9.841863
10.895406,1.327834,26.807792,-9.847325
11.071138,1.326737,26.805827,-9.852788
11.24687,1.325647,26.803862,-9.85825
11.422603,1.324563,26.801897,-9.863713
11.598335,1.323485,26.799932,-9.869175
11.774067,1.322414,26.797967,-9.874637
11.9498,1.321349,26.796002,-9.8801
12.125532,1.320291,26.794037,-9.885562
12.301264,1.319239,26.792072,-9.891024
12.476997,1.318194,26.790106,-9.896487
12.652729,1.317155,26.788141,-9.901949
12.828461,1.316122,26.786175,-9.907411
13.004194,1.315096,26.78421,-9.912873
13.179926,1.314076,26.782244,-9.918336
13.355658,1.313062,26.780279,-9.923798
13.531391,1.312055,26.778313,-9.92926
13.707123,1.311055,26.776347,-9.934722
13.882855,1.310061,26.774381,-9.940185
14.058588,1.309073,26.772415,-9.945647
14.23432,1.308091,26.770449,-9.951109
14.410052,1.307117,26.768483,-9.956571
14.585785,1.306148,26.766517,-9.962033
14.761517,1.305186,26.764551,-9.967495
14.93725,1.30423,26.762585,-9.972958
15.112982,1.303281,26.760618,-9.97842
15.288714,1.302338,26.758652,-9.983882
15.464447,1.301402,26.756685,-9.989344
15.640179,1.300472,26.754719,-9.994806
15.815911,1.299548,26.752752,-10.000268
15.991644,1.298631,26.750786,-10.00573
16.167376,1.29772,26.748819,-10.011192
16.343108,1.296816,26.746852,-10.016654
16.518841,1.295918,26.744885,-10.022116
16.694573,1.295026,26.742918,-10.027578
16.870305,1.294141,26.74095,-10.03304
17.046038,1.293263,26.738984,-10.038502
17.22177,1.29239,26.737017,-10.043964
17.397502,1.291525,26.73505,-10.049426
17.573235,1.290665,26.733083,-10.054888
17.748967,1.289812,26.731115,-10.06035
17.924699,1.288966,26.729148,-10.065812
18.100432,1.288126,26.727181,-10.071274
18.276164,1.287292,26.725213,-10.076736
18.451896,1.286465,26.723246,-10.082198
18.627629,1.285644,26.721278,-10.08766
18.803361,1.284829,26.71931,-10.093122
18.979094,1.284021,26.717342,-10.098584
19.154826,1.28322,26.715375,-10.104046
19.330558,1.282425,26.713407,-10.109507
19.506291,1.281636,26.711439,-10.114969
19.682023,1.280853,26.709471,-10.120431
19.857755,1.280078,26.707501,-10.125893
20.033488,1.279308,26.705534,-10.131355
20.20922,1.278545,26.703566,-10.136817
20.384952,1.277789,26.701598,-10.142278
20.560685,1.277038,26.699629,-10.14774
20.736417,1.276295,26.697661,-10.153202
20.912149,1.275557,26.695692,-10.158664
21.087882,1.274826,26.693724,-10.164125
21.263614,1.274102,26.691755,-10.169587
21.439346,1.273384,26.689785,-10.175048
21.615079,1.272672,26.687818,-10.18051
21.790811,1.271967,26.685849,-10.185972
21.966543,1.271268,26.68388,-10.191434
22.142276,1.270576,26.681911,-10.196896
22.318008,1.26989,26.679942,-10.202357
22.49374,1.269211,26.677973,-10.207819
22.669473,1.268538,26.676003,-10.21328
22.845205,1.267871,26.674034,-10.218742
23.020938,1.267211,26.672065,-10.224204
23.19667,1.266557,26.670096,-10.229665
23.372402,1.26591,26.668126,-10.235127
23.548135,1.265269,26.666155,-10.240588
23.723867,1.264635,26.664187,-10.24605
23.899599,1.264006,26.662217,-10.251512
24.075332,1.263385,26.660248,-10.256973
24.251064,1.26277,26.658278,-10.262435
24.426796,1.262161,26.656307,-10.267896
24.602529,1.261559,26.654338,-10.273358
24.778261,1.260963,26.652368,-10.278819
24.953993,1.260374,26.650398,-10.284281
25.129726,1.259791,26.648428,-10.289742
25.305458,1.259214,26.646457,-10.295203
25.48119,1.258644,26.644487,-10.300665
25.656923,1.25808,26.642517,-10.306126
25.832655,1.257523,26.640546,-10.311588
26.008387,1.256972,26.638576,-10.317049
26.18412,1.256428,26.636605,-10.322511
26.359852,1.25589,26.634635,-10.327972
26.535584,1.255358,26.632664,-10.333433
26.711317,1.254833,26.630693,-10.338895
26.887049,1.254315,26.628722,-10.344356
27.062782,1.253803,26.626752,-10.349817
27.238514,1.253297,26.624781,-10.355279
27.414246,1.252798,26.62281,-10.36074
27.589979,1.252305,26.620838,-10.366201
27.765711,1.251818,26.618867,-10.371663
27.941443,1.251338,26.616896,-10.377124
28.117176,1.250865,26.614925,-10.382585
28.292908,1.250398,26.612953,-10.388046
28.46864,1.249937,26.610982,-10.393508
28.644373,1.249483,26.60901,-10.398969
28.820105,1.249035,26.607039,-10.40443
28.995837,1.248594,26.605067,-10.409891
29.17157,1.248159,26.603095,-10.415352
29.347302,1.24773,26.601124,-10.420814
29.523034,1.247308,26.599152,-10.426275
29.698767,1.246893,26.59718,-10.431736
29.874499,1.246484,26.595208,-10.437197
30.050231,1.246081,26.593236,-10.442658
30.225964,1.245685,26.591264,-10.448119
30.401696,1.245295,26.589291,-10.45358
30.577428,1.244912,26.587319,-10.459042
30.753161,1.244535,26.585346,-10.464502
30.928893,1.244164,26.583374,-10.469964
31.104626,1.2438,26.581402,-10.475425
31.280358,1.243443,26.579429,-10.480886
31.45609,1.243091,26.577457,-10.486347
31.631823,1.242747,26.575484,-10.491808
31.807555,1.242409,26.573511,-10.497269
31.983287,1.242077,26.571538,-10.50273
32.15902,1.241751,26.569566,-10.508191
32.334752,1.241433,26.567593,-10.513652
32.510484,1.24112,26.56562,-10.519113
32.686217,1.240814,26.563646,-10.524574
32.861949,1.240515,26.561673,-10.530035
33.037681,1.240221,26.5597,-10.535496
33.213414,1.239935,26.557727,-10.540956
33.389146,1.239655,26.555753,-10.546417
33.564878,1.239381,26.55378,-10.551878
33.740611,1.239114,26.551806,-10.557339
33.916343,1.238853,26.549833,-10.5628
34.092075,1.238598,26.547859,-10.568261
34.267808,1.23835,26.545885,-10.573722
34.44354,1.238109,26.543911,-10.579182
34.619272,1.237874,26.541938,-10.584643
34.795005,1.237645,26.539964,-10.590104
34.970737,1.237423,26.53799,-10.595565
35.14647,1.237207,26.536016,-10.601026
35.322202,1.236998,26.534041,-10.606486
35.497934,1.236795,26.532067,-10.611947
35.673667,1.236599,26.530093,-10.617408
35.849399,1.236409,26.528118,-10.622869
36.025131,1.236226,26.526144,-10.628329
36.200864,1.236049,26.524169,-10.63379
36.376596,1.235878,26.522195,-10.639251
36.552328,1.235714,26.520219,-10.644711
36.728061,1.235556,26.518245,-10.650172
36.903793,1.235405,26.516271,-10.655633
37.079525,1.23526,26.514296,-10.661093
37.255258,1.235122,26.512321,-10.666554
37.43099,1.23499,26.510346,-10.672015
37.606722,1.234865,26.508371,-10.677475
37.782455,1.234746,26.506394,-10.682935
37.958187,1.234634,26.50442,-10.688396
38.133919,1.234528,26.502445,-10.693857
38.309652,1.234428,26.50047,-10.699318
38.485384,1.234335,26.498494,-10.704778
38.661116,1.234249,26.496519,-10.710239
38.836849,1.234169,26.494543,-10.715699
39.012581,1.234095,26.492568,-10.72116
39.188314,1.234028,26.490592,-10.72662
39.364046,1.233967,26.488616,-10.732081
39.539778,1.233913,26.48664,-10.737541
39.715511,1.233865,26.484664,-10.743001
39.891243,1.233824,26.482688,-10.748462
40.066975,1.233789,26.480712,-10.753922
40.242708,1.23376,26.478736,-10.759383
40.41844,1.233738,26.47676,-10.764843
40.594172,1.233723,26.474783,-10.770304
40.769905,1.233714,26.472807,-10.775764
40.945637,1.233711,26.470831,-10.781224
41.121369,1.233715,26.468854,-10.786685
41.297102,1.233725,26.466878,-10.792145
41.472834,1.233742,26.464901,-10.797605
41.648566,1.233765,26.462923,-10.803065
41.824299,1.233795,26.460947,-10.808526
42.000031,1.233831,26.458971,-10.813986
42.175763,1.233874,26.456994,-10.819447
42.351496,1.233923,26.455015,-10.824906
42.527228,1.233978,26.453039,-10.830367
42.70296,1.234041,26.451062,-10.835827
42.878693,1.234109,26.449085,-10.841287
43.054425,1.234184,26.447108,-10.846748
43.230157,1.234265,26.44513,-10.852208
43.40589,1.234353,26.443153,-10.857668
43.581622,1.234448,26.441175,-10.863128
43.757355,1.234549,26.439198,-10.868588
43.933087,1.234656,26.43722,-10.874049
44.108819,1.23477,26.435242,-10.879509
44.284552,1.23489,26.433265,-10.884969
44.460284,1.235017,26.431287,-10.890429
44.636016,1.23515,26.429309,-10.895889
44.811749,1.23529,26.427331,-10.901349
44.987481,1.235436,26.425353,-10.906809
45.163213,1.235588,26.423375,-10.912269
45.338946,1.235747,26.421396,-10.917729
45.514678,1.235913,26.419418,-10.923189
45.69041,1.236085,26.417438,-10.928649
45.866143,1.236263,26.415461,-10.934109
46.041875,1.236448,26.413483,-10.939569
46.217607,1.23664,26.411504,-10.945029
46.39334,1.236838,26.409525,-10.950489
46.569072,1.237042,26.407547,-10.955949
46.744804,1.237253,26.405568,-10.961409
46.920537,1.23747,26.403589,-10.966869
47.096269,1.237694,26.40161,-10.972329
47.272001,1.237924,26.399631,-10.977789
47.447734,1.238161,26.397652,-10.983249
47.623466,1.238404,26.395671,-10.988708
47.799199,1.238654,26.393693,-10.994169
47.974931,1.23808,26.391714,-10.999629
48.150663,1.236254,26.389734,-11.005088
48.326396,1.234185,26.387755,-11.010548
48.502128,1.232112,26.385775,-11.016008
48.67786,1.230036,26.383796,-11.021468
48.853593,1.227957,26.381816,-11.026928
49.029325,1.225874,26.379836,-11.032387
49.205057,1.223789,26.377856,-11.037847
49.38079,1.2217,26.375877,-11.043307
49.556522,1.219608,26.373897,-11.048767
49.732254,1.217512,26.371916,-11.054226
49.907987,1.215414,26.369936,-11.059686
50.083719,1.213312,26.367956,-11.065146
50.259451,1.211207,26.365976,-11.070606
50.435184,1.209098,26.363995,-11.076065
50.610916,1.206986,26.362015,-11.081525
50.786648,1.204872,26.360034,-11.086985
50.962381,1.202753,26.358054,-11.092444
51.138113,1.200632,26.356073,-11.097904
51.313845,1.198507,26.354092,-11.103363
51.489578,1.196379,26.352112,-11.108823
51.66531,1.194248,26.35013,-11.114282
51.841043,1.192114,26.34815,-11.119742
52.016775,1.189976,26.346169,-11.125202
52.192507,1.187835,26.344188,-11.130661
52.36824,1.185691,26.342206,-11.136121
52.543972,1.183544,26.340225,-11.14158
52.719704,1.181393,26.338244,-11.14704
52.895437,1.179239,26.336262,-11.152499
53.071169,1.177082,26.334281,-11.157959
53.246901,1.174922,26.332298,-11.163418
53.422634,1.172758,26.330318,-11.168878
53.598366,1.170591,26.328336,-11.174337
53.774098,1.168421,26.326354,-11.179797
53.949831,1.166248,26.324372,-11.185256
54.125563,1.164071,26.322391,-11.190716
54.301295,1.161891,26.320409,-11.196175
54.477028,1.159708,26.318426,-11.201634
54.65276,1.157522,26.316444,-11.207094
54.828492,1.155332,26.314462,-11.212553
55.004225,1.153139,26.31248,-11.218012
55.179957,1.150943,26.310497,-11.223472
55.355689,1.148744,26.308515,-11.228931
55.531422,1.146541,26.306532,-11.23439
55.707154,1.144335,26.30455,-11.23985
55.882887,1.142126,26.302567,-11.245309
56.058619,1.139914,26.300584,-11.250768
56.234351,1.137698,26.298602,-11.256227
56.410084,1.135479,26.296619,-11.261687
56.585816,1.133257,26.294636,-11.267146
56.761548,1.131031,26.292653,-11.272605
56.937281,1.128803,26.290669,-11.278064
57.113013,1.126571,26.288686,-11.283523
57.288745,1.124336,26.286703,-11.288983
57.464478,1.122097,26.28472,-11.294442
57.64021,1.119856,26.282736,-11.299901
57.815942,1.117611,26.280753,-11.30536
57.991675,1.115362,26.278769,-11.310819
58.167407,1.113111,26.276785,-11.316278
58.343139,1.110856,26.274802,-11.321737
