position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
0,61.236744,-5.56141,20.839643,13.885028,-2013.242218,10.586884,8.210883,19.335473,51.614,2.663822,0.912391
0.267672,61.236569,-5.570236,19.382552,13.812104,-2003.875155,10.577958,8.268398,20.118245,52.230804,1.687885,0.906845
0.535344,61.236394,-5.579061,18.495538,13.628302,-1999.571909,10.569029,8.946665,20.105524,52.452272,1.198692,0.901299
0.803015,61.236219,-5.587887,18.507019,13.515945,-1995.830304,10.560097,9.496219,20.026264,51.970497,1.373478,0.895752
1.070687,61.236044,-5.596712,19.677946,13.532232,-1988.440154,10.551163,8.994377,20.519435,50.808242,1.843797,0.890203
1.338359,61.235869,-5.605538,19.589354,13.448511,-1979.306407,10.542227,8.225335,20.209315,51.975995,1.816873,0.884654
1.606031,61.235695,-5.614363,17.916351,13.416259,-1972.750633,10.533288,7.51836,20.347629,54.217659,1.895618,0.879104
1.873703,61.235519,-5.623189,20.180312,13.385468,-1962.425947,10.524347,6.517239,19.625573,53.676876,1.996593,0.873554
2.141375,61.235344,-5.632014,20.576568,13.483622,-1954.924746,10.515403,5.238358,20.449313,53.735758,1.072053,0.868002
2.409046,61.235169,-5.64084,19.601892,13.443752,-1955.639561,10.506457,5.667773,20.586173,54.144162,0.479956,0.86245
2.676718,61.234994,-5.649665,18.699109,13.603679,-1961.053813,10.497508,5.847702,21.786073,53.667116,1.027167,0.856896
2.94439,61.234819,-5.658491,18.651994,13.913231,-1966.658215,10.488557,5.47071,23.515343,52.361952,1.055387,0.851342
3.212062,61.234644,-5.667316,19.818499,14.102152,-1969.983879,10.479603,5.532471,23.184728,51.464303,0.040149,0.845787
3.479734,61.23447,-5.676142,20.277044,14.150493,-1965.828306,10.470647,5.700313,22.714869,51.307773,2.43054,0.840231
3.747406,61.234294,-5.684967,20.104329,14.047769,-1947.335049,10.461689,6.636745,21.842347,51.416577,4.932266,0.834675
4.015077,61.234119,-5.693793,20.272691,13.856986,-1922.222088,10.452728,7.481005,20.472785,51.773517,5.398971,0.829117
4.282749,61.233945,-5.702619,18.376661,13.781357,-1902.800451,10.443764,8.126498,20.463265,53.033576,3.947393,0.823559
4.550421,61.233769,-5.711444,19.742158,13.622423,-1891.414805,10.434798,7.915911,19.210557,53.131372,2.054669,0.818
4.818093,61.233594,-5.72027,21.225128,13.327558,-1894.372398,10.425829,6.838346,17.643594,54.292933,3.058801,0.81244
5.085765,61.233419,-5.729095,19.775898,13.320212,-1909.684382,10.416858,6.303458,18.870903,55.049741,5.266873,0.806879
5.353437,61.233244,-5.737921,19.974362,13.419082,-1933.248539,10.407885,6.194324,19.113977,54.717339,6.585734,0.801317
5.621108,61.233069,-5.746746,20.505317,13.369303,-1956.997283,10.398275,5.573936,19.337635,54.583112,6.55463,0.795754
5.88878,61.232895,-5.755572,23.475199,12.865133,-1964.862489,10.384078,4.556142,16.445441,55.523216,6.588413,0.790191
6.156452,61.23272,-5.764397,25.973585,12.745632,-1963.051011,10.36988,3.74896,14.803753,55.473704,7.158898,0.784627
6.424124,61.232545,-5.773223,23.572571,13.236236,-1961.340143,10.35568,4.680425,17.498816,54.248189,7.506594,0.779061
6.691796,61.23237,-5.782048,22.45473,13.519145,-1944.248206,10.341479,6.007679,17.975654,53.561935,7.752407,0.773495
6.959468,61.232194,-5.790874,22.493464,13.8149,-1922.252383,10.327277,5.512563,19.557556,52.436414,6.484377,0.767929
7.227139,61.232019,-5.799699,21.284467,13.990687,-1913.814459,10.313073,5.169306,21.836427,51.709799,4.542697,0.762361
7.494811,61.231843,-5.808525,21.612901,14.193497,-1909.617455,10.298869,5.337818,22.089092,50.960188,3.612155,0.756792
7.762483,61.231668,-5.81735,19.975543,14.222222,-1902.407764,10.284663,5.856618,23.204501,50.963336,4.272732,0.751223
8.030155,61.231493,-5.826176,20.664415,13.950857,-1887.16468,10.270455,7.220921,20.474413,51.640248,5.704972,0.745653
8.297827,61.231318,-5.835002,20.338988,13.590894,-1872.666374,10.256247,8.30107,18.787313,52.572629,6.751424,0.740082
8.565499,61.231143,-5.843827,17.718974,13.248197,-1863.083344,10.242038,8.957856,19.473894,53.849276,7.538559,0.73451
8.83317,61.230968,-5.852653,15.226727,13.031593,-1849.409777,10.227826,9.685555,20.599826,54.48789,8.137841,0.728937
9.100842,61.230793,-5.861478,16.201718,12.863013,-1835.103467,10.213614,8.692743,20.305998,54.799538,8.691626,0.723363
9.368514,61.230619,-5.870304,18.619714,12.671999,-1822.530681,10.199401,7.719794,18.814094,54.846399,9.548451,0.717789
9.636186,61.230443,-5.879129,19.263175,12.396842,-1805.54131,10.185187,8.401986,19.556025,52.778813,10.057653,0.712213
9.903858,61.230267,-5.887955,19.363058,12.144891,-1788.229973,10.170971,8.929334,18.655375,53.052232,10.200853,0.706637
10.171529,61.230092,-5.89678,19.664727,12.337649,-1760.752077,10.156754,8.147638,19.197805,52.98983,10.176462,0.70106
10.439201,61.229917,-5.905606,20.258443,12.349418,-1736.175395,10.142536,6.386071,18.39902,54.956465,9.344462,0.695482
10.706873,61.229742,-5.914431,20.658789,12.555647,-1718.913473,10.128316,6.356893,17.733961,55.250356,8.150719,0.689904
10.974545,61.229567,-5.923257,20.986702,12.802782,-1706.658851,10.114095,6.392447,17.773642,54.847207,7.05561,0.684324
11.242217,61.229392,-5.932082,21.8414,12.798976,-1690.420525,10.099873,6.707009,17.961204,53.490388,6.262069,0.678744
11.509889,61.229216,-5.940908,22.053119,12.695423,-1669.411394,10.08565,6.521401,18.027119,53.398363,4.958516,0.673162
11.77756,61.229041,-5.949733,21.141479,12.84188,-1652.070801,10.071425,4.903836,19.223011,54.731674,3.114999,0.66758
12.045232,61.228866,-5.958559,19.549989,13.07231,-1642.063413,10.0572,4.895051,20.667475,54.887484,3.486011,0.661997
12.312904,61.228691,-5.967384,18.448981,13.18216,-1637.686921,10.042973,6.431407,20.789871,54.329744,5.151124,0.656413
12.580576,61.228516,-5.97621,17.864014,13.083081,-1639.501853,10.028745,6.616194,20.451888,55.067905,6.56273,0.650829
12.848248,61.22834,-5.985036,18.477604,12.716228,-1644.108266,10.014515,6.661583,20.095995,54.764818,7.532924,0.645243
13.11592,61.228166,-5.993861,17.261149,12.577168,-1643.613821,10.000284,8.032269,20.035538,54.671044,7.969057,0.639657
13.383591,61.22799,-6.002687,17.217077,12.285313,-1640.220847,9.986053,8.196288,18.835376,55.75126,7.912438,0.63407
13.651263,61.227815,-6.011512,18.764031,12.196951,-1639.22781,9.971819,6.842869,18.120919,56.27218,7.521191,0.628482
13.918935,61.22764,-6.020338,20.103756,12.467627,-1635.273006,9.957585,5.028055,18.302228,56.565959,6.945326,0.622893
14.186607,61.227465,-6.029163,19.517189,12.738601,-1634.594667,9.943349,4.231072,19.818738,56.432999,6.387889,0.617303
14.454279,61.227289,-6.037989,19.654233,12.777422,-1636.524693,9.929112,4.012081,20.125756,56.20793,5.886993,0.611712
14.721951,61.227114,-6.046814,21.539908,12.670584,-1638.83301,9.914874,4.75322,18.014888,55.691984,5.375257,0.606121
14.989622,61.226939,-6.05564,22.071936,13.205914,-1639.418226,9.900635,5.818291,20.284121,51.825651,5.089623,0.600528
15.257294,61.226763,-6.064465,19.05044,13.398164,-1639.692904,9.886395,5.873267,21.66911,53.407179,5.256849,0.594935
15.524966,61.226588,-6.073291,19.72873,13.286454,-1637.482377,9.872153,4.86277,20.846177,54.562324,5.570318,0.589341
15.792638,61.226413,-6.082116,19.956603,13.197123,-1631.838395,9.85791,5.379105,20.342286,54.322006,5.722116,0.583746
16.06031,61.226238,-6.090942,20.316266,13.144269,-1619.088708,9.843666,5.814485,19.813466,54.05578,5.959496,0.578151
16.327982,61.226062,-6.099767,20.806292,13.230375,-1603.127298,9.82942,6.445497,18.951135,53.797072,6.161607,0.572554
16.595653,61.225888,-6.108593,21.131365,13.406057,-1583.553227,9.815173,5.94709,19.672008,53.249536,6.373661,0.566957
16.863325,61.225712,-6.117419,20.524346,13.599915,-1556.41651,9.800925,6.262889,20.360254,52.852509,6.564298,0.561358
17.130997,61.225536,-6.126244,19.976829,13.569585,-1523.982525,9.786676,7.551439,20.290104,52.181624,6.903251,0.555759
17.398669,61.225361,-6.13507,20.821995,13.33009,-1491.090512,9.772425,8.650629,21.143262,49.384113,6.954974,0.550159
17.666341,61.225186,-6.143895,20.740157,12.796175,-1459.642763,9.758174,8.933644,18.151252,52.174947,4.403599,0.544558
17.934013,61.22501,-6.152721,18.754473,12.606772,-1451.106525,9.74392,5.967626,18.221109,57.056791,1.55183,0.538957
18.201684,61.224835,-6.161546,18.748031,12.457604,-1456.708315,9.729666,6.876086,18.483963,55.89192,2.091333,0.533354
18.469356,61.22466,-6.170372,18.221806,11.938699,-1459.115115,9.715411,6.078068,17.390057,58.310069,2.300454,0.527751
18.737028,61.224485,-6.179197,16.266408,10.957802,-1466.825806,9.701154,5.319143,15.55235,62.862101,1.906508,0.522147
