position,TerrainHeight,lon,lat
0,-2013.242218,61.236744,-5.56141
0.267672,-2003.875155,61.236569,-5.570236
0.535344,-1999.571909,61.236394,-5.579061
0.803015,-1995.830304,61.236219,-5.587887
1.070687,-1988.440154,61.236044,-5.596712
1.338359,-1979.306407,61.235869,-5.605538
1.606031,-1972.750633,61.235695,-5.614363
1.873703,-1962.425947,61.235519,-5.623189
2.141375,-1954.924746,61.235344,-5.632014
2.409046,-1955.639561,61.235169,-5.64084
2.676718,-1961.053813,61.234994,-5.649665
2.94439,-1966.658215,61.234819,-5.658491
3.212062,-1969.983879,61.234644,-5.667316
3.479734,-1965.828306,61.23447,-5.676142
3.747406,-1947.335049,61.234294,-5.684967
4.015077,-1922.222088,61.234119,-5.693793
4.282749,-1902.800451,61.233945,-5.702619
4.550421,-1891.414805,61.233769,-5.711444
4.818093,-1894.372398,61.233594,-5.72027
5.085765,-1909.684382,61.233419,-5.729095
5.353437,-1933.248539,61.233244,-5.737921
5.621108,-1956.997283,61.233069,-5.746746
5.88878,-1964.862489,61.232895,-5.755572
6.156452,-1963.051011,61.23272,-5.764397
6.424124,-1961.340143,61.232545,-5.773223
6.691796,-1944.248206,61.23237,-5.782048
6.959468,-1922.252383,61.232194,-5.790874
7.227139,-1913.814459,61.232019,-5.799699
7.494811,-1909.617455,61.231843,-5.808525
7.762483,-1902.407764,61.231668,-5.81735
8.030155,-1887.16468,61.231493,-5.826176
8.297827,-1872.666374,61.231318,-5.835002
8.565499,-1863.083344,61.231143,-5.843827
8.83317,-1849.409777,61.230968,-5.852653
9.100842,-1835.103467,61.230793,-5.861478
9.368514,-1822.530681,61.230619,-5.870304
9.636186,-1805.54131,61.230443,-5.879129
9.903858,-1788.229973,61.230267,-5.887955
10.171529,-1760.752077,61.230092,-5.89678
10.439201,-1736.175395,61.229917,-5.905606
10.706873,-1718.913473,61.229742,-5.914431
10.974545,-1706.658851,61.229567,-5.923257
11.242217,-1690.420525,61.229392,-5.932082
11.509889,-1669.411394,61.229216,-5.940908
11.77756,-1652.070801,61.229041,-5.949733
12.045232,-1642.063413,61.228866,-5.958559
12.312904,-1637.686921,61.228691,-5.967384
12.580576,-1639.501853,61.228516,-5.97621
12.848248,-1644.108266,61.22834,-5.985036
13.11592,-1643.613821,61.228166,-5.993861
13.383591,-1640.220847,61.22799,-6.002687
13.651263,-1639.22781,61.227815,-6.011512
13.918935,-1635.273006,61.22764,-6.020338
14.186607,-1634.594667,61.227465,-6.029163
14.454279,-1636.524693,61.227289,-6.037989
14.721951,-1638.83301,61.227114,-6.046814
14.989622,-1639.418226,61.226939,-6.05564
15.257294,-1639.692904,61.226763,-6.064465
15.524966,-1637.482377,61.226588,-6.073291
15.792638,-1631.838395,61.226413,-6.082116
16.06031,-1619.088708,61.226238,-6.090942
16.327982,-1603.127298,61.226062,-6.099767
16.595653,-1583.553227,61.225888,-6.108593
16.863325,-1556.41651,61.225712,-6.117419
17.130997,-1523.982525,61.225536,-6.126244
17.398669,-1491.090512,61.225361,-6.13507
17.666341,-1459.642763,61.225186,-6.143895
17.934013,-1451.106525,61.22501,-6.152721
18.201684,-1456.708315,61.224835,-6.161546
18.469356,-1459.115115,61.22466,-6.170372
18.737028,-1466.825806,61.224485,-6.179197
19.0047,-1471.078991,61.22431,-6.188023
19.272372,-1459.172763,61.224134,-6.196848
19.540043,-1432.372402,61.223958,-6.205674
19.807715,-1411.699264,61.223784,-6.214499
20.075387,-1413.034469,61.223608,-6.223325
20.343059,-1433.063812,61.223432,-6.23215
20.610731,-1456.330749,61.223257,-6.240976
20.878403,-1469.118018,61.223082,-6.249801
21.146074,-1474.255379,61.222907,-6.258627
21.413746,-1467.684217,61.222731,-6.267453
21.681418,-1463.357457,61.222556,-6.276278
21.94909,-1474.063284,61.222381,-6.285104
22.216762,-1494.57484,61.222206,-6.293929
22.484434,-1521.83859,61.222029,-6.302755
22.752105,-1547.453311,61.221855,-6.31158
23.019777,-1553.286274,61.221679,-6.320406
23.287449,-1538.79425,61.221504,-6.329231
23.555121,-1501.131572,61.221328,-6.338057
23.822793,-1442.034932,61.221152,-6.346882
24.090465,-1385.736497,61.220977,-6.355708
24.358136,-1354.753566,61.220802,-6.364533
24.625808,-1348.383914,61.220627,-6.373359
24.89348,-1351.486257,61.220451,-6.382184
25.161152,-1351.428581,61.220275,-6.39101
25.428824,-1342.772745,61.220099,-6.399835
25.696496,-1332.309051,61.219924,-6.408661
25.964167,-1342.648461,61.219748,-6.417487
26.231839,-1355.565046,61.219573,-6.426312
26.499511,-1339.183574,61.219397,-6.435138
26.767183,-1284.912855,61.219222,-6.443963
27.034855,-1205.522447,61.219047,-6.452789
27.302527,-1118.546742,61.218871,-6.461614
27.570198,-1031.057934,61.218695,-6.47044
27.83787,-962.07316,61.218521,-6.479265
28.105542,-933.084976,61.218344,-6.488091
28.373214,-934.916983,61.218169,-6.496916
28.640886,-946.460757,61.217993,-6.505742
28.908558,-947.099639,61.217818,-6.514567
29.176229,-943.763674,61.217642,-6.523393
29.443901,-952.564014,61.217467,-6.532218
29.711573,-979.738815,61.217291,-6.541044
29.979245,-1005.372405,61.217116,-6.549869
30.246917,-1007.441838,61.21694,-6.558695
30.514588,-988.836702,61.216764,-6.56752
30.78226,-973.138125,61.216589,-6.576346
31.049932,-971.201962,61.216414,-6.585172
31.317604,-962.168596,61.216237,-6.593997
31.585276,-932.126905,61.216062,-6.602823
31.852948,-888.215851,61.215886,-6.611648
32.120619,-846.367452,61.21571,-6.620474
32.388291,-808.092931,61.215535,-6.629299
32.655963,-793.29983,61.215359,-6.638125
32.923635,-789.207777,61.215183,-6.64695
33.191307,-767.458896,61.215008,-6.655776
33.458979,-753.240746,61.214832,-6.664601
33.72665,-749.294749,61.214656,-6.673427
33.994322,-742.583665,61.214482,-6.682252
34.261994,-735.288119,61.214305,-6.691078
34.529666,-744.676503,61.214129,-6.699903
34.797338,-761.852382,61.213954,-6.708729
35.06501,-780.312115,61.213779,-6.717554
35.332681,-769.836822,61.213603,-6.72638
35.600353,-743.277625,61.213427,-6.735205
35.868025,-734.519936,61.213251,-6.744031
36.135697,-742.775891,61.213076,-6.752857
36.403369,-724.892984,61.212899,-6.761682
36.671041,-681.713324,61.212724,-6.770508
36.938712,-649.309226,61.212549,-6.779333
37.206384,-643.545152,61.212372,-6.788159
37.474056,-657.278414,61.212196,-6.796984
37.741728,-678.045949,61.212021,-6.80581
38.0094,-700.541289,61.211846,-6.814635
38.277072,-735.505629,61.211669,-6.823461
38.544743,-819.725536,61.211493,-6.832286
38.812415,-955.805693,61.211317,-6.841112
39.080087,-1109.465786,61.211142,-6.849937
39.347759,-1261.220201,61.210966,-6.858763
39.615431,-1405.963129,61.21079,-6.867588
39.883102,-1556.284409,61.210615,-6.876414
40.150774,-1706.406117,61.210438,-6.885239
40.418446,-1852.888648,61.210263,-6.894065
40.686118,-1998.271809,61.210088,-6.90289
40.95379,-2145.091829,61.209912,-6.911716
41.221462,-2287.136345,61.209735,-6.920542
41.489133,-2416.714007,61.209559,-6.929367
41.756805,-2528.928371,61.209383,-6.938193
42.024477,-2590.676777,61.209208,-6.947018
42.292149,-2583.956284,61.209032,-6.955844
42.559821,-2550.691389,61.208856,-6.964669
42.827493,-2518.785416,61.20868,-6.973495
43.095164,-2508.200019,61.208504,-6.98232
43.362836,-2519.666412,61.208328,-6.991146
43.630508,-2558.76636,61.208152,-6.999971
43.89818,-2630.124664,61.207976,-7.008797
44.165852,-2720.494572,61.2078,-7.017622
44.433524,-2811.611364,61.207625,-7.026448
44.701195,-2878.33882,61.207449,-7.035273
44.968867,-2898.861059,61.207272,-7.044099
45.236539,-2899.897742,61.207097,-7.052924
45.504211,-2913.289427,61.20692,-7.06175
45.771883,-2923.519551,61.206744,-7.070575
46.039555,-2928.495406,61.206569,-7.079401
46.307226,-2943.861252,61.206393,-7.088226
46.574898,-2953.738568,61.206217,-7.097052
46.84257,-2963.638282,61.206041,-7.105878
47.110242,-2981.793381,61.205865,-7.114703
47.377914,-3012.655422,61.205689,-7.123529
47.645586,-3067.033031,61.205513,-7.132354
47.913257,-3125.065994,61.205337,-7.14118
48.180929,-3176.110838,61.205161,-7.150005
48.448601,-3214.794354,61.204984,-7.158831
48.716273,-3249.672888,61.204808,-7.167656
48.983945,-3291.228504,61.204632,-7.176482
49.251616,-3322.192862,61.204456,-7.185307
49.519288,-3327.491294,61.20428,-7.194133
49.78696,-3329.741838,61.204105,-7.202958
50.054632,-3338.046442,61.203929,-7.211784
50.322304,-3338.82512,61.203753,-7.220609
50.589976,-3349.146323,61.203576,-7.229435
50.857647,-3383.508936,61.203401,-7.23826
51.125319,-3444.872077,61.203224,-7.247086
51.392991,-3532.19785,61.203048,-7.255911
51.660663,-3625.096224,61.202872,-7.264737
51.928335,-3726.871043,61.202695,-7.273562
52.196007,-3810.820779,61.202519,-7.282388
52.463678,-3851.521545,61.202343,-7.291213
52.73135,-3902.211944,61.202168,-7.300039
52.999022,-3991.520735,61.201992,-7.308865
53.266694,-4083.639777,61.201815,-7.31769
53.534366,-4165.033046,61.201639,-7.326516
53.802038,-4227.854957,61.201462,-7.335341
54.069709,-4277.319414,61.201286,-7.344167
54.337381,-4330.091893,61.201111,-7.352992
54.605053,-4372.832768,61.200934,-7.361818
54.872725,-4392.330022,61.200758,-7.370643
55.140397,-4403.272323,61.200581,-7.379469
55.408069,-4412.776168,61.200405,-7.388294
55.67574,-4415.005519,61.20023,-7.39712
55.943412,-4416.590872,61.200054,-7.405945
56.211084,-4415.849697,61.199877,-7.414771
56.478756,-4412.227934,61.1997,-7.423596
56.746428,-4406.09961,61.199524,-7.432422
57.0141,-4403.426048,61.199348,-7.441247
57.281771,-4408.444372,61.199172,-7.450073
57.549443,-4414.927934,61.198995,-7.458898
57.817115,-4413.906781,61.198819,-7.467724
58.084787,-4407.255255,61.198644,-7.476549
58.352459,-4405.213439,61.198467,-7.485375
58.62013,-4404.866798,61.19829,-7.4942
58.887802,-4401.4735,61.198114,-7.503026
59.155474,-4407.617111,61.197938,-7.511852
59.423146,-4413.672992,61.197761,-7.520677
59.690818,-4415.499181,61.197586,-7.529503
59.95849,-4409.010137,61.197409,-7.538328
60.226161,-4388.984237,61.197233,-7.547154
60.493833,-4377.623707,61.197056,-7.555979
60.761505,-4380.294051,61.196879,-7.564805
61.029177,-4383.270908,61.196704,-7.57363
61.296849,-4391.460407,61.196527,-7.582456
61.564521,-4385.167394,61.19635,-7.591281
61.832192,-4364.508727,61.196174,-7.600107
62.099864,-4354.58659,61.195998,-7.608932
62.367536,-4365.570021,61.195821,-7.617758
62.635208,-4392.227988,61.195645,-7.626583
62.90288,-4401.414007,61.195469,-7.635409
63.170552,-4399.076978,61.195292,-7.644234
63.438223,-4392.990742,61.195116,-7.65306
63.705895,-4403.401494,61.194939,-7.661885
63.973567,-4406.712362,61.194763,-7.670711
64.241239,-4383.74812,61.194586,-7.679536
64.508911,-4374.737958,61.19441,-7.688362
64.776583,-4399.529893,61.194233,-7.697187
65.044254,-4419.548492,61.194058,-7.706013
65.311926,-4425.125537,61.19388,-7.714838
65.579598,-4434.115312,61.193704,-7.723664
65.84727,-4440.351746,61.193527,-7.73249
66.114942,-4442.959662,61.193351,-7.741315
