position,Orthopyroxene Abundance,lon,lat
0,4.383269,24.226648,-11.395676
0.187185,4.305791,24.232944,-11.395766
0.37437,4.473585,24.239241,-11.395856
0.561556,4.351445,24.245537,-11.395945
0.748741,5.098266,24.251834,-11.396035
0.935926,6.718918,24.25813,-11.396124
1.123111,6.75019,24.264427,-11.396213
1.310297,5.456216,24.270723,-11.396302
1.497482,4.520413,24.27702,-11.396391
1.684667,4.410866,24.283316,-11.39648
1.871852,3.798529,24.289613,-11.396568
2.059038,3.197462,24.295909,-11.396657
2.246223,2.76066,24.302206,-11.396745
2.433408,5.027355,24.308502,-11.396834
2.620593,7.982394,24.314799,-11.396921
2.807778,8.118703,24.321095,-11.39701
2.994964,5.979258,24.327392,-11.397097
3.182149,3.813194,24.333688,-11.397185
3.369334,3.038169,24.339985,-11.397273
3.556519,3.247119,24.346281,-11.39736
3.743705,3.053921,24.352578,-11.397447
3.93089,2.96855,24.358874,-11.397535
4.118075,3.047173,24.365171,-11.397622
4.30526,0.680427,24.371467,-11.397709
4.492446,0.77433,24.377764,-11.397795
4.679631,0.840613,24.38406,-11.397882
4.866816,0.933616,24.390357,-11.397968
5.054001,0.884452,24.396653,-11.398055
5.241186,1.881413,24.40295,-11.398141
5.428372,1.724295,24.409247,-11.398227
5.615557,0.859306,24.415543,-11.398313
5.802742,0.816556,24.42184,-11.398399
5.989927,1.278956,24.428136,-11.398484
6.177113,1.288538,24.434433,-11.39857
6.364298,0.420121,24.440729,-11.398656
6.551483,0.621382,24.447026,-11.398741
6.738668,1.466231,24.453323,-11.398826
6.925854,1.092155,24.459619,-11.398911
7.113039,1.170372,24.465916,-11.398996
7.300224,2.064608,24.472212,-11.399081
7.487409,1.565274,24.478509,-11.399165
7.674594,1.357039,24.484806,-11.399249
7.86178,0.710726,24.491102,-11.399334
8.048965,0.889192,24.497399,-11.399418
8.23615,1.237634,24.503695,-11.399502
8.423335,0.81324,24.509992,-11.399586
8.610521,0.113508,24.516289,-11.39967
8.797706,0.362725,24.522585,-11.399754
8.984891,0.296672,24.528882,-11.399837
9.172076,0.587148,24.535179,-11.399921
9.359262,0.343733,24.541475,-11.400003
9.546447,0.145459,24.547772,-11.400087
9.733632,0.085737,24.554068,-11.40017
9.920817,0.073393,24.560365,-11.400253
10.108002,0.123811,24.566662,-11.400336
10.295188,0.29528,24.572958,-11.400418
10.482373,0.369131,24.579255,-11.4005
10.669558,0.722676,24.585552,-11.400583
10.856743,0.764247,24.591848,-11.400666
11.043929,1.094692,24.598145,-11.400748
11.231114,0.952407,24.604442,-11.40083
11.418299,1.156514,24.610738,-11.400911
11.605484,1.248585,24.617035,-11.400993
11.79267,1.091368,24.623332,-11.401075
11.979855,1.050178,24.629628,-11.401156
12.16704,0.590457,24.635925,-11.401237
