position,TerrainSlope,lon,lat
0,6.184173,24.226648,-11.395676
0.187185,4.877272,24.232944,-11.395766
0.37437,3.911412,24.239241,-11.395856
0.561556,5.013699,24.245537,-11.395945
0.748741,8.012253,24.251834,-11.396035
0.935926,10.885546,24.25813,-11.396124
1.123111,10.254853,24.264427,-11.396213
1.310297,5.27159,24.270723,-11.396302
1.497482,0.844431,24.27702,-11.396391
1.684667,5.613435,24.283316,-11.39648
1.871852,9.335003,24.289613,-11.396568
2.059038,9.58747,24.295909,-11.396657
2.246223,4.433366,24.302206,-11.396745
2.433408,3.981551,24.308502,-11.396834
2.620593,10.111368,24.314799,-11.396921
2.807778,11.204703,24.321095,-11.39701
2.994964,8.815828,24.327392,-11.397097
3.182149,5.851913,24.333688,-11.397185
3.369334,2.208145,24.339985,-11.397273
3.556519,1.885175,24.346281,-11.39736
3.743705,4.911024,24.352578,-11.397447
3.93089,5.35258,24.358874,-11.397535
4.118075,3.921845,24.365171,-11.397622
4.30526,3.861036,24.371467,-11.397709
4.492446,5.119667,24.377764,-11.397795
4.679631,6.515229,24.38406,-11.397882
4.866816,6.160593,24.390357,-11.397968
5.054001,7.071262,24.396653,-11.398055
5.241186,7.0902,24.40295,-11.398141
5.428372,3.139299,24.409247,-11.398227
5.615557,1.813923,24.415543,-11.398313
5.802742,1.858743,24.42184,-11.398399
5.989927,2.223308,24.428136,-11.398484
6.177113,4.571947,24.434433,-11.39857
6.364298,8.742936,24.440729,-11.398656
6.551483,11.453426,24.447026,-11.398741
6.738668,11.080064,24.453323,-11.398826
6.925854,7.042658,24.459619,-11.398911
7.113039,2.274812,24.465916,-11.398996
7.300224,1.877331,24.472212,-11.399081
7.487409,6.511017,24.478509,-11.399165
7.674594,11.099984,24.484806,-11.399249
7.86178,13.228115,24.491102,-11.399334
8.048965,12.872277,24.497399,-11.399418
8.23615,12.030255,24.503695,-11.399502
8.423335,12.14427,24.509992,-11.399586
8.610521,12.538773,24.516289,-11.39967
8.797706,12.388363,24.522585,-11.399754
8.984891,11.28191,24.528882,-11.399837
9.172076,10.234082,24.535179,-11.399921
9.359262,10.09243,24.541475,-11.400003
9.546447,8.747801,24.547772,-11.400087
9.733632,7.552612,24.554068,-11.40017
9.920817,9.468763,24.560365,-11.400253
10.108002,11.697799,24.566662,-11.400336
10.295188,11.761089,24.572958,-11.400418
10.482373,11.194336,24.579255,-11.4005
10.669558,11.392752,24.585552,-11.400583
10.856743,11.22933,24.591848,-11.400666
11.043929,11.121239,24.598145,-11.400748
11.231114,10.86961,24.604442,-11.40083
11.418299,10.867884,24.610738,-11.400911
11.605484,11.489619,24.617035,-11.400993
11.79267,13.070927,24.623332,-11.401075
11.979855,16.951619,24.629628,-11.401156
12.16704,23.22967,24.635925,-11.401237
12.354225,28.402329,24.642222,-11.401318
12.54141,30.520229,24.648519,-11.401399
12.728596,31.186592,24.654815,-11.40148
12.915781,31.251633,24.661112,-11.40156
13.102966,31.186122,24.667409,-11.401642
13.290151,31.59596,24.673705,-11.401722
13.477337,32.17027,24.680002,-11.401802
13.664522,32.131571,24.686299,-11.401882
13.851707,31.86818,24.692596,-11.401963
14.038892,31.272223,24.698892,-11.402042
14.226078,30.987378,24.705189,-11.402121
14.413263,31.375451,24.711486,-11.402202
14.600448,31.189014,24.717782,-11.402281
14.787633,31.80069,24.724079,-11.402361
14.974818,32.641925,24.730376,-11.40244
15.162004,32.066001,24.736673,-11.402519
15.349189,31.344009,24.742969,-11.402598
15.536374,31.054213,24.749266,-11.402677
15.723559,30.455475,24.755563,-11.402756
15.910745,29.612663,24.76186,-11.402834
16.09793,29.311973,24.768156,-11.402913
16.285115,29.013893,24.774453,-11.402991
16.4723,28.534991,24.78075,-11.403069
16.659485,28.1781,24.787047,-11.403147
16.846671,26.399146,24.793344,-11.403225
17.033856,24.217465,24.79964,-11.403303
17.221041,22.76666,24.805937,-11.40338
17.408226,22.593957,24.812234,-11.403458
17.595412,22.790517,24.818531,-11.403536
17.782597,22.39315,24.824827,-11.403613
17.969782,20.71197,24.831124,-11.40369
18.156967,17.675551,24.837421,-11.403767
18.344153,15.382229,24.843718,-11.403844
18.531338,13.574522,24.850015,-11.40392
18.718523,11.626082,24.856312,-11.403997
18.905708,8.675902,24.862608,-11.404073
19.092893,5.182918,24.868905,-11.40415
19.280079,3.743439,24.875202,-11.404226
19.467264,5.023297,24.881499,-11.404302
19.654449,6.68456,24.887796,-11.404378
19.841634,6.737007,24.894092,-11.404454
20.02882,4.67357,24.900389,-11.404529
20.216005,3.56406,24.906686,-11.404604
20.40319,6.728482,24.912983,-11.40468
20.590375,9.164042,24.91928,-11.404755
20.777561,8.642003,24.925577,-11.40483
20.964746,7.548424,24.931874,-11.404905
21.151931,7.46972,24.93817,-11.40498
21.339116,6.596351,24.944467,-11.405055
21.526301,4.269877,24.950764,-11.40513
21.713487,4.037094,24.957061,-11.405204
21.900672,3.121976,24.963358,-11.405278
22.087857,4.230041,24.969655,-11.405352
22.275042,13.724178,24.975952,-11.405426
22.462228,19.679214,24.982248,-11.4055
22.649413,20.246643,24.988545,-11.405574
22.836598,13.47216,24.994842,-11.405648
23.023783,3.848335,25.001139,-11.405721
23.210969,2.34308,25.007436,-11.405795
23.398154,7.044321,25.013733,-11.405868
23.585339,13.304053,25.02003,-11.405941
23.772524,15.72959,25.026327,-11.406014
23.959709,14.679697,25.032624,-11.406087
24.146895,11.16639,25.038921,-11.406159
24.33408,8.693287,25.045217,-11.406232
24.521265,11.084497,25.051514,-11.406303
24.70845,17.715038,25.057811,-11.406377
24.895636,22.018699,25.064108,-11.406449
25.082821,22.78226,25.070405,-11.406521
25.270006,20.303523,25.076702,-11.406593
25.457191,15.228398,25.082999,-11.406664
25.644377,10.005158,25.089296,-11.406736
25.831562,7.593143,25.095593,-11.406807
26.018747,8.483258,25.10189,-11.406879
26.205932,8.829578,25.108187,-11.40695
26.393117,7.999629,25.114484,-11.407021
26.580303,8.815882,25.120781,-11.407092
26.767488,8.201852,25.127078,-11.407163
26.954673,5.090943,25.133375,-11.407233
27.141858,3.339296,25.139672,-11.407304
27.329044,2.973165,25.145968,-11.407374
27.516229,6.148954,25.152265,-11.407445
27.703414,9.991827,25.158562,-11.407515
27.890599,12.845655,25.164859,-11.407585
28.077785,14.085871,25.171156,-11.407655
28.26497,14.024539,25.177453,-11.407724
28.452155,15.337042,25.18375,-11.407794
28.63934,20.15657,25.190047,-11.407863
28.826525,23.301594,25.196344,-11.407933
29.013711,21.683482,25.202641,-11.408002
29.200896,15.875283,25.208938,-11.408071
29.388081,7.366288,25.215235,-11.40814
29.575266,2.432255,25.221532,-11.408209
29.762452,3.386418,25.227829,-11.408277
29.949637,14.516316,25.234126,-11.408346
