position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
0.0,24.226648,-11.395676,19.082155,5.450272,621.331084,5.663573,1.667263,4.383269,74.867313,6.184173,0.788042
0.187185,24.232944,-11.395766,18.395484,5.483237,633.518847,5.66235,2.309929,4.305791,74.988795,4.877272,0.788764
0.37437,24.239241,-11.395856,18.221576,5.578033,635.955738,5.661126,2.615736,4.473585,74.689099,3.911412,0.789485
0.561556,24.245537,-11.395945,19.013674,5.740896,628.883963,5.659945,2.823099,4.351445,73.811781,5.013699,0.790206
0.748741,24.251834,-11.396035,20.767431,5.846087,609.784783,5.665295,2.55686,5.098266,71.577444,8.012253,0.790927
0.935926,24.25813,-11.396124,19.23062,5.871234,577.672596,5.672511,1.955293,6.718918,72.095168,10.885546,0.791648
1.123111,24.264427,-11.396213,18.894691,5.829725,535.28758,5.679726,1.372483,6.75019,72.982636,10.254853,0.792368
1.310297,24.270723,-11.396302,19.30635,5.933123,507.437135,5.68694,1.395176,5.456216,73.84226,5.27159,0.793089
1.497482,24.27702,-11.396391,18.977549,6.185223,503.554722,5.694154,1.869837,4.520413,74.632203,0.844431,0.793809
1.684667,24.283316,-11.39648,19.267085,6.261486,517.421034,5.701368,2.469372,4.410866,73.852678,5.613435,0.794529
1.871852,24.289613,-11.396568,19.71721,6.103195,545.563182,5.708581,3.140381,3.798529,73.343882,9.335003,0.795249
2.059038,24.295909,-11.396657,20.430501,5.973938,581.579923,5.715793,3.34801,3.197462,73.024026,9.58747,0.795969
2.246223,24.302206,-11.396745,19.319187,5.892525,607.789032,5.723005,3.084296,2.76066,74.835856,4.433366,0.796688
2.433408,24.308502,-11.396834,17.26221,5.885385,607.251105,5.730217,2.54616,5.027355,75.164276,3.981551,0.797408
2.620593,24.314799,-11.396921,16.342521,6.03488,578.529923,5.737428,1.206839,7.982394,74.468247,10.111368,0.798127
2.807778,24.321095,-11.39701,14.385764,6.192351,537.13723,5.744638,1.172706,8.118703,76.322827,11.204703,0.798846
2.994964,24.327392,-11.397097,14.933631,6.208699,507.658913,5.751848,1.538149,5.979258,77.548959,8.815828,0.799565
3.182149,24.333688,-11.397185,15.471892,6.172044,490.510492,5.759058,2.704008,3.813194,78.010908,5.851913,0.800283
3.369334,24.339985,-11.397273,13.92385,6.315121,482.169573,5.766267,3.439988,3.038169,79.597997,2.208145,0.801002
3.556519,24.346281,-11.39736,11.883175,6.496057,484.24712,5.773475,3.385399,3.247119,81.484306,1.885175,0.80172
3.743705,24.352578,-11.397447,12.977017,6.498859,498.325917,5.780684,2.919544,3.053921,81.049517,4.911024,0.802439
3.93089,24.358874,-11.397535,13.382784,6.483609,519.947596,5.787891,2.810655,2.96855,80.838011,5.35258,0.803157
4.118075,24.365171,-11.397622,11.788741,6.570298,528.44574,5.795098,3.718588,3.047173,81.445498,3.921845,0.803875
4.30526,24.371467,-11.397709,8.479753,6.261007,535.14535,5.802305,5.952908,0.680427,84.886912,3.861036,0.804592
4.492446,24.377764,-11.397795,8.970611,6.304578,534.70476,5.809511,5.612416,0.77433,84.642642,5.119667,0.80531
4.679631,24.38406,-11.397882,9.443786,6.45472,527.119062,5.816717,5.737872,0.840613,83.977728,6.515229,0.806027
4.866816,24.390357,-11.397968,9.786487,6.506003,525.636712,5.823922,5.633235,0.933616,83.646663,6.160593,0.806745
5.054001,24.396653,-11.398055,9.407336,6.371071,518.253605,5.831126,5.570595,0.884452,84.137617,7.071262,0.807462
5.241186,24.40295,-11.398141,8.488909,6.386,490.402768,5.838331,5.68338,1.881413,83.946297,7.0902,0.808179
5.428372,24.409247,-11.398227,8.784983,6.452299,480.86096,5.845535,5.646474,1.724295,83.844249,3.139299,0.808896
5.615557,24.415543,-11.398313,9.378192,6.324782,478.543541,5.852738,5.411607,0.859306,84.350895,1.813923,0.809612
5.802742,24.42184,-11.398399,9.58497,6.301134,479.98093,5.859941,5.22514,0.816556,84.373333,1.858743,0.810329
5.989927,24.428136,-11.398484,9.742472,6.23447,482.35008,5.867143,4.614296,1.278956,84.364276,2.223308,0.811045
