position,Iron Abundance,lon,lat
0,7.004642,78.17567,-11.594536
0.166067,7.006247,78.170603,-11.592222
0.332133,7.007805,78.165536,-11.589907
0.4982,7.009315,78.16047,-11.587591
0.664267,7.010779,78.155403,-11.585278
0.830333,7.012195,78.150337,-11.582962
0.9964,7.013565,78.14527,-11.580648
1.162467,7.014887,78.140204,-11.578333
1.328533,7.016163,78.135138,-11.576017
1.4946,7.017391,78.130072,-11.573702
1.660667,7.018573,78.125006,-11.571387
1.826733,7.019708,78.11994,-11.569073
1.9928,7.020795,78.114874,-11.566757
2.158867,7.021836,78.109808,-11.564441
2.324933,7.022829,78.104743,-11.562125
2.491,7.023776,78.099677,-11.559809
2.657067,7.024676,78.094611,-11.557494
2.823133,7.025528,78.089545,-11.555179
2.9892,7.026334,78.08448,-11.552863
3.155267,7.027092,78.079415,-11.550546
3.321333,7.027804,78.07435,-11.54823
3.4874,7.028469,78.069284,-11.545915
3.653467,7.029086,78.064219,-11.543598
3.819533,7.029657,78.059155,-11.541281
3.9856,7.03018,78.054089,-11.538966
4.151667,7.030657,78.049025,-11.536648
4.317733,7.031086,78.04396,-11.534331
4.4838,7.031469,78.038896,-11.532015
4.649867,7.031804,78.033831,-11.529698
4.815933,7.032093,78.028767,-11.527381
4.982,7.032334,78.023702,-11.525064
5.148066,7.032529,78.018638,-11.522747
5.314133,7.032676,78.013573,-11.520431
5.4802,7.032777,78.008509,-11.518114
5.646266,7.03283,78.003445,-11.515796
5.812333,7.032836,77.998381,-11.513479
5.9784,7.032796,77.993317,-11.511162
6.144466,7.032708,77.988253,-11.508844
6.310533,7.032573,77.98319,-11.506526
6.4766,7.032391,77.978126,-11.504209
6.642666,7.032163,77.973063,-11.501891
6.808733,7.031887,77.967999,-11.499573
6.9748,7.031564,77.962936,-11.497254
7.140866,7.031194,77.957872,-11.494937
7.306933,7.030777,77.952809,-11.492618
7.473,7.030313,77.947746,-11.4903
7.639066,7.029802,77.942683,-11.487981
7.805133,7.029244,77.93762,-11.485663
7.9712,7.028638,77.932557,-11.483345
8.137266,7.027986,77.927494,-11.481026
8.303333,7.027287,77.922432,-11.478708
8.4694,7.026541,77.917369,-11.476389
8.635466,7.025747,77.912306,-11.47407
8.801533,7.024907,77.907244,-11.471751
8.9676,7.024019,77.902181,-11.469432
9.133666,7.023085,77.897119,-11.467113
9.299733,7.022103,77.892057,-11.464793
9.4658,7.021075,77.886995,-11.462474
9.631866,7.019999,77.881933,-11.460154
9.797933,7.018876,77.876871,-11.457835
9.964,7.017706,77.871809,-11.455514
10.130066,7.016489,77.866747,-11.453196
10.296133,7.015225,77.861685,-11.450876
10.4622,7.013914,77.856624,-11.448556
10.628266,7.012556,77.851562,-11.446236
10.794333,7.011151,77.846501,-11.443915
10.9604,7.009699,77.841439,-11.441596
11.126466,7.008199,77.836378,-11.439275
11.292533,7.006653,77.831317,-11.436956
11.4586,7.005059,77.826256,-11.434634
11.624666,7.003419,77.821195,-11.432314
11.790733,7.001731,77.816134,-11.429994
11.9568,6.999996,77.811073,-11.427674
12.122866,6.998214,77.806012,-11.425353
12.288933,6.996386,77.800951,-11.423032
12.455,6.99451,77.79589,-11.420711
12.621066,6.992586,77.79083,-11.41839
12.787133,6.990616,77.78577,-11.416068
12.9532,6.988599,77.780709,-11.413748
13.119266,6.986535,77.775649,-11.411426
13.285333,6.984423,77.770588,-11.409106
13.4514,6.982264,77.765529,-11.406783
13.617466,6.980059,77.760469,-11.404462
13.783533,6.977806,77.755408,-11.402141
13.9496,6.975495,77.750349,-11.399818
14.115666,6.973142,77.745289,-11.397498
14.281733,6.970806,77.740229,-11.395176
14.447799,6.968489,77.73517,-11.392853
14.613866,6.966191,77.73011,-11.390531
14.779933,6.963911,77.725051,-11.388209
14.945999,6.961649,77.719991,-11.385888
15.112066,6.959407,77.714931,-11.383565
15.278133,6.957183,77.709873,-11.381242
15.444199,6.954978,77.704813,-11.37892
15.610266,6.952792,77.699754,-11.376598
15.776333,6.950624,77.694695,-11.374275
15.942399,6.948475,77.689636,-11.371952
16.108466,6.946344,77.684577,-11.36963
16.274533,6.944232,77.679518,-11.367307
16.440599,6.94214,77.67446,-11.364983
16.606666,6.940065,77.669401,-11.362661
16.772733,6.93801,77.664343,-11.360338
16.938799,6.935973,77.659285,-11.358013
17.104866,6.933954,77.654226,-11.355691
17.270933,6.931955,77.649168,-11.353368
17.436999,6.929974,77.64411,-11.351043
