position,Titanium Abundance,lon,lat
0,0.288803,78.17567,-11.594536
0.166067,0.287728,78.170603,-11.592222
0.332133,0.286651,78.165536,-11.589907
0.4982,0.285573,78.16047,-11.587591
0.664267,0.284494,78.155403,-11.585278
0.830333,0.283414,78.150337,-11.582962
0.9964,0.282333,78.14527,-11.580648
1.162467,0.28125,78.140204,-11.578333
1.328533,0.280166,78.135138,-11.576017
1.4946,0.279082,78.130072,-11.573702
1.660667,0.277995,78.125006,-11.571387
1.826733,0.276908,78.11994,-11.569073
1.9928,0.27582,78.114874,-11.566757
2.158867,0.27473,78.109808,-11.564441
2.324933,0.27364,78.104743,-11.562125
2.491,0.272548,78.099677,-11.559809
2.657067,0.271455,78.094611,-11.557494
2.823133,0.270361,78.089545,-11.555179
2.9892,0.269265,78.08448,-11.552863
3.155267,0.268169,78.079415,-11.550546
3.321333,0.267071,78.07435,-11.54823
3.4874,0.265972,78.069284,-11.545915
3.653467,0.264872,78.064219,-11.543598
3.819533,0.263771,78.059155,-11.541281
3.9856,0.262669,78.054089,-11.538966
4.151667,0.261565,78.049025,-11.536648
4.317733,0.260461,78.04396,-11.534331
4.4838,0.259355,78.038896,-11.532015
4.649867,0.258248,78.033831,-11.529698
4.815933,0.25714,78.028767,-11.527381
4.982,0.25603,78.023702,-11.525064
5.148066,0.25492,78.018638,-11.522747
5.314133,0.253808,78.013573,-11.520431
5.4802,0.252695,78.008509,-11.518114
5.646266,0.251581,78.003445,-11.515796
5.812333,0.250466,77.998381,-11.513479
5.9784,0.24935,77.993317,-11.511162
6.144466,0.248232,77.988253,-11.508844
6.310533,0.247113,77.98319,-11.506526
6.4766,0.245994,77.978126,-11.504209
6.642666,0.244872,77.973063,-11.501891
6.808733,0.24375,77.967999,-11.499573
6.9748,0.242627,77.962936,-11.497254
7.140866,0.241502,77.957872,-11.494937
7.306933,0.240377,77.952809,-11.492618
7.473,0.23925,77.947746,-11.4903
7.639066,0.238122,77.942683,-11.487981
7.805133,0.236993,77.93762,-11.485663
7.9712,0.235862,77.932557,-11.483345
8.137266,0.234731,77.927494,-11.481026
8.303333,0.233598,77.922432,-11.478708
8.4694,0.232464,77.917369,-11.476389
8.635466,0.231329,77.912306,-11.47407
8.801533,0.230193,77.907244,-11.471751
8.9676,0.229055,77.902181,-11.469432
9.133666,0.227917,77.897119,-11.467113
9.299733,0.226777,77.892057,-11.464793
9.4658,0.225636,77.886995,-11.462474
9.631866,0.224494,77.881933,-11.460154
9.797933,0.223351,77.876871,-11.457835
9.964,0.222207,77.871809,-11.455514
10.130066,0.221061,77.866747,-11.453196
10.296133,0.219914,77.861685,-11.450876
10.4622,0.218766,77.856624,-11.448556
10.628266,0.217617,77.851562,-11.446236
10.794333,0.216467,77.846501,-11.443915
10.9604,0.215316,77.841439,-11.441596
11.126466,0.214163,77.836378,-11.439275
11.292533,0.213009,77.831317,-11.436956
11.4586,0.211854,77.826256,-11.434634
11.624666,0.210698,77.821195,-11.432314
11.790733,0.209541,77.816134,-11.429994
11.9568,0.208383,77.811073,-11.427674
12.122866,0.207223,77.806012,-11.425353
12.288933,0.206062,77.800951,-11.423032
12.455,0.2049,77.79589,-11.420711
12.621066,0.203737,77.79083,-11.41839
12.787133,0.202573,77.78577,-11.416068
12.9532,0.201408,77.780709,-11.413748
13.119266,0.200241,77.775649,-11.411426
13.285333,0.199073,77.770588,-11.409106
13.4514,0.197904,77.765529,-11.406783
13.617466,0.196734,77.760469,-11.404462
13.783533,0.195563,77.755408,-11.402141
13.9496,0.19439,77.750349,-11.399818
14.115666,0.193217,77.745289,-11.397498
14.281733,0.192042,77.740229,-11.395176
14.447799,0.190866,77.73517,-11.392853
14.613866,0.189689,77.73011,-11.390531
14.779933,0.188511,77.725051,-11.388209
14.945999,0.187331,77.719991,-11.385888
15.112066,0.18615,77.714931,-11.383565
15.278133,0.184969,77.709873,-11.381242
15.444199,0.183786,77.704813,-11.37892
15.610266,0.182601,77.699754,-11.376598
15.776333,0.181416,77.694695,-11.374275
15.942399,0.18023,77.689636,-11.371952
16.108466,0.179042,77.684577,-11.36963
16.274533,0.177853,77.679518,-11.367307
16.440599,0.176663,77.67446,-11.364983
16.606666,0.175472,77.669401,-11.362661
16.772733,0.17428,77.664343,-11.360338
16.938799,0.173086,77.659285,-11.358013
17.104866,0.171891,77.654226,-11.355691
17.270933,0.170696,77.649168,-11.353368
17.436999,0.169499,77.64411,-11.351043
