position,Olivine Abundance,lon,lat
0,3.429516,78.17567,-11.594536
0.166067,3.733047,78.170603,-11.592222
0.332133,4.173351,78.165536,-11.589907
0.4982,3.734828,78.16047,-11.587591
0.664267,3.914861,78.155403,-11.585278
0.830333,3.659588,78.150337,-11.582962
0.9964,3.72025,78.14527,-11.580648
1.162467,3.425168,78.140204,-11.578333
1.328533,3.196032,78.135138,-11.576017
1.4946,2.890254,78.130072,-11.573702
1.660667,2.499591,78.125006,-11.571387
1.826733,2.351665,78.11994,-11.569073
1.9928,2.348068,78.114874,-11.566757
2.158867,2.89821,78.109808,-11.564441
2.324933,2.489902,78.104743,-11.562125
2.491,1.610243,78.099677,-11.559809
2.657067,2.325337,78.094611,-11.557494
2.823133,2.811714,78.089545,-11.555179
2.9892,2.884504,78.08448,-11.552863
3.155267,3.021799,78.079415,-11.550546
3.321333,3.016939,78.07435,-11.54823
3.4874,3.164576,78.069284,-11.545915
3.653467,3.080852,78.064219,-11.543598
3.819533,3.438303,78.059155,-11.541281
3.9856,2.938501,78.054089,-11.538966
4.151667,3.366534,78.049025,-11.536648
4.317733,3.487273,78.04396,-11.534331
4.4838,3.45627,78.038896,-11.532015
4.649867,3.208435,78.033831,-11.529698
4.815933,3.526372,78.028767,-11.527381
4.982,4.377286,78.023702,-11.525064
5.148066,4.377816,78.018638,-11.522747
5.314133,3.352233,78.013573,-11.520431
5.4802,3.241588,78.008509,-11.518114
5.646266,3.412544,78.003445,-11.515796
5.812333,3.423427,77.998381,-11.513479
5.9784,3.450266,77.993317,-11.511162
6.144466,3.594043,77.988253,-11.508844
6.310533,4.146374,77.98319,-11.506526
6.4766,4.386682,77.978126,-11.504209
6.642666,4.025555,77.973063,-11.501891
6.808733,3.963114,77.967999,-11.499573
6.9748,3.360459,77.962936,-11.497254
7.140866,2.880427,77.957872,-11.494937
7.306933,2.99428,77.952809,-11.492618
7.473,3.41194,77.947746,-11.4903
7.639066,3.152609,77.942683,-11.487981
7.805133,3.033209,77.93762,-11.485663
7.9712,3.512061,77.932557,-11.483345
8.137266,3.685794,77.927494,-11.481026
8.303333,3.457894,77.922432,-11.478708
8.4694,2.947509,77.917369,-11.476389
8.635466,2.526099,77.912306,-11.47407
8.801533,2.45263,77.907244,-11.471751
8.9676,2.493773,77.902181,-11.469432
9.133666,2.347774,77.897119,-11.467113
9.299733,2.292675,77.892057,-11.464793
9.4658,2.460847,77.886995,-11.462474
9.631866,2.380999,77.881933,-11.460154
9.797933,2.683808,77.876871,-11.457835
9.964,2.86032,77.871809,-11.455514
10.130066,2.609534,77.866747,-11.453196
10.296133,2.242233,77.861685,-11.450876
