position,Plagioclase Abundance,lon,lat
0,82.908201,78.17567,-11.594536
0.166067,82.399198,78.170603,-11.592222
0.332133,81.972875,78.165536,-11.589907
0.4982,81.142689,78.16047,-11.587591
0.664267,82.488879,78.155403,-11.585278
0.830333,82.879685,78.150337,-11.582962
0.9964,82.158063,78.14527,-11.580648
1.162467,82.279198,78.140204,-11.578333
1.328533,83.20126,78.135138,-11.576017
1.4946,83.809857,78.130072,-11.573702
1.660667,82.518377,78.125006,-11.571387
1.826733,82.307832,78.11994,-11.569073
1.9928,82.306849,78.114874,-11.566757
2.158867,82.254657,78.109808,-11.564441
2.324933,82.248655,78.104743,-11.562125
2.491,81.211267,78.099677,-11.559809
2.657067,79.610893,78.094611,-11.557494
2.823133,80.07574,78.089545,-11.555179
2.9892,81.790465,78.08448,-11.552863
3.155267,81.771712,78.079415,-11.550546
3.321333,83.012188,78.07435,-11.54823
3.4874,83.510931,78.069284,-11.545915
3.653467,84.380439,78.064219,-11.543598
3.819533,84.495628,78.059155,-11.541281
3.9856,83.433696,78.054089,-11.538966
4.151667,82.672632,78.049025,-11.536648
4.317733,81.446997,78.04396,-11.534331
4.4838,81.304341,78.038896,-11.532015
4.649867,82.035086,78.033831,-11.529698
4.815933,82.792124,78.028767,-11.527381
4.982,81.689146,78.023702,-11.525064
5.148066,81.579948,78.018638,-11.522747
5.314133,80.728566,78.013573,-11.520431
5.4802,80.080866,78.008509,-11.518114
5.646266,79.667785,78.003445,-11.515796
5.812333,80.473322,77.998381,-11.513479
5.9784,80.993155,77.993317,-11.511162
6.144466,81.540196,77.988253,-11.508844
6.310533,82.410879,77.98319,-11.506526
6.4766,82.682573,77.978126,-11.504209
6.642666,81.856025,77.973063,-11.501891
6.808733,81.2171,77.967999,-11.499573
6.9748,81.030674,77.962936,-11.497254
7.140866,80.609289,77.957872,-11.494937
7.306933,80.49685,77.952809,-11.492618
7.473,79.958243,77.947746,-11.4903
7.639066,80.448233,77.942683,-11.487981
7.805133,81.187465,77.93762,-11.485663
7.9712,81.260983,77.932557,-11.483345
8.137266,81.295077,77.927494,-11.481026
8.303333,81.022094,77.922432,-11.478708
8.4694,80.112911,77.917369,-11.476389
8.635466,79.086597,77.912306,-11.47407
8.801533,80.91451,77.907244,-11.471751
8.9676,81.936015,77.902181,-11.469432
9.133666,80.301744,77.897119,-11.467113
9.299733,79.827377,77.892057,-11.464793
9.4658,79.172279,77.886995,-11.462474
9.631866,79.466165,77.881933,-11.460154
9.797933,80.921228,77.876871,-11.457835
9.964,81.567406,77.871809,-11.455514
10.130066,81.680701,77.866747,-11.453196
10.296133,80.728361,77.861685,-11.450876
10.4622,79.937407,77.856624,-11.448556
10.628266,80.598141,77.851562,-11.446236
10.794333,80.746474,77.846501,-11.443915
10.9604,80.45858,77.841439,-11.441596
11.126466,81.073923,77.836378,-11.439275
11.292533,81.576447,77.831317,-11.436956
11.4586,81.418985,77.826256,-11.434634
11.624666,81.660482,77.821195,-11.432314
11.790733,79.554159,77.816134,-11.429994
11.9568,79.815633,77.811073,-11.427674
12.122866,81.632663,77.806012,-11.425353
12.288933,81.207112,77.800951,-11.423032
12.455,81.963372,77.79589,-11.420711
12.621066,82.912315,77.79083,-11.41839
12.787133,80.9907,77.78577,-11.416068
12.9532,80.67861,77.780709,-11.413748
13.119266,79.618618,77.775649,-11.411426
13.285333,79.150505,77.770588,-11.409106
13.4514,80.311714,77.765529,-11.406783
13.617466,80.743905,77.760469,-11.404462
13.783533,77.399234,77.755408,-11.402141
13.9496,78.312382,77.750349,-11.399818
14.115666,80.277568,77.745289,-11.397498
14.281733,79.287581,77.740229,-11.395176
14.447799,79.776401,77.73517,-11.392853
14.613866,78.851828,77.73011,-11.390531
14.779933,78.253046,77.725051,-11.388209
14.945999,79.563599,77.719991,-11.385888
15.112066,80.698332,77.714931,-11.383565
15.278133,81.367389,77.709873,-11.381242
15.444199,80.941523,77.704813,-11.37892
15.610266,80.965415,77.699754,-11.376598
15.776333,81.197071,77.694695,-11.374275
15.942399,81.302545,77.689636,-11.371952
16.108466,80.882363,77.684577,-11.36963
16.274533,81.024972,77.679518,-11.367307
16.440599,80.689904,77.67446,-11.364983
16.606666,80.544288,77.669401,-11.362661
16.772733,81.40902,77.664343,-11.360338
16.938799,83.300425,77.659285,-11.358013
