position,Orthopyroxene Abundance,lon,lat
0,8.416928,78.17567,-11.594536
0.166067,9.07562,78.170603,-11.592222
0.332133,10.549664,78.165536,-11.589907
0.4982,11.709583,78.16047,-11.587591
0.664267,10.091844,78.155403,-11.585278
0.830333,8.179463,78.150337,-11.582962
0.9964,9.360893,78.14527,-11.580648
1.162467,9.928949,78.140204,-11.578333
1.328533,8.765126,78.135138,-11.576017
1.4946,7.193553,78.130072,-11.573702
1.660667,7.231625,78.125006,-11.571387
1.826733,6.967483,78.11994,-11.569073
1.9928,7.118486,78.114874,-11.566757
2.158867,9.348488,78.109808,-11.564441
2.324933,10.751741,78.104743,-11.562125
2.491,13.539061,78.099677,-11.559809
2.657067,16.754609,78.094611,-11.557494
2.823133,15.260418,78.089545,-11.555179
2.9892,13.094601,78.08448,-11.552863
3.155267,13.487979,78.079415,-11.550546
3.321333,10.992766,78.07435,-11.54823
3.4874,10.699552,78.069284,-11.545915
3.653467,10.082141,78.064219,-11.543598
3.819533,9.240606,78.059155,-11.541281
3.9856,10.718796,78.054089,-11.538966
4.151667,12.700373,78.049025,-11.536648
4.317733,13.5914,78.04396,-11.534331
4.4838,13.539053,78.038896,-11.532015
4.649867,12.033298,78.033831,-11.529698
4.815933,10.023985,78.028767,-11.527381
4.982,11.888086,78.023702,-11.525064
5.148066,10.88271,78.018638,-11.522747
5.314133,10.84224,78.013573,-11.520431
5.4802,10.652741,78.008509,-11.518114
5.646266,11.971509,78.003445,-11.515796
5.812333,12.585252,77.998381,-11.513479
5.9784,12.986556,77.993317,-11.511162
6.144466,10.673875,77.988253,-11.508844
6.310533,8.391645,77.98319,-11.506526
6.4766,8.205117,77.978126,-11.504209
6.642666,11.870857,77.973063,-11.501891
6.808733,11.942298,77.967999,-11.499573
6.9748,11.068592,77.962936,-11.497254
7.140866,11.516584,77.957872,-11.494937
7.306933,11.521655,77.952809,-11.492618
7.473,11.992988,77.947746,-11.4903
7.639066,9.876469,77.942683,-11.487981
7.805133,10.000564,77.93762,-11.485663
7.9712,11.767249,77.932557,-11.483345
8.137266,9.157565,77.927494,-11.481026
8.303333,8.373704,77.922432,-11.478708
8.4694,9.120201,77.917369,-11.476389
