position,TerrainSlope,lon,lat
0,4.417847,59.136418,-10.613374
0.2233,5.363982,59.142005,-10.608468
0.446601,6.031364,59.147592,-10.603562
0.669901,7.252105,59.153179,-10.598656
0.893202,7.822332,59.158766,-10.59375
1.116502,7.818454,59.164353,-10.588843
1.339803,8.382616,59.169939,-10.583937
1.563103,8.546909,59.175526,-10.57903
1.786404,7.908388,59.181112,-10.574124
2.009704,7.739138,59.186697,-10.569217
2.233005,8.025091,59.192283,-10.56431
2.456305,9.731524,59.197869,-10.559403
2.679606,12.95145,59.203454,-10.554496
2.902906,14.789687,59.209039,-10.549589
3.126207,15.428864,59.214624,-10.544682
3.349507,16.226343,59.220209,-10.539774
3.572808,16.078471,59.225794,-10.534867
3.796108,14.476248,59.231378,-10.529959
4.019409,12.292055,59.236963,-10.525052
4.242709,10.862336,59.242547,-10.520144
4.466009,11.007313,59.248131,-10.515236
4.68931,12.502203,59.253714,-10.510328
4.91261,14.855024,59.259298,-10.50542
5.135911,16.240142,59.264881,-10.500512
5.359211,14.31506,59.270465,-10.495604
5.582512,9.932563,59.276048,-10.490695
5.805812,6.280906,59.28163,-10.485787
6.029113,5.237371,59.287213,-10.480879
6.252413,5.518104,59.292796,-10.47597
6.475714,5.918912,59.298378,-10.471061
6.699014,7.396553,59.30396,-10.466152
6.922315,9.231946,59.309542,-10.461244
7.145615,9.915917,59.315124,-10.456335
7.368916,9.167021,59.320706,-10.451425
7.592216,8.055055,59.326287,-10.446516
7.815517,8.101372,59.331868,-10.441607
8.038817,9.54176,59.337449,-10.436698
8.262118,9.716531,59.34303,-10.431788
8.485418,6.425125,59.348611,-10.426878
8.708718,1.87067,59.354192,-10.421969
8.932019,1.029015,59.359772,-10.417059
9.155319,3.826913,59.365352,-10.412149
9.37862,6.7181,59.370932,-10.407239
9.60192,7.571462,59.376512,-10.402329
9.825221,5.863294,59.382092,-10.397419
10.048521,3.114207,59.387671,-10.392509
10.271822,4.563083,59.393251,-10.387598
10.495122,7.289841,59.39883,-10.382688
10.718423,8.954112,59.404409,-10.377777
10.941723,7.697926,59.409988,-10.372867
11.165024,9.335589,59.415566,-10.367956
11.388324,10.269416,59.421145,-10.363045
11.611625,9.484565,59.426723,-10.358134
11.834925,8.702858,59.432301,-10.353223
12.058226,9.168762,59.437879,-10.348312
12.281526,13.044096,59.443457,-10.343401
12.504827,10.57192,59.449035,-10.33849
12.728127,6.702265,59.454612,-10.333578
12.951427,8.282659,59.460189,-10.328667
13.174728,15.881609,59.465766,-10.323755
13.398028,23.345254,59.471343,-10.318843
13.621329,27.103086,59.47692,-10.313932
13.844629,28.558279,59.482497,-10.30902
14.06793,28.82879,59.488073,-10.304108
14.29123,28.42047,59.493649,-10.299196
14.514531,28.164219,59.499225,-10.294283
14.737831,28.503951,59.504801,-10.289371
14.961132,28.126742,59.510377,-10.284459
15.184432,26.111091,59.515952,-10.279546
15.407733,22.771293,59.521528,-10.274634
15.631033,17.596019,59.527103,-10.269721
15.854334,8.609157,59.532678,-10.264808
16.077634,4.281922,59.538253,-10.259896
16.300935,9.722583,59.543827,-10.254983
16.524235,6.477683,59.549402,-10.25007
16.747536,12.637728,59.554976,-10.245157
16.970836,15.64216,59.56055,-10.240243
17.194137,16.559202,59.566124,-10.23533
17.417437,19.160385,59.571698,-10.230417
17.640737,16.176572,59.577271,-10.225503
17.864038,7.940968,59.582845,-10.220589
18.087338,6.612427,59.588418,-10.215676
18.310639,12.506506,59.593991,-10.210762
18.533939,16.397331,59.599564,-10.205848
18.75724,13.634065,59.605137,-10.200934
18.98054,10.345161,59.610709,-10.19602
19.203841,9.374028,59.616282,-10.191106
19.427141,9.58386,59.621854,-10.186192
19.650442,10.310357,59.627426,-10.181277
19.873742,9.773197,59.632998,-10.176363
20.097043,8.732682,59.63857,-10.171448
20.320343,7.415555,59.644141,-10.166534
20.543644,4.378664,59.649713,-10.161619
20.766944,4.668759,59.655284,-10.156704
20.990245,10.387762,59.660855,-10.151789
21.213545,15.241589,59.666426,-10.146874
21.436846,15.598975,59.671996,-10.141959
21.660146,14.513459,59.677567,-10.137044
21.883446,11.195254,59.683137,-10.132129
22.106747,5.504128,59.688707,-10.127213
22.330047,2.856186,59.694277,-10.122298
22.553348,3.928644,59.699847,-10.117382
22.776648,6.780565,59.705417,-10.112466
22.999949,9.022263,59.710986,-10.107551
23.223249,8.445668,59.716556,-10.102635
23.44655,7.623341,59.722126,-10.097719
23.66985,8.292734,59.727694,-10.092803
23.893151,9.041437,59.733263,-10.087887
24.116451,8.481772,59.738831,-10.08297
24.339752,7.166464,59.7444,-10.078054
24.563052,7.600836,59.749968,-10.073138
24.786353,7.748316,59.755536,-10.068221
25.009653,6.095227,59.761104,-10.063305
25.232954,6.48896,59.766672,-10.058388
25.456254,10.33069,59.77224,-10.053471
25.679555,12.59288,59.777807,-10.048554
25.902855,10.2417,59.783374,-10.043637
26.126155,6.289733,59.788942,-10.03872
26.349456,4.163943,59.794508,-10.033803
26.572756,3.870989,59.800075,-10.028886
26.796057,3.654459,59.805642,-10.023968
27.019357,3.464431,59.811208,-10.019051
27.242658,4.158924,59.816775,-10.014133
27.465958,8.227796,59.822341,-10.009216
27.689259,15.275092,59.827907,-10.004298
27.912559,20.773592,59.833472,-9.99938
28.13586,22.715802,59.839038,-9.994462
28.35916,23.331832,59.844604,-9.989545
28.582461,22.894732,59.850169,-9.984626
28.805761,19.714364,59.855734,-9.979708
29.029062,14.680573,59.861299,-9.97479
29.252362,11.300921,59.866864,-9.969872
29.475663,10.455889,59.872428,-9.964953
29.698963,10.097883,59.877992,-9.960034
29.922264,9.041168,59.883557,-9.955116
30.145564,9.060648,59.889121,-9.950197
30.368864,9.573771,59.894685,-9.945278
30.592165,11.077517,59.900248,-9.940359
30.815465,12.272107,59.905812,-9.93544
31.038766,11.315056,59.911375,-9.930521
31.262066,8.51717,59.916939,-9.925602
31.485367,5.482147,59.922502,-9.920683
31.708667,4.956088,59.928065,-9.915763
31.931968,10.023257,59.933627,-9.910844
32.155268,17.127368,59.93919,-9.905924
32.378569,21.090467,59.944752,-9.901005
32.601869,22.069678,59.950315,-9.896085
32.82517,21.639945,59.955877,-9.891165
33.04847,21.450911,59.961439,-9.886245
33.271771,21.461757,59.967,-9.881325
33.495071,21.258455,59.972562,-9.876405
33.718372,20.907483,59.978123,-9.871485
33.941672,20.085089,59.983685,-9.866565
34.164973,18.670542,59.989246,-9.861644
34.388273,17.026708,59.994807,-9.856724
34.611573,15.304751,60.000367,-9.851803
34.834874,13.437163,60.005928,-9.846883
35.058174,11.325694,60.011488,-9.841962
35.281475,8.80049,60.017049,-9.837041
35.504775,6.107889,60.022609,-9.83212
35.728076,3.990456,60.028169,-9.827199
35.951376,2.532734,60.033728,-9.822278
36.174677,2.227482,60.039288,-9.817357
36.397977,2.344412,60.044847,-9.812435
36.621278,2.625902,60.050407,-9.807514
36.844578,3.736687,60.055966,-9.802593
37.067879,7.516618,60.061525,-9.797671
37.291179,11.755729,60.067084,-9.79275
37.51448,13.396019,60.072642,-9.787828
37.73778,13.939428,60.0782,-9.782906
37.961081,14.298604,60.083759,-9.777984
38.184381,12.305883,60.089317,-9.773062
38.407682,8.273614,60.094875,-9.76814
38.630982,5.387455,60.100433,-9.763218
38.854282,4.776406,60.10599,-9.758295
39.077583,5.271849,60.111548,-9.753373
39.300883,5.792913,60.117105,-9.74845
39.524184,5.619883,60.122662,-9.743528
39.747484,4.682042,60.128219,-9.738605
39.970785,4.170377,60.133776,-9.733682
40.194085,3.78547,60.139332,-9.72876
40.417386,3.588665,60.144889,-9.723837
40.640686,3.940941,60.150445,-9.718914
40.863987,4.342473,60.156001,-9.713991
41.087287,4.641842,60.161557,-9.709067
41.310588,4.897134,60.167113,-9.704144
41.533888,4.764151,60.172669,-9.699221
41.757189,4.41282,60.178224,-9.694297
41.980489,3.801746,60.18378,-9.689374
42.20379,3.131028,60.189335,-9.68445
42.42709,3.516846,60.19489,-9.679527
42.650391,4.828599,60.200445,-9.674603
42.873691,5.581489,60.205999,-9.669679
43.096991,5.28335,60.211554,-9.664755
43.320292,4.052408,60.217108,-9.659831
43.543592,3.919453,60.222662,-9.654907
43.766893,4.109149,60.228216,-9.649982
43.990193,1.626617,60.23377,-9.645058
44.213494,2.581621,60.239324,-9.640134
44.436794,4.077134,60.244877,-9.635209
44.660095,5.025771,60.250431,-9.630284
44.883395,6.751009,60.255984,-9.62536
45.106696,6.443821,60.261537,-9.620435
45.329996,4.798666,60.26709,-9.61551
45.553297,2.562586,60.272643,-9.610585
45.776597,2.990993,60.278195,-9.60566
45.999898,5.591023,60.283748,-9.600735
46.223198,7.490458,60.2893,-9.59581
46.446499,6.479104,60.294852,-9.590884
46.669799,2.740729,60.300404,-9.585959
46.8931,1.206389,60.305956,-9.581033
47.1164,1.70307,60.311507,-9.576108
47.3397,1.015351,60.317059,-9.571182
47.563001,1.280983,60.32261,-9.566256
47.786301,2.001234,60.328161,-9.561331
48.009602,2.259016,60.333712,-9.556405
48.232902,2.617888,60.339263,-9.551479
48.456203,2.730454,60.344813,-9.546553
48.679503,2.644409,60.350364,-9.541626
48.902804,2.634981,60.355914,-9.5367
49.126104,2.400903,60.361464,-9.531774
49.349405,2.51389,60.367014,-9.526847
49.572705,2.520435,60.372564,-9.521921
49.796006,1.419004,60.378114,-9.516994
50.019306,0.85694,60.383663,-9.512067
50.242607,0.464235,60.389213,-9.507141
50.465907,0.334754,60.394762,-9.502214
50.689208,0.836668,60.400311,-9.497287
50.912508,0.643835,60.40586,-9.49236
51.135809,1.711108,60.411408,-9.487432
51.359109,3.401895,60.416957,-9.482505
51.58241,4.484745,60.422505,-9.477578
51.80571,4.046469,60.428054,-9.47265
52.02901,2.523289,60.433602,-9.467723
52.252311,1.142316,60.43915,-9.462795
52.475611,0.976188,60.444697,-9.457868
52.698912,0.963702,60.450245,-9.45294
52.922212,1.452095,60.455792,-9.448012
53.145513,1.824169,60.46134,-9.443084
53.368813,1.356836,60.466887,-9.438156
53.592114,0.512022,60.472434,-9.433228
53.815414,2.700583,60.47798,-9.4283
54.038715,3.213339,60.483527,-9.423371
54.262015,2.280832,60.489074,-9.418443
54.485316,3.421125,60.49462,-9.413515
54.708616,3.83356,60.500166,-9.408586
54.931917,0.960493,60.505712,-9.403657
55.155217,1.886348,60.511258,-9.398729
55.378518,1.319947,60.516804,-9.3938
55.601818,3.151231,60.522349,-9.388871
55.825119,5.024089,60.527895,-9.383942
56.048419,4.879483,60.53344,-9.379013
56.271719,4.495615,60.538985,-9.374084
56.49502,4.494851,60.54453,-9.369154
56.71832,5.069503,60.550074,-9.364225
56.941621,5.20671,60.555619,-9.359296
57.164921,3.882571,60.561163,-9.354366
57.388222,2.882667,60.566708,-9.349437
57.611522,2.617818,60.572252,-9.344507
57.834823,1.828931,60.577796,-9.339577
58.058123,0.7552,60.58334,-9.334647
58.281424,0.394792,60.588883,-9.329717
58.504724,0.735201,60.594427,-9.324787
58.728025,0.419301,60.59997,-9.319857
58.951325,0.070221,60.605513,-9.314927
59.174626,0.190285,60.611056,-9.309997
59.397926,0.431753,60.616599,-9.305066
59.621227,1.083735,60.622142,-9.300136
59.844527,1.848884,60.627684,-9.295205
60.067828,2.382921,60.633227,-9.290275
60.291128,2.224069,60.638769,-9.285344
60.514428,1.18685,60.644311,-9.280413
60.737729,0.514053,60.649853,-9.275482
60.961029,1.329184,60.655395,-9.270551
61.18433,1.56762,60.660936,-9.26562
61.40763,0.932915,60.666478,-9.260689
61.630931,0.293441,60.672019,-9.255758
61.854231,2.809936,60.67756,-9.250827
62.077532,2.909218,60.683101,-9.245895
62.300832,1.243597,60.688642,-9.240964
62.524133,1.04409,60.694183,-9.236032
62.747433,1.0371,60.699723,-9.231101
62.970734,0.75545,60.705264,-9.226169
63.194034,1.090096,60.710804,-9.221237
63.417335,1.728496,60.716344,-9.216305
63.640635,1.973926,60.721884,-9.211373
63.863936,2.782676,60.727424,-9.206441
64.087236,5.640386,60.732963,-9.201509
64.310537,8.689363,60.738503,-9.196577
64.533837,8.989732,60.744042,-9.191645
64.757137,7.684963,60.749581,-9.186712
64.980438,7.017343,60.75512,-9.18178
65.203738,7.004649,60.760659,-9.176847
65.427039,8.233141,60.766198,-9.171914
65.650339,8.409083,60.771736,-9.166982
65.87364,5.381589,60.777275,-9.162049
66.09694,1.882555,60.782813,-9.157116
66.320241,0.524915,60.788351,-9.152183
66.543541,0.775403,60.793889,-9.14725
66.766842,1.95447,60.799427,-9.142317
66.990142,1.790714,60.804964,-9.137383
67.213443,1.22944,60.810502,-9.13245
67.436743,1.909758,60.816039,-9.127517
67.660044,0.39421,60.821576,-9.122583
67.883344,0.861949,60.827113,-9.11765
68.106645,0.972761,60.83265,-9.112716
68.329945,1.274704,60.838186,-9.107782
68.553246,1.351223,60.843723,-9.102848
68.776546,0.977858,60.849259,-9.097914
68.999846,0.854764,60.854796,-9.092981
69.223147,0.709055,60.860332,-9.088046
69.446447,0.522185,60.865868,-9.083112
69.669748,0.490628,60.871403,-9.078178
69.893048,0.582835,60.876939,-9.073244
70.116349,0.645956,60.882474,-9.068309
70.339649,0.179312,60.88801,-9.063375
70.56295,0.310832,60.893545,-9.05844
70.78625,0.472024,60.89908,-9.053506
71.009551,1.606688,60.904615,-9.048571
