position,Orthopyroxene Abundance,lon,lat
0,5.451525,59.136418,-10.613374
0.2233,6.754588,59.142005,-10.608468
0.446601,7.33012,59.147592,-10.603562
0.669901,8.072293,59.153179,-10.598656
0.893202,9.398117,59.158766,-10.59375
1.116502,9.905092,59.164353,-10.588843
1.339803,10.177834,59.169939,-10.583937
1.563103,10.723808,59.175526,-10.57903
1.786404,10.664014,59.181112,-10.574124
2.009704,11.042742,59.186697,-10.569217
2.233005,10.911423,59.192283,-10.56431
2.456305,8.992343,59.197869,-10.559403
2.679606,7.808851,59.203454,-10.554496
2.902906,8.208229,59.209039,-10.549589
3.126207,8.319978,59.214624,-10.544682
3.349507,8.72214,59.220209,-10.539774
3.572808,8.97903,59.225794,-10.534867
3.796108,8.749245,59.231378,-10.529959
4.019409,9.026222,59.236963,-10.525052
4.242709,8.982579,59.242547,-10.520144
4.466009,8.563243,59.248131,-10.515236
4.68931,9.150271,59.253714,-10.510328
4.91261,9.058894,59.259298,-10.50542
5.135911,8.310328,59.264881,-10.500512
5.359211,7.808758,59.270465,-10.495604
5.582512,7.64144,59.276048,-10.490695
5.805812,10.038369,59.28163,-10.485787
6.029113,11.10634,59.287213,-10.480879
6.252413,12.917132,59.292796,-10.47597
6.475714,14.924002,59.298378,-10.471061
6.699014,15.186468,59.30396,-10.466152
6.922315,16.346696,59.309542,-10.461244
7.145615,11.808648,59.315124,-10.456335
7.368916,10.474567,59.320706,-10.451425
7.592216,9.864528,59.326287,-10.446516
7.815517,9.558173,59.331868,-10.441607
8.038817,13.121207,59.337449,-10.436698
8.262118,15.003281,59.34303,-10.431788
8.485418,12.794379,59.348611,-10.426878
8.708718,10.659448,59.354192,-10.421969
8.932019,8.068455,59.359772,-10.417059
9.155319,8.300791,59.365352,-10.412149
9.37862,9.816384,59.370932,-10.407239
9.60192,12.1477,59.376512,-10.402329
9.825221,10.534135,59.382092,-10.397419
10.048521,7.35786,59.387671,-10.392509
10.271822,6.835372,59.393251,-10.387598
10.495122,7.734099,59.39883,-10.382688
10.718423,9.399308,59.404409,-10.377777
10.941723,14.28681,59.409988,-10.372867
11.165024,22.192004,59.415566,-10.367956
11.388324,19.75402,59.421145,-10.363045
11.611625,14.782154,59.426723,-10.358134
11.834925,15.148261,59.432301,-10.353223
12.058226,22.646671,59.437879,-10.348312
12.281526,27.755073,59.443457,-10.343401
12.504827,24.725229,59.449035,-10.33849
12.728127,19.003308,59.454612,-10.333578
12.951427,17.19376,59.460189,-10.328667
13.174728,16.940244,59.465766,-10.323755
13.398028,17.082567,59.471343,-10.318843
13.621329,17.766965,59.47692,-10.313932
13.844629,17.255041,59.482497,-10.30902
14.06793,15.999924,59.488073,-10.304108
14.29123,14.990667,59.493649,-10.299196
14.514531,14.724862,59.499225,-10.294283
14.737831,15.930994,59.504801,-10.289371
14.961132,16.115004,59.510377,-10.284459
15.184432,13.887722,59.515952,-10.279546
15.407733,12.391872,59.521528,-10.274634
15.631033,10.723313,59.527103,-10.269721
15.854334,7.63803,59.532678,-10.264808
16.077634,4.414926,59.538253,-10.259896
16.300935,5.762422,59.543827,-10.254983
16.524235,13.919013,59.549402,-10.25007
16.747536,20.021679,59.554976,-10.245157
16.970836,18.314628,59.56055,-10.240243
17.194137,23.83433,59.566124,-10.23533
17.417437,25.284623,59.571698,-10.230417
17.640737,22.1911,59.577271,-10.225503
17.864038,15.072051,59.582845,-10.220589
18.087338,13.816237,59.588418,-10.215676
18.310639,16.90143,59.593991,-10.210762
18.533939,16.128227,59.599564,-10.205848
18.75724,12.572965,59.605137,-10.200934
18.98054,11.648932,59.610709,-10.19602
19.203841,9.886213,59.616282,-10.191106
19.427141,9.218936,59.621854,-10.186192
19.650442,9.731585,59.627426,-10.181277
19.873742,9.793309,59.632998,-10.176363
20.097043,10.33783,59.63857,-10.171448
20.320343,13.419973,59.644141,-10.166534
20.543644,12.135311,59.649713,-10.161619
20.766944,9.777856,59.655284,-10.156704
20.990245,11.814834,59.660855,-10.151789
21.213545,15.150177,59.666426,-10.146874
21.436846,16.251509,59.671996,-10.141959
21.660146,13.433464,59.677567,-10.137044
21.883446,11.798492,59.683137,-10.132129
22.106747,9.418122,59.688707,-10.127213
22.330047,9.035508,59.694277,-10.122298
22.553348,8.455726,59.699847,-10.117382
22.776648,6.490521,59.705417,-10.112466
22.999949,6.122671,59.710986,-10.107551
23.223249,6.723806,59.716556,-10.102635
23.44655,9.103941,59.722126,-10.097719
23.66985,9.685521,59.727694,-10.092803
23.893151,10.496882,59.733263,-10.087887
24.116451,10.656437,59.738831,-10.08297
24.339752,9.415447,59.7444,-10.078054
24.563052,11.349965,59.749968,-10.073138
24.786353,12.133492,59.755536,-10.068221
25.009653,11.809229,59.761104,-10.063305
25.232954,10.174299,59.766672,-10.058388
25.456254,9.98404,59.77224,-10.053471
25.679555,10.511529,59.777807,-10.048554
25.902855,9.784978,59.783374,-10.043637
26.126155,8.584275,59.788942,-10.03872
26.349456,7.697001,59.794508,-10.033803
26.572756,7.249204,59.800075,-10.028886
26.796057,7.450279,59.805642,-10.023968
27.019357,6.696917,59.811208,-10.019051
27.242658,6.668215,59.816775,-10.014133
27.465958,9.480062,59.822341,-10.009216
27.689259,11.906398,59.827907,-10.004298
27.912559,14.309077,59.833472,-9.99938
28.13586,16.818154,59.839038,-9.994462
28.35916,17.233855,59.844604,-9.989545
28.582461,16.46062,59.850169,-9.984626
28.805761,14.046476,59.855734,-9.979708
29.029062,11.254435,59.861299,-9.97479
29.252362,10.502351,59.866864,-9.969872
29.475663,10.250782,59.872428,-9.964953
29.698963,9.754238,59.877992,-9.960034
29.922264,8.368559,59.883557,-9.955116
30.145564,9.531458,59.889121,-9.950197
30.368864,10.879115,59.894685,-9.945278
30.592165,11.1314,59.900248,-9.940359
30.815465,11.250794,59.905812,-9.93544
31.038766,10.854698,59.911375,-9.930521
31.262066,10.365079,59.916939,-9.925602
31.485367,9.800164,59.922502,-9.920683
31.708667,9.451019,59.928065,-9.915763
31.931968,12.932035,59.933627,-9.910844
32.155268,14.866378,59.93919,-9.905924
32.378569,15.914533,59.944752,-9.901005
32.601869,16.84817,59.950315,-9.896085
32.82517,13.694079,59.955877,-9.891165
33.04847,12.027981,59.961439,-9.886245
33.271771,12.410507,59.967,-9.881325
33.495071,12.046143,59.972562,-9.876405
33.718372,12.781538,59.978123,-9.871485
33.941672,12.330508,59.983685,-9.866565
