position,Titanium Abundance,lon,lat
0,0.035896,59.136418,-10.613374
0.2233,0.036243,59.142005,-10.608468
0.446601,0.036586,59.147592,-10.603562
0.669901,0.036927,59.153179,-10.598656
0.893202,0.037266,59.158766,-10.59375
1.116502,0.037601,59.164353,-10.588843
1.339803,0.037934,59.169939,-10.583937
1.563103,0.038265,59.175526,-10.57903
1.786404,0.038592,59.181112,-10.574124
2.009704,0.038917,59.186697,-10.569217
2.233005,0.039239,59.192283,-10.56431
2.456305,0.039558,59.197869,-10.559403
2.679606,0.039874,59.203454,-10.554496
2.902906,0.040188,59.209039,-10.549589
3.126207,0.040499,59.214624,-10.544682
3.349507,0.040808,59.220209,-10.539774
3.572808,0.041113,59.225794,-10.534867
3.796108,0.041416,59.231378,-10.529959
4.019409,0.041716,59.236963,-10.525052
4.242709,0.042014,59.242547,-10.520144
4.466009,0.042309,59.248131,-10.515236
4.68931,0.042601,59.253714,-10.510328
4.91261,0.04289,59.259298,-10.50542
5.135911,0.043176,59.264881,-10.500512
5.359211,0.04346,59.270465,-10.495604
5.582512,0.043741,59.276048,-10.490695
5.805812,0.04402,59.28163,-10.485787
6.029113,0.044295,59.287213,-10.480879
6.252413,0.044568,59.292796,-10.47597
6.475714,0.044838,59.298378,-10.471061
6.699014,0.045106,59.30396,-10.466152
6.922315,0.04537,59.309542,-10.461244
7.145615,0.045632,59.315124,-10.456335
7.368916,0.045892,59.320706,-10.451425
7.592216,0.046148,59.326287,-10.446516
7.815517,0.046402,59.331868,-10.441607
8.038817,0.046653,59.337449,-10.436698
8.262118,0.046901,59.34303,-10.431788
8.485418,0.047147,59.348611,-10.426878
8.708718,0.04739,59.354192,-10.421969
8.932019,0.04763,59.359772,-10.417059
9.155319,0.047867,59.365352,-10.412149
9.37862,0.048102,59.370932,-10.407239
9.60192,0.048334,59.376512,-10.402329
9.825221,0.048563,59.382092,-10.397419
10.048521,0.04879,59.387671,-10.392509
10.271822,0.049014,59.393251,-10.387598
10.495122,0.049235,59.39883,-10.382688
10.718423,0.049453,59.404409,-10.377777
10.941723,0.049669,59.409988,-10.372867
11.165024,0.049882,59.415566,-10.367956
11.388324,0.050092,59.421145,-10.363045
11.611625,0.050299,59.426723,-10.358134
11.834925,0.050504,59.432301,-10.353223
12.058226,0.050706,59.437879,-10.348312
12.281526,0.050905,59.443457,-10.343401
12.504827,0.051102,59.449035,-10.33849
12.728127,0.051296,59.454612,-10.333578
12.951427,0.051487,59.460189,-10.328667
13.174728,0.051675,59.465766,-10.323755
13.398028,0.051861,59.471343,-10.318843
13.621329,0.052044,59.47692,-10.313932
13.844629,0.052224,59.482497,-10.30902
14.06793,0.052401,59.488073,-10.304108
14.29123,0.052576,59.493649,-10.299196
14.514531,0.052748,59.499225,-10.294283
14.737831,0.052917,59.504801,-10.289371
14.961132,0.053084,59.510377,-10.284459
15.184432,0.053248,59.515952,-10.279546
15.407733,0.053409,59.521528,-10.274634
15.631033,0.053567,59.527103,-10.269721
15.854334,0.053723,59.532678,-10.264808
16.077634,0.053876,59.538253,-10.259896
16.300935,0.054026,59.543827,-10.254983
16.524235,0.054174,59.549402,-10.25007
16.747536,0.054318,59.554976,-10.245157
16.970836,0.05446,59.56055,-10.240243
17.194137,0.0546,59.566124,-10.23533
17.417437,0.054736,59.571698,-10.230417
17.640737,0.05487,59.577271,-10.225503
17.864038,0.055001,59.582845,-10.220589
18.087338,0.05513,59.588418,-10.215676
18.310639,0.055255,59.593991,-10.210762
18.533939,0.055378,59.599564,-10.205848
18.75724,0.055498,59.605137,-10.200934
18.98054,0.055616,59.610709,-10.19602
19.203841,0.055731,59.616282,-10.191106
19.427141,0.055843,59.621854,-10.186192
19.650442,0.055952,59.627426,-10.181277
19.873742,0.056059,59.632998,-10.176363
20.097043,0.056163,59.63857,-10.171448
20.320343,0.056264,59.644141,-10.166534
20.543644,0.056362,59.649713,-10.161619
20.766944,0.056458,59.655284,-10.156704
20.990245,0.056551,59.660855,-10.151789
21.213545,0.056641,59.666426,-10.146874
21.436846,0.056729,59.671996,-10.141959
21.660146,0.056813,59.677567,-10.137044
21.883446,0.056896,59.683137,-10.132129
22.106747,0.056975,59.688707,-10.127213
22.330047,0.057051,59.694277,-10.122298
22.553348,0.057125,59.699847,-10.117382
22.776648,0.057197,59.705417,-10.112466
22.999949,0.057265,59.710986,-10.107551
23.223249,0.057331,59.716556,-10.102635
23.44655,0.057394,59.722126,-10.097719
23.66985,0.057454,59.727694,-10.092803
23.893151,0.057512,59.733263,-10.087887
24.116451,0.057566,59.738831,-10.08297
24.339752,0.057619,59.7444,-10.078054
24.563052,0.057668,59.749968,-10.073138
24.786353,0.057715,59.755536,-10.068221
25.009653,0.057759,59.761104,-10.063305
25.232954,0.0578,59.766672,-10.058388
25.456254,0.057838,59.77224,-10.053471
25.679555,0.057874,59.777807,-10.048554
25.902855,0.057907,59.783374,-10.043637
26.126155,0.057937,59.788942,-10.03872
26.349456,0.057965,59.794508,-10.033803
26.572756,0.05799,59.800075,-10.028886
26.796057,0.058012,59.805642,-10.023968
27.019357,0.058031,59.811208,-10.019051
27.242658,0.058048,59.816775,-10.014133
27.465958,0.058062,59.822341,-10.009216
27.689259,0.058073,59.827907,-10.004298
27.912559,0.058082,59.833472,-9.99938
28.13586,0.058088,59.839038,-9.994462
28.35916,0.058091,59.844604,-9.989545
28.582461,0.058091,59.850169,-9.984626
28.805761,0.058089,59.855734,-9.979708
29.029062,0.058084,59.861299,-9.97479
29.252362,0.058076,59.866864,-9.969872
29.475663,0.058065,59.872428,-9.964953
29.698963,0.058052,59.877992,-9.960034
29.922264,0.058036,59.883557,-9.955116
30.145564,0.058018,59.889121,-9.950197
30.368864,0.057996,59.894685,-9.945278
30.592165,0.057972,59.900248,-9.940359
30.815465,0.057945,59.905812,-9.93544
31.038766,0.057916,59.911375,-9.930521
31.262066,0.057883,59.916939,-9.925602
31.485367,0.057848,59.922502,-9.920683
31.708667,0.05781,59.928065,-9.915763
31.931968,0.05777,59.933627,-9.910844
32.155268,0.057727,59.93919,-9.905924
32.378569,0.057681,59.944752,-9.901005
32.601869,0.057632,59.950315,-9.896085
32.82517,0.057581,59.955877,-9.891165
33.04847,0.057527,59.961439,-9.886245
33.271771,0.05747,59.967,-9.881325
33.495071,0.05741,59.972562,-9.876405
33.718372,0.057348,59.978123,-9.871485
33.941672,0.057283,59.983685,-9.866565
34.164973,0.057215,59.989246,-9.861644
34.388273,0.057145,59.994807,-9.856724
34.611573,0.057072,60.000367,-9.851803
34.834874,0.056996,60.005928,-9.846883
35.058174,0.056917,60.011488,-9.841962
35.281475,0.056836,60.017049,-9.837041
35.504775,0.056752,60.022609,-9.83212
35.728076,0.056665,60.028169,-9.827199
35.951376,0.056576,60.033728,-9.822278
36.174677,0.056484,60.039288,-9.817357
36.397977,0.056389,60.044847,-9.812435
36.621278,0.056291,60.050407,-9.807514
36.844578,0.056191,60.055966,-9.802593
37.067879,0.056088,60.061525,-9.797671
37.291179,0.055982,60.067084,-9.79275
37.51448,0.055873,60.072642,-9.787828
37.73778,0.055762,60.0782,-9.782906
37.961081,0.055648,60.083759,-9.777984
38.184381,0.055531,60.089317,-9.773062
38.407682,0.055412,60.094875,-9.76814
38.630982,0.05529,60.100433,-9.763218
38.854282,0.055165,60.10599,-9.758295
39.077583,0.055037,60.111548,-9.753373
39.300883,0.054907,60.117105,-9.74845
39.524184,0.054774,60.122662,-9.743528
39.747484,0.054638,60.128219,-9.738605
39.970785,0.0545,60.133776,-9.733682
40.194085,0.054359,60.139332,-9.72876
40.417386,0.054215,60.144889,-9.723837
40.640686,0.054068,60.150445,-9.718914
40.863987,0.053919,60.156001,-9.713991
41.087287,0.053767,60.161557,-9.709067
41.310588,0.053612,60.167113,-9.704144
41.533888,0.053454,60.172669,-9.699221
41.757189,0.053294,60.178224,-9.694297
41.980489,0.053131,60.18378,-9.689374
42.20379,0.052965,60.189335,-9.68445
42.42709,0.052797,60.19489,-9.679527
42.650391,0.052626,60.200445,-9.674603
42.873691,0.052452,60.205999,-9.669679
43.096991,0.052275,60.211554,-9.664755
43.320292,0.052096,60.217108,-9.659831
43.543592,0.051914,60.222662,-9.654907
43.766893,0.051729,60.228216,-9.649982
43.990193,0.051542,60.23377,-9.645058
44.213494,0.051352,60.239324,-9.640134
44.436794,0.051159,60.244877,-9.635209
44.660095,0.050963,60.250431,-9.630284
44.883395,0.050765,60.255984,-9.62536
45.106696,0.050564,60.261537,-9.620435
45.329996,0.05036,60.26709,-9.61551
45.553297,0.050154,60.272643,-9.610585
45.776597,0.049944,60.278195,-9.60566
45.999898,0.049733,60.283748,-9.600735
46.223198,0.049518,60.2893,-9.59581
46.446499,0.049301,60.294852,-9.590884
46.669799,0.04908,60.300404,-9.585959
46.8931,0.048858,60.305956,-9.581033
47.1164,0.048632,60.311507,-9.576108
47.3397,0.048404,60.317059,-9.571182
47.563001,0.048173,60.32261,-9.566256
47.786301,0.047939,60.328161,-9.561331
48.009602,0.047703,60.333712,-9.556405
48.232902,0.047464,60.339263,-9.551479
48.456203,0.047222,60.344813,-9.546553
48.679503,0.046977,60.350364,-9.541626
48.902804,0.04673,60.355914,-9.5367
49.126104,0.04648,60.361464,-9.531774
49.349405,0.046227,60.367014,-9.526847
49.572705,0.045972,60.372564,-9.521921
49.796006,0.045714,60.378114,-9.516994
50.019306,0.045453,60.383663,-9.512067
50.242607,0.045189,60.389213,-9.507141
50.465907,0.044923,60.394762,-9.502214
50.689208,0.044654,60.400311,-9.497287
50.912508,0.044382,60.40586,-9.49236
51.135809,0.044107,60.411408,-9.487432
51.359109,0.04383,60.416957,-9.482505
51.58241,0.04355,60.422505,-9.477578
51.80571,0.043268,60.428054,-9.47265
52.02901,0.042982,60.433602,-9.467723
52.252311,0.042694,60.43915,-9.462795
52.475611,0.042403,60.444697,-9.457868
52.698912,0.04211,60.450245,-9.45294
52.922212,0.041814,60.455792,-9.448012
53.145513,0.041515,60.46134,-9.443084
53.368813,0.041213,60.466887,-9.438156
53.592114,0.040909,60.472434,-9.433228
53.815414,0.040602,60.47798,-9.4283
54.038715,0.040292,60.483527,-9.423371
54.262015,0.039979,60.489074,-9.418443
54.485316,0.039664,60.49462,-9.413515
54.708616,0.039346,60.500166,-9.408586
54.931917,0.039025,60.505712,-9.403657
55.155217,0.038702,60.511258,-9.398729
55.378518,0.038376,60.516804,-9.3938
55.601818,0.038047,60.522349,-9.388871
55.825119,0.037715,60.527895,-9.383942
56.048419,0.037381,60.53344,-9.379013
56.271719,0.037044,60.538985,-9.374084
56.49502,0.036704,60.54453,-9.369154
56.71832,0.036362,60.550074,-9.364225
56.941621,0.036017,60.555619,-9.359296
57.164921,0.035669,60.561163,-9.354366
57.388222,0.035318,60.566708,-9.349437
57.611522,0.034965,60.572252,-9.344507
57.834823,0.034609,60.577796,-9.339577
58.058123,0.03425,60.58334,-9.334647
58.281424,0.033888,60.588883,-9.329717
58.504724,0.033524,60.594427,-9.324787
58.728025,0.033157,60.59997,-9.319857
58.951325,0.032788,60.605513,-9.314927
59.174626,0.032415,60.611056,-9.309997
59.397926,0.03204,60.616599,-9.305066
59.621227,0.031662,60.622142,-9.300136
59.844527,0.031282,60.627684,-9.295205
60.067828,0.030899,60.633227,-9.290275
60.291128,0.030513,60.638769,-9.285344
60.514428,0.030124,60.644311,-9.280413
60.737729,0.029733,60.649853,-9.275482
60.961029,0.029339,60.655395,-9.270551
61.18433,0.028942,60.660936,-9.26562
61.40763,0.028542,60.666478,-9.260689
61.630931,0.02814,60.672019,-9.255758
61.854231,0.027735,60.67756,-9.250827
62.077532,0.027327,60.683101,-9.245895
62.300832,0.026917,60.688642,-9.240964
62.524133,0.026504,60.694183,-9.236032
62.747433,0.026088,60.699723,-9.231101
62.970734,0.025669,60.705264,-9.226169
63.194034,0.025248,60.710804,-9.221237
63.417335,0.024824,60.716344,-9.216305
63.640635,0.024397,60.721884,-9.211373
63.863936,0.023968,60.727424,-9.206441
64.087236,0.023536,60.732963,-9.201509
64.310537,0.023101,60.738503,-9.196577
64.533837,0.022663,60.744042,-9.191645
64.757137,0.022223,60.749581,-9.186712
64.980438,0.02178,60.75512,-9.18178
65.203738,0.021334,60.760659,-9.176847
65.427039,0.020886,60.766198,-9.171914
65.650339,0.020435,60.771736,-9.166982
65.87364,0.019981,60.777275,-9.162049
66.09694,0.019524,60.782813,-9.157116
66.320241,0.019065,60.788351,-9.152183
66.543541,0.018603,60.793889,-9.14725
66.766842,0.018138,60.799427,-9.142317
66.990142,0.017671,60.804964,-9.137383
67.213443,0.017201,60.810502,-9.13245
67.436743,0.016728,60.816039,-9.127517
67.660044,0.016252,60.821576,-9.122583
67.883344,0.015774,60.827113,-9.11765
68.106645,0.015293,60.83265,-9.112716
68.329945,0.014809,60.838186,-9.107782
68.553246,0.014322,60.843723,-9.102848
68.776546,0.013833,60.849259,-9.097914
68.999846,0.013341,60.854796,-9.092981
69.223147,0.012847,60.860332,-9.088046
69.446447,0.012349,60.865868,-9.083112
69.669748,0.011849,60.871403,-9.078178
69.893048,0.011346,60.876939,-9.073244
70.116349,0.010841,60.882474,-9.068309
70.339649,0.010333,60.88801,-9.063375
70.56295,0.009822,60.893545,-9.05844
70.78625,0.009308,60.89908,-9.053506
71.009551,0.008792,60.904615,-9.048571
71.232851,0.008273,60.910149,-9.043636
71.456152,0.007751,60.915684,-9.038701
71.679452,0.007226,60.921218,-9.033766
71.902753,0.006699,60.926753,-9.028831
72.126053,0.006169,60.932287,-9.023896
72.349354,0.005637,60.937821,-9.018961
72.572654,0.005101,60.943354,-9.014025
72.795955,0.004563,60.948888,-9.00909
73.019255,0.004022,60.954422,-9.004154
73.242555,0.00348,60.959955,-8.999219
73.465856,0.002941,60.965488,-8.994283
73.689156,0.002396,60.971021,-8.989347
73.912457,0.001846,60.976554,-8.984412
74.135757,0.00129,60.982087,-8.979476
74.359058,0.000729,60.987619,-8.97454
74.582358,0,60.993152,-8.969604
74.805659,0,60.998684,-8.964667
75.028959,0,61.004216,-8.959731
75.25226,0,61.009748,-8.954795
75.47556,0,61.01528,-8.949858
75.698861,0,61.020812,-8.944922
75.922161,0,61.026343,-8.939985
76.145462,0,61.031875,-8.935049
76.368762,0,61.037406,-8.930112
76.592063,0,61.042937,-8.925175
76.815363,0,61.048468,-8.920238
77.038664,0,61.053999,-8.915302
77.261964,0,61.059529,-8.910364
77.485264,0,61.06506,-8.905427
77.708565,0,61.07059,-8.90049
77.931865,0,61.07612,-8.895553
78.155166,0,61.08165,-8.890615
78.378466,0,61.08718,-8.885678
78.601767,0,61.09271,-8.88074
78.825067,0,61.098239,-8.875803
79.048368,0,61.103769,-8.870865
79.271668,0,61.109298,-8.865927
