position,Titanium Abundance,lon,lat
0,1.529002,27.682888,-9.932081
0.181133,1.527594,27.678609,-9.936314
0.362265,1.526189,27.674329,-9.940546
0.543398,1.524786,27.67005,-9.944778
0.72453,1.523387,27.665771,-9.949012
0.905663,1.521989,27.661491,-9.953244
1.086795,1.520595,27.657213,-9.957477
1.267928,1.519203,27.652932,-9.961709
1.44906,1.517814,27.648652,-9.965941
1.630193,1.516428,27.644373,-9.970173
1.811325,1.515044,27.640094,-9.974407
1.992458,1.513663,27.635813,-9.978638
2.173591,1.512285,27.631533,-9.982871
2.354723,1.51091,27.627252,-9.987102
2.535856,1.509537,27.622973,-9.991335
2.716988,1.508167,27.618692,-9.995567
2.898121,1.5068,27.614411,-9.999799
3.079253,1.505435,27.610131,-10.004031
3.260386,1.504073,27.60585,-10.008263
3.441518,1.502714,27.601569,-10.012495
3.622651,1.501357,27.597288,-10.016727
3.803783,1.500003,27.593006,-10.020958
3.984916,1.498652,27.588726,-10.02519
4.166048,1.497304,27.584443,-10.029421
4.347181,1.495958,27.580163,-10.033654
4.528314,1.494615,27.575881,-10.037885
4.709446,1.493275,27.571599,-10.042117
4.890579,1.491937,27.567317,-10.046347
5.071711,1.490602,27.563036,-10.050579
5.252844,1.48927,27.558754,-10.054811
5.433976,1.48794,27.554472,-10.059042
5.615109,1.486614,27.550189,-10.063273
5.796241,1.485289,27.545906,-10.067503
5.977374,1.483968,27.541623,-10.071734
6.158506,1.482649,27.537342,-10.075966
6.339639,1.481333,27.533059,-10.080197
6.520772,1.48002,27.528775,-10.084427
6.701904,1.47871,27.524492,-10.088658
6.883037,1.477402,27.520209,-10.092889
7.064169,1.476097,27.515926,-10.09712
7.245302,1.474794,27.511644,-10.101351
7.426434,1.473494,27.50736,-10.105582
7.607567,1.472197,27.503076,-10.109812
7.788699,1.470903,27.498793,-10.114043
7.969832,1.469612,27.494509,-10.118272
8.150964,1.468323,27.490225,-10.122503
8.332097,1.467036,27.485942,-10.126734
8.513229,1.465753,27.481657,-10.130964
8.694362,1.464472,27.477373,-10.135195
8.875495,1.463194,27.473088,-10.139424
9.056627,1.461919,27.468805,-10.143655
9.23776,1.460646,27.464519,-10.147884
9.418892,1.459376,27.460235,-10.152115
9.600025,1.458109,27.455951,-10.156345
9.781157,1.456844,27.451665,-10.160574
9.96229,1.455583,27.44738,-10.164804
10.143422,1.454324,27.443095,-10.169034
10.324555,1.453067,27.43881,-10.173264
10.505687,1.451813,27.434525,-10.177494
10.68682,1.450562,27.430239,-10.181723
10.867953,1.449314,27.425954,-10.185953
11.049085,1.448069,27.421668,-10.190182
11.230218,1.446826,27.417382,-10.194411
11.41135,1.445586,27.413096,-10.198641
11.592483,1.444348,27.40881,-10.20287
11.773615,1.443113,27.404524,-10.207099
11.954748,1.441881,27.400238,-10.211329
12.13588,1.440652,27.395951,-10.215558
12.317013,1.439425,27.391666,-10.219788
12.498145,1.438202,27.387378,-10.224016
12.679278,1.43698,27.383092,-10.228246
12.86041,1.435762,27.378805,-10.232474
13.041543,1.434546,27.374518,-10.236703
13.222676,1.433333,27.370232,-10.240933
13.403808,1.432123,27.365944,-10.245161
13.584941,1.430915,27.361657,-10.24939
13.766073,1.42971,27.35737,-10.253619
13.947206,1.428508,27.353082,-10.257847
14.128338,1.427308,27.348795,-10.262076
14.309471,1.426111,27.344506,-10.266304
14.490603,1.424917,27.340218,-10.270532
14.671736,1.423726,27.335931,-10.274761
14.852868,1.422537,27.331642,-10.278989
15.034001,1.421351,27.327355,-10.283218
15.215134,1.420168,27.323067,-10.287446
15.396266,1.418987,27.318778,-10.291674
15.577399,1.41781,27.314489,-10.295902
15.758531,1.416634,27.310201,-10.300131
15.939664,1.415462,27.305912,-10.304358
16.120796,1.414292,27.301623,-10.308586
16.301929,1.413125,27.297334,-10.312814
16.483061,1.411961,27.293045,-10.317042
16.664194,1.410799,27.288756,-10.32127
16.845326,1.40964,27.284466,-10.325497
17.026459,1.408484,27.280177,-10.329725
17.207591,1.407331,27.275887,-10.333952
17.388724,1.40618,27.271598,-10.338181
17.569857,1.405032,27.267308,-10.342408
17.750989,1.403887,27.263018,-10.346635
17.932122,1.402744,27.258728,-10.350862
18.113254,1.401604,27.254437,-10.355089
18.294387,1.400467,27.250147,-10.359317
18.475519,1.399332,27.245858,-10.363545
18.656652,1.398201,27.241567,-10.367772
