position,TerrainSlope,lon,lat
0,2.219573,27.682888,-9.932081
0.181133,3.657063,27.678609,-9.936314
0.362265,4.512324,27.674329,-9.940546
0.543398,4.141121,27.67005,-9.944778
0.72453,3.385172,27.665771,-9.949012
0.905663,3.763298,27.661491,-9.953244
1.086795,4.537429,27.657213,-9.957477
1.267928,5.593867,27.652932,-9.961709
1.44906,7.538563,27.648652,-9.965941
1.630193,7.924015,27.644373,-9.970173
1.811325,5.810715,27.640094,-9.974407
1.992458,3.26945,27.635813,-9.978638
2.173591,1.330387,27.631533,-9.982871
2.354723,2.580692,27.627252,-9.987102
2.535856,4.912632,27.622973,-9.991335
2.716988,7.095078,27.618692,-9.995567
2.898121,10.743948,27.614411,-9.999799
3.079253,14.487867,27.610131,-10.004031
3.260386,15.777923,27.60585,-10.008263
3.441518,12.876991,27.601569,-10.012495
3.622651,6.967672,27.597288,-10.016727
3.803783,2.060266,27.593006,-10.020958
3.984916,1.774486,27.588726,-10.02519
4.166048,3.617859,27.584443,-10.029421
4.347181,4.022587,27.580163,-10.033654
4.528314,3.129852,27.575881,-10.037885
4.709446,3.263666,27.571599,-10.042117
4.890579,6.54324,27.567317,-10.046347
5.071711,6.270029,27.563036,-10.050579
5.252844,8.282622,27.558754,-10.054811
5.433976,9.105451,27.554472,-10.059042
5.615109,9.346234,27.550189,-10.063273
5.796241,9.990571,27.545906,-10.067503
5.977374,7.181116,27.541623,-10.071734
6.158506,2.708399,27.537342,-10.075966
6.339639,0.862789,27.533059,-10.080197
6.520772,0.399423,27.528775,-10.084427
6.701904,1.349932,27.524492,-10.088658
6.883037,4.019047,27.520209,-10.092889
7.064169,8.554371,27.515926,-10.09712
7.245302,13.423951,27.511644,-10.101351
7.426434,17.361117,27.50736,-10.105582
7.607567,19.364451,27.503076,-10.109812
7.788699,19.16126,27.498793,-10.114043
7.969832,18.359952,27.494509,-10.118272
8.150964,17.455173,27.490225,-10.122503
8.332097,15.815538,27.485942,-10.126734
8.513229,12.977837,27.481657,-10.130964
8.694362,10.346428,27.477373,-10.135195
8.875495,8.743124,27.473088,-10.139424
9.056627,9.133374,27.468805,-10.143655
9.23776,8.501943,27.464519,-10.147884
9.418892,4.111835,27.460235,-10.152115
9.600025,13.99305,27.455951,-10.156345
9.781157,20.296154,27.451665,-10.160574
9.96229,21.259322,27.44738,-10.164804
10.143422,20.691256,27.443095,-10.169034
10.324555,19.840795,27.43881,-10.173264
10.505687,17.143208,27.434525,-10.177494
10.68682,11.8699,27.430239,-10.181723
10.867953,7.621161,27.425954,-10.185953
11.049085,8.766039,27.421668,-10.190182
11.230218,10.980904,27.417382,-10.194411
11.41135,11.51452,27.413096,-10.198641
11.592483,12.625481,27.40881,-10.20287
11.773615,14.057021,27.404524,-10.207099
11.954748,12.788975,27.400238,-10.211329
12.13588,8.045394,27.395951,-10.215558
12.317013,6.582698,27.391666,-10.219788
12.498145,7.376639,27.387378,-10.224016
12.679278,3.973612,27.383092,-10.228246
12.86041,1.13093,27.378805,-10.232474
13.041543,5.541725,27.374518,-10.236703
13.222676,10.389863,27.370232,-10.240933
13.403808,10.003149,27.365944,-10.245161
13.584941,5.366865,27.361657,-10.24939
13.766073,2.097533,27.35737,-10.253619
13.947206,3.793599,27.353082,-10.257847
14.128338,2.239918,27.348795,-10.262076
14.309471,2.406299,27.344506,-10.266304
14.490603,3.210219,27.340218,-10.270532
14.671736,4.352085,27.335931,-10.274761
14.852868,7.012004,27.331642,-10.278989
15.034001,11.416675,27.327355,-10.283218
15.215134,17.078312,27.323067,-10.287446
15.396266,20.908242,27.318778,-10.291674
15.577399,22.920528,27.314489,-10.295902
15.758531,24.295209,27.310201,-10.300131
15.939664,25.03324,27.305912,-10.304358
16.120796,25.239274,27.301623,-10.308586
16.301929,24.726453,27.297334,-10.312814
16.483061,23.322354,27.293045,-10.317042
16.664194,21.720386,27.288756,-10.32127
16.845326,21.168423,27.284466,-10.325497
17.026459,22.320298,27.280177,-10.329725
17.207591,24.231196,27.275887,-10.333952
