position,Titanium Abundance,lon,lat
0,5.429612,-51.229442,12.653165
0.067937,5.430223,-51.228441,12.651149
0.135875,5.430835,-51.227439,12.649133
0.203812,5.431445,-51.226438,12.647117
0.27175,5.432055,-51.225436,12.6451
0.339687,5.432665,-51.224435,12.643084
0.407624,5.433274,-51.223434,12.641068
0.475562,5.433883,-51.222433,12.639052
0.543499,5.434492,-51.221432,12.637035
0.611437,5.4351,-51.22043,12.63502
0.679374,5.435708,-51.219429,12.633003
0.747311,5.436315,-51.218427,12.630987
0.815249,5.436922,-51.217426,12.628971
0.883186,5.437529,-51.216425,12.626955
0.951124,5.438135,-51.215424,12.624939
1.019061,5.43874,-51.214423,12.622922
1.086998,5.439346,-51.213422,12.620906
1.154936,5.43995,-51.21242,12.61889
1.222873,5.440555,-51.211419,12.616874
1.290811,5.441159,-51.210418,12.614858
1.358748,5.441762,-51.209417,12.612841
1.426686,5.442365,-51.208416,12.610825
1.494623,5.442968,-51.207415,12.608809
1.56256,5.44357,-51.206414,12.606793
1.630498,5.444172,-51.205413,12.604776
1.698435,5.444774,-51.204412,12.60276
1.766373,5.445375,-51.203412,12.600744
1.83431,5.445976,-51.20241,12.598728
1.902247,5.446576,-51.201409,12.596712
1.970185,5.447176,-51.200408,12.594695
2.038122,5.447775,-51.199407,12.592679
2.10606,5.448374,-51.198407,12.590662
2.173997,5.448973,-51.197405,12.588646
2.241934,5.449571,-51.196404,12.58663
2.309872,5.450169,-51.195404,12.584614
2.377809,5.450766,-51.194402,12.582598
2.445747,5.451363,-51.193402,12.580581
2.513684,5.45196,-51.192401,12.578565
2.581621,5.452556,-51.1914,12.576549
2.649559,5.453152,-51.190399,12.574533
2.717496,5.453747,-51.189398,12.572516
2.785434,5.454342,-51.188398,12.5705
2.853371,5.454936,-51.187397,12.568484
2.921308,5.455531,-51.186396,12.566467
2.989246,5.456124,-51.185395,12.564451
3.057183,5.456717,-51.184395,12.562435
3.125121,5.45731,-51.183394,12.560418
3.193058,5.457903,-51.182393,12.558402
3.260995,5.458495,-51.181393,12.556386
3.328933,5.459086,-51.180392,12.554369
3.39687,5.459677,-51.179391,12.552353
3.464808,5.460268,-51.178392,12.550336
3.532745,5.460858,-51.17739,12.54832
3.600682,5.461448,-51.17639,12.546304
3.66862,5.462038,-51.175389,12.544288
3.736557,5.462627,-51.174388,12.542271
3.804495,5.463215,-51.173388,12.540255
3.872432,5.463804,-51.172388,12.538238
3.94037,5.464391,-51.171387,12.536222
4.008307,5.464979,-51.170386,12.534206
4.076244,5.465566,-51.169386,12.53219
4.144182,5.466153,-51.168385,12.530173
4.212119,5.466739,-51.167385,12.528157
4.280057,5.467325,-51.166385,12.526141
4.347994,5.46791,-51.165384,12.524124
4.415931,5.468495,-51.164384,12.522108
4.483869,5.469079,-51.163384,12.520091
4.551806,5.469664,-51.162383,12.518075
4.619744,5.470247,-51.161384,12.516058
4.687681,5.470831,-51.160382,12.514042
4.755618,5.471414,-51.159383,12.512025
4.823556,5.471996,-51.158382,12.510009
4.891493,5.472578,-51.157381,12.507993
4.959431,5.47316,-51.156381,12.505977
5.027368,5.473741,-51.155381,12.50396
5.095305,5.474322,-51.154381,12.501944
5.163243,5.474902,-51.153381,12.499927
5.23118,5.475482,-51.15238,12.497911
5.299118,5.476062,-51.15138,12.495894
5.367055,5.476641,-51.15038,12.493878
5.434992,5.477219,-51.14938,12.491862
5.50293,5.477798,-51.14838,12.489845
5.570867,5.478376,-51.14738,12.487829
5.638805,5.478953,-51.146379,12.485812
5.706742,5.47953,-51.145379,12.483796
5.774679,5.480107,-51.144379,12.481779
5.842617,5.480683,-51.143379,12.479763
5.910554,5.481259,-51.142379,12.477746
5.978492,5.481835,-51.14138,12.47573
6.046429,5.48241,-51.140379,12.473713
6.114367,5.482984,-51.139379,12.471697
6.182304,5.483558,-51.138379,12.469681
6.250241,5.484132,-51.137379,12.467664
6.318179,5.484705,-51.13638,12.465647
6.386116,5.485279,-51.135379,12.463631
6.454054,5.485851,-51.134379,12.461615
6.521991,5.486423,-51.133379,12.459598
6.589928,5.486995,-51.132379,12.457582
6.657866,5.487566,-51.13138,12.455565
6.725803,5.488137,-51.13038,12.453549
6.793741,5.488708,-51.12938,12.451532
6.861678,5.489278,-51.128381,12.449515
6.929615,5.489847,-51.12738,12.447499
6.997553,5.490417,-51.126381,12.445482
7.06549,5.490985,-51.125381,12.443466
7.133428,5.491554,-51.124381,12.441449
7.201365,5.492122,-51.123381,12.439433
7.269302,5.49269,-51.122381,12.437416
7.33724,5.493257,-51.121382,12.4354
7.405177,5.493823,-51.120382,12.433383
7.473115,5.49439,-51.119383,12.431366
7.541052,5.494956,-51.118383,12.42935
7.608989,5.495521,-51.117383,12.427334
7.676927,5.496086,-51.116383,12.425317
7.744864,5.496651,-51.115384,12.4233
7.812802,5.497215,-51.114384,12.421284
7.880739,5.497779,-51.113384,12.419267
7.948676,5.498342,-51.112385,12.417251
8.016614,5.498906,-51.111385,12.415234
8.084551,5.499468,-51.110386,12.413218
8.152489,5.50003,-51.109386,12.411201
8.220426,5.500592,-51.108387,12.409184
8.288363,5.501154,-51.107387,12.407168
8.356301,5.501714,-51.106388,12.405151
8.424238,5.502275,-51.105388,12.403135
8.492176,5.502835,-51.104389,12.401118
8.560113,5.503395,-51.103389,12.399101
8.628051,5.503954,-51.10239,12.397085
8.695988,5.504513,-51.101391,12.395068
8.763925,5.505072,-51.100392,12.393051
8.831863,5.50563,-51.099392,12.391035
8.8998,5.506187,-51.098392,12.389018
8.967738,5.506745,-51.097393,12.387002
9.035675,5.507301,-51.096394,12.384985
9.103612,5.507858,-51.095394,12.382968
9.17155,5.508414,-51.094395,12.380952
9.239487,5.50897,-51.093396,12.378935
9.307425,5.509525,-51.092396,12.376918
9.375362,5.510079,-51.091397,12.374902
9.443299,5.510634,-51.090399,12.372885
9.511237,5.511188,-51.089399,12.370869
9.579174,5.511742,-51.088399,12.368852
9.647112,5.512294,-51.0874,12.366835
9.715049,5.512847,-51.086401,12.364819
9.782986,5.5134,-51.085402,12.362802
9.850924,5.513952,-51.084403,12.360785
9.918861,5.514503,-51.083404,12.358768
9.986799,5.515054,-51.082405,12.356752
10.054736,5.515605,-51.081405,12.354735
10.122673,5.516155,-51.080407,12.352718
10.190611,5.516705,-51.079408,12.350701
10.258548,5.517254,-51.078408,12.348685
10.326486,5.517803,-51.077409,12.346668
10.394423,5.518352,-51.07641,12.344652
10.46236,5.5189,-51.075411,12.342635
10.530298,5.519447,-51.074412,12.340618
10.598235,5.519995,-51.073413,12.338601
10.666173,5.520542,-51.072414,12.336585
10.73411,5.521088,-51.071415,12.334568
10.802047,5.521634,-51.070416,12.332551
10.869985,5.52218,-51.069417,12.330535
10.937922,5.522725,-51.068418,12.328518
11.00586,5.52327,-51.06742,12.326501
11.073797,5.523815,-51.066421,12.324484
11.141735,5.524359,-51.065422,12.322468
11.209672,5.524902,-51.064423,12.320451
11.277609,5.525446,-51.063424,12.318434
11.345547,5.525988,-51.062425,12.316417
11.413484,5.526531,-51.061427,12.314401
11.481422,5.527073,-51.060428,12.312384
11.549359,5.527614,-51.059429,12.310367
11.617296,5.528155,-51.058431,12.30835
11.685234,5.528696,-51.057432,12.306333
11.753171,5.529237,-51.056433,12.304317
11.821109,5.529776,-51.055434,12.3023
11.889046,5.530316,-51.054435,12.300283
11.956983,5.530855,-51.053437,12.298266
12.024921,5.531394,-51.052439,12.296249
12.092858,5.531932,-51.05144,12.294232
12.160796,5.53247,-51.050441,12.292216
12.228733,5.533007,-51.049442,12.290199
12.29667,5.533544,-51.048444,12.288182
12.364608,5.534081,-51.047445,12.286166
