Crater ID,position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
D_1_8_5,6.114367,-51.139379,12.471697,33.30097,17.266366,-673.209389,21.56424,5.993929,29.306754,31.398349,23.620825,5.482984
D_1_8_5,6.182304,-51.138379,12.469681,37.347014,17.376072,-701.147706,21.56182,6.308001,28.57179,27.773196,25.544347,5.483558
D_1_8_5,6.250241,-51.137379,12.467664,39.243835,17.466534,-731.949201,21.5594,4.229313,26.817988,29.708863,27.951362,5.484132
D_1_8_5,6.318179,-51.13638,12.465647,40.532291,17.391052,-769.554607,21.55698,4.562358,25.667526,29.237822,29.407675,5.484705
D_1_8_5,6.386116,-51.135379,12.463631,34.759584,17.172903,-804.649283,21.554561,8.618825,26.27696,30.34463,27.157148,5.485279
D_1_8_5,6.454054,-51.134379,12.461615,38.893945,17.316279,-834.010882,21.552141,4.734862,25.335698,31.035495,25.177165,5.485851
D_1_8_5,6.521991,-51.133379,12.459598,34.294222,17.417919,-864.236057,21.549721,5.678342,27.075023,32.952415,26.540058,5.486423
D_1_8_5,6.589928,-51.132379,12.457582,30.748077,17.316378,-897.528012,21.547302,8.706348,27.643675,32.901901,29.478286,5.486995
D_1_8_5,6.657866,-51.13138,12.455565,28.976507,17.097602,-935.641732,21.544882,10.699104,27.658949,32.665441,31.647404,5.487566
D_1_8_5,6.725803,-51.13038,12.453549,29.504284,16.956042,-976.319503,21.542462,10.722633,26.58313,33.189955,32.235022,5.488137
D_1_8_5,6.793741,-51.12938,12.451532,30.589151,16.797683,-1016.801655,21.540043,9.237097,25.217367,34.956386,32.08482,5.488708
D_1_8_5,6.861678,-51.128381,12.449515,28.94289,16.613019,-1057.378547,21.537622,8.146712,26.561029,36.34937,32.103622,5.489278
D_1_8_5,6.929615,-51.12738,12.447499,27.402411,16.534841,-1098.672299,21.535202,8.539164,29.024909,35.033516,32.126556,5.489847
D_1_8_5,6.997553,-51.126381,12.445482,25.07472,16.405093,-1139.616709,21.532783,9.140706,28.950724,36.83385,31.42677,5.490417
D_1_8_5,7.06549,-51.125381,12.443466,26.026223,16.394498,-1179.16993,21.530363,9.265308,28.768906,35.939564,30.467948,5.490985
D_1_8_5,7.133428,-51.124381,12.441449,26.299071,16.529345,-1218.101838,21.527943,12.048035,27.763027,33.889866,30.78202,5.491554
D_1_8_5,7.201365,-51.123381,12.439433,24.737084,16.859415,-1259.57235,21.525523,12.868318,28.116381,34.278216,31.755417,5.492122
D_1_8_5,7.269302,-51.122381,12.437416,24.733296,16.907856,-1301.57901,21.523103,12.636281,25.811727,36.818695,31.198547,5.49269
D_1_8_5,7.33724,-51.121382,12.4354,25.305894,16.614208,-1340.467581,21.520684,13.152966,27.305907,34.235233,30.457336,5.493257
D_1_8_5,7.405177,-51.120382,12.433383,33.87239,16.135224,-1379.410275,21.518264,7.850866,24.128098,34.148648,30.810562,5.493823
D_1_8_5,7.473115,-51.119383,12.431366,32.995988,15.87856,-1419.245162,21.515843,8.079102,21.747306,37.177605,31.249693,5.49439
D_1_8_5,7.541052,-51.118383,12.42935,28.700072,15.789999,-1460.09766,21.513424,12.068084,22.619476,36.61237,32.329899,5.494956
D_1_8_5,7.608989,-51.117383,12.427334,32.830991,15.704143,-1504.35491,21.511004,8.106114,23.08352,35.979376,33.363478,5.495521
D_1_8_5,7.676927,-51.116383,12.425317,34.094376,15.716139,-1549.652107,21.508584,6.159903,23.886693,35.859029,32.404557,5.496086
D_1_8_5,7.744864,-51.115384,12.4233,28.850804,16.161676,-1590.896946,21.506165,8.708507,25.998108,36.442583,30.069867,5.496651
D_1_8_5,7.812802,-51.114384,12.421284,33.837639,16.867305,-1627.758898,21.503745,5.388943,25.791946,34.981471,28.905503,5.497215
D_1_8_5,7.880739,-51.113384,12.419267,34.490776,17.318705,-1664.821065,21.501324,6.588802,24.808442,34.111979,29.030405,5.497779
D_1_8_5,7.948676,-51.112385,12.417251,34.761091,17.439774,-1702.678463,21.498905,6.470478,23.473206,35.295228,27.263279,5.498342
D_1_8_5,8.016614,-51.111385,12.415234,32.267906,17.419395,-1734.520021,21.496485,6.011857,25.720028,36.000212,22.723346,5.498906
D_1_8_5,8.084551,-51.110386,12.413218,31.520997,17.300228,-1758.287126,21.494065,5.196677,26.816412,36.465915,20.236062,5.499468
D_1_8_5,8.152489,-51.109386,12.411201,34.740124,17.321849,-1783.911917,21.491645,2.764308,27.303709,35.19186,22.344753,5.50003
D_1_8_5,8.220426,-51.108387,12.409184,37.835403,17.575801,-1815.077951,21.489224,0.681742,28.110575,33.372281,26.421073,5.500592
D_1_8_5,8.288363,-51.107387,12.407168,38.755816,18.005278,-1852.55367,21.486805,1.432411,28.071659,31.740114,30.245198,5.501154
D_1_8_5,8.356301,-51.106388,12.405151,36.952164,18.502841,-1894.547635,21.484385,2.008018,30.997707,30.042109,30.488868,5.501714
D_1_8_5,8.424238,-51.105388,12.403135,33.600697,18.582829,-1932.566211,21.481965,2.378988,33.821613,30.1987,27.737434,5.502275
D_1_8_5,8.492176,-51.104389,12.401118,38.456506,18.265039,-1966.176895,21.479545,0,30.705808,30.351959,26.073989,5.502835
D_1_8_5,8.560113,-51.103389,12.399101,40.370521,18.296827,-1998.459112,21.477126,0,29.840622,29.788858,25.697769,5.503395
D_1_8_5,8.628051,-51.10239,12.397085,49.658536,18.379056,-2030.424562,21.474705,0,21.667632,28.67383,23.725035,5.503954
D_1_8_5,8.695988,-51.101391,12.395068,50.05956,18.5104,-2056.615827,21.472286,0,21.776102,28.164338,21.26104,5.504513
D_1_8_5,8.763925,-51.100392,12.393051,46.588671,18.43589,-2079.514447,21.469866,0,24.723715,28.687615,20.809198,5.505072
D_1_8_5,8.831863,-51.099392,12.391035,54.766924,18.385216,-2101.476082,21.467445,0,16.968397,28.264677,20.276675,5.50563
D_1_8_5,8.8998,-51.098392,12.389018,53.371826,18.375297,-2119.467363,21.465026,0,18.369488,28.258688,19.701678,5.506187
D_1_8_5,8.967738,-51.097393,12.387002,44.083555,18.760444,-2132.905541,21.462606,0,28.322897,27.574551,20.261357,5.506745
D_1_8_5,9.035675,-51.096394,12.384985,32.303162,20.262625,-2145.394401,21.460186,1.465777,43.433485,22.797575,20.689184,5.507301
D_1_8_5,9.103612,-51.095394,12.382968,10.725724,19.913939,-2158.466545,21.457766,6.2507,54.881076,28.1425,20.381129,5.507858
D_1_8_5,9.17155,-51.094395,12.380952,46.542535,19.464598,-2172.049656,21.455345,5.53852,21.190749,26.728197,19.805533,5.508414
D_1_8_5,9.239487,-51.093396,12.378935,55.636323,19.44348,-2186.238225,21.452926,0,20.493244,23.756492,19.200202,5.50897
D_1_8_5,9.307425,-51.092396,12.376918,45.580568,19.147423,-2200.889348,21.450506,0,28.72656,25.69287,18.247763,5.509525
D_1_8_5,9.375362,-51.091397,12.374902,46.525745,19.35118,-2215.290144,21.448085,0,28.692185,24.768734,16.164651,5.510079
D_1_8_5,9.443299,-51.090399,12.372885,45.566258,19.191427,-2226.227517,21.445666,0.481426,28.335855,25.616459,13.004799,5.510634
D_1_8_5,9.511237,-51.089399,12.370869,42.309411,18.969855,-2230.782671,21.443246,3.305044,26.148127,28.237417,10.174887,5.511188
D_1_8_5,9.579174,-51.088399,12.368852,44.753875,18.863102,-2232.04321,21.440825,2.770261,24.257567,28.218294,8.019542,5.511742
D_1_8_5,9.647112,-51.0874,12.366835,42.324837,18.64814,-2236.090356,21.438406,1.956623,26.543396,29.175143,7.099974,5.512294
D_1_8_5,9.715049,-51.086401,12.364819,40.173925,18.759688,-2244.066299,21.435986,2.86618,27.604342,29.355552,7.250205,5.512847
D_1_8_5,9.782986,-51.085402,12.362802,37.059004,19.196596,-2252.187594,21.433565,3.78115,30.977092,28.182754,6.266601,5.5134
D_1_8_5,9.850924,-51.084403,12.360785,32.639551,19.602624,-2257.254226,21.431146,7.543774,31.471348,28.345328,5.585361,5.513952
D_1_8_5,9.918861,-51.083404,12.358768,28.551664,19.947161,-2263.45791,21.428727,12.080035,30.254352,29.113951,5.549053,5.514503
D_1_8_5,9.986799,-51.082405,12.356752,25.967683,20.192575,-2270.09689,21.426306,12.187896,33.498796,28.345628,3.903298,5.515054
D_1_8_5,10.054736,-51.081405,12.354735,28.882763,20.124582,-2272.594609,21.423886,10.786369,32.564886,27.765981,1.925684,5.515605
D_1_8_5,10.122673,-51.080407,12.352718,32.621328,19.868315,-2274.006416,21.421465,11.57346,26.96848,28.836732,1.843021,5.516155
D_1_8_5,10.190611,-51.079408,12.350701,34.579149,19.516441,-2276.210309,21.419046,11.149124,24.425862,29.845866,3.159859,5.516705
D_1_8_5,10.258548,-51.078408,12.348685,33.46609,19.305572,-2281.51599,21.416626,9.205255,27.287127,30.041527,3.612948,5.517254
D_1_8_5,10.326486,-51.077409,12.346668,32.993827,19.382353,-2285.310654,21.414205,10.023028,26.707963,30.275182,2.338156,5.517803
D_1_8_5,10.394423,-51.07641,12.344652,29.56692,19.562367,-2287.282067,21.411786,13.387114,25.851494,31.194471,1.172136,5.518352
D_1_8_5,10.46236,-51.075411,12.342635,32.918761,19.635378,-2287.512269,21.409366,11.498773,25.954231,29.628234,0.806006,5.5189
D_1_8_5,10.530298,-51.074412,12.340618,35.820226,19.632936,-2288.589918,21.406945,11.053531,23.853606,29.272639,1.531633,5.519447
D_1_8_5,10.598235,-51.073413,12.338601,34.945094,19.30553,-2291.550143,21.404525,10.481932,24.11756,30.455415,1.123916,5.519995
D_1_8_5,10.666173,-51.072414,12.336585,33.948959,19.446563,-2291.661316,21.402106,10.700846,25.125891,30.224305,0.980688,5.520542
D_1_8_5,10.73411,-51.071415,12.334568,23.176373,19.948887,-2293.708446,21.399685,13.206771,33.521657,30.095199,2.09336,5.521088
D_1_8_5,10.802047,-51.070416,12.332551,21.400644,20.07564,-2295.997897,21.397265,13.872151,34.808739,29.918468,2.785852,5.521634
D_1_8_5,10.869985,-51.069417,12.330535,25.50471,20.155388,-2298.872424,21.394846,14.087249,31.02082,29.387221,3.419477,5.52218
D_1_8_5,10.937922,-51.068418,12.328518,25.726497,20.235836,-2303.64202,21.392425,11.929688,34.097585,28.24623,3.291774,5.522725
D_1_8_5,11.00586,-51.06742,12.326501,26.008471,20.009304,-2307.314291,21.390005,13.371678,30.934627,29.685226,1.426922,5.52327
D_1_8_5,11.073797,-51.066421,12.324484,37.335172,19.977719,-2304.900336,21.387584,9.366303,26.220214,27.07831,1.793367,5.523815
D_1_8_5,11.141735,-51.065422,12.322468,27.948693,19.809374,-2302.320639,21.385165,13.440833,28.169958,30.440517,0.757963,5.524359
D_1_8_5,11.209672,-51.064423,12.320451,28.432903,19.739808,-2302.003219,21.382745,13.016014,28.15369,30.397391,1.232489,5.524902
D_1_8_5,11.277609,-51.063424,12.318434,31.78082,19.670732,-2304.790437,21.380324,12.517052,25.529613,30.172515,3.197562,5.525446
D_1_8_5,11.345547,-51.062425,12.316417,27.258815,19.619508,-2310.694028,21.377904,13.096567,28.627793,31.016825,3.659349,5.525988
D_1_8_5,11.413484,-51.061427,12.314401,29.661531,19.575425,-2314.247572,21.375485,9.150906,31.761307,29.426257,1.846169,5.526531
D_1_8_5,11.481422,-51.060428,12.312384,25.710932,19.467069,-2314.27603,21.373064,11.2573,31.898513,31.133256,1.268151,5.527073
D_1_8_5,11.549359,-51.059429,12.310367,26.979637,19.525344,-2314.262944,21.370644,11.27237,31.087905,30.660089,2.037653,5.527614
D_1_8_5,11.617296,-51.058431,12.30835,28.293088,19.487568,-2317.569815,21.368225,10.592556,30.692364,30.421991,3.253707,5.528155
D_1_8_5,11.685234,-51.057432,12.306333,30.281359,19.234571,-2321.831759,21.365804,13.162515,24.243755,32.312374,2.649592,5.528696
D_1_8_5,11.753171,-51.056433,12.304317,28.706336,19.012471,-2322.859184,21.363384,14.723103,22.430268,34.140294,1.814523,5.529237
D_1_8_5,11.821109,-51.055434,12.3023,25.885714,19.089622,-2325.258812,21.360964,13.75179,26.757177,33.605319,1.559504,5.529776
D_1_8_5,11.889046,-51.054435,12.300283,24.414879,19.362358,-2326.65603,21.358543,13.93637,28.904663,32.744089,0.922799,5.530316
D_1_8_5,11.956983,-51.053437,12.298266,20.528669,19.124891,-2322.921461,21.356123,13.758314,31.559885,34.153132,2.423985,5.530855
D_1_8_5,12.024921,-51.052439,12.296249,30.299548,18.932635,-2321.258333,21.353704,11.72301,24.825386,33.152057,0.684044,5.531394
D_1_8_5,12.092858,-51.05144,12.294232,33.501623,19.206498,-2322.649677,21.351283,11.774537,23.083135,31.640707,0.951635,5.531932
D_1_8_5,12.160796,-51.050441,12.292216,24.779186,19.400729,-2323.874842,21.348863,13.405425,29.481472,32.333918,1.665775,5.53247
D_1_8_5,12.228733,-51.049442,12.290199,31.651852,19.651328,-2326.083909,21.346442,9.818498,29.519405,29.010245,2.245297,5.533007
D_1_8_5,12.29667,-51.048444,12.288182,28.413677,19.767271,-2327.055631,21.344022,12.956934,28.464122,30.165268,3.139977,5.533544
D_1_8_5,12.364608,-51.047445,12.286166,27.333501,19.914458,-2326.164795,21.341603,9.775481,34.658407,28.232613,3.759789,5.534081
D_1_8_5,12.432545,-51.046446,12.284149,27.472617,20.005481,-2324.99315,21.339182,13.189272,30.072254,29.265857,2.594972,5.534617
D_1_8_5,12.500483,-51.045448,12.282132,32.281498,20.244692,-2325.31107,21.336762,14.254252,25.013455,28.450795,1.204284,5.535153
D_1_8_5,12.56842,-51.044449,12.280115,27.102699,20.251603,-2325.615104,21.334342,14.29607,29.915709,28.685522,1.22436,5.535688
D_1_8_5,12.636357,-51.043451,12.278098,22.382328,20.287426,-2326.956605,21.331921,14.622872,33.770621,29.224177,1.701127,5.536223
D_1_8_5,12.704295,-51.042452,12.276081,24.930687,20.411135,-2328.185097,21.329501,14.348242,32.206842,28.51423,1.301982,5.536758
D_1_8_5,12.772232,-51.041454,12.274065,26.386779,20.498717,-2327.131923,21.327082,13.676946,32.414381,27.521895,1.376353,5.537292
D_1_8_5,12.84017,-51.040455,12.272048,30.239426,20.249766,-2324.393356,21.324661,14.484546,26.588436,28.687592,1.412761,5.537826
D_1_8_5,12.908107,-51.039457,12.270031,26.130298,19.881227,-2322.665149,21.322241,16.551301,25.830216,31.488187,0.883605,5.538359
D_1_8_5,12.976044,-51.038458,12.268014,32.479715,19.66075,-2324.016186,21.319821,14.348718,22.332718,30.838851,1.187936,5.538892
D_1_8_5,13.043982,-51.03746,12.265997,39.553798,19.426995,-2323.805452,21.317401,12.356548,17.687318,30.402335,1.175697,5.539425
D_1_8_5,13.111919,-51.036462,12.26398,38.833805,19.778047,-2321.731726,21.31498,10.854144,21.907556,28.404495,1.20473,5.539957
D_1_8_5,13.179857,-51.035463,12.261964,38.065803,20.262828,-2321.403935,21.31256,10.106838,25.658553,26.168806,1.021466,5.540488
D_1_8_5,13.247794,-51.034465,12.259947,36.655365,20.394521,-2324.390774,21.310139,9.712976,28.045345,25.586314,2.540339,5.541019
