position,TerrainHeight,lon,lat
0,-711.178114,-51.229442,12.653165
0.067937,-711.130899,-51.228441,12.651149
0.135875,-706.743306,-51.227439,12.649133
0.203812,-699.046175,-51.226438,12.647117
0.27175,-690.27583,-51.225436,12.6451
0.339687,-686.843841,-51.224435,12.643084
0.407624,-684.251044,-51.223434,12.641068
0.475562,-678.939281,-51.222433,12.639052
0.543499,-674.024685,-51.221432,12.637035
0.611437,-675.528574,-51.22043,12.63502
0.679374,-682.407051,-51.219429,12.633003
0.747311,-686.821641,-51.218427,12.630987
0.815249,-688.046525,-51.217426,12.628971
0.883186,-689.798784,-51.216425,12.626955
0.951124,-693.354254,-51.215424,12.624939
1.019061,-697.959586,-51.214423,12.622922
1.086998,-705.156415,-51.213422,12.620906
1.154936,-714.159527,-51.21242,12.61889
1.222873,-721.134179,-51.211419,12.616874
1.290811,-722.474278,-51.210418,12.614858
1.358748,-724.869551,-51.209417,12.612841
1.426686,-728.841424,-51.208416,12.610825
1.494623,-730.687213,-51.207415,12.608809
1.56256,-732.442963,-51.206414,12.606793
1.630498,-735.894647,-51.205413,12.604776
1.698435,-740.235069,-51.204412,12.60276
1.766373,-744.327847,-51.203412,12.600744
1.83431,-748.44962,-51.20241,12.598728
1.902247,-752.008811,-51.201409,12.596712
1.970185,-755.643754,-51.200408,12.594695
2.038122,-757.962557,-51.199407,12.592679
2.10606,-756.483805,-51.198407,12.590662
2.173997,-753.782936,-51.197405,12.588646
2.241934,-750.766596,-51.196404,12.58663
2.309872,-750.447874,-51.195404,12.584614
2.377809,-754.090586,-51.194402,12.582598
2.445747,-756.701213,-51.193402,12.580581
2.513684,-754.873803,-51.192401,12.578565
2.581621,-752.61707,-51.1914,12.576549
2.649559,-753.409718,-51.190399,12.574533
2.717496,-757.451136,-51.189398,12.572516
2.785434,-760.761476,-51.188398,12.5705
2.853371,-758.354129,-51.187397,12.568484
2.921308,-757.980397,-51.186396,12.566467
2.989246,-759.050655,-51.185395,12.564451
3.057183,-758.816532,-51.184395,12.562435
3.125121,-760.863313,-51.183394,12.560418
3.193058,-764.057164,-51.182393,12.558402
3.260995,-766.230357,-51.181393,12.556386
3.328933,-765.548708,-51.180392,12.554369
3.39687,-763.954714,-51.179391,12.552353
3.464808,-763.926732,-51.178392,12.550336
3.532745,-765.213263,-51.17739,12.54832
3.600682,-767.354438,-51.17639,12.546304
3.66862,-770.74499,-51.175389,12.544288
3.736557,-771.102414,-51.174388,12.542271
3.804495,-766.804656,-51.173388,12.540255
3.872432,-765.077364,-51.172388,12.538238
3.94037,-767.248269,-51.171387,12.536222
4.008307,-769.537937,-51.170386,12.534206
4.076244,-768.977764,-51.169386,12.53219
4.144182,-768.664312,-51.168385,12.530173
4.212119,-768.668537,-51.167385,12.528157
4.280057,-764.416952,-51.166385,12.526141
4.347994,-755.602126,-51.165384,12.524124
4.415931,-746.112523,-51.164384,12.522108
4.483869,-737.674602,-51.163384,12.520091
4.551806,-728.934464,-51.162383,12.518075
4.619744,-723.408287,-51.161384,12.516058
4.687681,-723.999579,-51.160382,12.514042
4.755618,-724.608987,-51.159383,12.512025
4.823556,-711.102914,-51.158382,12.510009
4.891493,-693.161017,-51.157381,12.507993
4.959431,-679.660285,-51.156381,12.505977
5.027368,-671.872559,-51.155381,12.50396
5.095305,-667.936475,-51.154381,12.501944
5.163243,-668.14463,-51.153381,12.499927
5.23118,-669.812866,-51.15238,12.497911
5.299118,-667.92871,-51.15138,12.495894
5.367055,-666.942953,-51.15038,12.493878
5.434992,-665.527729,-51.14938,12.491862
5.50293,-658.715801,-51.14838,12.489845
5.570867,-651.629134,-51.14738,12.487829
5.638805,-647.310213,-51.146379,12.485812
5.706742,-641.923141,-51.145379,12.483796
5.774679,-633.396073,-51.144379,12.481779
5.842617,-624.472042,-51.143379,12.479763
5.910554,-623.591241,-51.142379,12.477746
5.978492,-630.808263,-51.14138,12.47573
6.046429,-647.781133,-51.140379,12.473713
6.114367,-673.209389,-51.139379,12.471697
6.182304,-701.147706,-51.138379,12.469681
6.250241,-731.949201,-51.137379,12.467664
6.318179,-769.554607,-51.13638,12.465647
6.386116,-804.649283,-51.135379,12.463631
6.454054,-834.010882,-51.134379,12.461615
6.521991,-864.236057,-51.133379,12.459598
6.589928,-897.528012,-51.132379,12.457582
6.657866,-935.641732,-51.13138,12.455565
6.725803,-976.319503,-51.13038,12.453549
6.793741,-1016.801655,-51.12938,12.451532
6.861678,-1057.378547,-51.128381,12.449515
6.929615,-1098.672299,-51.12738,12.447499
6.997553,-1139.616709,-51.126381,12.445482
7.06549,-1179.16993,-51.125381,12.443466
7.133428,-1218.101838,-51.124381,12.441449
7.201365,-1259.57235,-51.123381,12.439433
7.269302,-1301.57901,-51.122381,12.437416
7.33724,-1340.467581,-51.121382,12.4354
7.405177,-1379.410275,-51.120382,12.433383
7.473115,-1419.245162,-51.119383,12.431366
7.541052,-1460.09766,-51.118383,12.42935
7.608989,-1504.35491,-51.117383,12.427334
7.676927,-1549.652107,-51.116383,12.425317
7.744864,-1590.896946,-51.115384,12.4233
7.812802,-1627.758898,-51.114384,12.421284
7.880739,-1664.821065,-51.113384,12.419267
7.948676,-1702.678463,-51.112385,12.417251
8.016614,-1734.520021,-51.111385,12.415234
8.084551,-1758.287126,-51.110386,12.413218
8.152489,-1783.911917,-51.109386,12.411201
8.220426,-1815.077951,-51.108387,12.409184
8.288363,-1852.55367,-51.107387,12.407168
8.356301,-1894.547635,-51.106388,12.405151
8.424238,-1932.566211,-51.105388,12.403135
8.492176,-1966.176895,-51.104389,12.401118
8.560113,-1998.459112,-51.103389,12.399101
8.628051,-2030.424562,-51.10239,12.397085
8.695988,-2056.615827,-51.101391,12.395068
8.763925,-2079.514447,-51.100392,12.393051
8.831863,-2101.476082,-51.099392,12.391035
8.8998,-2119.467363,-51.098392,12.389018
8.967738,-2132.905541,-51.097393,12.387002
9.035675,-2145.394401,-51.096394,12.384985
9.103612,-2158.466545,-51.095394,12.382968
9.17155,-2172.049656,-51.094395,12.380952
9.239487,-2186.238225,-51.093396,12.378935
9.307425,-2200.889348,-51.092396,12.376918
