position,Iron Abundance,lon,lat
0,21.782002,-51.229442,12.653165
0.067937,21.779583,-51.228441,12.651149
0.135875,21.777163,-51.227439,12.649133
0.203812,21.774743,-51.226438,12.647117
0.27175,21.772324,-51.225436,12.6451
0.339687,21.769904,-51.224435,12.643084
0.407624,21.767485,-51.223434,12.641068
0.475562,21.765066,-51.222433,12.639052
0.543499,21.762646,-51.221432,12.637035
0.611437,21.760227,-51.22043,12.63502
0.679374,21.757808,-51.219429,12.633003
0.747311,21.755388,-51.218427,12.630987
0.815249,21.752969,-51.217426,12.628971
0.883186,21.75055,-51.216425,12.626955
0.951124,21.74813,-51.215424,12.624939
1.019061,21.745711,-51.214423,12.622922
1.086998,21.743292,-51.213422,12.620906
1.154936,21.740872,-51.21242,12.61889
1.222873,21.738452,-51.211419,12.616874
1.290811,21.736032,-51.210418,12.614858
1.358748,21.733613,-51.209417,12.612841
1.426686,21.731194,-51.208416,12.610825
1.494623,21.728774,-51.207415,12.608809
1.56256,21.726355,-51.206414,12.606793
1.630498,21.723936,-51.205413,12.604776
1.698435,21.721515,-51.204412,12.60276
1.766373,21.719097,-51.203412,12.600744
1.83431,21.716677,-51.20241,12.598728
1.902247,21.714257,-51.201409,12.596712
1.970185,21.711838,-51.200408,12.594695
2.038122,21.709419,-51.199407,12.592679
2.10606,21.706999,-51.198407,12.590662
2.173997,21.704579,-51.197405,12.588646
2.241934,21.702159,-51.196404,12.58663
2.309872,21.69974,-51.195404,12.584614
2.377809,21.697321,-51.194402,12.582598
2.445747,21.694901,-51.193402,12.580581
2.513684,21.692482,-51.192401,12.578565
2.581621,21.690063,-51.1914,12.576549
2.649559,21.687642,-51.190399,12.574533
2.717496,21.685223,-51.189398,12.572516
2.785434,21.682804,-51.188398,12.5705
2.853371,21.680384,-51.187397,12.568484
2.921308,21.677965,-51.186396,12.566467
2.989246,21.675546,-51.185395,12.564451
3.057183,21.673125,-51.184395,12.562435
3.125121,21.670706,-51.183394,12.560418
3.193058,21.668285,-51.182393,12.558402
3.260995,21.665866,-51.181393,12.556386
3.328933,21.663447,-51.180392,12.554369
3.39687,21.661027,-51.179391,12.552353
3.464808,21.658608,-51.178392,12.550336
3.532745,21.656189,-51.17739,12.54832
3.600682,21.653768,-51.17639,12.546304
3.66862,21.651349,-51.175389,12.544288
