position,Plagioclase Abundance,lon,lat
0,35.688673,-51.229442,12.653165
0.067937,35.681841,-51.228441,12.651149
0.135875,34.95814,-51.227439,12.649133
0.203812,33.39714,-51.226438,12.647117
0.27175,33.279551,-51.225436,12.6451
0.339687,33.84556,-51.224435,12.643084
0.407624,34.033031,-51.223434,12.641068
0.475562,32.938422,-51.222433,12.639052
0.543499,32.215318,-51.221432,12.637035
0.611437,32.435301,-51.22043,12.63502
0.679374,32.765732,-51.219429,12.633003
0.747311,33.052971,-51.218427,12.630987
0.815249,33.947933,-51.217426,12.628971
0.883186,34.871534,-51.216425,12.626955
0.951124,34.204295,-51.215424,12.624939
1.019061,33.080893,-51.214423,12.622922
1.086998,32.681141,-51.213422,12.620906
1.154936,33.266876,-51.21242,12.61889
1.222873,34.025816,-51.211419,12.616874
1.290811,34.990159,-51.210418,12.614858
1.358748,35.381819,-51.209417,12.612841
1.426686,36.486559,-51.208416,12.610825
1.494623,35.422306,-51.207415,12.608809
1.56256,33.691752,-51.206414,12.606793
1.630498,33.393021,-51.205413,12.604776
1.698435,34.290847,-51.204412,12.60276
1.766373,34.262774,-51.203412,12.600744
1.83431,35.489768,-51.20241,12.598728
1.902247,36.302617,-51.201409,12.596712
1.970185,36.137552,-51.200408,12.594695
2.038122,37.795057,-51.199407,12.592679
2.10606,38.990819,-51.198407,12.590662
2.173997,38.480093,-51.197405,12.588646
2.241934,35.678749,-51.196404,12.58663
2.309872,35.071862,-51.195404,12.584614
2.377809,34.856363,-51.194402,12.582598
2.445747,34.474526,-51.193402,12.580581
2.513684,35.842522,-51.192401,12.578565
2.581621,33.928744,-51.1914,12.576549
2.649559,33.371957,-51.190399,12.574533
2.717496,33.116801,-51.189398,12.572516
2.785434,34.120588,-51.188398,12.5705
2.853371,34.878478,-51.187397,12.568484
2.921308,35.407691,-51.186396,12.566467
2.989246,32.909147,-51.185395,12.564451
3.057183,30.583717,-51.184395,12.562435
3.125121,27.03294,-51.183394,12.560418
3.193058,27.308682,-51.182393,12.558402
3.260995,27.59433,-51.181393,12.556386
3.328933,27.828867,-51.180392,12.554369
3.39687,29.859349,-51.179391,12.552353
3.464808,28.697378,-51.178392,12.550336
3.532745,30.579433,-51.17739,12.54832
3.600682,28.46759,-51.17639,12.546304
3.66862,27.381829,-51.175389,12.544288
3.736557,27.745731,-51.174388,12.542271
3.804495,28.468768,-51.173388,12.540255
3.872432,28.057163,-51.172388,12.538238
3.94037,25.20125,-51.171387,12.536222
4.008307,25.721259,-51.170386,12.534206
4.076244,24.073992,-51.169386,12.53219
4.144182,23.140297,-51.168385,12.530173
4.212119,22.677241,-51.167385,12.528157
4.280057,24.398156,-51.166385,12.526141
4.347994,25.880293,-51.165384,12.524124
4.415931,25.215554,-51.164384,12.522108
4.483869,26.034349,-51.163384,12.520091
4.551806,25.878346,-51.162383,12.518075
4.619744,26.354842,-51.161384,12.516058
4.687681,28.030977,-51.160382,12.514042
4.755618,27.466186,-51.159383,12.512025
4.823556,28.504847,-51.158382,12.510009
4.891493,30.796374,-51.157381,12.507993
4.959431,32.15945,-51.156381,12.505977
5.027368,30.818209,-51.155381,12.50396
5.095305,28.538027,-51.154381,12.501944
5.163243,29.309452,-51.153381,12.499927
5.23118,29.019395,-51.15238,12.497911
5.299118,27.104969,-51.15138,12.495894
5.367055,24.235664,-51.15038,12.493878
5.434992,19.792356,-51.14938,12.491862
5.50293,18.779286,-51.14838,12.489845
5.570867,21.705404,-51.14738,12.487829
5.638805,19.563857,-51.146379,12.485812
5.706742,20.491711,-51.145379,12.483796
5.774679,23.691977,-51.144379,12.481779
5.842617,26.773954,-51.143379,12.479763
5.910554,30.687493,-51.142379,12.477746
5.978492,33.608901,-51.14138,12.47573
6.046429,32.362494,-51.140379,12.473713
6.114367,31.398349,-51.139379,12.471697
6.182304,27.773196,-51.138379,12.469681
6.250241,29.708863,-51.137379,12.467664
6.318179,29.237822,-51.13638,12.465647
6.386116,30.34463,-51.135379,12.463631
6.454054,31.035495,-51.134379,12.461615
6.521991,32.952415,-51.133379,12.459598
6.589928,32.901901,-51.132379,12.457582
6.657866,32.665441,-51.13138,12.455565
6.725803,33.189955,-51.13038,12.453549
6.793741,34.956386,-51.12938,12.451532
6.861678,36.34937,-51.128381,12.449515
6.929615,35.033516,-51.12738,12.447499
6.997553,36.83385,-51.126381,12.445482
7.06549,35.939564,-51.125381,12.443466
7.133428,33.889866,-51.124381,12.441449
7.201365,34.278216,-51.123381,12.439433
7.269302,36.818695,-51.122381,12.437416
7.33724,34.235233,-51.121382,12.4354
7.405177,34.148648,-51.120382,12.433383
7.473115,37.177605,-51.119383,12.431366
7.541052,36.61237,-51.118383,12.42935
7.608989,35.979376,-51.117383,12.427334
7.676927,35.859029,-51.116383,12.425317
7.744864,36.442583,-51.115384,12.4233
7.812802,34.981471,-51.114384,12.421284
7.880739,34.111979,-51.113384,12.419267
7.948676,35.295228,-51.112385,12.417251
8.016614,36.000212,-51.111385,12.415234
8.084551,36.465915,-51.110386,12.413218
8.152489,35.19186,-51.109386,12.411201
8.220426,33.372281,-51.108387,12.409184
8.288363,31.740114,-51.107387,12.407168
8.356301,30.042109,-51.106388,12.405151
8.424238,30.1987,-51.105388,12.403135
8.492176,30.351959,-51.104389,12.401118
8.560113,29.788858,-51.103389,12.399101
8.628051,28.67383,-51.10239,12.397085
8.695988,28.164338,-51.101391,12.395068
8.763925,28.687615,-51.100392,12.393051
8.831863,28.264677,-51.099392,12.391035
8.8998,28.258688,-51.098392,12.389018
8.967738,27.574551,-51.097393,12.387002
9.035675,22.797575,-51.096394,12.384985
9.103612,28.1425,-51.095394,12.382968
9.17155,26.728197,-51.094395,12.380952
9.239487,23.756492,-51.093396,12.378935
9.307425,25.69287,-51.092396,12.376918
9.375362,24.768734,-51.091397,12.374902
9.443299,25.616459,-51.090399,12.372885
9.511237,28.237417,-51.089399,12.370869
9.579174,28.218294,-51.088399,12.368852
9.647112,29.175143,-51.0874,12.366835
9.715049,29.355552,-51.086401,12.364819
9.782986,28.182754,-51.085402,12.362802
9.850924,28.345328,-51.084403,12.360785
9.918861,29.113951,-51.083404,12.358768
9.986799,28.345628,-51.082405,12.356752
10.054736,27.765981,-51.081405,12.354735
10.122673,28.836732,-51.080407,12.352718
10.190611,29.845866,-51.079408,12.350701
10.258548,30.041527,-51.078408,12.348685
10.326486,30.275182,-51.077409,12.346668
10.394423,31.194471,-51.07641,12.344652
10.46236,29.628234,-51.075411,12.342635
10.530298,29.272639,-51.074412,12.340618
10.598235,30.455415,-51.073413,12.338601
10.666173,30.224305,-51.072414,12.336585
10.73411,30.095199,-51.071415,12.334568
10.802047,29.918468,-51.070416,12.332551
10.869985,29.387221,-51.069417,12.330535
10.937922,28.24623,-51.068418,12.328518
11.00586,29.685226,-51.06742,12.326501
11.073797,27.07831,-51.066421,12.324484
