position,FeO Abundance,lon,lat
0,18.349234,-51.229442,12.653165
0.067937,18.045889,-51.228441,12.651149
0.135875,17.995134,-51.227439,12.649133
0.203812,18.269894,-51.226438,12.647117
0.27175,18.449528,-51.225436,12.6451
0.339687,18.538782,-51.224435,12.643084
0.407624,18.654623,-51.223434,12.641068
0.475562,18.863539,-51.222433,12.639052
0.543499,18.94491,-51.221432,12.637035
0.611437,18.771122,-51.22043,12.63502
0.679374,18.709538,-51.219429,12.633003
0.747311,18.737198,-51.218427,12.630987
0.815249,18.833231,-51.217426,12.628971
0.883186,18.754231,-51.216425,12.626955
0.951124,18.850804,-51.215424,12.624939
1.019061,18.884678,-51.214423,12.622922
1.086998,18.640272,-51.213422,12.620906
1.154936,18.368995,-51.21242,12.61889
1.222873,18.131067,-51.211419,12.616874
1.290811,17.982086,-51.210418,12.614858
1.358748,17.925084,-51.209417,12.612841
1.426686,17.94174,-51.208416,12.610825
1.494623,17.846446,-51.207415,12.608809
1.56256,17.63998,-51.206414,12.606793
1.630498,17.67316,-51.205413,12.604776
1.698435,17.957005,-51.204412,12.60276
1.766373,18.177885,-51.203412,12.600744
1.83431,18.141238,-51.20241,12.598728
1.902247,18.008519,-51.201409,12.596712
1.970185,17.919114,-51.200408,12.594695
2.038122,17.668582,-51.199407,12.592679
2.10606,17.581551,-51.198407,12.590662
2.173997,17.666065,-51.197405,12.588646
2.241934,17.836415,-51.196404,12.58663
2.309872,17.92831,-51.195404,12.584614
2.377809,18.072156,-51.194402,12.582598
2.445747,18.291235,-51.193402,12.580581
2.513684,18.415245,-51.192401,12.578565
2.581621,18.483953,-51.1914,12.576549
2.649559,18.392276,-51.190399,12.574533
2.717496,18.398021,-51.189398,12.572516
2.785434,18.332002,-51.188398,12.5705
2.853371,18.326785,-51.187397,12.568484
2.921308,18.547951,-51.186396,12.566467
2.989246,18.670559,-51.185395,12.564451
3.057183,18.950687,-51.184395,12.562435
3.125121,19.159635,-51.183394,12.560418
3.193058,19.002357,-51.182393,12.558402
3.260995,19.153375,-51.181393,12.556386
3.328933,19.203916,-51.180392,12.554369
3.39687,19.201428,-51.179391,12.552353
3.464808,19.153313,-51.178392,12.550336
3.532745,19.143061,-51.17739,12.54832
3.600682,19.314961,-51.17639,12.546304
3.66862,19.817669,-51.175389,12.544288
3.736557,19.846977,-51.174388,12.542271
3.804495,19.683672,-51.173388,12.540255
3.872432,19.659828,-51.172388,12.538238
3.94037,19.968769,-51.171387,12.536222
4.008307,20.165291,-51.170386,12.534206
4.076244,20.374045,-51.169386,12.53219
4.144182,20.478743,-51.168385,12.530173
4.212119,20.47206,-51.167385,12.528157
4.280057,20.443157,-51.166385,12.526141
4.347994,20.328434,-51.165384,12.524124
4.415931,20.325102,-51.164384,12.522108
4.483869,20.308783,-51.163384,12.520091
4.551806,20.125549,-51.162383,12.518075
4.619744,19.960856,-51.161384,12.516058
4.687681,19.881079,-51.160382,12.514042
4.755618,20.065602,-51.159383,12.512025
4.823556,19.572276,-51.158382,12.510009
4.891493,19.073893,-51.157381,12.507993
4.959431,18.808863,-51.156381,12.505977
5.027368,18.964925,-51.155381,12.50396
5.095305,19.286779,-51.154381,12.501944
5.163243,19.51012,-51.153381,12.499927
5.23118,19.631946,-51.15238,12.497911
5.299118,20.061957,-51.15138,12.495894
5.367055,20.503482,-51.15038,12.493878
5.434992,20.833862,-51.14938,12.491862
5.50293,20.932708,-51.14838,12.489845
5.570867,20.850737,-51.14738,12.487829
5.638805,20.773494,-51.146379,12.485812
5.706742,20.344407,-51.145379,12.483796
5.774679,19.567294,-51.144379,12.481779
5.842617,18.777083,-51.143379,12.479763
5.910554,17.996036,-51.142379,12.477746
5.978492,16.967006,-51.14138,12.47573
6.046429,17.106803,-51.140379,12.473713
6.114367,17.266366,-51.139379,12.471697
6.182304,17.376072,-51.138379,12.469681
6.250241,17.466534,-51.137379,12.467664
6.318179,17.391052,-51.13638,12.465647
6.386116,17.172903,-51.135379,12.463631
6.454054,17.316279,-51.134379,12.461615
6.521991,17.417919,-51.133379,12.459598
6.589928,17.316378,-51.132379,12.457582
6.657866,17.097602,-51.13138,12.455565
6.725803,16.956042,-51.13038,12.453549
6.793741,16.797683,-51.12938,12.451532
6.861678,16.613019,-51.128381,12.449515
6.929615,16.534841,-51.12738,12.447499
6.997553,16.405093,-51.126381,12.445482
7.06549,16.394498,-51.125381,12.443466
7.133428,16.529345,-51.124381,12.441449
7.201365,16.859415,-51.123381,12.439433
7.269302,16.907856,-51.122381,12.437416
7.33724,16.614208,-51.121382,12.4354
7.405177,16.135224,-51.120382,12.433383
7.473115,15.87856,-51.119383,12.431366
7.541052,15.789999,-51.118383,12.42935
7.608989,15.704143,-51.117383,12.427334
7.676927,15.716139,-51.116383,12.425317
7.744864,16.161676,-51.115384,12.4233
7.812802,16.867305,-51.114384,12.421284
7.880739,17.318705,-51.113384,12.419267
7.948676,17.439774,-51.112385,12.417251
8.016614,17.419395,-51.111385,12.415234
8.084551,17.300228,-51.110386,12.413218
8.152489,17.321849,-51.109386,12.411201
8.220426,17.575801,-51.108387,12.409184
8.288363,18.005278,-51.107387,12.407168
8.356301,18.502841,-51.106388,12.405151
8.424238,18.582829,-51.105388,12.403135
8.492176,18.265039,-51.104389,12.401118
8.560113,18.296827,-51.103389,12.399101
8.628051,18.379056,-51.10239,12.397085
8.695988,18.5104,-51.101391,12.395068
8.763925,18.43589,-51.100392,12.393051
8.831863,18.385216,-51.099392,12.391035
8.8998,18.375297,-51.098392,12.389018
8.967738,18.760444,-51.097393,12.387002
9.035675,20.262625,-51.096394,12.384985
9.103612,19.913939,-51.095394,12.382968
9.17155,19.464598,-51.094395,12.380952
9.239487,19.44348,-51.093396,12.378935
9.307425,19.147423,-51.092396,12.376918
9.375362,19.35118,-51.091397,12.374902
9.443299,19.191427,-51.090399,12.372885
9.511237,18.969855,-51.089399,12.370869
9.579174,18.863102,-51.088399,12.368852
9.647112,18.64814,-51.0874,12.366835
9.715049,18.759688,-51.086401,12.364819
9.782986,19.196596,-51.085402,12.362802
9.850924,19.602624,-51.084403,12.360785
