position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
0,58.464055,-7.225824,18.819476,12.480551,-2060.167024,11.069235,2.520048,21.487812,57.172664,6.070053,0.495169
0.255479,58.471338,-7.230158,19.176318,12.357443,-2042.187451,11.053893,2.174274,21.115572,57.533834,6.000917,0.495499
0.510958,58.47862,-7.234494,18.898423,11.736771,-2027.211066,11.038576,1.884753,19.220449,59.996374,5.784911,0.495818
0.766436,58.485902,-7.238828,20.689075,11.755463,-2018.746362,11.023285,2.342701,17.159518,59.808705,6.301921,0.496126
1.021915,58.493185,-7.243163,19.354685,11.992631,-2026.951989,11.006576,2.882703,18.885582,58.87703,6.718595,0.496424
1.277394,58.500467,-7.247498,18.048737,12.076665,-2044.299965,10.988707,3.529997,19.150303,59.270964,4.958776,0.49671
1.532873,58.50775,-7.251832,18.758343,12.084202,-2057.30393,10.96916,2.993349,19.338201,58.910107,2.405196,0.496985
1.788352,58.515033,-7.256167,20.182027,12.097478,-2053.653245,10.949152,3.078352,17.952881,58.786738,3.259209,0.497249
2.043831,58.522316,-7.260501,19.071421,12.091122,-2042.769831,10.929143,3.74135,18.000437,59.186789,3.485564,0.497502
2.299309,58.5296,-7.264835,16.810604,11.90011,-2038.256049,10.909134,4.233774,18.518296,60.437327,3.657883,0.497744
2.554788,58.536883,-7.269169,15.919533,11.60433,-2046.643126,10.889125,4.295372,18.140968,61.644126,4.700923,0.497975
2.810267,58.544167,-7.273503,17.357978,11.480481,-2060.572057,10.869117,4.15068,16.481331,62.010011,4.896753,0.498195
3.065746,58.551451,-7.277836,18.406659,11.481867,-2067.839941,10.849108,4.15204,15.476887,61.964414,4.338799,0.498403
3.321225,58.558735,-7.282169,17.913331,11.387899,-2073.625392,10.8291,4.022724,15.691592,62.372349,3.671707,0.498601
3.576703,58.566018,-7.286504,17.490807,11.310076,-2080.715177,10.809092,3.710522,16.202616,62.596053,2.951634,0.498788
3.832182,58.573303,-7.290837,17.401119,11.441363,-2086.590494,10.789084,3.693776,16.869273,62.03583,1.834404,0.498964
4.087661,58.580587,-7.29517,16.360694,11.787558,-2089.697955,10.769077,4.323837,18.347807,60.967662,0.757817,0.499129
4.34314,58.587871,-7.299504,15.087149,11.933178,-2087.620087,10.749069,4.61554,19.736472,60.560839,2.009173,0.499283
4.598619,58.595156,-7.303836,15.068073,11.756484,-2074.387087,10.729061,4.091594,19.960817,60.879517,5.292422,0.499425
4.854097,58.602441,-7.30817,16.275391,11.54103,-2038.559624,10.709054,3.523814,18.757505,61.443291,8.815649,0.499557
5.109576,58.609725,-7.312502,16.231406,11.497579,-1991.952429,10.689047,3.162937,18.999942,61.605716,10.526471,0.499678
5.365055,58.617011,-7.316834,15.378008,11.271888,-1944.317743,10.66904,3.25968,18.934348,62.427964,9.433989,0.499788
5.620534,58.624296,-7.321167,14.962177,10.858512,-1906.210482,10.649033,3.488419,17.776008,63.773393,8.160311,0.499886
5.876013,58.631581,-7.325499,14.892138,10.51065,-1873.765593,10.629026,3.686269,16.809161,64.612431,7.788849,0.499974
6.131492,58.638867,-7.329832,14.369861,10.144925,-1847.303773,10.609019,3.761668,16.369784,65.498686,7.024521,0.500051
6.38697,58.646152,-7.334164,13.724912,9.690367,-1829.813291,10.589013,3.971237,15.865407,66.43844,5.941194,0.500117
6.642449,58.653438,-7.338497,13.113107,9.600459,-1832.907795,10.569007,4.251804,16.0234,66.611688,5.82608,0.500171
6.897928,58.660724,-7.342828,13.336482,9.633215,-1849.467006,10.549,3.996923,15.946191,66.720404,6.551925,0.500215
7.153407,58.668009,-7.347161,13.544737,9.616806,-1879.038399,10.528994,3.506528,14.823835,68.124898,6.866861,0.500247
7.408886,58.675296,-7.351492,14.592215,9.93163,-1912.863629,10.508988,2.880819,14.69525,67.831715,7.309906,0.500269
7.664364,58.682582,-7.355824,15.701671,10.336442,-1949.012199,10.488982,2.610263,15.398808,66.289258,8.875751,0.50028
7.919843,58.689868,-7.360156,15.735899,10.645618,-1993.7885,10.468976,2.761615,16.412393,65.090093,10.659586,0.500279
8.175322,58.697155,-7.364486,14.3733,10.812248,-2046.54039,10.448971,3.399615,17.486408,64.740676,10.865227,0.500268
8.430801,58.704441,-7.368818,13.991469,10.695025,-2094.015017,10.428965,3.500135,17.288274,65.22012,8.869884,0.500245
8.68628,58.711728,-7.373149,15.808214,10.44759,-2132.016928,10.40896,3.398917,15.171379,65.621489,5.393116,0.500212
8.941759,58.719016,-7.37748,18.117691,10.36826,-2145.541388,10.388955,3.549051,12.950723,65.382534,1.63804,0.500167
9.197237,58.726303,-7.381811,18.363787,10.488663,-2146.922399,10.36895,3.384099,13.072289,65.179826,1.473132,0.500112
9.452716,58.73359,-7.386142,16.693831,10.720925,-2136.790002,10.348945,3.543309,14.876168,64.886692,3.775221,0.500045
9.708195,58.740877,-7.390473,16.326447,10.890232,-2118.163218,10.32894,3.516083,15.852778,64.304693,6.515203,0.499968
9.963674,58.748165,-7.394803,17.0166,10.834822,-2087.195694,10.308665,3.39749,15.151986,64.433923,7.848798,0.499879
10.219153,58.755453,-7.399133,17.275357,10.869906,-2050.467037,10.287879,3.590921,14.771821,64.361902,7.367417,0.499779
10.474631,58.762741,-7.403464,15.894096,10.901978,-2017.595078,10.266864,3.347386,16.500682,64.257835,6.693582,0.499669
10.73011,58.770028,-7.407795,15.565231,10.731179,-1985.575769,10.24595,3.24473,16.271139,64.9189,7.219197,0.499547
10.985589,58.777316,-7.412125,13.248886,10.578612,-1952.47657,10.225138,3.553719,17.297878,65.899519,10.137918,0.499415
11.241068,58.784605,-7.416454,12.377982,10.091729,-1899.12522,10.204427,3.930208,15.603246,68.088566,12.761666,0.499271
11.496547,58.791893,-7.420784,12.251012,9.411939,-1835.445133,10.183816,4.467617,12.716321,70.565049,11.26147,0.499116
11.752026,58.799182,-7.425113,13.590448,8.99543,-1782.678622,10.163307,4.366116,11.711086,70.332349,6.252451,0.498951
12.007504,58.806471,-7.429443,10.532972,9.393011,-1767.621342,10.142899,4.31222,14.305315,70.849492,4.584078,0.498774
12.262983,58.813759,-7.433773,7.485728,9.566949,-1784.679821,10.122591,4.352166,17.29744,70.864668,3.045048,0.498586
12.518462,58.821048,-7.438103,7.859057,9.147413,-1783.878604,10.102385,5.441555,13.87792,72.821469,9.861076,0.498387
12.773941,58.828337,-7.442432,11.453409,8.924721,-1739.562045,10.08228,4.815733,10.460338,73.270525,16.055098,0.498178
13.02942,58.835627,-7.446761,13.390241,8.571756,-1678.337498,10.062277,3.943259,9.46288,73.203626,18.083218,0.497957
13.284898,58.842916,-7.451089,14.09726,8.296999,-1614.879212,10.042374,3.535597,8.5469,73.820247,17.020761,0.497725
13.540377,58.850206,-7.455419,14.913014,8.284965,-1555.77106,10.022573,3.000082,8.362038,73.724868,12.786447,0.497482
13.795856,58.857495,-7.459748,14.709977,8.745522,-1510.82596,10.002872,2.884088,10.178002,72.227933,6.678096,0.497229
14.051335,58.864785,-7.464077,13.151123,9.660292,-1493.748187,9.983272,2.203884,15.94466,68.700332,3.002379,0.496964
14.306814,58.872075,-7.468405,11.617018,9.867714,-1471.929674,9.963774,3.076157,16.551768,68.755058,6.101115,0.496688
14.562292,58.879366,-7.472733,13.404031,9.461576,-1428.27482,9.944377,3.565278,12.722341,70.308349,9.965526,0.496401
14.817771,58.886656,-7.477061,15.033352,9.341004,-1378.331892,9.92508,3.56984,10.924,70.472807,9.675954,0.496103
15.07325,58.893946,-7.48139,14.46505,9.640608,-1344.593822,9.905885,3.834595,12.16171,69.538644,6.242022,0.495794
15.328729,58.901237,-7.485717,14.265425,9.993453,-1336.307287,9.886791,4.038242,13.205614,68.49072,2.291632,0.495475
15.584208,58.908527,-7.490046,16.52099,9.946357,-1338.247268,9.867799,3.781746,11.303574,68.393693,1.129013,0.495144
15.839687,58.915818,-7.494374,15.873434,10.119523,-1346.072706,9.848907,3.136365,13.529013,67.461191,2.598832,0.494802
16.095165,58.923109,-7.498702,15.89047,10.524879,-1356.50597,9.830116,3.535633,14.655482,65.918414,1.872745,0.494449
16.350644,58.930401,-7.503029,17.399359,10.690555,-1362.324935,9.811426,3.873321,13.494407,65.232908,0.953305,0.494085
16.606123,58.937692,-7.507356,16.985927,10.900087,-1355.603546,9.792837,4.163754,14.315741,64.53458,3.733141,0.49371
16.861602,58.944984,-7.511683,16.843682,10.925399,-1333.6903,9.77435,4.273701,14.414076,64.468541,6.814993,0.493324
17.117081,58.952275,-7.516011,17.70805,10.87686,-1298.525185,9.755963,3.815879,14.094282,64.381789,9.488689,0.492927
17.372559,58.959566,-7.520338,17.997983,10.913947,-1251.585158,9.737678,3.622215,14.263734,64.116067,11.302259,0.492519
17.628038,58.966859,-7.524665,16.786574,10.921685,-1201.830421,9.719494,3.675589,15.321994,64.215843,12.0307,0.4921
17.883517,58.974151,-7.528992,18.650755,10.754005,-1150.345695,9.70141,3.252653,13.619588,64.477002,11.752268,0.49167
18.138996,58.981443,-7.533318,20.116977,10.510594,-1101.075055,9.683428,3.011759,11.773176,65.098083,11.257609,0.491229
18.394475,58.988735,-7.537645,18.069088,10.485576,-1047.133662,9.665547,2.842465,13.564804,65.52364,10.930345,0.490777
18.649954,58.996028,-7.541972,17.767406,10.54094,-997.605796,9.647767,2.90462,13.939482,65.388489,10.308289,0.490314
18.905432,59.00332,-7.546298,18.041833,10.708203,-951.886909,9.630088,2.342832,15.176381,64.438953,8.79562,0.488342
19.160911,59.010613,-7.550625,17.834725,10.780011,-914.971613,9.61251,2.06416,16.110663,63.990453,6.083218,0.485768
19.41639,59.017906,-7.554951,16.808994,10.855193,-888.639936,9.595033,2.122136,17.253798,63.815071,3.759432,0.483129
19.671869,59.025199,-7.559276,16.90766,10.841457,-871.432107,9.577657,2.24254,17.097285,63.752514,3.627072,0.480497
19.927348,59.032492,-7.563603,15.728096,10.868681,-858.639808,9.560383,3.165333,17.90032,63.206252,4.349561,0.47787
20.182826,59.039786,-7.567928,15.608469,10.746105,-857.945578,9.543209,3.709406,16.763531,63.918595,4.090297,0.47525
20.438305,59.047079,-7.572254,15.107031,10.685163,-864.317898,9.526136,3.802875,16.08659,65.003506,2.639865,0.472636
20.693784,59.054373,-7.576579,16.314762,10.656618,-874.281076,9.509165,3.363849,15.123718,65.197671,1.790677,0.470029
20.949263,59.061666,-7.580905,16.774383,10.682671,-865.515427,9.492294,3.477379,14.67287,65.075365,4.657407,0.467428
21.204742,59.06896,-7.585231,16.80359,10.768201,-838.615287,9.475525,3.185414,15.412109,64.598884,6.383161,0.464833
21.460221,59.076254,-7.589555,16.770166,10.651197,-808.587691,9.458856,2.738912,15.688658,64.802262,5.069781,0.462244
21.715699,59.083549,-7.59388,16.079691,10.641768,-792.462668,9.442289,3.009774,15.895313,65.015221,2.582734,0.459662
21.971178,59.090843,-7.598206,16.53677,10.713129,-791.186922,9.425823,2.857565,15.858681,64.746987,2.43643,0.457086
22.226657,59.098138,-7.60253,17.517089,10.644913,-791.637571,9.409457,2.704437,14.864559,64.913916,3.15666,0.454516
22.482136,59.105432,-7.606855,17.66936,10.657653,-788.983012,9.393193,2.686057,14.804283,64.840297,4.162083,0.451953
22.737615,59.112727,-7.61118,17.417829,10.605524,-782.874473,9.37703,3.212834,14.090693,65.278644,6.815741,0.449396
22.993093,59.120022,-7.615504,17.533897,10.419784,-760.896184,9.360968,3.229274,13.164405,66.072425,10.177447,0.446845
23.248572,59.127317,-7.619828,15.732165,10.258026,-727.088349,9.345007,4.159928,12.810711,67.297195,11.475637,0.444301
23.504051,59.134612,-7.624152,13.23202,9.904157,-693.090585,9.329147,4.188716,14.868356,67.710909,10.503911,0.441762
23.75953,59.141907,-7.628477,7.547984,9.576116,-664.475608,9.313388,2.537813,26.983991,62.930214,8.826241,0.43923
24.015009,59.149203,-7.632801,0,9.409441,-637.963452,9.29773,0,40.414742,56.916581,7.134204,0.436705
24.270487,59.156499,-7.637125,0,9.32993,-605.982088,9.282173,0,44.939022,55.060979,6.692459,0.434186
24.525966,59.163795,-7.641448,0,9.197095,-571.952542,9.266717,0,44.341193,55.658807,7.016659,0.431673
24.781445,59.171091,-7.645771,0,8.974555,-531.997994,9.251363,0,42.395102,57.08022,6.406548,0.429166
25.036924,59.178387,-7.650095,3.585455,8.945551,-499.907428,9.236109,1.337636,33.527508,61.549402,5.915412,0.426665
25.292403,59.185683,-7.654419,9.823437,9.055095,-472.753606,9.220956,3.191609,18.651818,68.333138,5.707327,0.424171
25.547882,59.192979,-7.658742,14.036203,8.9108,-456.257232,9.205905,3.721886,9.541277,72.700635,5.443998,0.421683
25.80336,59.200276,-7.663065,13.888444,8.979628,-440.819208,9.190954,3.754401,9.873985,72.483175,5.910441,0.419202
26.058839,59.207573,-7.667388,12.505186,9.3924,-422.029473,9.176104,4.061364,12.317737,71.115713,7.339939,0.416727
26.314318,59.214869,-7.671711,10.771812,9.285085,-389.111682,9.161355,3.922913,13.716689,71.588584,5.337304,0.414258
26.569797,59.222166,-7.676034,10.681127,8.760991,-372.289546,9.146708,4.063391,11.958027,73.297453,1.844777,0.411795
26.825276,59.229464,-7.680356,11.898639,7.830605,-379.369713,9.132161,3.601956,9.443151,75.056253,5.839837,0.409339
27.080754,59.236761,-7.684678,11.799271,7.804861,-391.190795,9.117716,3.62891,9.593033,74.978784,6.600318,0.406889
27.336233,59.244059,-7.689001,13.225216,8.771579,-393.25476,9.103248,3.032999,11.266951,72.474834,7.506215,0.404445
27.591712,59.251356,-7.693323,13.761024,7.675513,-402.756555,9.088056,2.203651,7.751471,76.283851,8.664142,0.402008
27.847191,59.258654,-7.697646,11.143241,6.538742,-442.6954,9.071125,2.460395,5.84161,80.554757,13.497103,0.399576
28.10267,59.265952,-7.701967,8.576734,6.527081,-521.033851,9.054271,2.060877,9.684478,79.677909,20.225012,0.397151
28.358149,59.27325,-7.70629,5.843693,6.325233,-626.901917,9.037492,2.230094,13.063073,78.863137,23.347622,0.394733
28.613627,59.280548,-7.710611,3.384862,6.52345,-739.938486,9.020788,3.147451,16.417351,77.050335,24.359514,0.392321
