position,Orthopyroxene Abundance,lon,lat
0,21.487812,58.464055,-7.225824
0.255479,21.115572,58.471338,-7.230158
0.510958,19.220449,58.47862,-7.234494
0.766436,17.159518,58.485902,-7.238828
1.021915,18.885582,58.493185,-7.243163
1.277394,19.150303,58.500467,-7.247498
1.532873,19.338201,58.50775,-7.251832
1.788352,17.952881,58.515033,-7.256167
2.043831,18.000437,58.522316,-7.260501
2.299309,18.518296,58.5296,-7.264835
2.554788,18.140968,58.536883,-7.269169
2.810267,16.481331,58.544167,-7.273503
3.065746,15.476887,58.551451,-7.277836
3.321225,15.691592,58.558735,-7.282169
3.576703,16.202616,58.566018,-7.286504
3.832182,16.869273,58.573303,-7.290837
4.087661,18.347807,58.580587,-7.29517
4.34314,19.736472,58.587871,-7.299504
4.598619,19.960817,58.595156,-7.303836
4.854097,18.757505,58.602441,-7.30817
5.109576,18.999942,58.609725,-7.312502
5.365055,18.934348,58.617011,-7.316834
5.620534,17.776008,58.624296,-7.321167
5.876013,16.809161,58.631581,-7.325499
6.131492,16.369784,58.638867,-7.329832
6.38697,15.865407,58.646152,-7.334164
6.642449,16.0234,58.653438,-7.338497
6.897928,15.946191,58.660724,-7.342828
7.153407,14.823835,58.668009,-7.347161
7.408886,14.69525,58.675296,-7.351492
7.664364,15.398808,58.682582,-7.355824
7.919843,16.412393,58.689868,-7.360156
8.175322,17.486408,58.697155,-7.364486
8.430801,17.288274,58.704441,-7.368818
8.68628,15.171379,58.711728,-7.373149
8.941759,12.950723,58.719016,-7.37748
9.197237,13.072289,58.726303,-7.381811
9.452716,14.876168,58.73359,-7.386142
9.708195,15.852778,58.740877,-7.390473
9.963674,15.151986,58.748165,-7.394803
10.219153,14.771821,58.755453,-7.399133
10.474631,16.500682,58.762741,-7.403464
10.73011,16.271139,58.770028,-7.407795
10.985589,17.297878,58.777316,-7.412125
11.241068,15.603246,58.784605,-7.416454
11.496547,12.716321,58.791893,-7.420784
11.752026,11.711086,58.799182,-7.425113
12.007504,14.305315,58.806471,-7.429443
12.262983,17.29744,58.813759,-7.433773
12.518462,13.87792,58.821048,-7.438103
12.773941,10.460338,58.828337,-7.442432
13.02942,9.46288,58.835627,-7.446761
13.284898,8.5469,58.842916,-7.451089
13.540377,8.362038,58.850206,-7.455419
13.795856,10.178002,58.857495,-7.459748
14.051335,15.94466,58.864785,-7.464077
14.306814,16.551768,58.872075,-7.468405
14.562292,12.722341,58.879366,-7.472733
14.817771,10.924,58.886656,-7.477061
15.07325,12.16171,58.893946,-7.48139
15.328729,13.205614,58.901237,-7.485717
15.584208,11.303574,58.908527,-7.490046
15.839687,13.529013,58.915818,-7.494374
16.095165,14.655482,58.923109,-7.498702
16.350644,13.494407,58.930401,-7.503029
16.606123,14.315741,58.937692,-7.507356
16.861602,14.414076,58.944984,-7.511683
17.117081,14.094282,58.952275,-7.516011
17.372559,14.263734,58.959566,-7.520338
17.628038,15.321994,58.966859,-7.524665
17.883517,13.619588,58.974151,-7.528992
18.138996,11.773176,58.981443,-7.533318
18.394475,13.564804,58.988735,-7.537645
18.649954,13.939482,58.996028,-7.541972
18.905432,15.176381,59.00332,-7.546298
19.160911,16.110663,59.010613,-7.550625
19.41639,17.253798,59.017906,-7.554951
19.671869,17.097285,59.025199,-7.559276
19.927348,17.90032,59.032492,-7.563603
20.182826,16.763531,59.039786,-7.567928
20.438305,16.08659,59.047079,-7.572254
20.693784,15.123718,59.054373,-7.576579
20.949263,14.67287,59.061666,-7.580905
21.204742,15.412109,59.06896,-7.585231
21.460221,15.688658,59.076254,-7.589555
21.715699,15.895313,59.083549,-7.59388
21.971178,15.858681,59.090843,-7.598206
22.226657,14.864559,59.098138,-7.60253
22.482136,14.804283,59.105432,-7.606855
22.737615,14.090693,59.112727,-7.61118
22.993093,13.164405,59.120022,-7.615504
23.248572,12.810711,59.127317,-7.619828
23.504051,14.868356,59.134612,-7.624152
23.75953,26.983991,59.141907,-7.628477
24.015009,40.414742,59.149203,-7.632801
24.270487,44.939022,59.156499,-7.637125
24.525966,44.341193,59.163795,-7.641448
24.781445,42.395102,59.171091,-7.645771
25.036924,33.527508,59.178387,-7.650095
25.292403,18.651818,59.185683,-7.654419
25.547882,9.541277,59.192979,-7.658742
25.80336,9.873985,59.200276,-7.663065
26.058839,12.317737,59.207573,-7.667388
26.314318,13.716689,59.214869,-7.671711
26.569797,11.958027,59.222166,-7.676034
26.825276,9.443151,59.229464,-7.680356
27.080754,9.593033,59.236761,-7.684678
27.336233,11.266951,59.244059,-7.689001
27.591712,7.751471,59.251356,-7.693323
27.847191,5.84161,59.258654,-7.697646
28.10267,9.684478,59.265952,-7.701967
28.358149,13.063073,59.27325,-7.70629
28.613627,16.417351,59.280548,-7.710611
28.869106,18.69654,59.287847,-7.714932
29.124585,18.201541,59.295145,-7.719255
29.380064,17.012442,59.302444,-7.723575
29.635543,11.353561,59.309742,-7.727897
29.891021,10.859861,59.317042,-7.732218
30.1465,13.119416,59.324341,-7.736539
30.401979,11.905562,59.33164,-7.74086
30.657458,7.604287,59.338939,-7.745181
30.912937,7.989271,59.346239,-7.749502
31.168416,9.341359,59.353538,-7.753822
31.423894,9.003455,59.360839,-7.758142
31.679373,8.690842,59.368138,-7.762463
31.934852,15.953581,59.375438,-7.766783
32.190331,23.495301,59.382739,-7.771103
32.44581,17.260202,59.390039,-7.775423
32.701288,9.565077,59.39734,-7.779743
32.956767,11.236866,59.404641,-7.784061
33.212246,8.888316,59.411941,-7.788382
33.467725,3.502129,59.419243,-7.792701
33.723204,4.609624,59.426544,-7.79702
33.978682,8.473138,59.433846,-7.801339
34.234161,13.097944,59.441147,-7.805658
34.48964,14.807686,59.448448,-7.809977
34.745119,14.997235,59.455751,-7.814295
35.000598,14.023846,59.463052,-7.818615
35.256077,13.573828,59.470355,-7.822933
