position,TerrainHeight,lon,lat
0,-2060.167024,58.464055,-7.225824
0.255479,-2042.187451,58.471338,-7.230158
0.510958,-2027.211066,58.47862,-7.234494
0.766436,-2018.746362,58.485902,-7.238828
1.021915,-2026.951989,58.493185,-7.243163
1.277394,-2044.299965,58.500467,-7.247498
1.532873,-2057.30393,58.50775,-7.251832
1.788352,-2053.653245,58.515033,-7.256167
2.043831,-2042.769831,58.522316,-7.260501
2.299309,-2038.256049,58.5296,-7.264835
2.554788,-2046.643126,58.536883,-7.269169
2.810267,-2060.572057,58.544167,-7.273503
3.065746,-2067.839941,58.551451,-7.277836
3.321225,-2073.625392,58.558735,-7.282169
3.576703,-2080.715177,58.566018,-7.286504
3.832182,-2086.590494,58.573303,-7.290837
4.087661,-2089.697955,58.580587,-7.29517
4.34314,-2087.620087,58.587871,-7.299504
4.598619,-2074.387087,58.595156,-7.303836
4.854097,-2038.559624,58.602441,-7.30817
5.109576,-1991.952429,58.609725,-7.312502
5.365055,-1944.317743,58.617011,-7.316834
5.620534,-1906.210482,58.624296,-7.321167
5.876013,-1873.765593,58.631581,-7.325499
6.131492,-1847.303773,58.638867,-7.329832
6.38697,-1829.813291,58.646152,-7.334164
6.642449,-1832.907795,58.653438,-7.338497
6.897928,-1849.467006,58.660724,-7.342828
7.153407,-1879.038399,58.668009,-7.347161
7.408886,-1912.863629,58.675296,-7.351492
7.664364,-1949.012199,58.682582,-7.355824
7.919843,-1993.7885,58.689868,-7.360156
8.175322,-2046.54039,58.697155,-7.364486
8.430801,-2094.015017,58.704441,-7.368818
8.68628,-2132.016928,58.711728,-7.373149
8.941759,-2145.541388,58.719016,-7.37748
9.197237,-2146.922399,58.726303,-7.381811
9.452716,-2136.790002,58.73359,-7.386142
9.708195,-2118.163218,58.740877,-7.390473
9.963674,-2087.195694,58.748165,-7.394803
10.219153,-2050.467037,58.755453,-7.399133
10.474631,-2017.595078,58.762741,-7.403464
10.73011,-1985.575769,58.770028,-7.407795
10.985589,-1952.47657,58.777316,-7.412125
11.241068,-1899.12522,58.784605,-7.416454
11.496547,-1835.445133,58.791893,-7.420784
11.752026,-1782.678622,58.799182,-7.425113
12.007504,-1767.621342,58.806471,-7.429443
12.262983,-1784.679821,58.813759,-7.433773
12.518462,-1783.878604,58.821048,-7.438103
12.773941,-1739.562045,58.828337,-7.442432
13.02942,-1678.337498,58.835627,-7.446761
13.284898,-1614.879212,58.842916,-7.451089
13.540377,-1555.77106,58.850206,-7.455419
13.795856,-1510.82596,58.857495,-7.459748
14.051335,-1493.748187,58.864785,-7.464077
14.306814,-1471.929674,58.872075,-7.468405
14.562292,-1428.27482,58.879366,-7.472733
14.817771,-1378.331892,58.886656,-7.477061
15.07325,-1344.593822,58.893946,-7.48139
15.328729,-1336.307287,58.901237,-7.485717
15.584208,-1338.247268,58.908527,-7.490046
15.839687,-1346.072706,58.915818,-7.494374
16.095165,-1356.50597,58.923109,-7.498702
16.350644,-1362.324935,58.930401,-7.503029
16.606123,-1355.603546,58.937692,-7.507356
16.861602,-1333.6903,58.944984,-7.511683
17.117081,-1298.525185,58.952275,-7.516011
17.372559,-1251.585158,58.959566,-7.520338
17.628038,-1201.830421,58.966859,-7.524665
17.883517,-1150.345695,58.974151,-7.528992
18.138996,-1101.075055,58.981443,-7.533318
18.394475,-1047.133662,58.988735,-7.537645
18.649954,-997.605796,58.996028,-7.541972
18.905432,-951.886909,59.00332,-7.546298
19.160911,-914.971613,59.010613,-7.550625
19.41639,-888.639936,59.017906,-7.554951
19.671869,-871.432107,59.025199,-7.559276
19.927348,-858.639808,59.032492,-7.563603
20.182826,-857.945578,59.039786,-7.567928
20.438305,-864.317898,59.047079,-7.572254
20.693784,-874.281076,59.054373,-7.576579
20.949263,-865.515427,59.061666,-7.580905
21.204742,-838.615287,59.06896,-7.585231
21.460221,-808.587691,59.076254,-7.589555
21.715699,-792.462668,59.083549,-7.59388
21.971178,-791.186922,59.090843,-7.598206
22.226657,-791.637571,59.098138,-7.60253
