position,Olivine Abundance,lon,lat
0,2.520048,58.464055,-7.225824
0.255479,2.174274,58.471338,-7.230158
0.510958,1.884753,58.47862,-7.234494
0.766436,2.342701,58.485902,-7.238828
1.021915,2.882703,58.493185,-7.243163
1.277394,3.529997,58.500467,-7.247498
1.532873,2.993349,58.50775,-7.251832
1.788352,3.078352,58.515033,-7.256167
2.043831,3.74135,58.522316,-7.260501
2.299309,4.233774,58.5296,-7.264835
2.554788,4.295372,58.536883,-7.269169
2.810267,4.15068,58.544167,-7.273503
3.065746,4.15204,58.551451,-7.277836
3.321225,4.022724,58.558735,-7.282169
3.576703,3.710522,58.566018,-7.286504
3.832182,3.693776,58.573303,-7.290837
4.087661,4.323837,58.580587,-7.29517
4.34314,4.61554,58.587871,-7.299504
4.598619,4.091594,58.595156,-7.303836
4.854097,3.523814,58.602441,-7.30817
5.109576,3.162937,58.609725,-7.312502
5.365055,3.25968,58.617011,-7.316834
5.620534,3.488419,58.624296,-7.321167
5.876013,3.686269,58.631581,-7.325499
6.131492,3.761668,58.638867,-7.329832
6.38697,3.971237,58.646152,-7.334164
6.642449,4.251804,58.653438,-7.338497
6.897928,3.996923,58.660724,-7.342828
7.153407,3.506528,58.668009,-7.347161
7.408886,2.880819,58.675296,-7.351492
7.664364,2.610263,58.682582,-7.355824
7.919843,2.761615,58.689868,-7.360156
8.175322,3.399615,58.697155,-7.364486
8.430801,3.500135,58.704441,-7.368818
8.68628,3.398917,58.711728,-7.373149
8.941759,3.549051,58.719016,-7.37748
9.197237,3.384099,58.726303,-7.381811
9.452716,3.543309,58.73359,-7.386142
9.708195,3.516083,58.740877,-7.390473
9.963674,3.39749,58.748165,-7.394803
10.219153,3.590921,58.755453,-7.399133
10.474631,3.347386,58.762741,-7.403464
10.73011,3.24473,58.770028,-7.407795
10.985589,3.553719,58.777316,-7.412125
11.241068,3.930208,58.784605,-7.416454
11.496547,4.467617,58.791893,-7.420784
11.752026,4.366116,58.799182,-7.425113
12.007504,4.31222,58.806471,-7.429443
12.262983,4.352166,58.813759,-7.433773
12.518462,5.441555,58.821048,-7.438103
12.773941,4.815733,58.828337,-7.442432
13.02942,3.943259,58.835627,-7.446761
13.284898,3.535597,58.842916,-7.451089
13.540377,3.000082,58.850206,-7.455419
13.795856,2.884088,58.857495,-7.459748
14.051335,2.203884,58.864785,-7.464077
14.306814,3.076157,58.872075,-7.468405
14.562292,3.565278,58.879366,-7.472733
14.817771,3.56984,58.886656,-7.477061
15.07325,3.834595,58.893946,-7.48139
15.328729,4.038242,58.901237,-7.485717
15.584208,3.781746,58.908527,-7.490046
15.839687,3.136365,58.915818,-7.494374
16.095165,3.535633,58.923109,-7.498702
16.350644,3.873321,58.930401,-7.503029
16.606123,4.163754,58.937692,-7.507356
16.861602,4.273701,58.944984,-7.511683
17.117081,3.815879,58.952275,-7.516011
17.372559,3.622215,58.959566,-7.520338
17.628038,3.675589,58.966859,-7.524665
17.883517,3.252653,58.974151,-7.528992
18.138996,3.011759,58.981443,-7.533318
18.394475,2.842465,58.988735,-7.537645
18.649954,2.90462,58.996028,-7.541972
18.905432,2.342832,59.00332,-7.546298
19.160911,2.06416,59.010613,-7.550625
19.41639,2.122136,59.017906,-7.554951
19.671869,2.24254,59.025199,-7.559276
19.927348,3.165333,59.032492,-7.563603
20.182826,3.709406,59.039786,-7.567928
20.438305,3.802875,59.047079,-7.572254
20.693784,3.363849,59.054373,-7.576579
20.949263,3.477379,59.061666,-7.580905
21.204742,3.185414,59.06896,-7.585231
21.460221,2.738912,59.076254,-7.589555
21.715699,3.009774,59.083549,-7.59388
21.971178,2.857565,59.090843,-7.598206
22.226657,2.704437,59.098138,-7.60253
22.482136,2.686057,59.105432,-7.606855
22.737615,3.212834,59.112727,-7.61118
22.993093,3.229274,59.120022,-7.615504
23.248572,4.159928,59.127317,-7.619828
23.504051,4.188716,59.134612,-7.624152
23.75953,2.537813,59.141907,-7.628477
24.015009,0,59.149203,-7.632801
24.270487,0,59.156499,-7.637125
24.525966,0,59.163795,-7.641448
24.781445,0,59.171091,-7.645771
25.036924,1.337636,59.178387,-7.650095
25.292403,3.191609,59.185683,-7.654419
25.547882,3.721886,59.192979,-7.658742
25.80336,3.754401,59.200276,-7.663065
26.058839,4.061364,59.207573,-7.667388
26.314318,3.922913,59.214869,-7.671711
26.569797,4.063391,59.222166,-7.676034
26.825276,3.601956,59.229464,-7.680356
27.080754,3.62891,59.236761,-7.684678
27.336233,3.032999,59.244059,-7.689001
27.591712,2.203651,59.251356,-7.693323
27.847191,2.460395,59.258654,-7.697646
28.10267,2.060877,59.265952,-7.701967
28.358149,2.230094,59.27325,-7.70629
28.613627,3.147451,59.280548,-7.710611
28.869106,2.90144,59.287847,-7.714932
29.124585,3.03743,59.295145,-7.719255
29.380064,3.75034,59.302444,-7.723575
29.635543,4.070275,59.309742,-7.727897
29.891021,3.364504,59.317042,-7.732218
30.1465,2.759366,59.324341,-7.736539
30.401979,2.55102,59.33164,-7.74086
30.657458,2.229433,59.338939,-7.745181
30.912937,2.286506,59.346239,-7.749502
31.168416,2.397609,59.353538,-7.753822
31.423894,2.167696,59.360839,-7.758142
31.679373,2.165762,59.368138,-7.762463
31.934852,3.302189,59.375438,-7.766783
32.190331,3.753466,59.382739,-7.771103
32.44581,2.831686,59.390039,-7.775423
32.701288,2.98815,59.39734,-7.779743
32.956767,3.028965,59.404641,-7.784061
33.212246,2.45302,59.411941,-7.788382
33.467725,2.48357,59.419243,-7.792701
33.723204,2.535813,59.426544,-7.79702
33.978682,2.152541,59.433846,-7.801339
34.234161,1.856309,59.441147,-7.805658
34.48964,1.744455,59.448448,-7.809977
34.745119,1.404437,59.455751,-7.814295
35.000598,1.628379,59.463052,-7.818615
35.256077,1.310188,59.470355,-7.822933
35.511555,1.522177,59.477657,-7.827251
35.767034,1.700305,59.484959,-7.83157
36.022513,2.395831,59.492261,-7.835888
36.277992,2.645734,59.499565,-7.840205
36.533471,3.466176,59.506867,-7.844523
36.788949,4.670102,59.514171,-7.848841
37.044428,3.835462,59.521474,-7.853159
37.299907,3.069369,59.528777,-7.857477
37.555386,2.487034,59.53608,-7.861794
37.810865,2.311694,59.543384,-7.866112
38.066344,2.209824,59.550688,-7.870428
38.321822,2.961832,59.557991,-7.874746
38.577301,2.575019,59.565296,-7.879063
38.83278,2.434595,59.5726,-7.883379
39.088259,2.965541,59.579905,-7.887695
39.343738,4.048044,59.587209,-7.892012
39.599216,3.883442,59.594514,-7.896328
39.854695,3.134964,59.601818,-7.900645
40.110174,2.956308,59.609123,-7.904961
40.365653,3.440015,59.616429,-7.909276
40.621132,3.846375,59.623734,-7.913592
40.876611,4.313561,59.631039,-7.917909
41.132089,3.67832,59.638345,-7.922224
41.387568,3.426723,59.645651,-7.926539
41.643047,3.243998,59.652957,-7.930854
41.898526,3.390929,59.660263,-7.93517
42.154005,4.330031,59.667569,-7.939486
42.409483,3.688516,59.674875,-7.9438
42.664962,2.607272,59.682182,-7.948115
42.920441,2.738144,59.689489,-7.952429
43.17592,2.490333,59.696795,-7.956745
43.431399,1.750179,59.704103,-7.961058
43.686877,2.705155,59.711409,-7.965373
43.942356,3.318976,59.718717,-7.969688
44.197835,3.336493,59.726024,-7.974002
44.453314,3.259627,59.733332,-7.978315
44.708793,3.338166,59.74064,-7.982629
44.964272,3.351331,59.747948,-7.986942
45.21975,2.88979,59.755256,-7.991257
45.475229,2.988746,59.762564,-7.99557
45.730708,2.52672,59.769873,-7.999883
45.986187,3.062767,59.777181,-8.004196
46.241666,3.254742,59.78449,-8.008509
46.497144,2.40389,59.791799,-8.012822
46.752623,2.529184,59.799108,-8.017135
47.008102,3.250884,59.806416,-8.021448
47.263581,3.753375,59.813726,-8.025761
47.51906,4.779923,59.821035,-8.030073
47.774539,4.611358,59.828345,-8.034385
48.030017,3.336499,59.835655,-8.038697
48.285496,3.990948,59.842965,-8.043009
48.540975,5.129301,59.850275,-8.047321
48.796454,5.308009,59.857585,-8.051632
49.051933,4.362324,59.864896,-8.055944
49.307411,3.685925,59.872206,-8.060256
49.56289,3.61738,59.879517,-8.064567
49.818369,3.991629,59.886828,-8.068878
50.073848,4.295208,59.894139,-8.073189
50.329327,5.062186,59.90145,-8.077501
50.584806,5.19064,59.908761,-8.081812
50.840284,5.365867,59.916073,-8.086123
51.095763,4.702628,59.923384,-8.090433
51.351242,4.251399,59.930696,-8.094744
