position,TerrainSlope,lon,lat
0,6.070053,58.464055,-7.225824
0.255479,6.000917,58.471338,-7.230158
0.510958,5.784911,58.47862,-7.234494
0.766436,6.301921,58.485902,-7.238828
1.021915,6.718595,58.493185,-7.243163
1.277394,4.958776,58.500467,-7.247498
1.532873,2.405196,58.50775,-7.251832
1.788352,3.259209,58.515033,-7.256167
2.043831,3.485564,58.522316,-7.260501
2.299309,3.657883,58.5296,-7.264835
2.554788,4.700923,58.536883,-7.269169
2.810267,4.896753,58.544167,-7.273503
3.065746,4.338799,58.551451,-7.277836
3.321225,3.671707,58.558735,-7.282169
3.576703,2.951634,58.566018,-7.286504
3.832182,1.834404,58.573303,-7.290837
4.087661,0.757817,58.580587,-7.29517
4.34314,2.009173,58.587871,-7.299504
4.598619,5.292422,58.595156,-7.303836
4.854097,8.815649,58.602441,-7.30817
5.109576,10.526471,58.609725,-7.312502
5.365055,9.433989,58.617011,-7.316834
5.620534,8.160311,58.624296,-7.321167
5.876013,7.788849,58.631581,-7.325499
6.131492,7.024521,58.638867,-7.329832
6.38697,5.941194,58.646152,-7.334164
6.642449,5.82608,58.653438,-7.338497
6.897928,6.551925,58.660724,-7.342828
7.153407,6.866861,58.668009,-7.347161
7.408886,7.309906,58.675296,-7.351492
7.664364,8.875751,58.682582,-7.355824
7.919843,10.659586,58.689868,-7.360156
8.175322,10.865227,58.697155,-7.364486
8.430801,8.869884,58.704441,-7.368818
8.68628,5.393116,58.711728,-7.373149
8.941759,1.63804,58.719016,-7.37748
9.197237,1.473132,58.726303,-7.381811
9.452716,3.775221,58.73359,-7.386142
9.708195,6.515203,58.740877,-7.390473
9.963674,7.848798,58.748165,-7.394803
10.219153,7.367417,58.755453,-7.399133
10.474631,6.693582,58.762741,-7.403464
10.73011,7.219197,58.770028,-7.407795
10.985589,10.137918,58.777316,-7.412125
11.241068,12.761666,58.784605,-7.416454
11.496547,11.26147,58.791893,-7.420784
11.752026,6.252451,58.799182,-7.425113
12.007504,4.584078,58.806471,-7.429443
12.262983,3.045048,58.813759,-7.433773
12.518462,9.861076,58.821048,-7.438103
12.773941,16.055098,58.828337,-7.442432
13.02942,18.083218,58.835627,-7.446761
13.284898,17.020761,58.842916,-7.451089
13.540377,12.786447,58.850206,-7.455419
13.795856,6.678096,58.857495,-7.459748
14.051335,3.002379,58.864785,-7.464077
14.306814,6.101115,58.872075,-7.468405
14.562292,9.965526,58.879366,-7.472733
14.817771,9.675954,58.886656,-7.477061
15.07325,6.242022,58.893946,-7.48139
15.328729,2.291632,58.901237,-7.485717
15.584208,1.129013,58.908527,-7.490046
15.839687,2.598832,58.915818,-7.494374
16.095165,1.872745,58.923109,-7.498702
16.350644,0.953305,58.930401,-7.503029
16.606123,3.733141,58.937692,-7.507356
16.861602,6.814993,58.944984,-7.511683
17.117081,9.488689,58.952275,-7.516011
17.372559,11.302259,58.959566,-7.520338
17.628038,12.0307,58.966859,-7.524665
17.883517,11.752268,58.974151,-7.528992
18.138996,11.257609,58.981443,-7.533318
18.394475,10.930345,58.988735,-7.537645
18.649954,10.308289,58.996028,-7.541972
18.905432,8.79562,59.00332,-7.546298
19.160911,6.083218,59.010613,-7.550625
19.41639,3.759432,59.017906,-7.554951
19.671869,3.627072,59.025199,-7.559276
19.927348,4.349561,59.032492,-7.563603
20.182826,4.090297,59.039786,-7.567928
20.438305,2.639865,59.047079,-7.572254
20.693784,1.790677,59.054373,-7.576579
20.949263,4.657407,59.061666,-7.580905
21.204742,6.383161,59.06896,-7.585231
21.460221,5.069781,59.076254,-7.589555
21.715699,2.582734,59.083549,-7.59388
21.971178,2.43643,59.090843,-7.598206
22.226657,3.15666,59.098138,-7.60253
22.482136,4.162083,59.105432,-7.606855
22.737615,6.815741,59.112727,-7.61118
22.993093,10.177447,59.120022,-7.615504
23.248572,11.475637,59.127317,-7.619828
23.504051,10.503911,59.134612,-7.624152
23.75953,8.826241,59.141907,-7.628477
24.015009,7.134204,59.149203,-7.632801
24.270487,6.692459,59.156499,-7.637125
24.525966,7.016659,59.163795,-7.641448
24.781445,6.406548,59.171091,-7.645771
25.036924,5.915412,59.178387,-7.650095
25.292403,5.707327,59.185683,-7.654419
25.547882,5.443998,59.192979,-7.658742
25.80336,5.910441,59.200276,-7.663065
26.058839,7.339939,59.207573,-7.667388
26.314318,5.337304,59.214869,-7.671711
26.569797,1.844777,59.222166,-7.676034
26.825276,5.839837,59.229464,-7.680356
27.080754,6.600318,59.236761,-7.684678
27.336233,7.506215,59.244059,-7.689001
27.591712,8.664142,59.251356,-7.693323
27.847191,13.497103,59.258654,-7.697646
28.10267,20.225012,59.265952,-7.701967
28.358149,23.347622,59.27325,-7.70629
28.613627,24.359514,59.280548,-7.710611
28.869106,24.030321,59.287847,-7.714932
29.124585,19.89009,59.295145,-7.719255
29.380064,9.650035,59.302444,-7.723575
29.635543,1.85791,59.309742,-7.727897
29.891021,1.477865,59.317042,-7.732218
30.1465,0.845745,59.324341,-7.736539
30.401979,0.353079,59.33164,-7.74086
30.657458,0.706294,59.338939,-7.745181
30.912937,2.634615,59.346239,-7.749502
31.168416,4.826602,59.353538,-7.753822
31.423894,6.451805,59.360839,-7.758142
31.679373,11.263699,59.368138,-7.762463
31.934852,16.8936,59.375438,-7.766783
32.190331,16.267756,59.382739,-7.771103
32.44581,8.92681,59.390039,-7.775423
32.701288,3.589252,59.39734,-7.779743
32.956767,2.872167,59.404641,-7.784061
33.212246,2.21448,59.411941,-7.788382
33.467725,3.966475,59.419243,-7.792701
33.723204,10.541071,59.426544,-7.79702
33.978682,16.897532,59.433846,-7.801339
34.234161,20.641082,59.441147,-7.805658
34.48964,22.025423,59.448448,-7.809977
34.745119,21.569378,59.455751,-7.814295
35.000598,19.50835,59.463052,-7.818615
35.256077,15.661926,59.470355,-7.822933
35.511555,10.199638,59.477657,-7.827251
35.767034,7.231998,59.484959,-7.83157
36.022513,11.216467,59.492261,-7.835888
36.277992,15.565533,59.499565,-7.840205
36.533471,14.628786,59.506867,-7.844523
36.788949,5.796674,59.514171,-7.848841
37.044428,9.83345,59.521474,-7.853159
37.299907,10.62472,59.528777,-7.857477
37.555386,6.317184,59.53608,-7.861794
37.810865,3.310507,59.543384,-7.866112
38.066344,2.242796,59.550688,-7.870428
38.321822,5.577439,59.557991,-7.874746
38.577301,10.78428,59.565296,-7.879063
38.83278,10.259105,59.5726,-7.883379
39.088259,5.970463,59.579905,-7.887695
39.343738,4.868186,59.587209,-7.892012
39.599216,6.334047,59.594514,-7.896328
39.854695,8.135167,59.601818,-7.900645
40.110174,8.321464,59.609123,-7.904961
40.365653,5.671147,59.616429,-7.909276
40.621132,7.952731,59.623734,-7.913592
40.876611,10.955442,59.631039,-7.917909
41.132089,8.088959,59.638345,-7.922224
41.387568,7.729085,59.645651,-7.926539
41.643047,14.149196,59.652957,-7.930854
41.898526,15.672915,59.660263,-7.93517
42.154005,7.794176,59.667569,-7.939486
42.409483,1.894711,59.674875,-7.9438
42.664962,7.407281,59.682182,-7.948115
42.920441,11.359372,59.689489,-7.952429
43.17592,10.46147,59.696795,-7.956745
43.431399,12.171069,59.704103,-7.961058
43.686877,14.705418,59.711409,-7.965373
43.942356,13.690088,59.718717,-7.969688
44.197835,9.800737,59.726024,-7.974002
44.453314,8.033137,59.733332,-7.978315
44.708793,9.688332,59.74064,-7.982629
44.964272,12.507456,59.747948,-7.986942
45.21975,15.944942,59.755256,-7.991257
45.475229,18.933868,59.762564,-7.99557
45.730708,20.555845,59.769873,-7.999883
45.986187,21.41804,59.777181,-8.004196
46.241666,21.072278,59.78449,-8.008509
46.497144,16.533791,59.791799,-8.012822
46.752623,9.460473,59.799108,-8.017135
47.008102,6.078979,59.806416,-8.021448
47.263581,6.116506,59.813726,-8.025761
47.51906,7.646908,59.821035,-8.030073
47.774539,10.512694,59.828345,-8.034385
48.030017,14.446072,59.835655,-8.038697
48.285496,18.058195,59.842965,-8.043009
48.540975,18.93882,59.850275,-8.047321
48.796454,15.697615,59.857585,-8.051632
49.051933,11.652774,59.864896,-8.055944
49.307411,10.313444,59.872206,-8.060256
49.56289,9.982135,59.879517,-8.064567
49.818369,7.956292,59.886828,-8.068878
50.073848,6.645011,59.894139,-8.073189
50.329327,7.440068,59.90145,-8.077501
50.584806,9.615051,59.908761,-8.081812
50.840284,11.772421,59.916073,-8.086123
51.095763,11.78605,59.923384,-8.090433
51.351242,10.063074,59.930696,-8.094744
51.606721,8.940929,59.938008,-8.099054
51.8622,7.640591,59.94532,-8.103363
52.117678,5.095746,59.952633,-8.107674
52.373157,8.216748,59.959945,-8.111983
52.628636,14.533463,59.967257,-8.116294
52.884115,12.671402,59.97457,-8.120604
53.139594,10.151005,59.981883,-8.124913
53.395072,11.764216,59.989196,-8.129223
53.650551,10.164283,59.996509,-8.133532
53.90603,5.989665,60.003823,-8.137841
54.161509,9.229263,60.011136,-8.14215
54.416988,15.353284,60.01845,-8.146459
54.672467,18.060389,60.025764,-8.150767
54.927945,18.349925,60.033078,-8.155076
55.183424,18.051865,60.040392,-8.159385
55.438903,13.742077,60.047707,-8.163693
55.694382,6.258573,60.055021,-8.168001
55.949861,1.439131,60.062335,-8.17231
56.205339,1.756142,60.06965,-8.176618
56.460818,1.946997,60.076965,-8.180926
56.716297,3.582863,60.08428,-8.185233
56.971776,6.305118,60.091596,-8.18954
57.227255,4.939703,60.098911,-8.193848
57.482734,4.592944,60.106226,-8.198156
57.738212,5.129125,60.113543,-8.202462
57.993691,3.682052,60.120858,-8.20677
58.24917,2.932002,60.128174,-8.211077
58.504649,4.399441,60.135491,-8.215383
58.760128,4.039588,60.142807,-8.21969
59.015606,3.20114,60.150124,-8.223996
59.271085,2.337598,60.15744,-8.228303
59.526564,1.37823,60.164757,-8.232609
59.782043,1.431863,60.172074,-8.236916
60.037522,2.799087,60.179392,-8.241221
60.293001,4.35381,60.186709,-8.245527
60.548479,4.699116,60.194026,-8.249832
60.803958,4.698838,60.201344,-8.254139
61.059437,4.017572,60.208661,-8.258444
61.314916,2.47873,60.215979,-8.26275
61.570395,1.596587,60.223298,-8.267054
61.825873,2.198216,60.230616,-8.271359
62.081352,2.341364,60.237935,-8.275664
62.336831,4.185493,60.245253,-8.279969
62.59231,4.789914,60.252572,-8.284274
62.847789,5.933036,60.259891,-8.288579
63.103267,7.821545,60.26721,-8.292883
63.358746,7.511546,60.274529,-8.297187
63.614225,3.382352,60.281848,-8.301492
63.869704,2.263531,60.289168,-8.305795
64.125183,3.539766,60.296488,-8.310099
64.380662,2.512177,60.303808,-8.314403
64.63614,3.812571,60.311128,-8.318707
64.891619,3.928302,60.318448,-8.32301
65.147098,3.882036,60.325769,-8.327313
65.402577,4.267038,60.333089,-8.331617
65.658056,3.504632,60.34041,-8.335919
65.913534,1.641554,60.347731,-8.340222
66.169013,5.275346,60.355051,-8.344526
66.424492,8.766018,60.362373,-8.348828
66.679971,10.780312,60.369694,-8.35313
66.93545,10.067986,60.377016,-8.357433
67.190929,8.043611,60.384337,-8.361735
67.446407,7.222726,60.391659,-8.366037
67.701886,5.89773,60.398981,-8.370339
67.957365,5.438246,60.406303,-8.374642
68.212844,6.267339,60.413626,-8.378942
68.468323,6.065515,60.420948,-8.383244
68.723801,5.922684,60.428271,-8.387546
68.97928,5.284464,60.435593,-8.391848
69.234759,4.830736,60.442917,-8.396148
69.490238,6.267434,60.45024,-8.400449
69.745717,5.527734,60.457563,-8.40475
70.001196,1.823198,60.464886,-8.409051
70.256674,1.947561,60.47221,-8.413352
70.512153,1.958895,60.479534,-8.417652
70.767632,4.523284,60.486857,-8.421953
71.023111,9.240989,60.494182,-8.426253
71.27859,9.447443,60.501506,-8.430553
71.534068,5.174939,60.508831,-8.434853
71.789547,4.002251,60.516155,-8.439153
72.045026,7.311805,60.523479,-8.443453
72.300505,5.492013,60.530805,-8.447752
72.555984,2.84308,60.538129,-8.452052
72.811462,6.509291,60.545455,-8.456351
73.066941,12.796634,60.55278,-8.46065
73.32242,15.023903,60.560106,-8.464949
73.577899,13.930473,60.567432,-8.469247
73.833378,11.151091,60.574757,-8.473547
74.088857,6.710843,60.582084,-8.477845
74.344335,2.704404,60.58941,-8.482144
74.599814,1.545495,60.596736,-8.486442
74.855293,1.733654,60.604063,-8.49074
75.110772,3.568329,60.611389,-8.495039
75.366251,4.189788,60.618716,-8.499336
75.621729,5.495681,60.626044,-8.503633
75.877208,5.996134,60.63337,-8.507932
76.132687,4.691171,60.640698,-8.512229
76.388166,3.389331,60.648025,-8.516527
76.643645,2.055949,60.655353,-8.520824
76.899124,0.2787,60.662681,-8.52512
77.154602,2.719036,60.670009,-8.529417
77.410081,4.140663,60.677337,-8.533715
77.66556,1.379687,60.684665,-8.538012
77.921039,1.403359,60.691994,-8.542308
78.176518,2.41091,60.699323,-8.546604
78.431996,3.234899,60.706652,-8.5509
78.687475,2.598266,60.713981,-8.555196
