position,TerrainHeight,lon,lat
0,-483.812884,-51.6504,11.928055
0.067389,-482.469651,-51.64813,11.927965
0.134779,-480.082925,-51.645861,11.927876
0.202168,-475.037801,-51.643591,11.927787
0.269558,-470.979205,-51.641322,11.927698
0.336947,-468.444627,-51.639052,11.927609
0.404337,-465.894332,-51.636782,11.92752
0.471726,-464.837055,-51.634513,11.927431
0.539116,-466.202004,-51.632243,11.927342
0.606505,-468.240962,-51.629974,11.927253
0.673895,-471.076756,-51.627704,11.927164
0.741284,-474.449018,-51.625435,11.927075
0.808674,-477.040631,-51.623165,11.926986
0.876063,-479.779868,-51.620895,11.926897
0.943453,-482.103893,-51.618626,11.926808
1.010842,-482.790132,-51.616356,11.92672
1.078232,-482.652422,-51.614087,11.926629
1.145621,-482.443979,-51.611817,11.92654
1.213011,-483.961693,-51.609548,11.926451
1.2804,-490.431176,-51.607278,11.926362
1.34779,-498.296524,-51.605009,11.926272
1.415179,-504.870766,-51.602739,11.926183
1.482569,-511.551977,-51.600469,11.926094
1.549958,-519.488386,-51.5982,11.926006
1.617347,-526.888047,-51.59593,11.925916
1.684737,-526.692042,-51.593661,11.925827
1.752126,-526.077406,-51.591391,11.925736
1.819516,-524.33301,-51.589122,11.925647
1.886905,-524.286361,-51.586852,11.925559
1.954295,-527.122605,-51.584583,11.925469
2.021684,-529.884241,-51.582313,11.92538
2.089074,-531.288952,-51.580043,11.92529
2.156463,-532.617305,-51.577774,11.9252
2.223853,-535.01054,-51.575504,11.92511
2.291242,-537.162863,-51.573235,11.925021
2.358632,-540.206094,-51.570965,11.924932
2.426021,-544.053656,-51.568696,11.924843
2.493411,-545.292537,-51.566426,11.924752
2.5608,-546.630837,-51.564157,11.924663
2.62819,-549.697767,-51.561887,11.924573
2.695579,-552.585747,-51.559618,11.924485
2.762969,-552.938912,-51.557348,11.924394
2.830358,-553.766768,-51.555079,11.924304
2.897748,-555.86008,-51.552809,11.924214
2.965137,-559.021802,-51.55054,11.924125
3.032526,-561.481739,-51.54827,11.924035
3.099916,-562.946851,-51.546,11.923945
3.167305,-564.319961,-51.543731,11.923855
3.234695,-562.829457,-51.541461,11.923766
3.302084,-562.038748,-51.539192,11.923676
3.369474,-566.265956,-51.536922,11.923587
3.436863,-573.912735,-51.534653,11.923497
3.504253,-579.352404,-51.532383,11.923406
3.571642,-582.632,-51.530114,11.923318
3.639032,-586.72662,-51.527844,11.923227
3.706421,-594.189247,-51.525575,11.923137
3.773811,-612.110609,-51.523305,11.923048
3.8412,-642.438161,-51.521036,11.922958
3.90859,-679.564462,-51.518766,11.922867
3.975979,-718.056645,-51.516497,11.922777
4.043369,-757.679625,-51.514227,11.922687
4.110758,-797.148296,-51.511958,11.922597
4.178148,-835.056077,-51.509688,11.922507
4.245537,-872.040108,-51.507419,11.922418
4.312927,-910.544581,-51.505149,11.922328
4.380316,-950.04244,-51.50288,11.922237
4.447706,-990.528285,-51.50061,11.922147
4.515095,-1032.640451,-51.498341,11.922058
4.582484,-1076.934488,-51.496071,11.921968
4.649874,-1122.639792,-51.493802,11.921876
4.717263,-1166.920747,-51.491532,11.921786
4.784653,-1207.740168,-51.489263,11.921696
4.852042,-1246.778285,-51.486993,11.921606
4.919432,-1287.069018,-51.484724,11.921516
4.986821,-1330.203607,-51.482455,11.921425
5.054211,-1370.126885,-51.480185,11.921336
5.1216,-1400.688835,-51.477916,11.921245
5.18899,-1432.548438,-51.475646,11.921156
5.256379,-1473.748192,-51.473377,11.921064
5.323769,-1507.816499,-51.471107,11.920974
5.391158,-1537.999536,-51.468838,11.920885
5.458548,-1567.677854,-51.466568,11.920793
5.525937,-1602.954358,-51.464299,11.920703
5.593327,-1640.173804,-51.462029,11.920612
5.660716,-1670.211851,-51.45976,11.920522
5.728106,-1703.762573,-51.45749,11.920431
5.795495,-1734.529132,-51.455221,11.920342
5.862885,-1766.588374,-51.452951,11.920252
5.930274,-1799.356296,-51.450682,11.920161
5.997664,-1831.113195,-51.448413,11.92007
6.065053,-1863.639108,-51.446143,11.919979
6.132442,-1896.819499,-51.443874,11.919888
6.199832,-1928.347226,-51.441604,11.919799
6.267221,-1958.597131,-51.439335,11.919709
6.334611,-1982.45796,-51.437065,11.919617
6.402,-2009.72618,-51.434796,11.919526
6.46939,-2037.449488,-51.432526,11.919437
6.536779,-2060.618976,-51.430257,11.919345
6.604169,-2085.564582,-51.427987,11.919254
6.671558,-2107.585595,-51.425718,11.919165
6.738948,-2122.429739,-51.423449,11.919073
6.806337,-2134.817365,-51.421179,11.918982
6.873727,-2148.963906,-51.41891,11.918891
6.941116,-2163.56236,-51.41664,11.9188
7.008506,-2172.176722,-51.414371,11.918711
7.075895,-2174.437501,-51.412101,11.918619
7.143285,-2175.577934,-51.409832,11.918528
7.210674,-2175.927667,-51.407563,11.918437
7.278064,-2177.421734,-51.405293,11.918346
7.345453,-2179.106036,-51.403024,11.918255
7.412843,-2182.216431,-51.400754,11.918165
7.480232,-2189.974506,-51.398485,11.918074
7.547622,-2199.026249,-51.396215,11.917984
7.615011,-2204.208348,-51.393946,11.917893
7.6824,-2205.599041,-51.391677,11.917802
7.74979,-2206.821976,-51.389407,11.917711
7.817179,-2209.856585,-51.387138,11.917619
7.884569,-2211.211881,-51.384868,11.917528
7.951958,-2208.979788,-51.382599,11.917438
8.019348,-2208.61427,-51.38033,11.917346
8.086737,-2211.303302,-51.37806,11.917255
8.154127,-2214.283576,-51.375791,11.917164
8.221516,-2215.662126,-51.373521,11.917072
8.288906,-2217.415991,-51.371252,11.916981
8.356295,-2218.225557,-51.368983,11.91689
8.423685,-2219.937117,-51.366713,11.916799
8.491074,-2222.714597,-51.364444,11.916708
8.558464,-2222.342762,-51.362174,11.916617
8.625853,-2221.495963,-51.359905,11.916525
8.693243,-2222.271916,-51.357636,11.916434
8.760632,-2224.514386,-51.355366,11.916343
8.828022,-2225.533917,-51.353097,11.916252
8.895411,-2225.233433,-51.350827,11.91616
8.962801,-2225.34119,-51.348558,11.916069
9.03019,-2227.068142,-51.346289,11.915979
9.097579,-2226.956763,-51.344019,11.915888
9.164969,-2225.85183,-51.34175,11.915795
9.232358,-2226.403573,-51.33948,11.915705
9.299748,-2227.834419,-51.337211,11.915612
9.367137,-2228.433816,-51.334942,11.915521
9.434527,-2228.222318,-51.332672,11.915431
9.501916,-2230.211119,-51.330403,11.915339
9.569306,-2232.073731,-51.328134,11.915246
9.636695,-2231.033191,-51.325864,11.915155
9.704085,-2233.285973,-51.323595,11.915063
9.771474,-2241.106686,-51.321325,11.914972
9.838864,-2246.854897,-51.319056,11.91488
9.906253,-2248.969031,-51.316787,11.914789
9.973643,-2251.355219,-51.314517,11.914697
10.041032,-2254.313464,-51.312248,11.914607
10.108422,-2258.043614,-51.309979,11.914515
10.175811,-2259.912186,-51.307709,11.914424
10.243201,-2261.053383,-51.30544,11.914331
10.31059,-2263.590933,-51.303171,11.914239
10.37798,-2270.797947,-51.300901,11.914147
10.445369,-2272.922445,-51.298632,11.914056
10.512759,-2274.197173,-51.296362,11.913964
10.580148,-2276.876272,-51.294093,11.913872
10.647537,-2277.318771,-51.291824,11.91378
10.714927,-2277.455114,-51.289554,11.91369
10.782316,-2279.104125,-51.287285,11.913598
10.849706,-2281.512136,-51.285016,11.913506
10.917095,-2283.920333,-51.282746,11.913413
10.984485,-2284.944129,-51.280477,11.913321
11.051874,-2287.55503,-51.278208,11.913231
11.119264,-2290.289537,-51.275938,11.913139
11.186653,-2291.59742,-51.273669,11.913047
11.254043,-2291.560012,-51.2714,11.912954
11.321432,-2292.708198,-51.26913,11.912862
11.388822,-2294.364187,-51.266861,11.91277
11.456211,-2294.659197,-51.264592,11.912678
11.523601,-2295.124155,-51.262322,11.912586
11.59099,-2297.266779,-51.260053,11.912494
11.65838,-2298.576393,-51.257784,11.912402
11.725769,-2298.816828,-51.255514,11.91231
11.793159,-2300.011738,-51.253245,11.912218
11.860548,-2299.452838,-51.250976,11.912125
11.927938,-2298.533198,-51.248706,11.912033
11.995327,-2302.828538,-51.246437,11.911941
12.062717,-2305.897391,-51.244168,11.911849
12.130106,-2302.338256,-51.241898,11.911757
12.197495,-2302.144829,-51.239629,11.911665
12.264885,-2308.258716,-51.23736,11.911573
12.332274,-2316.516042,-51.23509,11.91148
12.399664,-2321.828586,-51.232821,11.911389
12.467053,-2321.455992,-51.230552,11.911297
12.534443,-2316.828565,-51.228283,11.911204
12.601832,-2312.359712,-51.226013,11.911111
12.669222,-2311.385014,-51.223744,11.911019
12.736611,-2312.148408,-51.221475,11.910927
12.804001,-2310.79628,-51.219205,11.910834
12.87139,-2309.855653,-51.216936,11.910742
12.93878,-2312.213183,-51.214667,11.91065
13.006169,-2314.707026,-51.212397,11.910558
13.073559,-2316.294543,-51.210128,11.910465
13.140948,-2317.15224,-51.207859,11.910373
13.208338,-2317.823009,-51.20559,11.91028
13.275727,-2318.970102,-51.20332,11.910187
13.343117,-2318.162313,-51.201051,11.910095
13.410506,-2315.607842,-51.198782,11.910002
13.477896,-2318.878087,-51.196512,11.90991
13.545285,-2319.991838,-51.194243,11.909817
13.612674,-2319.005594,-51.191974,11.909726
13.680064,-2318.926917,-51.189705,11.909632
13.747453,-2318.209345,-51.187435,11.909541
13.814843,-2320.152178,-51.185166,11.909447
13.882232,-2322.900708,-51.182897,11.909355
13.949622,-2324.269042,-51.180627,11.909262
14.017011,-2323.753188,-51.178358,11.90917
14.084401,-2321.897526,-51.176089,11.909076
14.15179,-2321.145387,-51.17382,11.908984
14.21918,-2321.835433,-51.17155,11.908892
14.286569,-2323.155681,-51.169281,11.908798
14.353959,-2324.525564,-51.167012,11.908705
14.421348,-2325.785744,-51.164743,11.908612
14.488738,-2327.005811,-51.162473,11.908521
14.556127,-2325.587867,-51.160204,11.908428
14.623517,-2324.095077,-51.157935,11.908334
14.690906,-2324.043739,-51.155666,11.908241
14.758296,-2326.946119,-51.153396,11.908148
14.825685,-2330.466474,-51.151127,11.908057
14.893075,-2328.611722,-51.148858,11.907963
14.960464,-2326.411793,-51.146588,11.90787
15.027854,-2326.753137,-51.144319,11.907777
15.095243,-2328.285162,-51.14205,11.907684
15.162632,-2327.63738,-51.139781,11.907591
15.230022,-2326.950933,-51.137512,11.907498
15.297411,-2325.480353,-51.135242,11.907406
15.364801,-2323.06882,-51.132973,11.907312
15.43219,-2324.529277,-51.130704,11.907219
15.49958,-2330.350714,-51.128435,11.907126
15.566969,-2334.276001,-51.126165,11.907034
15.634359,-2333.90533,-51.123896,11.906939
15.701748,-2334.023331,-51.121627,11.906846
15.769138,-2336.170595,-51.119358,11.906754
15.836527,-2336.735649,-51.117088,11.90666
15.903917,-2333.290982,-51.114819,11.906567
15.971306,-2329.52323,-51.11255,11.906475
16.038696,-2330.316147,-51.110281,11.90638
16.106085,-2334.323166,-51.108011,11.906288
16.173475,-2334.671542,-51.105742,11.906195
16.240864,-2335.612884,-51.103473,11.906102
16.308254,-2333.748947,-51.101204,11.906007
16.375643,-2333.355145,-51.098935,11.905914
16.443033,-2334.810785,-51.096665,11.905821
16.510422,-2332.441958,-51.094396,11.905727
16.577812,-2331.336959,-51.092127,11.905634
16.645201,-2334.103559,-51.089858,11.905541
16.71259,-2335.882716,-51.087588,11.905447
16.77998,-2337.739353,-51.085319,11.905355
16.847369,-2337.646953,-51.08305,11.90526
16.914759,-2338.441714,-51.080781,11.905167
16.982148,-2339.920489,-51.078512,11.905073
17.049538,-2337.23393,-51.076242,11.90498
17.116927,-2337.329285,-51.073973,11.904886
17.184317,-2336.577535,-51.071704,11.904793
17.251706,-2335.139298,-51.069435,11.904699
17.319096,-2333.69775,-51.067166,11.904607
17.386485,-2334.144978,-51.064896,11.904513
17.453875,-2334.752597,-51.062627,11.904419
17.521264,-2333.657562,-51.060358,11.904325
17.588654,-2334.664307,-51.058089,11.904232
17.656043,-2337.225023,-51.05582,11.904138
17.723433,-2339.055711,-51.053551,11.904044
17.790822,-2339.701709,-51.051281,11.90395
17.858212,-2339.197619,-51.049012,11.903857
17.925601,-2341.495274,-51.046743,11.903764
17.992991,-2345.309137,-51.044474,11.90367
18.06038,-2345.44226,-51.042205,11.903575
18.127769,-2342.924461,-51.039935,11.903482
18.195159,-2341.421579,-51.037666,11.903388
18.262548,-2341.647244,-51.035397,11.903294
18.329938,-2341.197012,-51.033128,11.903201
18.397327,-2339.874633,-51.030859,11.903106
18.464717,-2340.032746,-51.028589,11.903014
18.532106,-2342.380288,-51.02632,11.90292
18.599496,-2344.511872,-51.024051,11.902825
18.666885,-2344.227007,-51.021782,11.902731
18.734275,-2343.190699,-51.019513,11.902637
18.801664,-2343.604548,-51.017244,11.902543
18.869054,-2345.130038,-51.014975,11.902449
18.936443,-2344.572238,-51.012705,11.902356
19.003833,-2343.895639,-51.010436,11.902261
19.071222,-2345.641761,-51.008167,11.902168
19.138612,-2343.376278,-51.005898,11.902073
19.206001,-2343.16929,-51.003629,11.901979
19.273391,-2342.774852,-51.00136,11.901885
19.34078,-2343.005634,-50.99909,11.90179
19.40817,-2345.289505,-50.996821,11.901697
19.475559,-2344.994673,-50.994552,11.901602
19.542949,-2344.936413,-50.992283,11.901509
19.610338,-2347.047555,-50.990014,11.901414
19.677727,-2346.673794,-50.987745,11.90132
19.745117,-2344.513161,-50.985476,11.901225
19.812506,-2345.499308,-50.983206,11.901131
19.879896,-2346.738292,-50.980937,11.901038
19.947285,-2345.962337,-50.978668,11.900944
20.014675,-2346.223349,-50.976399,11.900848
20.082064,-2346.751802,-50.97413,11.900754
20.149454,-2344.633403,-50.971861,11.90066
20.216843,-2342.556356,-50.969592,11.900565
20.284233,-2342.624328,-50.967323,11.900471
20.351622,-2343.706215,-50.965053,11.900378
20.419012,-2345.973185,-50.962784,11.900283
20.486401,-2347.311845,-50.960515,11.900188
20.553791,-2345.623232,-50.958246,11.900093
20.62118,-2344.221268,-50.955977,11.9
20.68857,-2345.390688,-50.953708,11.899906
20.755959,-2345.821472,-50.951439,11.89981
20.823349,-2345.132578,-50.949169,11.899717
20.890738,-2344.028579,-50.9469,11.899621
20.958128,-2345.274627,-50.944631,11.899528
21.025517,-2345.954439,-50.942362,11.899433
21.092907,-2346.294674,-50.940093,11.899337
21.160296,-2346.665279,-50.937824,11.899244
21.227685,-2344.891288,-50.935555,11.899149
21.295075,-2343.127303,-50.933286,11.899055
21.362464,-2342.360516,-50.931017,11.898959
21.429854,-2340.108611,-50.928748,11.898865
21.497243,-2336.6126,-50.926478,11.898769
21.564633,-2335.806245,-50.924209,11.898675
21.632022,-2337.675562,-50.92194,11.89858
21.699412,-2339.673431,-50.919671,11.898486
21.766801,-2340.760536,-50.917402,11.898391
21.834191,-2340.498489,-50.915133,11.898296
21.90158,-2338.568085,-50.912864,11.898201
21.96897,-2336.264549,-50.910595,11.898106
22.036359,-2334.535365,-50.908326,11.898011
22.103749,-2334.3549,-50.906057,11.897916
22.171138,-2335.657952,-50.903788,11.897822
22.238528,-2336.872877,-50.901518,11.897727
22.305917,-2336.305089,-50.899249,11.897632
22.373307,-2335.091555,-50.89698,11.897537
22.440696,-2335.043165,-50.894711,11.897442
22.508086,-2335.0154,-50.892442,11.897347
22.575475,-2335.704856,-50.890173,11.897252
22.642865,-2335.796431,-50.887904,11.897157
22.710254,-2336.682185,-50.885635,11.897063
22.777643,-2338.538346,-50.883366,11.896967
22.845033,-2338.451447,-50.881097,11.896872
22.912422,-2338.126783,-50.878828,11.896778
22.979812,-2337.401928,-50.876559,11.896682
23.047201,-2336.427462,-50.87429,11.896587
23.114591,-2337.268027,-50.87202,11.896493
23.18198,-2338.726228,-50.869751,11.896396
23.24937,-2338.927377,-50.867482,11.896301
23.316759,-2338.109991,-50.865213,11.896206
23.384149,-2336.87189,-50.862944,11.896112
23.451538,-2336.919912,-50.860675,11.896016
23.518928,-2338.525956,-50.858406,11.89592
23.586317,-2339.986996,-50.856137,11.895826
23.653707,-2341.674651,-50.853868,11.895731
23.721096,-2342.508865,-50.851599,11.895636
23.788486,-2342.114662,-50.84933,11.895539
23.855875,-2342.277796,-50.847061,11.895444
23.923265,-2343.377576,-50.844792,11.895349
23.990654,-2343.809444,-50.842523,11.895253
24.058044,-2343.0165,-50.840254,11.895159
24.125433,-2343.617994,-50.837985,11.895063
24.192822,-2342.973235,-50.835716,11.894967
24.260212,-2342.1535,-50.833447,11.894872
24.327601,-2342.061193,-50.831178,11.894777
24.394991,-2341.045082,-50.828909,11.894681
24.46238,-2340.996751,-50.82664,11.894586
24.52977,-2341.295512,-50.824371,11.89449
24.597159,-2342.072971,-50.822102,11.894395
24.664549,-2343.620826,-50.819833,11.894299
24.731938,-2346.58242,-50.817564,11.894203
24.799328,-2349.275543,-50.815295,11.894108
24.866717,-2347.797372,-50.813025,11.894013
24.934107,-2345.212076,-50.810756,11.893916
25.001496,-2345.726299,-50.808487,11.893822
25.068886,-2347.648423,-50.806218,11.893725
25.136275,-2348.169948,-50.803949,11.893629
25.203665,-2348.067517,-50.80168,11.893534
25.271054,-2346.992234,-50.799411,11.893439
25.338444,-2345.051781,-50.797142,11.893342
25.405833,-2342.921187,-50.794873,11.893247
25.473223,-2341.571945,-50.792604,11.893152
25.540612,-2343.066584,-50.790335,11.893055
25.608002,-2346.738166,-50.788066,11.89296
25.675391,-2348.690826,-50.785797,11.892865
25.74278,-2347.961936,-50.783528,11.892769
25.81017,-2347.182737,-50.781259,11.892672
25.877559,-2346.995828,-50.77899,11.892577
25.944949,-2347.010195,-50.776721,11.892481
26.012338,-2348.444903,-50.774452,11.892384
26.079728,-2349.573262,-50.772183,11.892288
26.147117,-2347.934974,-50.769914,11.892193
26.214507,-2346.741466,-50.767645,11.892096
26.281896,-2346.979885,-50.765376,11.892002
26.349286,-2348.130762,-50.763107,11.891904
26.416675,-2349.777247,-50.760838,11.89181
26.484065,-2349.907389,-50.758569,11.891712
26.551454,-2348.946646,-50.7563,11.891617
26.618844,-2349.020363,-50.754031,11.891521
26.686233,-2349.558771,-50.751763,11.891424
26.753623,-2348.844241,-50.749494,11.891328
26.821012,-2348.338432,-50.747225,11.891232
26.888402,-2349.378845,-50.744956,11.891136
26.955791,-2348.365433,-50.742687,11.89104
27.023181,-2347.639502,-50.740418,11.890945
27.09057,-2349.343528,-50.738149,11.890848
27.15796,-2350.978456,-50.73588,11.890751
27.225349,-2351.860675,-50.733611,11.890655
27.292738,-2351.360636,-50.731342,11.89056
27.360128,-2349.718202,-50.729073,11.890462
27.427517,-2348.984012,-50.726804,11.890367
27.494907,-2348.471516,-50.724535,11.890271
27.562296,-2348.602082,-50.722266,11.890173
27.629686,-2349.312495,-50.719997,11.890077
27.697075,-2349.136601,-50.717728,11.889981
27.764465,-2351.124843,-50.715459,11.889884
27.831854,-2351.631493,-50.71319,11.889788
27.899244,-2349.833182,-50.710921,11.889693
27.966633,-2349.603557,-50.708652,11.889595
28.034023,-2348.900523,-50.706383,11.8895
28.101412,-2348.439357,-50.704114,11.889402
28.168802,-2347.330583,-50.701845,11.889307
28.236191,-2346.878108,-50.699576,11.889209
28.303581,-2347.451207,-50.697308,11.889114
28.37097,-2348.505951,-50.695039,11.889017
28.43836,-2347.838308,-50.69277,11.88892
28.505749,-2346.425824,-50.690501,11.888824
28.573139,-2347.41416,-50.688232,11.888726
28.640528,-2348.692973,-50.685963,11.88863
28.707917,-2348.72692,-50.683694,11.888533
28.775307,-2347.909838,-50.681425,11.888438
28.842696,-2348.170355,-50.679156,11.88834
28.910086,-2349.116403,-50.676887,11.888244
28.977475,-2347.315565,-50.674618,11.888147
29.044865,-2345.780202,-50.672349,11.88805
29.112254,-2346.911647,-50.67008,11.887953
29.179644,-2348.588594,-50.667811,11.887856
29.247033,-2348.676601,-50.665543,11.88776
29.314423,-2348.2269,-50.663274,11.887663
