Crater ID,position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
D_1_8_4,2.223853,-51.575504,11.92511,23.136204,18.929964,-535.01054,21.000018,4.501023,41.72481,30.637965,2.391368,5.205917
D_1_8_4,2.291242,-51.573235,11.925021,23.308916,18.89719,-537.162863,21.000648,5.577072,39.863759,31.250251,2.371519,5.207262
D_1_8_4,2.358632,-51.570965,11.924932,18.510986,18.946321,-540.206094,21.001279,6.802671,42.713045,31.973299,3.081854,5.208607
D_1_8_4,2.426021,-51.568696,11.924843,16.442428,18.988546,-544.053656,21.001911,6.801457,44.77068,31.985436,2.654724,5.209952
D_1_8_4,2.493411,-51.566426,11.924752,19.417141,18.958456,-545.292537,21.002542,6.806518,41.841522,31.934819,2.323443,5.211297
D_1_8_4,2.5608,-51.564157,11.924663,22.139568,18.956765,-546.630837,21.003176,6.827452,39.307496,31.725483,2.734154,5.212642
D_1_8_4,2.62819,-51.561887,11.924573,21.719408,19.028204,-549.697767,21.003809,6.527939,40.510033,31.24262,3.519065,5.213987
D_1_8_4,2.695579,-51.559618,11.924485,20.667087,19.129052,-552.585747,21.004442,6.60897,41.741105,30.982839,2.778238,5.215331
D_1_8_4,2.762969,-51.557348,11.924394,28.119272,19.116965,-552.938912,21.005077,5.491164,36.714673,29.674893,2.119743,5.216676
D_1_8_4,2.830358,-51.555079,11.924304,30.656343,19.077601,-553.766768,21.005713,5.929537,33.513139,29.900981,1.733787,5.218021
D_1_8_4,2.897748,-51.552809,11.924214,23.372197,19.10106,-555.86008,21.006348,6.748805,38.976986,30.902012,2.525784,5.219366
D_1_8_4,2.965137,-51.55054,11.924125,23.742824,19.067748,-559.021802,21.006984,6.883811,38.211474,31.161892,2.554949,5.220711
D_1_8_4,3.032526,-51.54827,11.924035,19.437526,19.050434,-561.481739,21.007622,6.835806,42.08473,31.641936,1.263362,5.222055
D_1_8_4,3.099916,-51.546,11.923945,24.036134,19.166531,-562.946851,21.00826,5.911665,39.722278,30.329924,1.014354,5.2234
D_1_8_4,3.167305,-51.543731,11.923855,33.034982,19.293856,-564.319961,21.008898,2.23748,37.299413,27.428126,1.75092,5.224744
D_1_8_4,3.234695,-51.541461,11.923766,24.631965,19.364821,-562.829457,21.009538,5.767104,40.414261,29.186668,2.051157,5.226089
D_1_8_4,3.302084,-51.539192,11.923676,21.235833,19.404165,-562.038748,21.010176,7.011744,41.939755,29.812665,2.809242,5.227433
D_1_8_4,3.369474,-51.536922,11.923587,23.263788,19.311317,-566.265956,21.010817,7.023272,39.945661,29.767278,5.032647,5.228778
D_1_8_4,3.436863,-51.534653,11.923497,27.713538,19.056444,-573.912735,21.011458,7.168614,36.803985,28.313866,5.13277,5.230122
D_1_8_4,3.504253,-51.532383,11.923406,33.559282,18.574658,-579.352404,21.012099,7.735,34.784252,23.921468,4.106065,5.231467
D_1_8_4,3.571642,-51.530114,11.923318,35.165359,18.255837,-582.632,21.012742,8.495273,31.33637,25.002997,4.307204,5.232811
D_1_8_4,3.639032,-51.527844,11.923227,31.85061,18.322505,-586.72662,21.013385,7.885327,31.423902,28.84016,6.068434,5.234155
D_1_8_4,3.706421,-51.525575,11.923137,30.303429,18.236885,-594.189247,21.014028,6.071039,32.605087,31.020446,11.486346,5.235499
D_1_8_4,3.773811,-51.523305,11.923048,34.897464,18.003905,-612.110609,21.014672,5.249227,32.107277,27.746033,19.85242,5.236843
D_1_8_4,3.8412,-51.521036,11.922958,38.417335,17.713081,-642.438161,21.015317,6.382793,30.135924,25.063949,26.357923,5.238188
D_1_8_4,3.90859,-51.518766,11.922867,39.256385,17.395721,-679.564462,21.015962,4.0397,29.143222,27.560693,29.147582,5.239532
D_1_8_4,3.975979,-51.516497,11.922777,34.838831,16.958644,-718.056645,21.016608,5.292826,31.701273,28.167071,30.144306,5.240876
D_1_8_4,4.043369,-51.514227,11.922687,35.185878,16.627653,-757.679625,21.017255,5.66364,30.663947,28.486535,30.60955,5.24222
D_1_8_4,4.110758,-51.511958,11.922597,37.835051,16.301101,-797.148296,21.017901,4.127295,25.970295,32.06736,30.16414,5.243564
D_1_8_4,4.178148,-51.509688,11.922507,33.759771,16.028731,-835.056077,21.01855,7.066765,24.625891,34.547574,29.261989,5.244908
D_1_8_4,4.245537,-51.507419,11.922418,33.652852,16.024442,-872.040108,21.019198,6.268946,23.789783,36.28842,29.349839,5.246252
D_1_8_4,4.312927,-51.505149,11.922328,31.346369,16.085316,-910.544581,21.019847,7.121828,25.117029,36.414775,30.243731,5.247596
D_1_8_4,4.380316,-51.50288,11.922237,26.94687,16.101047,-950.04244,21.020497,9.619213,24.002247,39.431669,30.807119,5.248939
D_1_8_4,4.447706,-51.50061,11.922147,23.681595,16.219239,-990.528285,21.021147,10.777922,27.373966,38.166517,31.512703,5.250283
D_1_8_4,4.515095,-51.498341,11.922058,28.326374,16.160137,-1032.640451,21.021798,8.814629,25.138527,37.720471,32.644025,5.251627
D_1_8_4,4.582484,-51.496071,11.921968,35.249503,16.031911,-1076.934488,21.02245,4.594241,25.113134,35.043125,33.719031,5.252971
D_1_8_4,4.649874,-51.493802,11.921876,33.163078,15.967384,-1122.639792,21.023102,5.969758,28.489786,32.37738,33.800447,5.254314
D_1_8_4,4.717263,-51.491532,11.921786,29.711825,15.884425,-1166.920747,21.023756,7.701993,28.628391,33.957793,32.356492,5.255658
D_1_8_4,4.784653,-51.489263,11.921696,27.089206,15.848731,-1207.740168,21.02441,11.019681,25.851305,36.039806,30.735308,5.257001
D_1_8_4,4.852042,-51.486993,11.921606,25.678015,15.929995,-1246.778285,21.025063,10.787903,24.291577,39.242504,30.727338,5.258345
D_1_8_4,4.919432,-51.484724,11.921516,33.974691,15.898808,-1287.069018,21.025718,7.242284,24.847089,33.935934,31.965216,5.259688
D_1_8_4,4.986821,-51.482455,11.921425,27.780009,16.067724,-1330.203607,21.026374,9.956033,24.369792,37.894168,31.443542,5.261032
D_1_8_4,5.054211,-51.480185,11.921336,38.292975,16.144025,-1370.126885,21.02703,3.842923,19.493082,38.37102,27.508764,5.262375
D_1_8_4,5.1216,-51.477916,11.921245,32.880904,16.205682,-1400.688835,21.027686,6.753251,24.046838,36.319009,25.08362,5.263718
D_1_8_4,5.18899,-51.475646,11.921156,25.790657,16.494924,-1432.548438,21.028344,12.273833,24.705129,37.23038,28.418122,5.265062
D_1_8_4,5.256379,-51.473377,11.921064,28.066981,16.630234,-1473.748192,21.029003,11.426037,22.848279,37.658701,29.257496,5.266405
D_1_8_4,5.323769,-51.471107,11.920974,30.774444,16.800894,-1507.816499,21.029662,8.912205,24.137982,36.17537,25.838709,5.267748
D_1_8_4,5.391158,-51.468838,11.920885,27.386907,16.884202,-1537.999536,21.030321,10.711285,24.571678,37.330131,24.255887,5.269091
D_1_8_4,5.458548,-51.466568,11.920793,24.635062,16.923584,-1567.677854,21.03098,12.155296,24.449651,38.759992,25.807396,5.270435
D_1_8_4,5.525937,-51.464299,11.920703,24.951716,16.94305,-1602.954358,21.031641,12.393765,24.828576,37.825943,27.956169,5.271778
D_1_8_4,5.593327,-51.462029,11.920612,29.827915,17.090603,-1640.173804,21.032302,11.317746,24.922632,33.931709,26.37176,5.273121
D_1_8_4,5.660716,-51.45976,11.920522,35.865835,17.289096,-1670.211851,21.032964,9.111044,26.553771,28.469349,25.409136,5.274464
D_1_8_4,5.728106,-51.45749,11.920431,33.751659,17.512716,-1703.762573,21.033627,8.826358,27.20477,30.217213,25.74761,5.275807
D_1_8_4,5.795495,-51.455221,11.920342,32.298561,17.760263,-1734.529132,21.03429,9.197602,27.853746,30.650094,25.188646,5.27715
D_1_8_4,5.862885,-51.452951,11.920252,33.73428,17.873166,-1766.588374,21.034954,7.955456,30.713742,27.596523,25.520048,5.278493
D_1_8_4,5.930274,-51.450682,11.920161,29.571909,17.984069,-1799.356296,21.035618,9.363385,32.629729,28.434975,25.425562,5.279836
D_1_8_4,5.997664,-51.448413,11.92007,30.25386,18.111259,-1831.113195,21.036283,9.405553,29.991258,30.349329,25.565925,5.281178
D_1_8_4,6.065053,-51.446143,11.919979,31.349321,18.133064,-1863.639108,21.036949,7.114824,32.684095,28.851759,25.867379,5.282521
D_1_8_4,6.132442,-51.443874,11.919888,32.418892,17.937735,-1896.819499,21.037615,6.848315,29.21594,31.516854,25.502106,5.283864
D_1_8_4,6.199832,-51.441604,11.919799,32.716453,17.755263,-1928.347226,21.038282,6.602865,26.1485,34.532181,24.809481,5.285207
D_1_8_4,6.267221,-51.439335,11.919709,31.655156,17.598402,-1958.597131,21.03895,6.851674,25.755173,35.737998,22.119239,5.286549
D_1_8_4,6.334611,-51.437065,11.919617,31.365386,17.527778,-1982.45796,21.039619,7.117995,25.726943,35.789674,20.727785,5.287892
D_1_8_4,6.402,-51.434796,11.919526,29.110339,17.428496,-2009.72618,21.040287,6.461303,27.659584,36.768774,22.222459,5.289234
D_1_8_4,6.46939,-51.432526,11.919437,26.180978,17.430465,-2037.449488,21.040957,6.136285,30.296916,37.385822,20.909997,5.290577
D_1_8_4,6.536779,-51.430257,11.919345,22.234863,17.578376,-2060.618976,21.041627,6.230108,34.432927,37.102102,19.701454,5.291919
D_1_8_4,6.604169,-51.427987,11.919254,26.711379,17.738669,-2085.564582,21.042298,6.40267,30.912648,35.9733,19.189825,5.293262
D_1_8_4,6.671558,-51.425718,11.919165,21.339683,17.966503,-2107.585595,21.042969,6.419896,36.439377,35.801045,15.545972,5.294604
D_1_8_4,6.738948,-51.423449,11.919073,20.640207,18.080958,-2122.429739,21.043641,6.487894,37.750835,35.121064,11.85257,5.295946
D_1_8_4,6.806337,-51.421179,11.918982,22.281313,18.362568,-2134.817365,21.044314,6.525849,37.362542,33.830297,11.036884,5.297289
D_1_8_4,6.873727,-51.41891,11.918891,26.195715,18.55775,-2148.963906,21.044987,5.250303,36.422266,32.131717,11.284752,5.298631
D_1_8_4,6.941116,-51.41664,11.9188,29.402835,18.718475,-2163.56236,21.045662,4.304318,35.424053,30.868796,9.300174,5.299973
D_1_8_4,7.008506,-51.414371,11.918711,20.891362,18.792277,-2172.176722,21.046337,6.18707,40.750017,32.171551,5.624747,5.301316
D_1_8_4,7.075895,-51.412101,11.918619,23.76514,18.653935,-2174.437501,21.047012,6.736205,36.860707,32.63795,3.765103,5.302658
D_1_8_4,7.143285,-51.409832,11.918528,22.438836,18.766475,-2175.577934,21.047689,6.765911,38.45436,32.340894,2.3118,5.304
D_1_8_4,7.210674,-51.407563,11.918437,24.343256,18.987721,-2175.927667,21.048365,6.875137,37.53298,31.248627,0.89828,5.305342
D_1_8_4,7.278064,-51.405293,11.918346,21.002662,19.110399,-2177.421734,21.049042,6.742954,41.231525,31.022858,1.363865,5.306684
D_1_8_4,7.345453,-51.403024,11.918255,23.021439,19.139742,-2179.106036,21.04972,6.225518,40.131873,30.62117,2.00233,5.308026
D_1_8_4,7.412843,-51.400754,11.918165,26.828041,19.191282,-2182.216431,21.050398,6.020609,37.12667,30.02468,4.367655,5.309368
D_1_8_4,7.480232,-51.398485,11.918074,31.211796,19.261802,-2189.974506,21.051078,4.536246,35.600239,28.651719,6.639725,5.31071
D_1_8_4,7.547622,-51.396215,11.917984,30.492024,19.296881,-2199.026249,21.051757,4.256742,36.832678,28.418555,5.755601,5.312051
D_1_8_4,7.615011,-51.393946,11.917893,27.961738,19.247768,-2204.208348,21.052438,6.663304,35.567355,29.807603,3.123759,5.313393
D_1_8_4,7.6824,-51.391677,11.917802,27.594427,19.118329,-2205.599041,21.053119,6.987087,35.289357,30.12913,1.711237,5.314735
D_1_8_4,7.74979,-51.389407,11.917711,29.539308,19.112129,-2206.821976,21.053801,6.05948,34.779665,29.621548,2.047006,5.316076
D_1_8_4,7.817179,-51.387138,11.917619,30.916279,19.070062,-2209.856585,21.054484,6.377775,32.644047,30.0619,1.990799,5.317418
D_1_8_4,7.884569,-51.384868,11.917528,30.264544,19.134905,-2211.211881,21.055167,6.981617,32.570009,30.183832,0.447583,5.31876
D_1_8_4,7.951958,-51.382599,11.917438,27.605862,19.230414,-2208.979788,21.05585,6.998289,35.378738,30.017111,1.018165,5.320102
D_1_8_4,8.019348,-51.38033,11.917346,33.133586,19.200305,-2208.61427,21.056534,4.070226,34.283198,28.512989,1.115354,5.321443
D_1_8_4,8.086737,-51.37806,11.917255,30.195521,19.189687,-2211.303302,21.057219,4.490915,36.244913,29.068651,2.149073,5.322785
D_1_8_4,8.154127,-51.375791,11.917164,27.987412,19.22002,-2214.283576,21.057905,6.424713,35.727154,29.86072,1.874701,5.324126
D_1_8_4,8.221516,-51.373521,11.917072,31.37467,19.249086,-2215.662126,21.058591,6.924827,32.180604,29.519898,1.651829,5.325467
D_1_8_4,8.288906,-51.371252,11.916981,32.796253,19.198525,-2217.415991,21.059278,9.108501,27.91524,30.180007,1.644304,5.326809
D_1_8_4,8.356295,-51.368983,11.91689,34.450854,19.225698,-2218.225557,21.059966,7.389828,29.131607,29.027711,1.590676,5.32815
D_1_8_4,8.423685,-51.366713,11.916799,29.414989,19.31922,-2219.937117,21.060654,7.064811,34.168304,29.351895,1.80177,5.329491
D_1_8_4,8.491074,-51.364444,11.916708,23.29035,19.339658,-2222.714597,21.061343,6.99707,39.817498,29.895081,1.148457,5.330833
D_1_8_4,8.558464,-51.362174,11.916617,26.026931,19.331162,-2222.342762,21.062033,6.412715,37.981901,29.578453,0.669626,5.332174
D_1_8_4,8.625853,-51.359905,11.916525,26.083595,19.300663,-2221.495963,21.062723,6.651095,37.54196,29.723351,0.910413,5.333515
D_1_8_4,8.693243,-51.357636,11.916434,27.508776,19.339596,-2222.271916,21.063414,6.010864,37.505438,28.974922,1.32528,5.334856
D_1_8_4,8.760632,-51.355366,11.916343,30.492791,19.310222,-2224.514386,21.064106,5.68192,35.046469,28.77882,2.419272,5.336197
D_1_8_4,8.828022,-51.353097,11.916252,35.200072,19.258148,-2225.533917,21.064798,6.385865,30.600454,27.813608,3.135224,5.337538
D_1_8_4,8.895411,-51.350827,11.91616,35.020123,19.172154,-2225.233433,21.065491,7.996598,27.655693,29.327586,3.362135,5.338879
D_1_8_4,8.962801,-51.348558,11.916069,41.930613,18.83925,-2225.34119,21.066185,8.081955,20.878015,29.109418,2.864156,5.34022
D_1_8_4,9.03019,-51.346289,11.915979,40.843832,18.61255,-2227.068142,21.066879,10.458834,20.450837,28.246498,2.388708,5.341561
D_1_8_4,9.097579,-51.344019,11.915888,38.606189,18.818548,-2226.956763,21.067574,8.865997,26.667534,25.860278,1.740013,5.342902
D_1_8_4,9.164969,-51.34175,11.915795,31.245393,19.255707,-2225.85183,21.068269,6.185202,34.778293,27.791112,0.570579,5.344243
D_1_8_4,9.232358,-51.33948,11.915705,25.691884,19.445124,-2226.403573,21.068965,5.081708,40.745981,28.480428,0.975063,5.345583
D_1_8_4,9.299748,-51.337211,11.915612,32.508287,19.481402,-2227.834419,21.069662,4.336341,35.686873,27.4685,1.166916,5.346924
D_1_8_4,9.367137,-51.334942,11.915521,27.014132,19.533266,-2228.433816,21.070359,7.115858,37.028591,28.84142,0.401361,5.348265
D_1_8_4,9.434527,-51.332672,11.915431,25.060193,19.584279,-2228.222318,21.071056,7.119817,39.018156,28.80183,0.911228,5.349606
D_1_8_4,9.501916,-51.330403,11.915339,24.721557,19.572041,-2230.211119,21.071755,7.852069,38.150368,29.276004,1.579681,5.350946
D_1_8_4,9.569306,-51.328134,11.915246,22.565825,19.523737,-2232.073731,21.072455,10.559161,36.081723,30.793292,0.992937,5.352287
D_1_8_4,9.636695,-51.325864,11.915155,22.663792,19.586857,-2231.033191,21.073154,11.748375,34.564431,31.023402,2.100418,5.353627
D_1_8_4,9.704085,-51.323595,11.915063,23.017855,19.656527,-2233.285973,21.073855,9.124279,38.153494,29.704372,4.536305,5.354968
D_1_8_4,9.771474,-51.321325,11.914972,23.398585,19.655444,-2241.106686,21.074556,7.296171,40.504863,28.80038,4.941197,5.356308
D_1_8_4,9.838864,-51.319056,11.91488,33.315181,19.608786,-2246.854897,21.075259,6.589372,32.252147,27.8433,2.605708,5.357649
D_1_8_4,9.906253,-51.316787,11.914789,34.888781,19.592731,-2248.969031,21.075961,6.984506,30.186054,27.940659,2.16576,5.358989
D_1_8_4,9.973643,-51.314517,11.914697,27.043224,19.524964,-2251.355219,21.076664,7.122453,37.058856,28.775465,3.017863,5.360329
D_1_8_4,10.041032,-51.312248,11.914607,25.626539,19.543381,-2254.313464,21.077368,7.110137,38.364692,28.89863,3.199811,5.361669
D_1_8_4,10.108422,-51.309979,11.914515,24.622769,19.716058,-2258.043614,21.078072,7.163252,39.846505,28.367474,2.670277,5.36301
D_1_8_4,10.175811,-51.307709,11.914424,27.36058,19.736504,-2259.912186,21.078778,7.197267,37.414823,28.02733,1.468083,5.36435
D_1_8_4,10.243201,-51.30544,11.914331,24.700276,19.809846,-2261.053383,21.079483,7.218855,40.269426,27.811443,1.981521,5.36569
D_1_8_4,10.31059,-51.303171,11.914239,23.183935,19.863417,-2263.590933,21.08019,7.220328,41.79902,27.796718,4.196098,5.36703
D_1_8_4,10.37798,-51.300901,11.914147,23.330825,19.933528,-2270.797947,21.080897,7.222774,41.674143,27.77226,3.516326,5.36837
D_1_8_4,10.445369,-51.298632,11.914056,29.118476,19.954681,-2272.922445,21.081605,7.295845,36.54413,27.041552,1.613129,5.36971
D_1_8_4,10.512759,-51.296362,11.913964,27.133255,19.93309,-2274.197173,21.082314,7.273385,38.327215,27.266145,2.248246,5.37105
D_1_8_4,10.580148,-51.294093,11.913872,23.440749,19.959564,-2276.876272,21.083022,7.260208,41.901125,27.39792,2.083086,5.37239
D_1_8_4,10.647537,-51.291824,11.91378,26.894332,19.977697,-2277.318771,21.083732,7.269662,38.532629,27.303379,1.902233,5.37373
D_1_8_4,10.714927,-51.289554,11.91369,28.368854,19.974009,-2277.455114,21.084442,7.284853,37.194827,27.151468,2.037102,5.37507
D_1_8_4,10.782316,-51.287285,11.913598,25.143031,19.880495,-2279.104125,21.085154,7.701273,39.238741,27.916956,1.778425,5.376409
D_1_8_4,10.849706,-51.285016,11.913506,23.107207,19.817254,-2281.512136,21.085866,10.289941,37.281126,29.321725,2.020489,5.377749
D_1_8_4,10.917095,-51.282746,11.913413,23.23747,19.765411,-2283.920333,21.086577,12.209721,34.005623,30.547185,1.643775,5.379089
D_1_8_4,10.984485,-51.280477,11.913321,28.848016,19.790814,-2284.944129,21.087291,9.934124,32.210607,29.007255,1.547291,5.380429
D_1_8_4,11.051874,-51.278208,11.913231,28.607537,19.918096,-2287.55503,21.088004,8.678613,34.831173,27.882678,2.266549,5.381768
D_1_8_4,11.119264,-51.275938,11.913139,24.395743,20.016148,-2290.289537,21.088719,7.805622,40.467105,27.331531,1.883374,5.383108
D_1_8_4,11.186653,-51.273669,11.913047,24.861353,20.045579,-2291.59742,21.089434,8.838286,38.646566,27.653796,1.027983,5.384447
D_1_8_4,11.254043,-51.2714,11.912954,28.900231,20.112383,-2291.560012,21.090149,7.977985,36.386488,26.735295,0.948854,5.385787
D_1_8_4,11.321432,-51.26913,11.912862,27.758859,20.200213,-2292.708198,21.090866,7.373108,38.599113,26.268921,1.454795,5.387126
D_1_8_4,11.388822,-51.266861,11.91277,30.234094,20.202954,-2294.364187,21.091583,8.972922,34.064731,26.728253,1.567477,5.388466
D_1_8_4,11.456211,-51.264592,11.912678,28.759807,19.892826,-2294.659197,21.092301,16.185388,24.000688,31.054117,2.421202,5.389805
D_1_8_4,11.523601,-51.262322,11.912586,24.456737,19.631808,-2295.124155,21.093018,21.834636,18.899886,34.808741,3.13877,5.391144
D_1_8_4,11.59099,-51.260053,11.912494,20.340042,19.695581,-2297.266779,21.093737,23.195443,20.885357,35.57916,3.028184,5.392484
D_1_8_4,11.65838,-51.257784,11.912402,23.1275,19.742282,-2298.576393,21.094457,21.465855,20.987702,34.418946,2.825421,5.393823
D_1_8_4,11.725769,-51.255514,11.91231,26.989878,19.786987,-2298.816828,21.095178,20.203372,19.544865,33.261887,3.050188,5.395162
D_1_8_4,11.793159,-51.253245,11.912218,27.021104,19.791851,-2300.011738,21.095898,20.074711,19.819887,33.084301,3.135288,5.396501
D_1_8_4,11.860548,-51.250976,11.912125,28.07174,19.753499,-2299.452838,21.096204,20.557993,18.000971,33.369298,3.3538,5.39784
D_1_8_4,11.927938,-51.248706,11.912033,29.643043,19.752168,-2298.533198,21.09491,20.703192,16.180675,33.473093,3.395481,5.399179
D_1_8_4,11.995327,-51.246437,11.911941,29.169152,19.703715,-2302.828538,21.093315,20.482306,16.756067,33.592479,3.584073,5.400518
D_1_8_4,12.062717,-51.244168,11.911849,31.871644,19.620745,-2305.897391,21.091719,20.493389,13.924214,33.710755,0.182186,5.401857
D_1_8_4,12.130106,-51.241898,11.911757,19.122032,19.726542,-2302.338256,21.090122,22.689944,22.84715,35.340876,1.431421,5.403196
D_1_8_4,12.197495,-51.239629,11.911665,25.475467,19.402349,-2302.144829,21.088524,19.601955,20.032117,34.890461,2.394489,5.404535
D_1_8_4,12.264885,-51.23736,11.911573,26.536998,18.86364,-2308.258716,21.086926,19.747667,16.667229,37.048107,5.715832,5.405874
D_1_8_4,12.332274,-51.23509,11.91148,27.628477,18.911736,-2316.516042,21.085327,19.510249,16.210311,36.650963,5.354608,5.407213
D_1_8_4,12.399664,-51.232821,11.911389,30.233868,19.187233,-2321.828586,21.083726,16.938945,18.599813,34.227376,2.319263,5.408551
D_1_8_4,12.467053,-51.230552,11.911297,27.315429,19.472827,-2321.455992,21.082125,16.472378,23.190569,33.021627,2.293135,5.40989
D_1_8_4,12.534443,-51.228283,11.911204,31.937963,19.459142,-2316.828565,21.080523,17.399704,17.496963,33.165369,3.591474,5.411229
D_1_8_4,12.601832,-51.226013,11.911111,28.663545,19.39915,-2312.359712,21.078919,19.184592,17.664122,34.48774,2.60321,5.412568
D_1_8_4,12.669222,-51.223744,11.911019,27.914355,19.62119,-2311.385014,21.077316,18.543165,20.134423,33.408055,1.622225,5.413906
D_1_8_4,12.736611,-51.221475,11.910927,33.653628,19.812266,-2312.148408,21.075712,17.442394,17.417375,31.486603,0.773491,5.415245
D_1_8_4,12.804001,-51.219205,11.910834,37.284322,19.845963,-2310.79628,21.074106,17.08425,14.871775,30.759653,0.696699,5.416583
D_1_8_4,12.87139,-51.216936,11.910742,35.771433,19.859012,-2309.855653,21.0725,17.667298,15.415801,31.145469,0.586555,5.417922
D_1_8_4,12.93878,-51.214667,11.91065,35.322326,19.772113,-2312.213183,21.070893,19.636666,12.66652,32.374489,1.889448,5.41926
D_1_8_4,13.006169,-51.212397,11.910558,29.862079,19.602272,-2314.707026,21.069284,19.880057,16.524719,33.733145,1.745095,5.420598
D_1_8_4,13.073559,-51.210128,11.910465,23.788145,19.474028,-2316.294543,21.067676,19.674541,21.752192,34.78512,1.003289,5.421937
