position,TerrainSlope,lon,lat
0,10.885132,-51.6504,11.928055
0.067389,10.375386,-51.64813,11.927965
0.134779,9.476078,-51.645861,11.927876
0.202168,7.910625,-51.643591,11.927787
0.269558,5.752812,-51.641322,11.927698
0.336947,3.926311,-51.639052,11.927609
0.404337,2.330962,-51.636782,11.92752
0.471726,1.08514,-51.634513,11.927431
0.539116,1.271596,-51.632243,11.927342
0.606505,2.373931,-51.629974,11.927253
0.673895,3.484055,-51.627704,11.927164
0.741284,3.50985,-51.625435,11.927075
0.808674,2.915886,-51.623165,11.926986
0.876063,2.185673,-51.620895,11.926897
0.943453,1.177155,-51.618626,11.926808
1.010842,1.268667,-51.616356,11.92672
1.078232,1.73715,-51.614087,11.926629
1.145621,1.600031,-51.611817,11.92654
1.213011,3.33506,-51.609548,11.926451
1.2804,5.921657,-51.607278,11.926362
1.34779,6.334576,-51.605009,11.926272
1.415179,5.900307,-51.602739,11.926183
1.482569,5.944804,-51.600469,11.926094
1.549958,5.755333,-51.5982,11.926006
1.617347,2.929019,-51.59593,11.925916
1.684737,0.266193,-51.593661,11.925827
1.752126,1.000759,-51.591391,11.925736
1.819516,1.462532,-51.589122,11.925647
1.886905,2.109017,-51.586852,11.925559
1.954295,2.950228,-51.584583,11.925469
2.021684,2.351258,-51.582313,11.92538
2.089074,1.858805,-51.580043,11.92529
2.156463,2.218948,-51.577774,11.9252
2.223853,2.391368,-51.575504,11.92511
2.291242,2.371519,-51.573235,11.925021
2.358632,3.081854,-51.570965,11.924932
2.426021,2.654724,-51.568696,11.924843
2.493411,2.323443,-51.566426,11.924752
2.5608,2.734154,-51.564157,11.924663
2.62819,3.519065,-51.561887,11.924573
2.695579,2.778238,-51.559618,11.924485
2.762969,2.119743,-51.557348,11.924394
2.830358,1.733787,-51.555079,11.924304
2.897748,2.525784,-51.552809,11.924214
2.965137,2.554949,-51.55054,11.924125
3.032526,1.263362,-51.54827,11.924035
3.099916,1.014354,-51.546,11.923945
3.167305,1.75092,-51.543731,11.923855
3.234695,2.051157,-51.541461,11.923766
3.302084,2.809242,-51.539192,11.923676
3.369474,5.032647,-51.536922,11.923587
3.436863,5.13277,-51.534653,11.923497
3.504253,4.106065,-51.532383,11.923406
3.571642,4.307204,-51.530114,11.923318
3.639032,6.068434,-51.527844,11.923227
3.706421,11.486346,-51.525575,11.923137
3.773811,19.85242,-51.523305,11.923048
3.8412,26.357923,-51.521036,11.922958
3.90859,29.147582,-51.518766,11.922867
3.975979,30.144306,-51.516497,11.922777
4.043369,30.60955,-51.514227,11.922687
4.110758,30.16414,-51.511958,11.922597
4.178148,29.261989,-51.509688,11.922507
4.245537,29.349839,-51.507419,11.922418
4.312927,30.243731,-51.505149,11.922328
4.380316,30.807119,-51.50288,11.922237
4.447706,31.512703,-51.50061,11.922147
4.515095,32.644025,-51.498341,11.922058
4.582484,33.719031,-51.496071,11.921968
4.649874,33.800447,-51.493802,11.921876
4.717263,32.356492,-51.491532,11.921786
4.784653,30.735308,-51.489263,11.921696
4.852042,30.727338,-51.486993,11.921606
4.919432,31.965216,-51.484724,11.921516
4.986821,31.443542,-51.482455,11.921425
5.054211,27.508764,-51.480185,11.921336
5.1216,25.08362,-51.477916,11.921245
5.18899,28.418122,-51.475646,11.921156
5.256379,29.257496,-51.473377,11.921064
5.323769,25.838709,-51.471107,11.920974
5.391158,24.255887,-51.468838,11.920885
5.458548,25.807396,-51.466568,11.920793
5.525937,27.956169,-51.464299,11.920703
5.593327,26.37176,-51.462029,11.920612
5.660716,25.409136,-51.45976,11.920522
5.728106,25.74761,-51.45749,11.920431
5.795495,25.188646,-51.455221,11.920342
5.862885,25.520048,-51.452951,11.920252
5.930274,25.425562,-51.450682,11.920161
5.997664,25.565925,-51.448413,11.92007
6.065053,25.867379,-51.446143,11.919979
6.132442,25.502106,-51.443874,11.919888
6.199832,24.809481,-51.441604,11.919799
6.267221,22.119239,-51.439335,11.919709
6.334611,20.727785,-51.437065,11.919617
6.402,22.222459,-51.434796,11.919526
6.46939,20.909997,-51.432526,11.919437
6.536779,19.701454,-51.430257,11.919345
6.604169,19.189825,-51.427987,11.919254
6.671558,15.545972,-51.425718,11.919165
6.738948,11.85257,-51.423449,11.919073
6.806337,11.036884,-51.421179,11.918982
6.873727,11.284752,-51.41891,11.918891
6.941116,9.300174,-51.41664,11.9188
7.008506,5.624747,-51.414371,11.918711
7.075895,3.765103,-51.412101,11.918619
7.143285,2.3118,-51.409832,11.918528
7.210674,0.89828,-51.407563,11.918437
7.278064,1.363865,-51.405293,11.918346
7.345453,2.00233,-51.403024,11.918255
7.412843,4.367655,-51.400754,11.918165
7.480232,6.639725,-51.398485,11.918074
7.547622,5.755601,-51.396215,11.917984
7.615011,3.123759,-51.393946,11.917893
7.6824,1.711237,-51.391677,11.917802
7.74979,2.047006,-51.389407,11.917711
7.817179,1.990799,-51.387138,11.917619
7.884569,0.447583,-51.384868,11.917528
7.951958,1.018165,-51.382599,11.917438
8.019348,1.115354,-51.38033,11.917346
8.086737,2.149073,-51.37806,11.917255
8.154127,1.874701,-51.375791,11.917164
8.221516,1.651829,-51.373521,11.917072
8.288906,1.644304,-51.371252,11.916981
8.356295,1.590676,-51.368983,11.91689
8.423685,1.80177,-51.366713,11.916799
8.491074,1.148457,-51.364444,11.916708
8.558464,0.669626,-51.362174,11.916617
8.625853,0.910413,-51.359905,11.916525
