position,Iron Abundance,lon,lat
0,20.979574,-51.6504,11.928055
0.067389,20.980183,-51.64813,11.927965
0.134779,20.980793,-51.645861,11.927876
0.202168,20.981404,-51.643591,11.927787
0.269558,20.982016,-51.641322,11.927698
0.336947,20.982628,-51.639052,11.927609
0.404337,20.983241,-51.636782,11.92752
0.471726,20.983853,-51.634513,11.927431
0.539116,20.984467,-51.632243,11.927342
0.606505,20.985082,-51.629974,11.927253
0.673895,20.985697,-51.627704,11.927164
0.741284,20.986313,-51.625435,11.927075
0.808674,20.986929,-51.623165,11.926986
0.876063,20.987546,-51.620895,11.926897
0.943453,20.988164,-51.618626,11.926808
1.010842,20.988782,-51.616356,11.92672
1.078232,20.989401,-51.614087,11.926629
1.145621,20.990021,-51.611817,11.92654
1.213011,20.990641,-51.609548,11.926451
1.2804,20.991261,-51.607278,11.926362
1.34779,20.991883,-51.605009,11.926272
1.415179,20.992505,-51.602739,11.926183
1.482569,20.993128,-51.600469,11.926094
1.549958,20.993751,-51.5982,11.926006
1.617347,20.994375,-51.59593,11.925916
1.684737,20.994999,-51.593661,11.925827
1.752126,20.995624,-51.591391,11.925736
1.819516,20.99625,-51.589122,11.925647
1.886905,20.996877,-51.586852,11.925559
1.954295,20.997504,-51.584583,11.925469
2.021684,20.998131,-51.582313,11.92538
2.089074,20.998759,-51.580043,11.92529
2.156463,20.999389,-51.577774,11.9252
2.223853,21.000018,-51.575504,11.92511
2.291242,21.000648,-51.573235,11.925021
2.358632,21.001279,-51.570965,11.924932
2.426021,21.001911,-51.568696,11.924843
2.493411,21.002542,-51.566426,11.924752
2.5608,21.003176,-51.564157,11.924663
2.62819,21.003809,-51.561887,11.924573
2.695579,21.004442,-51.559618,11.924485
2.762969,21.005077,-51.557348,11.924394
2.830358,21.005713,-51.555079,11.924304
2.897748,21.006348,-51.552809,11.924214
2.965137,21.006984,-51.55054,11.924125
3.032526,21.007622,-51.54827,11.924035
3.099916,21.00826,-51.546,11.923945
3.167305,21.008898,-51.543731,11.923855
3.234695,21.009538,-51.541461,11.923766
3.302084,21.010176,-51.539192,11.923676
3.369474,21.010817,-51.536922,11.923587
3.436863,21.011458,-51.534653,11.923497
3.504253,21.012099,-51.532383,11.923406
3.571642,21.012742,-51.530114,11.923318
3.639032,21.013385,-51.527844,11.923227
3.706421,21.014028,-51.525575,11.923137
3.773811,21.014672,-51.523305,11.923048
3.8412,21.015317,-51.521036,11.922958
3.90859,21.015962,-51.518766,11.922867
3.975979,21.016608,-51.516497,11.922777
4.043369,21.017255,-51.514227,11.922687
4.110758,21.017901,-51.511958,11.922597
4.178148,21.01855,-51.509688,11.922507
4.245537,21.019198,-51.507419,11.922418
4.312927,21.019847,-51.505149,11.922328
4.380316,21.020497,-51.50288,11.922237
4.447706,21.021147,-51.50061,11.922147
4.515095,21.021798,-51.498341,11.922058
4.582484,21.02245,-51.496071,11.921968
4.649874,21.023102,-51.493802,11.921876
4.717263,21.023756,-51.491532,11.921786
4.784653,21.02441,-51.489263,11.921696
4.852042,21.025063,-51.486993,11.921606
4.919432,21.025718,-51.484724,11.921516
4.986821,21.026374,-51.482455,11.921425
5.054211,21.02703,-51.480185,11.921336
5.1216,21.027686,-51.477916,11.921245
5.18899,21.028344,-51.475646,11.921156
5.256379,21.029003,-51.473377,11.921064
5.323769,21.029662,-51.471107,11.920974
5.391158,21.030321,-51.468838,11.920885
5.458548,21.03098,-51.466568,11.920793
5.525937,21.031641,-51.464299,11.920703
5.593327,21.032302,-51.462029,11.920612
5.660716,21.032964,-51.45976,11.920522
5.728106,21.033627,-51.45749,11.920431
5.795495,21.03429,-51.455221,11.920342
5.862885,21.034954,-51.452951,11.920252
5.930274,21.035618,-51.450682,11.920161
5.997664,21.036283,-51.448413,11.92007
6.065053,21.036949,-51.446143,11.919979
6.132442,21.037615,-51.443874,11.919888
6.199832,21.038282,-51.441604,11.919799
6.267221,21.03895,-51.439335,11.919709
6.334611,21.039619,-51.437065,11.919617
6.402,21.040287,-51.434796,11.919526
6.46939,21.040957,-51.432526,11.919437
6.536779,21.041627,-51.430257,11.919345
6.604169,21.042298,-51.427987,11.919254
6.671558,21.042969,-51.425718,11.919165
6.738948,21.043641,-51.423449,11.919073
6.806337,21.044314,-51.421179,11.918982
6.873727,21.044987,-51.41891,11.918891
6.941116,21.045662,-51.41664,11.9188
7.008506,21.046337,-51.414371,11.918711
7.075895,21.047012,-51.412101,11.918619
7.143285,21.047689,-51.409832,11.918528
7.210674,21.048365,-51.407563,11.918437
7.278064,21.049042,-51.405293,11.918346
7.345453,21.04972,-51.403024,11.918255
7.412843,21.050398,-51.400754,11.918165
7.480232,21.051078,-51.398485,11.918074
7.547622,21.051757,-51.396215,11.917984
7.615011,21.052438,-51.393946,11.917893
7.6824,21.053119,-51.391677,11.917802
7.74979,21.053801,-51.389407,11.917711
