position,Titanium Abundance,lon,lat
0,5.161505,-51.6504,11.928055
0.067389,5.162851,-51.64813,11.927965
0.134779,5.164198,-51.645861,11.927876
0.202168,5.165544,-51.643591,11.927787
0.269558,5.166891,-51.641322,11.927698
0.336947,5.168237,-51.639052,11.927609
0.404337,5.169583,-51.636782,11.92752
0.471726,5.170929,-51.634513,11.927431
0.539116,5.172276,-51.632243,11.927342
0.606505,5.173622,-51.629974,11.927253
0.673895,5.174968,-51.627704,11.927164
0.741284,5.176314,-51.625435,11.927075
0.808674,5.17766,-51.623165,11.926986
0.876063,5.179006,-51.620895,11.926897
0.943453,5.180352,-51.618626,11.926808
1.010842,5.181698,-51.616356,11.92672
1.078232,5.183043,-51.614087,11.926629
1.145621,5.184389,-51.611817,11.92654
1.213011,5.185735,-51.609548,11.926451
1.2804,5.187081,-51.607278,11.926362
1.34779,5.188427,-51.605009,11.926272
1.415179,5.189772,-51.602739,11.926183
1.482569,5.191118,-51.600469,11.926094
1.549958,5.192463,-51.5982,11.926006
1.617347,5.193809,-51.59593,11.925916
1.684737,5.195154,-51.593661,11.925827
1.752126,5.1965,-51.591391,11.925736
1.819516,5.197845,-51.589122,11.925647
1.886905,5.199191,-51.586852,11.925559
1.954295,5.200536,-51.584583,11.925469
2.021684,5.201881,-51.582313,11.92538
2.089074,5.203226,-51.580043,11.92529
2.156463,5.204571,-51.577774,11.9252
2.223853,5.205917,-51.575504,11.92511
2.291242,5.207262,-51.573235,11.925021
2.358632,5.208607,-51.570965,11.924932
2.426021,5.209952,-51.568696,11.924843
2.493411,5.211297,-51.566426,11.924752
2.5608,5.212642,-51.564157,11.924663
2.62819,5.213987,-51.561887,11.924573
2.695579,5.215331,-51.559618,11.924485
2.762969,5.216676,-51.557348,11.924394
2.830358,5.218021,-51.555079,11.924304
2.897748,5.219366,-51.552809,11.924214
2.965137,5.220711,-51.55054,11.924125
3.032526,5.222055,-51.54827,11.924035
3.099916,5.2234,-51.546,11.923945
3.167305,5.224744,-51.543731,11.923855
3.234695,5.226089,-51.541461,11.923766
3.302084,5.227433,-51.539192,11.923676
3.369474,5.228778,-51.536922,11.923587
3.436863,5.230122,-51.534653,11.923497
3.504253,5.231467,-51.532383,11.923406
3.571642,5.232811,-51.530114,11.923318
3.639032,5.234155,-51.527844,11.923227
3.706421,5.235499,-51.525575,11.923137
3.773811,5.236843,-51.523305,11.923048
3.8412,5.238188,-51.521036,11.922958
3.90859,5.239532,-51.518766,11.922867
3.975979,5.240876,-51.516497,11.922777
4.043369,5.24222,-51.514227,11.922687
4.110758,5.243564,-51.511958,11.922597
4.178148,5.244908,-51.509688,11.922507
4.245537,5.246252,-51.507419,11.922418
4.312927,5.247596,-51.505149,11.922328
4.380316,5.248939,-51.50288,11.922237
4.447706,5.250283,-51.50061,11.922147
4.515095,5.251627,-51.498341,11.922058
4.582484,5.252971,-51.496071,11.921968
4.649874,5.254314,-51.493802,11.921876
4.717263,5.255658,-51.491532,11.921786
4.784653,5.257001,-51.489263,11.921696
4.852042,5.258345,-51.486993,11.921606
4.919432,5.259688,-51.484724,11.921516
4.986821,5.261032,-51.482455,11.921425
5.054211,5.262375,-51.480185,11.921336
5.1216,5.263718,-51.477916,11.921245
5.18899,5.265062,-51.475646,11.921156
5.256379,5.266405,-51.473377,11.921064
5.323769,5.267748,-51.471107,11.920974
5.391158,5.269091,-51.468838,11.920885
5.458548,5.270435,-51.466568,11.920793
5.525937,5.271778,-51.464299,11.920703
5.593327,5.273121,-51.462029,11.920612
5.660716,5.274464,-51.45976,11.920522
5.728106,5.275807,-51.45749,11.920431
5.795495,5.27715,-51.455221,11.920342
5.862885,5.278493,-51.452951,11.920252
5.930274,5.279836,-51.450682,11.920161
5.997664,5.281178,-51.448413,11.92007
6.065053,5.282521,-51.446143,11.919979
6.132442,5.283864,-51.443874,11.919888
6.199832,5.285207,-51.441604,11.919799
6.267221,5.286549,-51.439335,11.919709
6.334611,5.287892,-51.437065,11.919617
6.402,5.289234,-51.434796,11.919526
6.46939,5.290577,-51.432526,11.919437
6.536779,5.291919,-51.430257,11.919345
6.604169,5.293262,-51.427987,11.919254
6.671558,5.294604,-51.425718,11.919165
6.738948,5.295946,-51.423449,11.919073
6.806337,5.297289,-51.421179,11.918982
6.873727,5.298631,-51.41891,11.918891
6.941116,5.299973,-51.41664,11.9188
7.008506,5.301316,-51.414371,11.918711
7.075895,5.302658,-51.412101,11.918619
7.143285,5.304,-51.409832,11.918528
7.210674,5.305342,-51.407563,11.918437
7.278064,5.306684,-51.405293,11.918346
7.345453,5.308026,-51.403024,11.918255
7.412843,5.309368,-51.400754,11.918165
7.480232,5.31071,-51.398485,11.918074
7.547622,5.312051,-51.396215,11.917984
7.615011,5.313393,-51.393946,11.917893
7.6824,5.314735,-51.391677,11.917802
7.74979,5.316076,-51.389407,11.917711
7.817179,5.317418,-51.387138,11.917619
7.884569,5.31876,-51.384868,11.917528
7.951958,5.320102,-51.382599,11.917438
8.019348,5.321443,-51.38033,11.917346
8.086737,5.322785,-51.37806,11.917255
8.154127,5.324126,-51.375791,11.917164
8.221516,5.325467,-51.373521,11.917072
8.288906,5.326809,-51.371252,11.916981
8.356295,5.32815,-51.368983,11.91689
8.423685,5.329491,-51.366713,11.916799
8.491074,5.330833,-51.364444,11.916708
8.558464,5.332174,-51.362174,11.916617
8.625853,5.333515,-51.359905,11.916525
8.693243,5.334856,-51.357636,11.916434
8.760632,5.336197,-51.355366,11.916343
8.828022,5.337538,-51.353097,11.916252
8.895411,5.338879,-51.350827,11.91616
8.962801,5.34022,-51.348558,11.916069
9.03019,5.341561,-51.346289,11.915979
9.097579,5.342902,-51.344019,11.915888
9.164969,5.344243,-51.34175,11.915795
9.232358,5.345583,-51.33948,11.915705
9.299748,5.346924,-51.337211,11.915612
9.367137,5.348265,-51.334942,11.915521
9.434527,5.349606,-51.332672,11.915431
9.501916,5.350946,-51.330403,11.915339
9.569306,5.352287,-51.328134,11.915246
9.636695,5.353627,-51.325864,11.915155
9.704085,5.354968,-51.323595,11.915063
9.771474,5.356308,-51.321325,11.914972
9.838864,5.357649,-51.319056,11.91488
9.906253,5.358989,-51.316787,11.914789
9.973643,5.360329,-51.314517,11.914697
10.041032,5.361669,-51.312248,11.914607
10.108422,5.36301,-51.309979,11.914515
10.175811,5.36435,-51.307709,11.914424
10.243201,5.36569,-51.30544,11.914331
10.31059,5.36703,-51.303171,11.914239
10.37798,5.36837,-51.300901,11.914147
10.445369,5.36971,-51.298632,11.914056
10.512759,5.37105,-51.296362,11.913964
10.580148,5.37239,-51.294093,11.913872
10.647537,5.37373,-51.291824,11.91378
10.714927,5.37507,-51.289554,11.91369
10.782316,5.376409,-51.287285,11.913598
10.849706,5.377749,-51.285016,11.913506
10.917095,5.379089,-51.282746,11.913413
10.984485,5.380429,-51.280477,11.913321
11.051874,5.381768,-51.278208,11.913231
11.119264,5.383108,-51.275938,11.913139
11.186653,5.384447,-51.273669,11.913047
11.254043,5.385787,-51.2714,11.912954
11.321432,5.387126,-51.26913,11.912862
11.388822,5.388466,-51.266861,11.91277
11.456211,5.389805,-51.264592,11.912678
11.523601,5.391144,-51.262322,11.912586
11.59099,5.392484,-51.260053,11.912494
11.65838,5.393823,-51.257784,11.912402
11.725769,5.395162,-51.255514,11.91231
11.793159,5.396501,-51.253245,11.912218
11.860548,5.39784,-51.250976,11.912125
11.927938,5.399179,-51.248706,11.912033
11.995327,5.400518,-51.246437,11.911941
12.062717,5.401857,-51.244168,11.911849
12.130106,5.403196,-51.241898,11.911757
12.197495,5.404535,-51.239629,11.911665
12.264885,5.405874,-51.23736,11.911573
12.332274,5.407213,-51.23509,11.91148
12.399664,5.408551,-51.232821,11.911389
12.467053,5.40989,-51.230552,11.911297
12.534443,5.411229,-51.228283,11.911204
12.601832,5.412568,-51.226013,11.911111
12.669222,5.413906,-51.223744,11.911019
12.736611,5.415245,-51.221475,11.910927
12.804001,5.416583,-51.219205,11.910834
12.87139,5.417922,-51.216936,11.910742
12.93878,5.41926,-51.214667,11.91065
13.006169,5.420598,-51.212397,11.910558
13.073559,5.421937,-51.210128,11.910465
13.140948,5.423275,-51.207859,11.910373
13.208338,5.424613,-51.20559,11.91028
13.275727,5.425951,-51.20332,11.910187
13.343117,5.427289,-51.201051,11.910095
13.410506,5.428628,-51.198782,11.910002
13.477896,5.429966,-51.196512,11.90991
13.545285,5.431304,-51.194243,11.909817
13.612674,5.432642,-51.191974,11.909726
13.680064,5.43398,-51.189705,11.909632
13.747453,5.435317,-51.187435,11.909541
13.814843,5.436655,-51.185166,11.909447
13.882232,5.437993,-51.182897,11.909355
13.949622,5.439331,-51.180627,11.909262
14.017011,5.440669,-51.178358,11.90917
14.084401,5.442006,-51.176089,11.909076
14.15179,5.443344,-51.17382,11.908984
14.21918,5.444682,-51.17155,11.908892
14.286569,5.446019,-51.169281,11.908798
14.353959,5.447357,-51.167012,11.908705
14.421348,5.448694,-51.164743,11.908612
14.488738,5.450031,-51.162473,11.908521
14.556127,5.451369,-51.160204,11.908428
14.623517,5.452706,-51.157935,11.908334
14.690906,5.454044,-51.155666,11.908241
14.758296,5.455381,-51.153396,11.908148
14.825685,5.456718,-51.151127,11.908057
14.893075,5.458055,-51.148858,11.907963
14.960464,5.459392,-51.146588,11.90787
15.027854,5.460729,-51.144319,11.907777
15.095243,5.462066,-51.14205,11.907684
15.162632,5.463403,-51.139781,11.907591
15.230022,5.46474,-51.137512,11.907498
15.297411,5.466077,-51.135242,11.907406
