position,FeO Abundance,lon,lat
0,9.677986,25.994091,-9.494571
0.168748,9.671053,25.994934,-9.500073
0.337496,9.935303,25.995778,-9.505576
0.506243,9.979342,25.996621,-9.511078
0.674991,9.643128,25.997463,-9.516581
0.843739,9.546804,25.998308,-9.522083
1.012487,9.448115,25.999151,-9.527585
1.181234,9.101265,25.999994,-9.533088
1.349982,8.712121,26.000838,-9.53859
1.51873,8.255803,26.001682,-9.544093
1.687478,7.782332,26.002525,-9.549595
1.856226,7.582336,26.003369,-9.555098
2.024973,8.014624,26.004212,-9.5606
2.193721,7.956098,26.005056,-9.566102
2.362469,8.028353,26.0059,-9.571605
2.531217,8.224386,26.006742,-9.577107
2.699964,8.304122,26.007586,-9.58261
2.868712,8.435458,26.008431,-9.588112
3.03746,8.5058,26.009273,-9.593615
3.206208,8.461942,26.010118,-9.599117
3.374956,8.45363,26.010961,-9.604619
3.543703,8.617605,26.011806,-9.610122
3.712451,8.666697,26.01265,-9.615624
3.881199,8.583027,26.013494,-9.621126
4.049947,8.402329,26.014338,-9.626629
4.218694,8.189223,26.015182,-9.632131
4.387442,8.073956,26.016026,-9.637634
4.55619,8.085111,26.01687,-9.643136
4.724938,8.108214,26.017712,-9.648639
4.893686,8.242446,26.018558,-9.654141
5.062433,8.379184,26.019402,-9.659643
5.231181,8.357933,26.020246,-9.665145
5.399929,8.155328,26.02109,-9.670648
5.568677,8.079021,26.021933,-9.67615
5.737424,8.142025,26.022778,-9.681653
5.906172,8.108061,26.023623,-9.687155
6.07492,8.02668,26.024466,-9.692658
6.243668,7.914428,26.025311,-9.69816
6.412416,7.84095,26.026154,-9.703662
6.581163,7.799768,26.027,-9.709164
6.749911,7.798762,26.027844,-9.714667
6.918659,7.696756,26.028688,-9.720169
7.087407,7.560721,26.029532,-9.725672
7.256154,7.538236,26.030377,-9.731174
7.424902,7.62712,26.031222,-9.736676
7.59365,7.786445,26.032065,-9.742179
7.762398,7.935423,26.03291,-9.747681
7.931146,7.98294,26.033755,-9.753183
8.099893,8.092271,26.034599,-9.758686
8.268641,8.359521,26.035445,-9.764188
8.437389,8.527884,26.036288,-9.76969
8.606137,8.544891,26.037133,-9.775193
8.774884,8.394944,26.037977,-9.780695
8.943632,8.295544,26.038822,-9.786197
9.11238,8.404704,26.039667,-9.7917
9.281128,8.369158,26.040513,-9.797202
9.449876,8.219013,26.041358,-9.802704
9.618623,8.201428,26.042202,-9.808207
9.787371,8.144653,26.043047,-9.813709
9.956119,8.017712,26.043892,-9.819211
10.124867,7.829624,26.044736,-9.824714
10.293615,7.788327,26.045582,-9.830216
10.462362,7.799812,26.046427,-9.835718
10.63111,7.791827,26.047271,-9.841221
10.799858,7.792457,26.048116,-9.846723
10.968606,7.806858,26.048962,-9.852225
11.137353,7.729905,26.049807,-9.857727
11.306101,7.887649,26.050651,-9.86323
11.474849,8.232496,26.051496,-9.868732
11.643597,8.3786,26.052341,-9.874235
11.812345,8.325846,26.053188,-9.879737
11.981092,8.123995,26.054033,-9.885239
12.14984,8.072256,26.054877,-9.890741
12.318588,8.174382,26.055724,-9.896244
12.487336,8.143891,26.056568,-9.901746
12.656083,7.724934,26.057413,-9.907248
12.824831,7.703478,26.05826,-9.91275
12.993579,8.013715,26.059105,-9.918253
13.162327,8.161301,26.05995,-9.923755
13.331075,7.754912,26.060796,-9.929257
13.499822,7.293535,26.061641,-9.934759
13.66857,7.505036,26.062487,-9.940262
13.837318,8.107144,26.063332,-9.945764
14.006066,8.282837,26.064178,-9.951266
14.174813,8.282401,26.065024,-9.956769
14.343561,8.358508,26.065868,-9.962271
14.512309,8.369983,26.066715,-9.967773
14.681057,8.336672,26.067561,-9.973275
14.849805,8.099304,26.068406,-9.978778
15.018552,8.019109,26.069251,-9.98428
15.1873,7.981266,26.070097,-9.989782
15.356048,8.067347,26.070944,-9.995284
15.524796,8.187306,26.071788,-10.000787
15.693543,8.186719,26.072635,-10.006289
15.862291,8.231004,26.073481,-10.011791
16.031039,8.304361,26.074327,-10.017293
16.199787,8.412669,26.075172,-10.022796
16.368535,8.508733,26.076018,-10.028298
16.537282,8.568658,26.076864,-10.0338
16.70603,8.547697,26.07771,-10.039302
16.874778,8.400558,26.078557,-10.044805
17.043526,8.208609,26.079403,-10.050307
17.212273,7.85358,26.080249,-10.055809
17.381021,7.688762,26.081095,-10.061311
17.549769,7.947549,26.081941,-10.066813
17.718517,8.093864,26.082788,-10.072316
17.887265,8.09489,26.083633,-10.077818
18.056012,7.877926,26.084479,-10.08332
18.22476,7.707188,26.085326,-10.088822
18.393508,7.55942,26.086173,-10.094325
18.562256,7.695021,26.087019,-10.099827
18.731003,7.905046,26.087865,-10.105329
18.899751,7.991181,26.088712,-10.110831
19.068499,8.10838,26.089558,-10.116333
19.237247,8.160802,26.090405,-10.121836
19.405995,7.915695,26.09125,-10.127338
19.574742,7.562397,26.092097,-10.13284
19.74349,7.536322,26.092943,-10.138342
19.912238,7.648162,26.093791,-10.143844
20.080986,7.76947,26.094637,-10.149347
20.249733,7.837268,26.095484,-10.154849
20.418481,7.868327,26.09633,-10.160351
20.587229,7.784839,26.097177,-10.165853
20.755977,7.676346,26.098023,-10.171355
20.924725,7.781031,26.098871,-10.176858
21.093472,8.376194,26.099718,-10.18236
21.26222,8.282752,26.100563,-10.187862
21.430968,7.602497,26.10141,-10.193364
21.599716,7.545686,26.102258,-10.198866
21.768463,7.53417,26.103104,-10.204369
21.937211,7.42796,26.103952,-10.209871
22.105959,7.543759,26.104799,-10.215373
22.274707,7.565739,26.105646,-10.220875
22.443455,7.539124,26.106493,-10.226377
22.612202,7.709558,26.10734,-10.231879
22.78095,7.807262,26.108187,-10.237381
22.949698,7.670299,26.109034,-10.242884
23.118446,7.498087,26.109881,-10.248386
23.287193,7.593713,26.110727,-10.253888
23.455941,7.969078,26.111576,-10.25939
23.624689,7.989531,26.112423,-10.264892
23.793437,7.893288,26.113269,-10.270394
23.962185,7.630861,26.114117,-10.275896
24.130932,7.115937,26.114964,-10.281399
24.29968,6.746558,26.115812,-10.286901
24.468428,6.849538,26.116659,-10.292403
24.637176,7.537929,26.117507,-10.297905
24.805923,7.854396,26.118354,-10.303407
24.974671,7.744624,26.119201,-10.308909
25.143419,7.755332,26.120048,-10.314412
25.312167,8.085556,26.120897,-10.319913
25.480915,8.164501,26.121743,-10.325416
25.649662,7.790379,26.122591,-10.330918
25.81841,7.470481,26.123438,-10.33642
25.987158,7.422222,26.124286,-10.341922
26.155906,7.575996,26.125134,-10.347424
26.324653,7.586119,26.125981,-10.352926
26.493401,7.428423,26.12683,-10.358428
26.662149,7.247784,26.127678,-10.36393
26.830897,7.109596,26.128526,-10.369432
26.999645,7.177007,26.129372,-10.374935
27.168392,7.288722,26.130221,-10.380437
27.33714,7.360602,26.131069,-10.385939
27.505888,7.227877,26.131917,-10.391441
27.674636,7.049811,26.132765,-10.396943
27.843384,6.967661,26.133613,-10.402445
28.012131,6.869716,26.134461,-10.407947
28.180879,6.630954,26.135308,-10.413449
28.349627,6.391635,26.136156,-10.418951
28.518375,6.395666,26.137005,-10.424453
28.687122,6.409986,26.137853,-10.429955
28.85587,6.19444,26.138701,-10.435458
29.024618,5.763193,26.139548,-10.44096
29.193366,5.545342,26.140398,-10.446462
29.362114,5.599321,26.141245,-10.451964
29.530861,5.834285,26.142094,-10.457466
29.699609,5.958743,26.142941,-10.462968
29.868357,5.845727,26.143791,-10.46847
30.037105,5.913997,26.144639,-10.473972
30.205852,6.091361,26.145488,-10.479474
30.3746,6.101952,26.146335,-10.484976
30.543348,6.041856,26.147184,-10.490478
30.712096,5.995642,26.148032,-10.49598
30.880844,5.975933,26.14888,-10.501482
31.049591,6.176204,26.149729,-10.506985
31.218339,6.451453,26.150579,-10.512486
31.387087,6.109702,26.151426,-10.517989
31.555835,5.879431,26.152276,-10.52349
31.724582,5.842401,26.153124,-10.528993
31.89333,5.941982,26.153973,-10.534495
32.062078,5.975334,26.154822,-10.539997
32.230826,5.948309,26.155669,-10.545499
32.399574,5.974184,26.156518,-10.551001
32.568321,6.041486,26.157367,-10.556503
32.737069,6.124811,26.158216,-10.562005
32.905817,6.058706,26.159065,-10.567507
33.074565,6.118336,26.159915,-10.573009
33.243312,6.373322,26.160764,-10.578511
33.41206,6.54107,26.161611,-10.584013
33.580808,6.633059,26.162462,-10.589515
33.749556,6.641762,26.163309,-10.595017
33.918304,6.812864,26.16416,-10.600519
34.087051,7.048937,26.165009,-10.606021
34.255799,6.833134,26.165857,-10.611523
34.424547,6.577227,26.166707,-10.617025
34.593295,6.523842,26.167556,-10.622527
34.762042,6.605788,26.168405,-10.628029
34.93079,6.473634,26.169255,-10.633531
35.099538,6.260888,26.170103,-10.639033
35.268286,6.11594,26.170953,-10.644535
35.437034,6.003483,26.171801,-10.650037
35.605781,5.916723,26.172651,-10.655539
35.774529,5.888299,26.173501,-10.661041
35.943277,5.917363,26.174349,-10.666543
36.112025,5.924176,26.1752,-10.672045
36.280772,5.943075,26.17605,-10.677547
36.44952,6.046167,26.176898,-10.683049
36.618268,6.06587,26.177749,-10.688551
36.787016,6.121019,26.178598,-10.694053
36.955764,6.009763,26.179447,-10.699555
37.124511,5.808744,26.180297,-10.705057
37.293259,5.875927,26.181146,-10.710559
37.462007,5.798476,26.181997,-10.716061
37.630755,5.737195,26.182846,-10.721562
37.799502,5.596711,26.183696,-10.727064
37.96825,5.480245,26.184545,-10.732567
38.136998,5.442167,26.185396,-10.738068
38.305746,5.364616,26.186244,-10.74357
38.474494,5.43274,26.187096,-10.749072
38.643241,5.712066,26.187945,-10.754574
38.811989,5.970286,26.188795,-10.760076
38.980737,6.105262,26.189645,-10.765578
39.149485,6.144636,26.190495,-10.77108
39.318232,6.048195,26.191345,-10.776582
39.48698,5.877027,26.192195,-10.782084
39.655728,5.621485,26.193046,-10.787586
39.824476,5.429447,26.193894,-10.793088
39.993224,5.446222,26.194746,-10.79859
40.161971,5.616206,26.195596,-10.804092
40.330719,5.871163,26.196446,-10.809594
40.499467,6.040792,26.197296,-10.815095
40.668215,6.132151,26.198147,-10.820597
40.836962,6.093407,26.198997,-10.826099
41.00571,6.020568,26.199846,-10.831601
41.174458,5.96089,26.200698,-10.837103
41.343206,5.899958,26.201548,-10.842605
41.511954,5.9078,26.202397,-10.848107
41.680701,5.900909,26.203249,-10.853609
41.849449,5.880779,26.2041,-10.859111
42.018197,5.897871,26.20495,-10.864613
42.186945,5.827391,26.205799,-10.870115
42.355692,5.571846,26.206651,-10.875616
42.52444,5.562744,26.207502,-10.881118
42.693188,5.399068,26.208351,-10.88662
42.861936,5.118685,26.209203,-10.892122
43.030684,4.86527,26.210053,-10.897624
43.199431,4.867671,26.210904,-10.903126
43.368179,5.107374,26.211756,-10.908628
43.536927,5.405099,26.212606,-10.91413
43.705675,5.677816,26.213457,-10.919631
43.874422,5.867527,26.214308,-10.925133
44.04317,5.961804,26.215159,-10.930635
44.211918,5.944275,26.21601,-10.936137
44.380666,5.832186,26.216861,-10.941639
44.549414,5.812759,26.217712,-10.947141
44.718161,5.820397,26.218563,-10.952643
44.886909,5.724458,26.219414,-10.958145
45.055657,5.610608,26.220265,-10.963646
45.224405,5.558011,26.221116,-10.969148
45.393153,5.656291,26.221966,-10.97465
45.5619,5.842362,26.222819,-10.980152
45.730648,5.953161,26.22367,-10.985654
45.899396,5.83197,26.224521,-10.991156
46.068144,5.69775,26.225371,-10.996658
46.236891,5.783192,26.226224,-11.002159
46.405639,5.757999,26.227075,-11.007661
46.574387,5.77656,26.227926,-11.013163
46.743135,5.778171,26.228778,-11.018665
46.911883,5.753589,26.229629,-11.024167
47.08063,5.700535,26.23048,-11.029669
47.249378,5.523513,26.231332,-11.03517
47.418126,5.297441,26.232184,-11.040672
47.586874,5.146838,26.233035,-11.046174
47.755621,5.140084,26.233887,-11.051676
47.924369,5.213052,26.234739,-11.057178
48.093117,5.195952,26.23559,-11.062679
48.261865,5.129624,26.236442,-11.068181
48.430613,5.066654,26.237294,-11.073683
48.59936,5.144588,26.238146,-11.079185
48.768108,5.262511,26.238997,-11.084687
48.936856,5.435278,26.239848,-11.090189
49.105604,5.781559,26.240701,-11.09569
49.274351,6.090524,26.241553,-11.101192
49.443099,6.257045,26.242404,-11.106694
49.611847,6.335017,26.243256,-11.112196
49.780595,6.23593,26.244109,-11.117697
49.949343,5.966205,26.24496,-11.123199
50.11809,5.657301,26.245813,-11.128701
50.286838,5.335277,26.246665,-11.134203
50.455586,5.159334,26.247516,-11.139705
50.624334,5.066573,26.248369,-11.145206
50.793081,5.059487,26.249221,-11.150708
50.961829,5.082756,26.250074,-11.15621
51.130577,4.911323,26.250926,-11.161712
51.299325,4.649831,26.251777,-11.167214
51.468073,4.39707,26.25263,-11.172715
51.63682,4.09132,26.253482,-11.178217
51.805568,3.731347,26.254335,-11.183719
51.974316,3.543908,26.255188,-11.18922
52.143064,3.463176,26.25604,-11.194722
52.311811,3.37885,26.256893,-11.200224
52.480559,3.337407,26.257745,-11.205726
52.649307,3.179174,26.258596,-11.211228
52.818055,3.129724,26.25945,-11.216729
52.986803,3.150828,26.260303,-11.222231
53.15555,3.212607,26.261155,-11.227733
53.324298,3.30708,26.262008,-11.233234
53.493046,3.331397,26.262861,-11.238736
53.661794,3.405653,26.263712,-11.244238
53.830541,3.587587,26.264565,-11.24974
53.999289,3.668278,26.265419,-11.255241
54.168037,3.704391,26.266271,-11.260743
54.336785,3.677244,26.267125,-11.266245
54.505533,3.794664,26.267978,-11.271747
54.67428,4.204912,26.268829,-11.277248
54.843028,4.804354,26.269682,-11.28275
55.011776,5.154223,26.270537,-11.288252
55.180524,5.150545,26.271388,-11.293754
55.349271,4.929207,26.272241,-11.299255
55.518019,4.725421,26.273096,-11.304757
55.686767,4.676668,26.273949,-11.310259
55.855515,4.710553,26.274802,-11.31576
56.024263,4.677829,26.275655,-11.321262
56.19301,4.61826,26.276507,-11.326764
56.361758,4.58789,26.277362,-11.332265
56.530506,4.675538,26.278215,-11.337767
56.699254,4.787766,26.279068,-11.343269
56.868001,4.887435,26.279921,-11.348771
57.036749,4.903291,26.280774,-11.354272
57.205497,4.818943,26.281629,-11.359774
57.374245,4.667433,26.282482,-11.365276
57.542993,4.568382,26.283334,-11.370777
57.71174,4.559276,26.284189,-11.376279
57.880488,4.527614,26.285043,-11.381781
58.049236,4.551351,26.285895,-11.387282
58.217984,4.566737,26.28675,-11.392784
58.386731,4.576662,26.287603,-11.398286
58.555479,4.503346,26.288456,-11.403787
58.724227,4.494282,26.28931,-11.409289
58.892975,4.453091,26.290165,-11.414791
59.061723,4.263763,26.291018,-11.420292
59.23047,4.031674,26.291872,-11.425794
59.399218,3.866097,26.292725,-11.431296
59.567966,3.829611,26.293579,-11.436797
59.736714,3.879264,26.294434,-11.442299
59.905461,3.74486,26.295287,-11.447801
60.074209,3.609688,26.296141,-11.453302
60.242957,3.458502,26.296996,-11.458804
60.411705,3.477795,26.29785,-11.464305
60.580453,3.549221,26.298703,-11.469807
60.7492,3.601031,26.299558,-11.475309
60.917948,3.678924,26.300411,-11.48081
61.086696,3.785821,26.301265,-11.486312
61.255444,3.899979,26.302121,-11.491813
61.424191,3.924852,26.302975,-11.497315
61.592939,3.922343,26.303828,-11.502817
61.761687,3.901665,26.304683,-11.508318
61.930435,3.935743,26.305538,-11.51382
62.099183,4.041017,26.306392,-11.519322
62.26793,4.259872,26.307247,-11.524823
62.436678,4.444153,26.308101,-11.530325
62.605426,4.552753,26.308956,-11.535826
62.774174,4.473964,26.30981,-11.541328
62.942921,4.350935,26.310665,-11.54683
63.111669,4.362571,26.311519,-11.552331
63.280417,4.379717,26.312374,-11.557833
63.449165,4.362536,26.313229,-11.563334
63.617913,4.265419,26.314083,-11.568836
63.78666,4.119695,26.314937,-11.574338
63.955408,4.046325,26.315793,-11.579839
64.124156,4.07067,26.316647,-11.585341
64.292904,4.036987,26.317502,-11.590842
64.461652,3.926068,26.318357,-11.596344
64.630399,3.936638,26.319211,-11.601846
64.799147,4.102223,26.320066,-11.607347
64.967895,4.377769,26.320922,-11.612849
65.136643,4.428812,26.321776,-11.61835
65.30539,4.262207,26.322632,-11.623852
65.474138,4.245369,26.323487,-11.629353
65.642886,4.295208,26.324341,-11.634855
65.811634,4.232288,26.325197,-11.640356
65.980382,4.150784,26.326052,-11.645858
66.149129,4.27538,26.326908,-11.65136
66.317877,4.55365,26.327762,-11.656861
66.486625,4.483333,26.328618,-11.662363
66.655373,4.240796,26.329472,-11.667864
66.82412,4.166521,26.330329,-11.673366
66.992868,4.286628,26.331184,-11.678867
67.161616,4.268916,26.332038,-11.684369
67.330364,4.131524,26.332894,-11.68987
67.499112,4.108359,26.33375,-11.695372
67.667859,4.123681,26.334606,-11.700873
67.836607,4.146336,26.335461,-11.706375
68.005355,4.074441,26.336317,-11.711876
68.174103,4.02484,26.337173,-11.717378
68.34285,4.056757,26.338027,-11.72288
68.511598,4.014614,26.338883,-11.728381
68.680346,3.93398,26.339738,-11.733883
68.849094,3.973782,26.340595,-11.739384
69.017842,4.146176,26.341451,-11.744886
69.186589,4.306347,26.342307,-11.750387
69.355337,4.359922,26.343161,-11.755889
69.524085,4.394683,26.344019,-11.76139
69.692833,4.429458,26.344873,-11.766892
69.86158,4.522452,26.34573,-11.772393
70.030328,4.626071,26.346585,-11.777895
70.199076,4.667227,26.347442,-11.783396
70.367824,4.6388,26.348298,-11.788897
70.536572,4.682992,26.349153,-11.794399
70.705319,4.761994,26.350011,-11.7999
70.874067,4.841487,26.350867,-11.805402
71.042815,4.739793,26.351722,-11.810904
71.211563,4.471655,26.352579,-11.816405
71.38031,4.269146,26.353434,-11.821907
71.549058,4.156998,26.354292,-11.827408
71.717806,4.235224,26.355148,-11.832909
71.886554,4.357242,26.356004,-11.838411
72.055302,4.520464,26.35686,-11.843912
72.224049,4.620073,26.357717,-11.849414
72.392797,4.639425,26.358574,-11.854915
72.561545,4.653896,26.35943,-11.860417
72.730293,4.66609,26.360285,-11.865918
72.89904,4.699895,26.361143,-11.87142
73.067788,4.720794,26.362,-11.876921
73.236536,4.47457,26.362855,-11.882423
73.405284,4.289775,26.363713,-11.887924
73.574032,4.251829,26.36457,-11.893425
73.742779,4.279936,26.365425,-11.898927
73.911527,4.276756,26.366283,-11.904428
74.080275,4.230917,26.36714,-11.90993
74.249023,4.470903,26.367997,-11.915431
74.41777,4.581024,26.368854,-11.920932
74.586518,4.494505,26.369711,-11.926434
74.755266,4.434065,26.370567,-11.931935
74.924014,4.502457,26.371425,-11.937437
75.092762,4.567445,26.372281,-11.942938
75.261509,4.397466,26.373139,-11.94844
75.430257,4.177144,26.373995,-11.953941
75.599005,4.149668,26.374852,-11.959443
75.767753,4.324999,26.375709,-11.964944
75.9365,4.648449,26.376567,-11.970445
76.105248,4.807542,26.377423,-11.975947
76.273996,4.732904,26.378282,-11.981448
76.442744,4.718021,26.379139,-11.986949
76.611492,4.800858,26.379996,-11.992451
76.780239,4.890356,26.380854,-11.997952
76.948987,4.817893,26.38171,-12.003454
77.117735,4.671982,26.382569,-12.008955
77.286483,4.668288,26.383426,-12.014456
77.45523,4.784679,26.384284,-12.019958
77.623978,4.917553,26.385141,-12.025459
77.792726,5.016127,26.385999,-12.03096
77.961474,5.035515,26.386855,-12.036462
78.130222,4.869211,26.387714,-12.041963
78.298969,4.699492,26.388572,-12.047465
78.467717,4.630577,26.389428,-12.052966
78.636465,4.748928,26.390286,-12.058467
78.805213,5.033062,26.391145,-12.063969
78.97396,5.294944,26.392001,-12.06947
79.142708,5.421518,26.392859,-12.074972
79.311456,5.512646,26.393718,-12.080473
79.480204,5.628052,26.394576,-12.085974
79.648952,5.689067,26.395433,-12.091476
79.817699,5.698176,26.396292,-12.096977
79.986447,5.694063,26.39715,-12.102478
80.155195,5.667669,26.398008,-12.107979
80.323943,5.615864,26.398865,-12.113481
80.49269,5.622963,26.399725,-12.118982
80.661438,5.595842,26.400582,-12.124484
80.830186,5.596562,26.401441,-12.129985
80.998934,5.63779,26.402299,-12.135486
81.167682,5.748458,26.403158,-12.140987
81.336429,5.78327,26.404016,-12.146489
81.505177,5.805066,26.404873,-12.15199
81.673925,5.951089,26.405731,-12.157492
