position,Plagioclase Abundance,lon,lat
0,68.465525,25.994091,-9.494571
0.168748,68.370259,25.994934,-9.500073
0.337496,66.49506,25.995778,-9.505576
0.506243,65.410408,25.996621,-9.511078
0.674991,66.641323,25.997463,-9.516581
0.843739,62.532411,25.998308,-9.522083
1.012487,60.145526,25.999151,-9.527585
1.181234,65.095975,25.999994,-9.533088
1.349982,69.880035,26.000838,-9.53859
1.51873,69.008243,26.001682,-9.544093
1.687478,69.087212,26.002525,-9.549595
1.856226,66.315215,26.003369,-9.555098
2.024973,67.718017,26.004212,-9.5606
2.193721,73.333873,26.005056,-9.566102
2.362469,71.929133,26.0059,-9.571605
2.531217,74.065518,26.006742,-9.577107
2.699964,74.344835,26.007586,-9.58261
2.868712,73.974468,26.008431,-9.588112
3.03746,73.644118,26.009273,-9.593615
3.206208,73.910131,26.010118,-9.599117
3.374956,73.796131,26.010961,-9.604619
3.543703,73.032002,26.011806,-9.610122
3.712451,71.2427,26.01265,-9.615624
3.881199,72.671968,26.013494,-9.621126
4.049947,74.373568,26.014338,-9.626629
4.218694,74.904583,26.015182,-9.632131
4.387442,75.032257,26.016026,-9.637634
4.55619,72.128699,26.01687,-9.643136
4.724938,71.827286,26.017712,-9.648639
4.893686,72.980045,26.018558,-9.654141
5.062433,73.538351,26.019402,-9.659643
5.231181,74.127055,26.020246,-9.665145
5.399929,74.569239,26.02109,-9.670648
5.568677,74.07829,26.021933,-9.67615
5.737424,72.831213,26.022778,-9.681653
5.906172,72.049033,26.023623,-9.687155
6.07492,72.049597,26.024466,-9.692658
6.243668,69.993662,26.025311,-9.69816
6.412416,69.500368,26.026154,-9.703662
6.581163,66.364914,26.027,-9.709164
6.749911,65.868486,26.027844,-9.714667
6.918659,66.995179,26.028688,-9.720169
7.087407,67.625095,26.029532,-9.725672
7.256154,68.635927,26.030377,-9.731174
7.424902,69.72425,26.031222,-9.736676
7.59365,69.232176,26.032065,-9.742179
7.762398,71.266628,26.03291,-9.747681
7.931146,72.512453,26.033755,-9.753183
8.099893,72.883313,26.034599,-9.758686
8.268641,71.402488,26.035445,-9.764188
8.437389,67.658989,26.036288,-9.76969
8.606137,63.25703,26.037133,-9.775193
8.774884,63.050179,26.037977,-9.780695
8.943632,64.864728,26.038822,-9.786197
9.11238,65.150745,26.039667,-9.7917
9.281128,64.280103,26.040513,-9.797202
9.449876,63.274725,26.041358,-9.802704
9.618623,63.652565,26.042202,-9.808207
9.787371,65.120567,26.043047,-9.813709
9.956119,65.26765,26.043892,-9.819211
10.124867,66.351587,26.044736,-9.824714
10.293615,67.777227,26.045582,-9.830216
10.462362,68.179372,26.046427,-9.835718
10.63111,67.768199,26.047271,-9.841221
10.799858,66.037782,26.048116,-9.846723
10.968606,65.236175,26.048962,-9.852225
11.137353,68.729909,26.049807,-9.857727
11.306101,69.141452,26.050651,-9.86323
11.474849,66.373369,26.051496,-9.868732
11.643597,63.934991,26.052341,-9.874235
11.812345,64.453978,26.053188,-9.879737
11.981092,64.396771,26.054033,-9.885239
12.14984,65.70399,26.054877,-9.890741
12.318588,65.861424,26.055724,-9.896244
12.487336,65.88196,26.056568,-9.901746
12.656083,67.629514,26.057413,-9.907248
12.824831,67.510163,26.05826,-9.91275
12.993579,67.084407,26.059105,-9.918253
13.162327,67.229801,26.05995,-9.923755
13.331075,67.811996,26.060796,-9.929257
13.499822,71.084997,26.061641,-9.934759
13.66857,70.189407,26.062487,-9.940262
13.837318,66.378793,26.063332,-9.945764
14.006066,64.473224,26.064178,-9.951266
14.174813,64.861015,26.065024,-9.956769
14.343561,67.358368,26.065868,-9.962271
14.512309,70.247054,26.066715,-9.967773
14.681057,70.273863,26.067561,-9.973275
14.849805,69.624301,26.068406,-9.978778
15.018552,70.685418,26.069251,-9.98428
15.1873,72.715803,26.070097,-9.989782
15.356048,71.587508,26.070944,-9.995284
15.524796,68.69615,26.071788,-10.000787
15.693543,67.899741,26.072635,-10.006289
15.862291,67.179312,26.073481,-10.011791
16.031039,68.242313,26.074327,-10.017293
16.199787,67.059087,26.075172,-10.022796
16.368535,67.498281,26.076018,-10.028298
16.537282,69.595293,26.076864,-10.0338
16.70603,72.455462,26.07771,-10.039302
