position,TerrainSlope,lon,lat
0,1.850703,25.994091,-9.494571
0.168748,1.088879,25.994934,-9.500073
0.337496,1.963535,25.995778,-9.505576
0.506243,4.803256,25.996621,-9.511078
0.674991,8.539591,25.997463,-9.516581
0.843739,12.551808,25.998308,-9.522083
1.012487,14.251359,25.999151,-9.527585
1.181234,14.675698,25.999994,-9.533088
1.349982,14.776482,26.000838,-9.53859
1.51873,13.334686,26.001682,-9.544093
1.687478,10.595608,26.002525,-9.549595
1.856226,8.146824,26.003369,-9.555098
2.024973,7.446149,26.004212,-9.5606
2.193721,7.869719,26.005056,-9.566102
2.362469,7.75424,26.0059,-9.571605
2.531217,7.088436,26.006742,-9.577107
2.699964,6.432261,26.007586,-9.58261
2.868712,4.254273,26.008431,-9.588112
3.03746,1.975655,26.009273,-9.593615
3.206208,0.617552,26.010118,-9.599117
3.374956,1.125348,26.010961,-9.604619
3.543703,1.542051,26.011806,-9.610122
3.712451,2.120983,26.01265,-9.615624
3.881199,3.011025,26.013494,-9.621126
4.049947,4.026492,26.014338,-9.626629
4.218694,5.774318,26.015182,-9.632131
4.387442,6.884446,26.016026,-9.637634
4.55619,6.135869,26.01687,-9.643136
4.724938,4.46209,26.017712,-9.648639
4.893686,3.177857,26.018558,-9.654141
5.062433,3.275876,26.019402,-9.659643
5.231181,2.95771,26.020246,-9.665145
5.399929,2.932656,26.02109,-9.670648
5.568677,5.149602,26.021933,-9.67615
5.737424,7.009951,26.022778,-9.681653
5.906172,8.265414,26.023623,-9.687155
6.07492,7.946753,26.024466,-9.692658
6.243668,5.224071,26.025311,-9.69816
6.412416,2.179908,26.026154,-9.703662
6.581163,1.431664,26.027,-9.709164
6.749911,2.507871,26.027844,-9.714667
6.918659,4.215934,26.028688,-9.720169
7.087407,5.902077,26.029532,-9.725672
7.256154,6.563722,26.030377,-9.731174
7.424902,6.606699,26.031222,-9.736676
7.59365,6.322389,26.032065,-9.742179
7.762398,8.158985,26.03291,-9.747681
7.931146,8.684344,26.033755,-9.753183
8.099893,5.845465,26.034599,-9.758686
8.268641,3.862752,26.035445,-9.764188
8.437389,7.37203,26.036288,-9.76969
8.606137,14.966499,26.037133,-9.775193
8.774884,21.527909,26.037977,-9.780695
8.943632,22.88174,26.038822,-9.786197
9.11238,17.830956,26.039667,-9.7917
9.281128,13.638967,26.040513,-9.797202
9.449876,13.016355,26.041358,-9.802704
9.618623,11.807385,26.042202,-9.808207
9.787371,11.110664,26.043047,-9.813709
9.956119,10.832167,26.043892,-9.819211
10.124867,8.153581,26.044736,-9.824714
10.293615,9.260632,26.045582,-9.830216
10.462362,12.116728,26.046427,-9.835718
10.63111,13.652012,26.047271,-9.841221
10.799858,13.209886,26.048116,-9.846723
10.968606,12.618537,26.048962,-9.852225
11.137353,12.000577,26.049807,-9.857727
11.306101,8.461856,26.050651,-9.86323
11.474849,5.385268,26.051496,-9.868732
11.643597,7.961023,26.052341,-9.874235
11.812345,5.235573,26.053188,-9.879737
11.981092,6.448703,26.054033,-9.885239
12.14984,12.499892,26.054877,-9.890741
12.318588,19.862047,26.055724,-9.896244
12.487336,25.534094,26.056568,-9.901746
12.656083,28.266541,26.057413,-9.907248
12.824831,27.992502,26.05826,-9.91275
12.993579,28.188531,26.059105,-9.918253
13.162327,30.376421,26.05995,-9.923755
13.331075,30.103688,26.060796,-9.929257
13.499822,29.061966,26.061641,-9.934759
13.66857,29.879028,26.062487,-9.940262
13.837318,29.898716,26.063332,-9.945764
14.006066,28.309685,26.064178,-9.951266
14.174813,28.454485,26.065024,-9.956769
14.343561,29.263933,26.065868,-9.962271
14.512309,28.900935,26.066715,-9.967773
14.681057,29.966322,26.067561,-9.973275
14.849805,30.862768,26.068406,-9.978778
15.018552,30.722552,26.069251,-9.98428
15.1873,31.691697,26.070097,-9.989782
15.356048,32.438904,26.070944,-9.995284
15.524796,30.580756,26.071788,-10.000787
15.693543,29.689612,26.072635,-10.006289
15.862291,30.017665,26.073481,-10.011791
16.031039,28.505277,26.074327,-10.017293
16.199787,27.200223,26.075172,-10.022796
16.368535,26.855732,26.076018,-10.028298
16.537282,26.083047,26.076864,-10.0338
16.70603,24.629217,26.07771,-10.039302
16.874778,18.750604,26.078557,-10.044805
17.043526,7.535988,26.079403,-10.050307
17.212273,0.324356,26.080249,-10.055809
17.381021,0.310485,26.081095,-10.061311
17.549769,0.947885,26.081941,-10.066813
17.718517,3.140903,26.082788,-10.072316
17.887265,3.802458,26.083633,-10.077818
18.056012,1.957792,26.084479,-10.08332
18.22476,3.084186,26.085326,-10.088822
18.393508,5.908787,26.086173,-10.094325
