position,TerrainHeight,lon,lat
0,-1208.269295,25.994091,-9.494571
0.168748,-1201.71769,25.994934,-9.500073
0.337496,-1197.589968,25.995778,-9.505576
0.506243,-1193.629718,25.996621,-9.511078
0.674991,-1182.878104,25.997463,-9.516581
0.843739,-1155.878775,25.998308,-9.522083
1.012487,-1130.291244,25.999151,-9.527585
1.181234,-1128.563599,25.999994,-9.533088
1.349982,-1139.340927,26.000838,-9.53859
1.51873,-1144.135982,26.001682,-9.544093
1.687478,-1146.781561,26.002525,-9.549595
1.856226,-1141.366874,26.003369,-9.555098
2.024973,-1131.199901,26.004212,-9.5606
2.193721,-1135.7282,26.005056,-9.566102
2.362469,-1135.831477,26.0059,-9.571605
2.531217,-1138.289823,26.006742,-9.577107
2.699964,-1151.747891,26.007586,-9.58261
2.868712,-1162.211084,26.008431,-9.588112
3.03746,-1165.945581,26.009273,-9.593615
3.206208,-1165.508644,26.010118,-9.599117
3.374956,-1163.263645,26.010961,-9.604619
3.543703,-1163.624089,26.011806,-9.610122
3.712451,-1163.731105,26.01265,-9.615624
3.881199,-1165.344242,26.013494,-9.621126
4.049947,-1169.714685,26.014338,-9.626629
4.218694,-1159.81499,26.015182,-9.632131
4.387442,-1138.372158,26.016026,-9.637634
4.55619,-1118.341569,26.01687,-9.643136
4.724938,-1100.77815,26.017712,-9.648639
4.893686,-1091.037204,26.018558,-9.654141
5.062433,-1084.071237,26.019402,-9.659643
5.231181,-1080.816788,26.020246,-9.665145
5.399929,-1077.239681,26.02109,-9.670648
5.568677,-1069.434846,26.021933,-9.67615
5.737424,-1055.872995,26.022778,-9.681653
5.906172,-1031.704982,26.023623,-9.687155
6.07492,-1003.037748,26.024466,-9.692658
6.243668,-982.797389,26.025311,-9.69816
6.412416,-976.242044,26.026154,-9.703662
6.581163,-976.085289,26.027,-9.709164
6.749911,-973.891709,26.027844,-9.714667
6.918659,-977.189923,26.028688,-9.720169
7.087407,-984.928812,26.029532,-9.725672
7.256154,-990.744126,26.030377,-9.731174
7.424902,-993.028729,26.031222,-9.736676
7.59365,-982.393697,26.032065,-9.742179
7.762398,-957.390129,26.03291,-9.747681
7.931146,-931.183684,26.033755,-9.753183
8.099893,-911.402031,26.034599,-9.758686
8.268641,-898.966756,26.035445,-9.764188
8.437389,-885.873483,26.036288,-9.76969
8.606137,-844.817535,26.037133,-9.775193
8.774884,-776.667912,26.037977,-9.780695
8.943632,-705.209036,26.038822,-9.786197
9.11238,-648.073938,26.039667,-9.7917
9.281128,-608.21894,26.040513,-9.797202
9.449876,-576.326005,26.041358,-9.802704
9.618623,-545.415952,26.042202,-9.808207
9.787371,-516.221132,26.043047,-9.813709
9.956119,-487.791835,26.043892,-9.819211
10.124867,-473.804109,26.044736,-9.824714
10.293615,-487.775591,26.045582,-9.830216
10.462362,-510.411237,26.046427,-9.835718
10.63111,-542.196392,26.047271,-9.841221
10.799858,-578.47244,26.048116,-9.846723
10.968606,-610.820688,26.048962,-9.852225
11.137353,-645.053098,26.049807,-9.857727
11.306101,-671.14951,26.050651,-9.86323
11.474849,-670.68135,26.051496,-9.868732
11.643597,-655.160784,26.052341,-9.874235
11.812345,-649.517063,26.053188,-9.879737
11.981092,-663.051322,26.054033,-9.885239
12.14984,-692.188461,26.054877,-9.890741
12.318588,-755.830823,26.055724,-9.896244
12.487336,-843.078822,26.056568,-9.901746
12.656083,-929.537069,26.057413,-9.907248
12.824831,-1022.298317,26.05826,-9.91275
12.993579,-1114.386704,26.059105,-9.918253
13.162327,-1205.730436,26.05995,-9.923755
13.331075,-1306.215979,26.060796,-9.929257
13.499822,-1406.53672,26.061641,-9.934759
13.66857,-1495.352233,26.062487,-9.940262
13.837318,-1596.909958,26.063332,-9.945764
14.006066,-1693.600364,26.064178,-9.951266
14.174813,-1778.135776,26.065024,-9.956769
14.343561,-1871.425554,26.065868,-9.962271
14.512309,-1969.040274,26.066715,-9.967773
14.681057,-2061.331999,26.067561,-9.973275
14.849805,-2158.747202,26.068406,-9.978778
15.018552,-2264.874927,26.069251,-9.98428
15.1873,-2364.644416,26.070097,-9.989782
15.356048,-2470.225329,26.070944,-9.995284
15.524796,-2577.336612,26.071788,-10.000787
15.693543,-2672.157055,26.072635,-10.006289
15.862291,-2762.422272,26.073481,-10.011791
16.031039,-2862.144784,26.074327,-10.017293
16.199787,-2950.354365,26.075172,-10.022796
16.368535,-3028.507819,26.076018,-10.028298
16.537282,-3115.156449,26.076864,-10.0338
16.70603,-3196.353646,26.07771,-10.039302
16.874778,-3257.353408,26.078557,-10.044805
17.043526,-3284.286368,26.079403,-10.050307
17.212273,-3285.325805,26.080249,-10.055809
17.381021,-3285.611993,26.081095,-10.061311
17.549769,-3283.79733,26.081941,-10.066813
17.718517,-3272.903802,26.082788,-10.072316
17.887265,-3263.747274,26.083633,-10.077818
18.056012,-3259.980158,26.084479,-10.08332
18.22476,-3270.550009,26.085326,-10.088822
18.393508,-3289.420767,26.086173,-10.094325
18.562256,-3307.153852,26.087019,-10.099827
18.731003,-3322.137522,26.087865,-10.105329
18.899751,-3344.626073,26.088712,-10.110831
19.068499,-3388.548462,26.089558,-10.116333
19.237247,-3447.528699,26.090405,-10.121836
19.405995,-3499.9784,26.09125,-10.127338
19.574742,-3539.367883,26.092097,-10.13284
19.74349,-3554.088629,26.092943,-10.138342
19.912238,-3553.485784,26.093791,-10.143844
20.080986,-3552.400191,26.094637,-10.149347
20.249733,-3552.490701,26.095484,-10.154849
20.418481,-3565.022081,26.09633,-10.160351
20.587229,-3595.116105,26.097177,-10.165853
20.755977,-3623.276307,26.098023,-10.171355
20.924725,-3640.154668,26.098871,-10.176858
21.093472,-3664.719283,26.099718,-10.18236
21.26222,-3671.229245,26.100563,-10.187862
21.430968,-3645.221996,26.10141,-10.193364
21.599716,-3637.209364,26.102258,-10.198866
21.768463,-3644.456245,26.103104,-10.204369
21.937211,-3652.343991,26.103952,-10.209871
22.105959,-3656.716029,26.104799,-10.215373
22.274707,-3656.837155,26.105646,-10.220875
22.443455,-3655.258457,26.106493,-10.226377
22.612202,-3656.891924,26.10734,-10.231879
22.78095,-3669.326924,26.108187,-10.237381
22.949698,-3684.819842,26.109034,-10.242884
23.118446,-3707.30282,26.109881,-10.248386
23.287193,-3748.66373,26.110727,-10.253888
23.455941,-3772.978373,26.111576,-10.25939
23.624689,-3774.660737,26.112423,-10.264892
23.793437,-3784.988125,26.113269,-10.270394
23.962185,-3816.074232,26.114117,-10.275896
24.130932,-3855.733778,26.114964,-10.281399
24.29968,-3905.944997,26.115812,-10.286901
24.468428,-3970.239991,26.116659,-10.292403
24.637176,-4036.622644,26.117507,-10.297905
24.805923,-4107.053146,26.118354,-10.303407
24.974671,-4161.911095,26.119201,-10.308909
25.143419,-4187.176693,26.120048,-10.314412
25.312167,-4193.198373,26.120897,-10.319913
25.480915,-4182.776757,26.121743,-10.325416
25.649662,-4180.863227,26.122591,-10.330918
25.81841,-4199.415473,26.123438,-10.33642
25.987158,-4236.699502,26.124286,-10.341922
26.155906,-4275.633346,26.125134,-10.347424
26.324653,-4320.802469,26.125981,-10.352926
26.493401,-4371.079239,26.12683,-10.358428
26.662149,-4413.554672,26.127678,-10.36393
26.830897,-4451.156197,26.128526,-10.369432
26.999645,-4478.245874,26.129372,-10.374935
27.168392,-4487.816877,26.130221,-10.380437
27.33714,-4487.458932,26.131069,-10.385939
27.505888,-4495.748504,26.131917,-10.391441
27.674636,-4508.98043,26.132765,-10.396943
