position,Titanium Abundance,lon,lat
0,0.649278,80.695408,-11.126923
0.177103,0.648698,80.692601,-11.132073
0.354206,0.648119,80.689793,-11.137223
0.531309,0.647541,80.686985,-11.142373
0.708412,0.646965,80.684177,-11.147523
0.885515,0.64639,80.681369,-11.152672
1.062618,0.645817,80.678561,-11.157823
1.239721,0.645245,80.675753,-11.162973
1.416824,0.644674,80.672944,-11.168122
1.593927,0.644105,80.670136,-11.173272
1.77103,0.643538,80.667327,-11.178422
1.948133,0.642972,80.664518,-11.183571
2.125236,0.642407,80.66171,-11.188721
2.302339,0.641844,80.6589,-11.19387
2.479442,0.641282,80.656091,-11.19902
2.656545,0.640721,80.653282,-11.204169
2.833648,0.640162,80.650473,-11.209319
3.010751,0.639605,80.647664,-11.214469
3.187854,0.639049,80.644855,-11.219618
3.364957,0.638494,80.642045,-11.224768
3.54206,0.637941,80.639235,-11.229917
3.719163,0.637389,80.636425,-11.235066
3.896266,0.636838,80.633616,-11.240215
4.073369,0.636289,80.630806,-11.245365
4.250472,0.635742,80.627996,-11.250514
4.427575,0.635196,80.625186,-11.255664
4.604678,0.634651,80.622376,-11.260813
4.781781,0.634108,80.619566,-11.265962
4.958884,0.633566,80.616755,-11.271112
5.135987,0.633026,80.613945,-11.276261
5.31309,0.632487,80.611134,-11.28141
5.490193,0.631949,80.608324,-11.286559
5.667296,0.631413,80.605513,-11.291708
5.844399,0.630879,80.602702,-11.296857
6.021502,0.630346,80.59989,-11.302006
6.198605,0.629814,80.59708,-11.307155
6.375708,0.629284,80.594269,-11.312304
6.552811,0.628755,80.591457,-11.317453
6.729914,0.628227,80.588645,-11.322602
6.907017,0.627701,80.585834,-11.327751
7.08412,0.627177,80.583022,-11.3329
7.261222,0.626654,80.580211,-11.338049
7.438325,0.626132,80.577399,-11.343197
7.615428,0.625612,80.574587,-11.348347
7.792531,0.625093,80.571775,-11.353495
7.969634,0.624575,80.568963,-11.358644
8.146737,0.624059,80.566151,-11.363793
8.32384,0.623545,80.563339,-11.368942
8.500943,0.623032,80.560526,-11.37409
8.678046,0.62252,80.557713,-11.379239
8.855149,0.62201,80.554901,-11.384388
9.032252,0.621501,80.552088,-11.389536
9.209355,0.620994,80.549275,-11.394684
9.386458,0.620488,80.546463,-11.399833
9.563561,0.619984,80.543649,-11.404982
9.740664,0.61948,80.540836,-11.41013
9.917767,0.618979,80.538022,-11.415279
10.09487,0.618479,80.53521,-11.420427
10.271973,0.61798,80.532396,-11.425576
10.449076,0.617483,80.529582,-11.430724
10.626179,0.616987,80.526768,-11.435872
10.803282,0.616492,80.523955,-11.441021
10.980385,0.615999,80.521142,-11.446169
11.157488,0.615508,80.518327,-11.451317
11.334591,0.615018,80.515514,-11.456466
11.511694,0.614529,80.512699,-11.461614
