position,Orthopyroxene Abundance,lon,lat
0,20,80.695408,-11.126923
0.177103,20,80.692601,-11.132073
0.354206,20,80.689793,-11.137223
0.531309,20,80.686985,-11.142373
0.708412,20,80.684177,-11.147523
0.885515,20,80.681369,-11.152672
1.062618,20,80.678561,-11.157823
1.239721,20,80.675753,-11.162973
1.416824,20,80.672944,-11.168122
1.593927,20,80.670136,-11.173272
1.77103,20,80.667327,-11.178422
1.948133,20,80.664518,-11.183571
2.125236,20,80.66171,-11.188721
2.302339,20,80.6589,-11.19387
2.479442,19.999992,80.656091,-11.19902
2.656545,19.817868,80.653282,-11.204169
2.833648,18.073658,80.650473,-11.209319
3.010751,15.849178,80.647664,-11.214469
3.187854,12.251012,80.644855,-11.219618
3.364957,9.740292,80.642045,-11.224768
3.54206,8.398221,80.639235,-11.229917
3.719163,6.490156,80.636425,-11.235066
3.896266,4.559752,80.633616,-11.240215
4.073369,4.756767,80.630806,-11.245365
4.250472,4.520123,80.627996,-11.250514
4.427575,5.366081,80.625186,-11.255664
4.604678,7.959322,80.622376,-11.260813
4.781781,9.566953,80.619566,-11.265962
4.958884,11.241907,80.616755,-11.271112
5.135987,11.915241,80.613945,-11.276261
5.31309,11.37252,80.611134,-11.28141
5.490193,11.119674,80.608324,-11.286559
5.667296,9.816536,80.605513,-11.291708
5.844399,8.336852,80.602702,-11.296857
6.021502,8.18776,80.59989,-11.302006
6.198605,7.590325,80.59708,-11.307155
6.375708,5.311548,80.594269,-11.312304
6.552811,9.540741,80.591457,-11.317453
6.729914,11.716404,80.588645,-11.322602
6.907017,12.054232,80.585834,-11.327751
7.08412,13.312616,80.583022,-11.3329
7.261222,11.013951,80.580211,-11.338049
7.438325,8.249684,80.577399,-11.343197
7.615428,6.712598,80.574587,-11.348347
7.792531,5.06116,80.571775,-11.353495
7.969634,2.955285,80.568963,-11.358644
8.146737,3.026727,80.566151,-11.363793
8.32384,3.845682,80.563339,-11.368942
8.500943,5.902114,80.560526,-11.37409
8.678046,5.429949,80.557713,-11.379239
8.855149,7.675252,80.554901,-11.384388
9.032252,8.842988,80.552088,-11.389536
9.209355,8.986479,80.549275,-11.394684
