position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
0,80.695408,-11.126923,69.999999,21.937656,-31.895999,6.360476,10,20,0,8.121218,0.649278
0.177103,80.692601,-11.132073,69.999999,21.937656,-6.009448,6.358977,10,20,0,7.27011,0.648698
0.354206,80.689793,-11.137223,69.999999,21.937656,11.486136,6.357479,10,20,0,4.480569,0.648119
0.531309,80.686985,-11.142373,69.999999,21.937656,19.028105,6.355981,10,20,0,0.845948,0.647541
0.708412,80.684177,-11.147523,69.999999,21.937656,17.070703,6.354482,10,20,0,1.553402,0.646965
0.885515,80.681369,-11.152672,69.999999,21.937656,16.926851,6.352984,10,20,0,3.288686,0.64639
1.062618,80.678561,-11.157823,69.999999,21.937656,29.903737,6.351486,10,20,0,7.082179,0.645817
1.239721,80.675753,-11.162973,69.999999,21.937656,53.458102,6.349987,10,20,0,10.558874,0.645245
1.416824,80.672944,-11.168122,69.999999,21.937656,84.067523,6.348489,10,20,0,11.773898,0.644674
1.593927,80.670136,-11.173272,69.999999,21.937656,114.792885,6.346991,10,20,0,10.410605,0.644105
1.77103,80.667327,-11.178422,69.999999,21.937656,134.45584,6.345493,10,20,0,7.313186,0.643538
1.948133,80.664518,-11.183571,69.999999,21.937656,144.163572,6.343995,10,20,0,4.633929,0.642972
2.125236,80.66171,-11.188721,69.999999,21.937656,142.810141,6.342497,10,20,0,4.2461,0.642407
2.302339,80.6589,-11.19387,69.999999,21.937656,128.853778,6.340999,10,20,0,6.191749,0.641844
2.479442,80.656091,-11.19902,69.999958,21.937647,104.717172,6.339501,9.999997,19.999992,0,8.030675,0.641282
2.656545,80.653282,-11.204169,68.862394,21.680115,75.392481,6.338003,9.913028,19.817868,0,8.910546,0.640721
2.833648,80.650473,-11.209319,53.522492,18.36142,47.930253,6.336505,8.729356,18.073658,19.674493,9.152455,0.640162
3.010751,80.647664,-11.214469,30.806541,13.461029,21.857927,6.335007,6.809769,15.849178,46.53451,6.91293,0.639605
3.187854,80.644855,-11.219618,13.471154,9.36781,9.353483,6.333509,5.489872,12.251012,68.78796,3.989857,0.639049
3.364957,80.642045,-11.224768,4.658878,6.884459,9.501848,6.332011,3.801999,9.740292,81.798828,4.3371,0.638494
3.54206,80.639235,-11.229917,6.529366,6.831718,36.083214,6.330514,3.365959,8.398221,81.706454,10.429085,0.637941
3.719163,80.636425,-11.235066,7.069728,6.701924,76.414537,6.329016,4.015281,6.490156,82.424835,14.858826,0.637389
3.896266,80.633616,-11.240215,8.921199,6.614178,128.269719,6.327518,3.93384,4.559752,82.585208,17.681706,0.636838
4.073369,80.630806,-11.245365,8.453682,6.511303,190.170467,6.326043,3.799967,4.756767,82.989582,19.33538,0.636289
4.250472,80.627996,-11.250514,8.158765,6.312652,253.514171,6.324779,3.584371,4.520123,83.736739,19.567478,0.635742
4.427575,80.625186,-11.255664,6.334303,6.327349,313.690394,6.324043,4.149777,5.366081,84.149839,17.980257,0.635196
4.604678,80.622376,-11.260813,3.797214,6.678336,368.575582,6.323297,4.997401,7.959322,83.246065,15.491018,0.634651
4.781781,80.619566,-11.265962,3.033566,6.943974,408.797794,6.322538,5.13459,9.566953,82.264891,11.500126,0.634108
4.958884,80.616755,-11.271112,2.201633,7.157167,432.172281,6.321769,5.093296,11.241907,81.463163,6.104658,0.633566
