position,FeO Abundance,lon,lat
0,21.937656,80.695408,-11.126923
0.177103,21.937656,80.692601,-11.132073
0.354206,21.937656,80.689793,-11.137223
0.531309,21.937656,80.686985,-11.142373
0.708412,21.937656,80.684177,-11.147523
0.885515,21.937656,80.681369,-11.152672
1.062618,21.937656,80.678561,-11.157823
1.239721,21.937656,80.675753,-11.162973
1.416824,21.937656,80.672944,-11.168122
1.593927,21.937656,80.670136,-11.173272
1.77103,21.937656,80.667327,-11.178422
1.948133,21.937656,80.664518,-11.183571
2.125236,21.937656,80.66171,-11.188721
2.302339,21.937656,80.6589,-11.19387
2.479442,21.937647,80.656091,-11.19902
2.656545,21.680115,80.653282,-11.204169
2.833648,18.36142,80.650473,-11.209319
3.010751,13.461029,80.647664,-11.214469
3.187854,9.36781,80.644855,-11.219618
3.364957,6.884459,80.642045,-11.224768
3.54206,6.831718,80.639235,-11.229917
3.719163,6.701924,80.636425,-11.235066
3.896266,6.614178,80.633616,-11.240215
4.073369,6.511303,80.630806,-11.245365
4.250472,6.312652,80.627996,-11.250514
4.427575,6.327349,80.625186,-11.255664
4.604678,6.678336,80.622376,-11.260813
4.781781,6.943974,80.619566,-11.265962
4.958884,7.157167,80.616755,-11.271112
5.135987,7.290215,80.613945,-11.276261
5.31309,7.253605,80.611134,-11.28141
5.490193,7.132238,80.608324,-11.286559
5.667296,7.016384,80.605513,-11.291708
5.844399,6.86712,80.602702,-11.296857
6.021502,6.845616,80.59989,-11.302006
6.198605,6.777362,80.59708,-11.307155
6.375708,6.62608,80.594269,-11.312304
6.552811,7.005414,80.591457,-11.317453
6.729914,7.402207,80.588645,-11.322602
6.907017,7.448007,80.585834,-11.327751
7.08412,7.593576,80.583022,-11.3329
7.261222,7.389223,80.580211,-11.338049
7.438325,7.02967,80.577399,-11.343197
7.615428,6.947459,80.574587,-11.348347
7.792531,6.915148,80.571775,-11.353495
7.969634,6.587313,80.568963,-11.358644
8.146737,6.347372,80.566151,-11.363793
8.32384,6.34121,80.563339,-11.368942
8.500943,6.557913,80.560526,-11.37409
8.678046,6.593571,80.557713,-11.379239
8.855149,6.865818,80.554901,-11.384388
9.032252,7.096028,80.552088,-11.389536
9.209355,7.085147,80.549275,-11.394684
9.386458,6.959669,80.546463,-11.399833
9.563561,6.917624,80.543649,-11.404982
9.740664,6.932997,80.540836,-11.41013
9.917767,7.049313,80.538022,-11.415279
10.09487,7.182833,80.53521,-11.420427
10.271973,6.935834,80.532396,-11.425576
10.449076,6.663668,80.529582,-11.430724
10.626179,6.659259,80.526768,-11.435872
10.803282,6.655469,80.523955,-11.441021
10.980385,6.768093,80.521142,-11.446169
11.157488,6.828369,80.518327,-11.451317
11.334591,6.635938,80.515514,-11.456466
11.511694,6.351809,80.512699,-11.461614
11.688797,6.118803,80.509885,-11.466762
11.8659,6.003868,80.507071,-11.47191
12.043003,5.928727,80.504256,-11.477059
12.220106,5.72865,80.501442,-11.482207
12.397209,5.449373,80.498626,-11.487354
