position,Clinopyroxene Abundance,lon,lat
0,69.999999,80.695408,-11.126923
0.177103,69.999999,80.692601,-11.132073
0.354206,69.999999,80.689793,-11.137223
0.531309,69.999999,80.686985,-11.142373
0.708412,69.999999,80.684177,-11.147523
0.885515,69.999999,80.681369,-11.152672
1.062618,69.999999,80.678561,-11.157823
1.239721,69.999999,80.675753,-11.162973
1.416824,69.999999,80.672944,-11.168122
1.593927,69.999999,80.670136,-11.173272
1.77103,69.999999,80.667327,-11.178422
1.948133,69.999999,80.664518,-11.183571
2.125236,69.999999,80.66171,-11.188721
2.302339,69.999999,80.6589,-11.19387
2.479442,69.999958,80.656091,-11.19902
2.656545,68.862394,80.653282,-11.204169
2.833648,53.522492,80.650473,-11.209319
3.010751,30.806541,80.647664,-11.214469
3.187854,13.471154,80.644855,-11.219618
3.364957,4.658878,80.642045,-11.224768
3.54206,6.529366,80.639235,-11.229917
3.719163,7.069728,80.636425,-11.235066
3.896266,8.921199,80.633616,-11.240215
4.073369,8.453682,80.630806,-11.245365
4.250472,8.158765,80.627996,-11.250514
4.427575,6.334303,80.625186,-11.255664
4.604678,3.797214,80.622376,-11.260813
4.781781,3.033566,80.619566,-11.265962
4.958884,2.201633,80.616755,-11.271112
5.135987,1.370468,80.613945,-11.276261
5.31309,1.846076,80.611134,-11.28141
5.490193,1.936632,80.608324,-11.286559
5.667296,3.404492,80.605513,-11.291708
5.844399,4.232054,80.602702,-11.296857
6.021502,3.526813,80.59989,-11.302006
6.198605,2.240613,80.59708,-11.307155
6.375708,3.820441,80.594269,-11.312304
6.552811,2.340915,80.591457,-11.317453
6.729914,1.879353,80.588645,-11.322602
6.907017,2.328317,80.585834,-11.327751
7.08412,3.101678,80.583022,-11.3329
7.261222,4.5082,80.580211,-11.338049
7.438325,4.681216,80.577399,-11.343197
7.615428,6.045985,80.574587,-11.348347
7.792531,9.043349,80.571775,-11.353495
7.969634,9.505012,80.568963,-11.358644
8.146737,7.79385,80.566151,-11.363793
8.32384,7.590555,80.563339,-11.368942
8.500943,6.260568,80.560526,-11.37409
8.678046,6.632537,80.557713,-11.379239
8.855149,5.28721,80.554901,-11.384388
9.032252,4.539861,80.552088,-11.389536
9.209355,2.963859,80.549275,-11.394684
9.386458,3.391958,80.546463,-11.399833
9.563561,4.538027,80.543649,-11.404982
9.740664,6.485391,80.540836,-11.41013
9.917767,7.464572,80.538022,-11.415279
10.09487,6.034086,80.53521,-11.420427
10.271973,5.298601,80.532396,-11.425576
10.449076,6.466458,80.529582,-11.430724
10.626179,9.530251,80.526768,-11.435872
10.803282,10.17635,80.523955,-11.441021
10.980385,9.553289,80.521142,-11.446169
11.157488,10.000299,80.518327,-11.451317
11.334591,12.765487,80.515514,-11.456466
11.511694,12.696644,80.512699,-11.461614
11.688797,11.235606,80.509885,-11.466762
11.8659,8.420521,80.507071,-11.47191
12.043003,9.080494,80.504256,-11.477059
12.220106,7.892761,80.501442,-11.482207
12.397209,6.294877,80.498626,-11.487354
12.574312,4.689972,80.495812,-11.492503
12.751415,4.079524,80.492997,-11.497651
12.928518,4.501681,80.490183,-11.502799
13.105621,3.180621,80.487367,-11.507947
13.282724,5.877641,80.484552,-11.513095
13.459827,5.78151,80.481736,-11.518242
13.63693,5.765514,80.478922,-11.523391
13.814033,4.262073,80.476105,-11.528538
13.991136,4.945768,80.47329,-11.533686
14.168239,4.045557,80.470475,-11.538834
14.345342,2.628571,80.467658,-11.543982
14.522445,2.863431,80.464842,-11.549129
14.699548,3.334176,80.462026,-11.554277
14.876651,1.839816,80.459211,-11.559425
15.053754,2.15989,80.456394,-11.564573
15.230857,3.742286,80.453578,-11.569721
15.40796,5.106197,80.450761,-11.574868
15.585063,5.307124,80.447945,-11.580016
15.762166,5.54881,80.445129,-11.585164
15.939269,5.625079,80.442312,-11.590311
16.116372,5.893049,80.439494,-11.595458
16.293475,6.463733,80.436678,-11.600606
16.470578,9.255378,80.433861,-11.605754
16.647681,9.349041,80.431043,-11.610901
16.824784,7.475689,80.428226,-11.616048
17.001887,7.466949,80.425409,-11.621195
17.17899,6.496284,80.422591,-11.626343
17.356093,3.90148,80.419774,-11.631491
17.533196,2.58168,80.416956,-11.636637
17.710299,3.084576,80.414139,-11.641785
17.887402,3.815491,80.41132,-11.646932
18.064505,2.660515,80.408503,-11.65208
18.241608,0.335437,80.405685,-11.657227
18.418711,0.091089,80.402866,-11.662374
18.595814,0.31525,80.400048,-11.667521
18.772917,0.89883,80.39723,-11.672668
18.95002,0.527818,80.394411,-11.677815
19.127123,0.627544,80.391593,-11.682962
19.304226,1.363457,80.388774,-11.688109
19.481329,2.316846,80.385955,-11.693256
19.658432,3.399065,80.383136,-11.698403
19.835535,2.790734,80.380318,-11.70355
20.012638,1.970418,80.377498,-11.708697
20.189741,4.287388,80.374678,-11.713844
20.366844,5.901283,80.37186,-11.718991
20.543947,7.168633,80.36904,-11.724138
20.72105,7.29824,80.366221,-11.729285
20.898153,7.012419,80.3634,-11.734431
21.075256,7.344655,80.360581,-11.739578
21.252359,7.888602,80.357761,-11.744725
21.429462,6.335449,80.354941,-11.749871
21.606564,4.998253,80.352121,-11.755018
21.783667,5.248425,80.3493,-11.760165
21.96077,6.880977,80.34648,-11.765311
22.137873,8.62313,80.343661,-11.770458
22.314976,8.82512,80.340839,-11.775605
22.492079,8.193683,80.338019,-11.780751
22.669182,7.769608,80.335198,-11.785898
22.846285,7.122036,80.332377,-11.791044
23.023388,6.929169,80.329557,-11.796191
23.200491,6.315326,80.326735,-11.801337
23.377594,5.240424,80.323914,-11.806483
23.554697,6.333657,80.321093,-11.81163
23.7318,6.647009,80.318271,-11.816776
23.908903,6.002803,80.31545,-11.821922
24.086006,6.002531,80.312628,-11.827069
24.263109,8.137854,80.309807,-11.832215
24.440212,9.365275,80.306985,-11.837361
24.617315,8.565899,80.304163,-11.842507
24.794418,8.451279,80.301341,-11.847654
24.971521,7.358704,80.298519,-11.8528
25.148624,6.099729,80.295697,-11.857946
25.325727,7.299597,80.292874,-11.863092
25.50283,8.478513,80.290053,-11.868238
25.679933,11.227253,80.28723,-11.873384
25.857036,8.643407,80.284408,-11.87853
26.034139,8.251552,80.281584,-11.883676
26.211242,9.553925,80.278762,-11.888822
26.388345,10.304546,80.275938,-11.893968
26.565448,10.366815,80.273115,-11.899114
26.742551,10.516228,80.270292,-11.90426
26.919654,8.877721,80.26747,-11.909406
27.096757,9.244502,80.264646,-11.914552
27.27386,9.565503,80.261822,-11.919697
27.450963,9.674491,80.258998,-11.924843
27.628066,8.355451,80.256175,-11.929989
27.805169,7.384983,80.253351,-11.935134
27.982272,7.247405,80.250528,-11.94028
28.159375,7.236922,80.247703,-11.945426
28.336478,7.325547,80.24488,-11.950572
28.513581,6.887035,80.242055,-11.955717
28.690684,5.514032,80.239231,-11.960863
28.867787,5.11512,80.236407,-11.966008
29.04489,5.489613,80.233582,-11.971154
29.221993,8.187349,80.230757,-11.976299
29.399096,9.505889,80.227932,-11.981444
29.576199,7.74974,80.225107,-11.98659
29.753302,3.706291,80.222282,-11.991735
29.930405,1.098698,80.219458,-11.996881
30.107508,4.076961,80.216632,-12.002026
30.284611,5.406148,80.213807,-12.007172
30.461714,5.280547,80.210981,-12.012316
30.638817,4.379317,80.208155,-12.017462
30.81592,5.670067,80.20533,-12.022607
30.993023,4.657679,80.202505,-12.027753
31.170126,5.552626,80.199678,-12.032897
31.347229,6.384503,80.196853,-12.038043
31.524332,4.960167,80.194026,-12.043188
31.701435,5.616675,80.1912,-12.048333
31.878538,6.069477,80.188375,-12.053478
32.055641,3.117837,80.185548,-12.058623
32.232744,0.49114,80.182721,-12.063768
32.409847,0.10945,80.179895,-12.068913
32.58695,0.397514,80.177068,-12.074058
32.764053,2.152775,80.174241,-12.079202
32.941156,4.443811,80.171414,-12.084347
33.118259,7.590895,80.168588,-12.089493
33.295362,10.264255,80.16576,-12.094637
33.472465,9.808196,80.162932,-12.099782
33.649568,8.716178,80.160105,-12.104927
33.826671,6.507412,80.157277,-12.110071
34.003774,3.829209,80.15445,-12.115216
34.180877,2.505122,80.151622,-12.120361
34.35798,2.094865,80.148795,-12.125506
34.535083,3.563049,80.145966,-12.13065
34.712186,5.929324,80.143138,-12.135795
34.889289,5.409812,80.14031,-12.140939
35.066392,6.977632,80.137482,-12.146084
35.243495,8.691349,80.134655,-12.151229
35.420598,6.30844,80.131826,-12.156373
35.597701,4.369521,80.128997,-12.161518
35.774804,3.080545,80.126169,-12.166662
35.951906,3.578676,80.123339,-12.171806
36.129009,2.465358,80.12051,-12.17695
36.306112,2.221676,80.117682,-12.182095
36.483215,3.253619,80.114852,-12.187239
36.660318,2.787537,80.112023,-12.192383
36.837421,2.136166,80.109194,-12.197528
37.014524,0.800711,80.106365,-12.202672
37.191627,2.82958,80.103535,-12.207816
37.36873,2.106757,80.100706,-12.21296
37.545833,1.692929,80.097875,-12.218104
37.722936,1.643948,80.095045,-12.223248
37.900039,3.925296,80.092215,-12.228392
38.077142,6.870133,80.089386,-12.233537
38.254245,8.807054,80.086555,-12.23868
38.431348,9.951638,80.083725,-12.243824
38.608451,11.625602,80.080894,-12.248968
38.785554,12.91026,80.078064,-12.254112
38.962657,11.080271,80.075233,-12.259256
39.13976,9.338181,80.072402,-12.2644
39.316863,8.118236,80.069571,-12.269544
39.493966,7.034252,80.06674,-12.274688
39.671069,7.742513,80.063909,-12.279831
39.848172,7.054425,80.061078,-12.284975
40.025275,6.527306,80.058247,-12.290119
40.202378,8.703192,80.055415,-12.295263
40.379481,9.723731,80.052584,-12.300406
40.556584,6.5726,80.049752,-12.30555
40.733687,4.495807,80.04692,-12.310694
40.91079,3.847971,80.044088,-12.315837
41.087893,3.871904,80.041257,-12.320981
41.264996,7.332857,80.038424,-12.326124
41.442099,9.329098,80.035592,-12.331268
41.619202,8.474615,80.032761,-12.336412
41.796305,6.853065,80.029927,-12.341555
41.973408,6.350876,80.027095,-12.346698
42.150511,8.747701,80.024262,-12.351841
42.327614,8.927245,80.02143,-12.356985
42.504717,8.952459,80.018597,-12.362128
42.68182,9.223404,80.015764,-12.367271
42.858923,10.249864,80.012931,-12.372415
43.036026,12.289942,80.010098,-12.377558
43.213129,10.57604,80.007264,-12.382701
43.390232,10.353571,80.004431,-12.387845
43.567335,10.767639,80.001597,-12.392987
43.744438,11.215191,79.998763,-12.39813
43.921541,11.471805,79.99593,-12.403274
44.098644,11.480311,79.993096,-12.408417
44.275747,9.632701,79.990262,-12.41356
44.45285,8.107529,79.987428,-12.418703
44.629953,6.713309,79.984593,-12.423846
44.807056,6.58884,79.981759,-12.428989
44.984159,8.393831,79.978925,-12.434131
45.161262,8.530665,79.97609,-12.439274
45.338365,7.503375,79.973256,-12.444418
45.515468,6.125514,79.970421,-12.44956
45.692571,5.754839,79.967586,-12.454703
45.869674,5.536475,79.964751,-12.459846
46.046777,6.778232,79.961916,-12.464989
46.22388,6.66562,79.95908,-12.470131
46.400983,6.983235,79.956245,-12.475274
46.578086,6.893647,79.95341,-12.480416
46.755189,6.779227,79.950574,-12.485559
