position,Plagioclase Abundance,lon,lat
0,0,80.695408,-11.126923
0.177103,0,80.692601,-11.132073
0.354206,0,80.689793,-11.137223
0.531309,0,80.686985,-11.142373
0.708412,0,80.684177,-11.147523
0.885515,0,80.681369,-11.152672
1.062618,0,80.678561,-11.157823
1.239721,0,80.675753,-11.162973
1.416824,0,80.672944,-11.168122
1.593927,0,80.670136,-11.173272
1.77103,0,80.667327,-11.178422
1.948133,0,80.664518,-11.183571
2.125236,0,80.66171,-11.188721
2.302339,0,80.6589,-11.19387
2.479442,0,80.656091,-11.19902
2.656545,0,80.653282,-11.204169
2.833648,19.674493,80.650473,-11.209319
3.010751,46.53451,80.647664,-11.214469
3.187854,68.78796,80.644855,-11.219618
3.364957,81.798828,80.642045,-11.224768
3.54206,81.706454,80.639235,-11.229917
3.719163,82.424835,80.636425,-11.235066
3.896266,82.585208,80.633616,-11.240215
4.073369,82.989582,80.630806,-11.245365
4.250472,83.736739,80.627996,-11.250514
4.427575,84.149839,80.625186,-11.255664
4.604678,83.246065,80.622376,-11.260813
4.781781,82.264891,80.619566,-11.265962
4.958884,81.463163,80.616755,-11.271112
5.135987,81.167435,80.613945,-11.276261
5.31309,81.268418,80.611134,-11.28141
5.490193,81.640032,80.608324,-11.286559
5.667296,81.857345,80.605513,-11.291708
5.844399,82.37085,80.602702,-11.296857
6.021502,82.743583,80.59989,-11.302006
6.198605,83.580771,80.59708,-11.307155
6.375708,84.198048,80.594269,-11.312304
6.552811,82.361099,80.591457,-11.317453
6.729914,80.70179,80.588645,-11.322602
6.907017,80.344227,80.585834,-11.327751
7.08412,79.280383,80.583022,-11.3329
7.261222,80.009876,80.580211,-11.338049
7.438325,81.847873,80.577399,-11.343197
7.615428,82.049152,80.574587,-11.348347
7.792531,81.585809,80.571775,-11.353495
7.969634,82.921289,80.568963,-11.358644
8.146737,84.276128,80.566151,-11.363793
8.32384,84.026878,80.563339,-11.368942
8.500943,83.265721,80.560526,-11.37409
8.678046,83.279043,80.557713,-11.379239
8.855149,82.262601,80.554901,-11.384388
9.032252,81.477051,80.552088,-11.389536
9.209355,82.009623,80.549275,-11.394684
9.386458,82.383541,80.546463,-11.399833
9.563561,82.343319,80.543649,-11.404982
9.740664,81.942354,80.540836,-11.41013
9.917767,80.961953,80.538022,-11.415279
10.09487,80.604437,80.53521,-11.420427
10.271973,82.260679,80.532396,-11.425576
10.449076,83.325535,80.529582,-11.430724
10.626179,82.441435,80.526768,-11.435872
10.803282,82.370912,80.523955,-11.441021
10.980385,81.949423,80.521142,-11.446169
11.157488,81.243724,80.518327,-11.451317
11.334591,81.328015,80.515514,-11.456466
11.511694,82.622177,80.512699,-11.461614
11.688797,83.858794,80.509885,-11.466762
11.8659,84.808256,80.507071,-11.47191
12.043003,84.763755,80.504256,-11.477059
12.220106,85.962838,80.501442,-11.482207
12.397209,87.503027,80.498626,-11.487354
12.574312,88.192239,80.495812,-11.492503
12.751415,88.810685,80.492997,-11.497651
12.928518,89.306682,80.490183,-11.502799
13.105621,90.089378,80.487367,-11.507947
13.282724,89.962919,80.484552,-11.513095
13.459827,90.43005,80.481736,-11.518242
13.63693,90.790769,80.478922,-11.523391
13.814033,91.068574,80.476105,-11.528538
13.991136,90.983041,80.47329,-11.533686
14.168239,90.435822,80.470475,-11.538834
14.345342,90.713484,80.467658,-11.543982
14.522445,91.395757,80.464842,-11.549129
14.699548,91.194027,80.462026,-11.554277
14.876651,91.166514,80.459211,-11.559425
15.053754,90.450843,80.456394,-11.564573
15.230857,89.498623,80.453578,-11.569721
15.40796,88.831252,80.450761,-11.574868
15.585063,88.667246,80.447945,-11.580016
15.762166,88.303064,80.445129,-11.585164
15.939269,87.999861,80.442312,-11.590311
16.116372,87.502125,80.439494,-11.595458
16.293475,86.673873,80.436678,-11.600606
16.470578,84.037143,80.433861,-11.605754
16.647681,82.074994,80.431043,-11.610901
16.824784,82.469348,80.428226,-11.616048
17.001887,83.505768,80.425409,-11.621195
17.17899,84.343459,80.422591,-11.626343
17.356093,83.630167,80.419774,-11.631491
17.533196,82.188359,80.416956,-11.636637
17.710299,83.593963,80.414139,-11.641785
17.887402,86.630958,80.41132,-11.646932
18.064505,84.664515,80.408503,-11.65208
18.241608,82.013253,80.405685,-11.657227
18.418711,82.519142,80.402866,-11.662374
18.595814,83.96787,80.400048,-11.667521
18.772917,84.513914,80.39723,-11.672668
18.95002,85.868031,80.394411,-11.677815
19.127123,86.499277,80.391593,-11.682962
19.304226,87.390435,80.388774,-11.688109
19.481329,88.295706,80.385955,-11.693256
19.658432,89.13884,80.383136,-11.698403
19.835535,88.416781,80.380318,-11.70355
20.012638,87.512874,80.377498,-11.708697
20.189741,86.034604,80.374678,-11.713844
20.366844,85.054006,80.37186,-11.718991
20.543947,85.070949,80.36904,-11.724138
20.72105,85.509109,80.366221,-11.729285
20.898153,85.787698,80.3634,-11.734431
21.075256,84.781164,80.360581,-11.739578
21.252359,82.811515,80.357761,-11.744725
21.429462,82.406128,80.354941,-11.749871
21.606564,83.04577,80.352121,-11.755018
21.783667,83.637205,80.3493,-11.760165
21.96077,84.257434,80.34648,-11.765311
22.137873,84.267368,80.343661,-11.770458
22.314976,84.657826,80.340839,-11.775605
22.492079,83.890458,80.338019,-11.780751
22.669182,83.859262,80.335198,-11.785898
22.846285,84.408446,80.332377,-11.791044
23.023388,84.130459,80.329557,-11.796191
23.200491,84.305473,80.326735,-11.801337
23.377594,83.846979,80.323914,-11.806483
23.554697,83.25174,80.321093,-11.81163
23.7318,83.434803,80.318271,-11.816776
23.908903,83.797205,80.31545,-11.821922
24.086006,84.203296,80.312628,-11.827069
24.263109,83.971834,80.309807,-11.832215
24.440212,83.012103,80.306985,-11.837361
24.617315,82.791299,80.304163,-11.842507
24.794418,82.51874,80.301341,-11.847654
24.971521,81.47776,80.298519,-11.8528
25.148624,81.28465,80.295697,-11.857946
25.325727,82.129205,80.292874,-11.863092
25.50283,82.58507,80.290053,-11.868238
25.679933,82.876347,80.28723,-11.873384
25.857036,83.384049,80.284408,-11.87853
26.034139,82.685968,80.281584,-11.883676
