position,TerrainSlope,lon,lat
0,3.316608,31.005253,-19.53095
0.212407,4.194407,31.01096,-19.535438
0.424814,5.226229,31.016667,-19.539925
0.637222,5.997947,31.022375,-19.544412
0.849629,5.839827,31.028083,-19.548899
1.062036,4.551518,31.03379,-19.553387
1.274443,2.300019,31.039499,-19.557873
1.486851,0.816855,31.045208,-19.56236
1.699258,0.834124,31.050917,-19.566847
1.911665,1.041671,31.056626,-19.571333
2.124072,1.146274,31.062336,-19.575819
2.33648,1.098609,31.068046,-19.580305
2.548887,0.975035,31.073756,-19.584791
2.761294,1.488824,31.079467,-19.589276
2.973701,2.658239,31.085177,-19.593762
3.186109,1.813314,31.090889,-19.598247
3.398516,2.033969,31.0966,-19.602732
3.610923,2.400051,31.102312,-19.607216
3.82333,3.570323,31.108024,-19.611701
4.035738,4.059922,31.113737,-19.616186
4.248145,6.079915,31.11945,-19.62067
4.460552,9.541438,31.125163,-19.625154
4.672959,10.222093,31.130877,-19.629638
4.885367,7.332893,31.13659,-19.634122
5.097774,3.496362,31.142304,-19.638605
5.310181,1.583922,31.148019,-19.643089
5.522588,3.857442,31.153734,-19.647572
5.734996,3.071765,31.159449,-19.652055
5.947403,1.155014,31.165164,-19.656538
6.15981,0.743867,31.17088,-19.66102
6.372217,4.186105,31.176596,-19.665503
6.584625,5.45597,31.182313,-19.669985
6.797032,4.59597,31.188029,-19.674467
7.009439,3.827986,31.193746,-19.678949
7.221846,3.136695,31.199463,-19.683431
7.434254,4.143653,31.205181,-19.687912
7.646661,7.130999,31.210899,-19.692394
7.859068,8.831422,31.216617,-19.696875
8.071475,8.839427,31.222336,-19.701356
8.283883,7.249153,31.228055,-19.705837
8.49629,5.378574,31.233774,-19.710318
8.708697,4.495391,31.239493,-19.714798
8.921104,7.857098,31.245214,-19.719279
9.133512,11.053583,31.250934,-19.723759
9.345919,10.538495,31.256654,-19.728239
9.558326,7.146998,31.262375,-19.732718
9.770733,5.432257,31.268096,-19.737198
9.983141,7.579033,31.273818,-19.741677
10.195548,7.996057,31.279539,-19.746157
10.407955,5.648619,31.285262,-19.750636
10.620362,2.535406,31.290984,-19.755115
10.83277,1.561514,31.296707,-19.759593
11.045177,3.51412,31.30243,-19.764072
11.257584,5.725051,31.308153,-19.76855
11.469991,7.308897,31.313877,-19.773028
11.682399,8.318067,31.319601,-19.777506
11.894806,9.194372,31.325326,-19.781984
12.107213,9.743867,31.33105,-19.786461
12.31962,9.314964,31.336775,-19.790939
12.532028,8.240597,31.342501,-19.795416
12.744435,9.919371,31.348226,-19.799893
12.956842,12.320462,31.353952,-19.80437
13.169249,13.163482,31.359679,-19.808847
13.381657,11.96052,31.365406,-19.813323
13.594064,8.444557,31.371132,-19.817799
13.806471,5.534103,31.37686,-19.822275
14.018878,4.949406,31.382587,-19.826751
14.231286,4.348571,31.388315,-19.831227
14.443693,3.843944,31.394043,-19.835703
14.6561,3.636801,31.399772,-19.840178
14.868507,3.063575,31.405501,-19.844654
15.080915,2.70431,31.41123,-19.849129
15.293322,3.394787,31.41696,-19.853603
15.505729,4.752902,31.42269,-19.858078
15.718136,5.928899,31.42842,-19.862553
15.930544,6.347367,31.43415,-19.867027
16.142951,7.342398,31.439881,-19.871501
16.355358,9.262743,31.445612,-19.875975
16.567765,10.337098,31.451344,-19.880448
16.780173,10.733914,31.457076,-19.884922
16.99258,10.09969,31.462808,-19.889396
17.204987,8.6665,31.46854,-19.893869
17.417394,8.071882,31.474273,-19.898342
17.629802,8.639663,31.480006,-19.902815
17.842209,9.791875,31.485739,-19.907287
18.054616,11.403236,31.491473,-19.91176
18.267023,12.960329,31.497207,-19.916232
18.479431,13.010896,31.502942,-19.920704
18.691838,9.832603,31.508676,-19.925176
18.904245,3.26827,31.514412,-19.929647
19.116652,3.144748,31.520147,-19.934119
19.32906,3.884636,31.525883,-19.938591
19.541467,3.016503,31.531619,-19.943062
19.753874,2.449902,31.537355,-19.947533
19.966281,1.415699,31.543092,-19.952004
20.178689,0.794726,31.548829,-19.956474
20.391096,2.533883,31.554566,-19.960945
20.603503,3.695732,31.560304,-19.965415
20.81591,2.970043,31.566042,-19.969885
21.028318,2.860684,31.57178,-19.974355
21.240725,2.640167,31.577518,-19.978825
21.453132,2.807229,31.583258,-19.983294
21.665539,3.008837,31.588997,-19.987763
21.877947,3.401317,31.594736,-19.992233
22.090354,2.36359,31.600476,-19.996702
22.302761,3.543437,31.606216,-20.00117
22.515168,4.507672,31.611957,-20.005639
22.727576,1.999378,31.617698,-20.010107
22.939983,8.639957,31.623439,-20.014576
23.15239,7.890724,31.629181,-20.019044
23.364797,2.105746,31.634923,-20.023511
23.577205,2.42412,31.640665,-20.027979
23.789612,5.371558,31.646407,-20.032447
24.002019,6.134461,31.65215,-20.036914
24.214426,4.921698,31.657893,-20.041381
24.426834,4.287695,31.663637,-20.045848
24.639241,2.602051,31.669381,-20.050314
24.851648,1.437705,31.675125,-20.054781
25.064055,2.463834,31.680869,-20.059248
25.276463,1.521805,31.686614,-20.063714
25.48887,0.790263,31.692359,-20.06818
25.701277,2.486735,31.698105,-20.072646
25.913684,3.471959,31.703851,-20.077111
26.126092,2.712602,31.709597,-20.081576
26.338499,1.157156,31.715343,-20.086042
26.550906,2.685687,31.72109,-20.090507
26.763313,5.812179,31.726837,-20.094972
26.975721,6.307176,31.732585,-20.099436
27.188128,3.906194,31.738332,-20.103901
27.400535,3.303312,31.74408,-20.108365
27.612942,2.739297,31.749829,-20.11283
27.82535,1.47753,31.755578,-20.117293
28.037757,0.806128,31.761327,-20.121757
28.250164,0.377247,31.767076,-20.126221
28.462571,0.21854,31.772826,-20.130684
28.674979,0.706681,31.778576,-20.135147
28.887386,0.839441,31.784326,-20.139611
29.099793,0.838575,31.790077,-20.144073
29.3122,0.379311,31.795828,-20.148536
29.524608,0.409336,31.80158,-20.152999
29.737015,0.896413,31.807331,-20.157461
29.949422,0.789789,31.813083,-20.161923
30.161829,1.370328,31.818836,-20.166384
30.374237,0.810174,31.824588,-20.170846
30.586644,4.92161,31.830341,-20.175308
30.799051,4.935019,31.836095,-20.179769
31.011458,0.739783,31.841849,-20.18423
31.223866,3.379363,31.847602,-20.188691
31.436273,1.4257,31.853357,-20.193152
31.64868,0.855287,31.859111,-20.197613
