position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
0,31.005253,-19.53095,7.52612,8.060913,-2435.899807,8.735691,4.320449,11.196189,76.957242,3.316608,0.733909
0.212407,31.01096,-19.535438,8.288076,8.118897,-2439.153006,8.730812,3.748659,11.586654,76.37661,4.194407,0.734954
0.424814,31.016667,-19.539925,9.245738,8.045229,-2441.328951,8.725832,3.12453,11.295653,76.334078,5.226229,0.735984
0.637222,31.022375,-19.544412,8.972769,7.826018,-2435.81061,8.72075,3.237476,10.393198,77.396557,5.997947,0.736998
0.849629,31.028083,-19.548899,6.113911,7.506757,-2424.051743,8.715566,4.641344,9.75108,79.493664,5.839827,0.737997
1.062036,31.03379,-19.553387,5.812063,7.560256,-2411.083994,8.710279,4.79406,10.107731,79.286145,4.551518,0.73898
1.274443,31.039499,-19.557873,6.196028,7.581921,-2401.833168,8.704889,4.452136,10.404634,78.947201,2.300019,0.739948
1.486851,31.045208,-19.56236,7.41408,7.48512,-2403.732931,8.699398,3.341508,10.53787,78.706541,0.816855,0.740901
1.699258,31.050917,-19.566847,4.496796,7.557929,-2399.622249,8.693804,4.40667,11.862328,79.234206,0.834124,0.741838
1.911665,31.056626,-19.571333,4.551769,7.512367,-2397.035562,8.688108,5.196588,10.48971,79.761934,1.041671,0.74276
2.124072,31.062336,-19.575819,5.317722,7.462315,-2398.269498,8.68231,5.214268,9.630495,79.837514,1.146274,0.743666
2.33648,31.068046,-19.580305,4.995518,7.528167,-2400.504954,8.67641,5.430549,9.820428,79.753504,1.098609,0.744557
2.548887,31.073756,-19.584791,4.964011,7.604991,-2399.117511,8.670407,5.421275,10.188273,79.42644,0.975035,0.745433
2.761294,31.079467,-19.589276,5.309403,7.689402,-2399.216992,8.664302,5.237542,10.382365,79.070687,1.488824,0.746293
2.973701,31.085177,-19.593762,5.064603,7.873871,-2412.594145,8.658095,4.758816,11.969129,78.207451,2.658239,0.747138
3.186109,31.090889,-19.598247,5.065386,7.613836,-2410.963638,8.651785,4.947744,10.683997,79.302875,1.813314,0.747967
3.398516,31.0966,-19.602732,5.519066,7.555822,-2402.540665,8.645374,4.684379,10.478678,79.317878,2.033969,0.748781
3.610923,31.102312,-19.607216,4.974373,7.557661,-2398.885413,8.63886,4.431736,11.379219,79.214672,2.400051,0.749579
3.82333,31.108024,-19.611701,5.714659,7.374783,-2390.620285,8.632243,4.384224,9.977093,79.924025,3.570323,0.750362
4.035738,31.113737,-19.616186,5.443086,7.225956,-2391.340644,8.625525,4.812886,8.960586,80.783442,4.059922,0.75113
4.248145,31.11945,-19.62067,5.992279,7.287042,-2406.871689,8.618703,4.428497,9.244605,80.334619,6.079915,0.751882
4.460552,31.125163,-19.625154,6.889758,7.583621,-2441.978849,8.61178,2.998026,11.658145,78.454067,9.541438,0.752618
4.672959,31.130877,-19.629638,6.754794,7.47173,-2481.058993,8.604755,3.099076,11.201313,78.944818,10.222093,0.75334
4.885367,31.13659,-19.634122,7.200585,7.287066,-2510.943842,8.597627,3.326609,9.758109,79.714697,7.332893,0.754046
5.097774,31.142304,-19.638605,7.458247,7.375176,-2524.833588,8.590398,3.393581,9.889762,79.258411,3.496362,0.754736
5.310181,31.148019,-19.643089,8.210429,7.592168,-2525.289636,8.583065,3.599768,9.739481,78.450323,1.583922,0.755411
5.522588,31.153734,-19.647572,8.561334,7.484388,-2514.537872,8.575631,3.60388,8.847417,78.987372,3.857442,0.756071
5.734996,31.159449,-19.652055,9.104792,7.428533,-2505.535205,8.568094,3.475208,8.317986,79.102014,3.071765,0.756715
5.947403,31.165164,-19.656538,7.145842,7.605966,-2509.296595,8.560454,3.661985,10.613304,78.578867,1.155014,0.757344
6.15981,31.17088,-19.66102,5.85426,7.689779,-2511.375073,8.552713,3.991986,11.677901,78.475852,0.743867,0.757957
6.372217,31.176596,-19.665503,6.03039,7.495638,-2497.870918,8.544869,4.160897,10.551678,79.257037,4.186105,0.758555
6.584625,31.182313,-19.669985,6.725695,7.3672,-2474.553171,8.536923,3.879233,9.786335,79.608738,5.45597,0.759137
6.797032,31.188029,-19.674467,6.868461,7.241793,-2457.152949,8.528875,3.85868,9.153767,80.119092,4.59597,0.759704
7.009439,31.193746,-19.678949,7.255605,6.970603,-2442.691608,8.520724,4.045859,7.422584,81.275952,3.827986,0.760256
7.221846,31.199463,-19.683431,7.365491,6.93102,-2430.910687,8.51247,4.056543,7.178274,81.399692,3.136695,0.760792
7.434254,31.205181,-19.687912,5.69116,7.345203,-2433.128692,8.504115,3.562179,11.479334,79.267327,4.143653,0.761313
7.646661,31.210899,-19.692394,6.471207,7.186016,-2440.586381,8.495658,2.585887,12.568375,78.374532,7.130999,0.761818
7.859068,31.216617,-19.696875,7.663727,7.191838,-2440.694725,8.487097,2.15684,13.515529,76.663904,8.831422,0.762308
8.071475,31.222336,-19.701356,8.841944,6.978413,-2439.457253,8.478435,2.173523,10.630619,78.353914,8.839427,0.762783
8.283883,31.228055,-19.705837,10.675406,6.753961,-2441.601254,8.469671,2.182602,8.257827,78.884164,7.249153,0.763242
8.49629,31.233774,-19.710318,10.804796,6.600613,-2445.916177,8.460803,2.286351,7.791389,79.117465,5.378574,0.763686
8.708697,31.239493,-19.714798,8.237467,6.549413,-2444.361235,8.451834,2.828562,7.874956,81.059017,4.495391,0.764114
8.921104,31.245214,-19.719279,7.09428,6.509779,-2420.539354,8.442762,3.515803,6.918095,82.47182,7.857098,0.764527
9.133512,31.250934,-19.723759,7.075757,6.46222,-2380.032759,8.4381,3.557388,6.552675,82.81418,11.053583,0.764924
9.345919,31.256654,-19.728239,7.119968,6.107642,-2338.542221,8.43815,3.37564,5.302061,84.202332,10.538495,0.765306
9.558326,31.262375,-19.732718,7.899022,6.028081,-2308.262066,8.440074,3.079644,4.626372,84.394962,7.146998,0.765672
9.770733,31.268096,-19.737198,7.527646,6.294223,-2289.260728,8.442081,3.310693,5.581956,83.579702,5.432257,0.766023
9.983141,31.273818,-19.741677,8.285838,6.522746,-2277.884068,8.444172,3.257147,6.351555,82.10546,7.579033,0.766359
10.195548,31.279539,-19.746157,7.171552,6.601602,-2260.923597,8.448227,3.894487,7.261975,81.671986,7.996057,0.766679
10.407955,31.285262,-19.750636,6.43131,6.466596,-2246.128079,8.453371,4.321025,6.823021,82.424644,5.648619,0.766984
10.620362,31.290984,-19.755115,6.138096,6.500758,-2236.660586,8.459318,4.022725,7.620665,82.218512,2.535406,0.767273
10.83277,31.296707,-19.759593,4.719045,6.776246,-2230.574773,8.465142,4.234845,9.553742,81.492368,1.561514,0.767547
11.045177,31.30243,-19.764072,4.400439,6.865037,-2230.021929,8.470844,4.261428,10.309735,81.028397,3.51412,0.767806
11.257584,31.308153,-19.76855,4.133853,6.708177,-2225.538501,8.476423,4.252534,9.744001,81.869611,5.725051,0.768049
11.469991,31.313877,-19.773028,4.267734,6.426427,-2217.200166,8.481881,4.089986,7.96594,83.676336,7.308897,0.768276
11.682399,31.319601,-19.777506,5.711635,6.477937,-2209.889717,8.487215,3.863836,7.224179,83.20035,8.318067,0.768488
11.894806,31.325326,-19.781984,11.04728,6.545529,-2210.345847,8.492427,2.446514,4.422073,82.084134,9.194372,0.768685
12.107213,31.33105,-19.786461,11.532496,6.593098,-2218.040949,8.497518,2.154086,4.628226,81.685192,9.743867,0.768866
12.31962,31.336775,-19.790939,9.614772,6.553295,-2231.143009,8.502485,2.234659,6.287545,81.863022,9.314964,0.769032
12.532028,31.342501,-19.795416,10.73652,6.718182,-2224.291977,8.50733,2.200003,5.947431,81.116048,8.240597,0.769183
12.744435,31.348226,-19.799893,13.805541,6.987317,-2196.575449,8.512053,2.019745,4.288746,79.88597,9.919371,0.769318
12.956842,31.353952,-19.80437,16.747319,7.068242,-2151.396383,8.516653,1.789044,2.253636,79.210003,12.320462,0.769437
13.169249,31.359679,-19.808847,15.934539,6.995046,-2101.160539,8.521131,1.79749,2.718489,79.549484,13.163482,0.769541
13.381657,31.365406,-19.813323,14.603384,6.896293,-2054.927613,8.525486,1.89432,3.382469,80.11983,11.96052,0.76963
13.594064,31.371132,-19.817799,13.692329,6.945257,-2015.013985,8.529719,1.96148,4.452192,79.894,8.444557,0.769703
13.806471,31.37686,-19.822275,13.730281,7.165848,-1996.567944,8.53383,2.131793,5.079271,79.058658,5.534103,0.769761
14.018878,31.382587,-19.826751,14.566073,7.14756,-1985.827412,8.537818,2.027355,4.32935,79.077224,4.949406,0.769803
14.231286,31.388315,-19.831227,14.392952,7.208471,-1977.837024,8.541683,2.060642,4.64404,78.902366,4.348571,0.76983
14.443693,31.394043,-19.835703,14.052211,7.26915,-1977.257626,8.545426,2.149827,5.035216,78.762746,3.843944,0.769842
14.6561,31.399772,-19.840178,14.692251,7.240139,-1980.746017,8.549047,2.107534,4.361528,78.838686,3.636801,0.769838
14.868507,31.405501,-19.844654,15.222792,7.397753,-1985.064169,8.552546,2.019866,4.63588,78.12146,3.063575,0.769818
15.080915,31.41123,-19.849129,14.38638,7.501281,-1986.354302,8.555921,2.381023,5.377615,77.85498,2.70431,0.769783
15.293322,31.41696,-19.853603,13.541765,7.330471,-1988.985345,8.559175,2.625884,5.137913,78.694438,3.394787,0.769733
15.505729,31.42269,-19.858078,12.280265,7.318381,-1992.407643,8.562306,2.355994,6.590909,78.772831,4.752902,0.769667
15.718136,31.42842,-19.862553,12.554622,7.414628,-2001.963289,8.565314,2.220516,6.909253,78.315607,5.928899,0.769586
15.930544,31.43415,-19.867027,13.982605,7.497343,-2012.380458,8.5682,2.288085,5.926852,77.802456,6.347367,0.76949
16.142951,31.439881,-19.871501,14.923674,7.665338,-2033.227848,8.570964,2.031629,6.021424,77.023274,7.342398,0.769378
16.355358,31.445612,-19.875975,14.893337,7.75889,-2062.709036,8.573605,2.050211,6.390906,76.665543,9.262743,0.76925
16.567765,31.451344,-19.880448,14.109101,7.582696,-2096.810184,8.576124,2.119786,6.321828,77.449281,10.337098,0.769107
16.780173,31.457076,-19.884922,13.009588,7.502537,-2134.007665,8.57852,2.232364,6.843586,77.914459,10.733914,0.768949
16.99258,31.462808,-19.889396,13.528971,7.61446,-2168.535162,8.580793,2.262158,6.784209,77.42466,10.09969,0.768775
17.204987,31.46854,-19.893869,14.673483,7.789006,-2198.314357,8.582945,2.191334,6.501089,76.634091,8.6665,0.768586
17.417394,31.474273,-19.898342,16.198569,7.832233,-2226.457799,8.584973,1.954101,5.595767,76.251561,8.071882,0.768381
17.629802,31.480006,-19.902815,15.327803,7.702461,-2257.821942,8.58688,1.98548,5.901269,76.785446,8.639663,0.768161
17.842209,31.485739,-19.907287,14.561433,7.689864,-2290.861945,8.588663,2.111385,6.289704,77.037476,9.791875,0.767925
18.054616,31.491473,-19.91176,14.095332,7.897495,-2335.191985,8.590325,2.27849,7.455805,76.170371,11.403236,0.767674
